duration,unit,partner,geo,time\isced11	TOTAL 	ED0-2 	ED3_4 	ED5-8 
N_GE1,PC_POP,DOM,SK,2013	27.34 b	: 	: 	: 
N_GE1,PC_POP,DOM,SK,2014	26.24 	: 	: 	: 
N_GE1,PC_POP,DOM,SK,2015	27.48 	: 	: 	: 
N_GE1,PC_POP,DOM,SK,2016	33.16 	: 	: 	: 
N_GE1,PC_POP,DOM,SK,2017	34.29 	: 	: 	: 
N_GE1,PC_POP,DOM,UK,2012	25.25 	: 	: 	: 
N_GE1,PC_POP,DOM,UK,2013	26.85 	: 	: 	: 
N_GE1,PC_POP,DOM,UK,2014	24.78 	: 	: 	: 
N_GE1,PC_POP,DOM,UK,2015	24.44 	: 	: 	: 
N_GE1,PC_POP,DOM,UK,2016	24.78 	: 	: 	: 
N_GE1,PC_POP,DOT,AT,2012	35.85 	: 	: 	: 
N_GE1,PC_POP,DOT,AT,2013	36.38 	: 	: 	: 
N_GE1,PC_POP,DOT,AT,2014	33.58 	: 	: 	: 
N_GE1,PC_POP,DOT,AT,2015	34.07 	: 	: 	: 
N_GE1,PC_POP,DOT,AT,2016	34.67 	: 	: 	: 
N_GE1,PC_POP,DOT,AT,2017	36.3 	: 	: 	: 
N_GE1,PC_POP,DOT,BE,2012	11.15 	: 	: 	: 
N_GE1,PC_POP,DOT,BE,2013	15.94 	: 	: 	: 
N_GE1,PC_POP,DOT,BE,2014	12.16 	: 	: 	: 
N_GE1,PC_POP,DOT,BE,2015	15.97 	: 	: 	: 
N_GE1,PC_POP,DOT,BE,2016	16.75 	: 	: 	: 
N_GE1,PC_POP,DOT,BE,2017	27.13 b	: 	: 	: 
N_GE1,PC_POP,DOT,BG,2012	1.21 	: 	: 	: 
N_GE1,PC_POP,DOT,BG,2013	1.25 	: 	: 	: 
N_GE1,PC_POP,DOT,BG,2014	1.53 	: 	: 	: 
N_GE1,PC_POP,DOT,BG,2015	1.42 	: 	: 	: 
N_GE1,PC_POP,DOT,BG,2016	1.64 	: 	: 	: 
N_GE1,PC_POP,DOT,BG,2017	2.69 	: 	: 	: 
N_GE1,PC_POP,DOT,CH,2012	42.11 	: 	: 	: 
N_GE1,PC_POP,DOT,CH,2013	44.78 	: 	: 	: 
N_GE1,PC_POP,DOT,CH,2014	42.86 	: 	: 	: 
N_GE1,PC_POP,DOT,CH,2015	42.57 	: 	: 	: 
N_GE1,PC_POP,DOT,CH,2016	42.64 	: 	: 	: 
N_GE1,PC_POP,DOT,CY,2012	15.76 e	: 	: 	: 
N_GE1,PC_POP,DOT,CY,2013	7.19 e	: 	: 	: 
N_GE1,PC_POP,DOT,CY,2014	23.01 e	: 	: 	: 
N_GE1,PC_POP,DOT,CY,2015	23.88 e	: 	: 	: 
N_GE1,PC_POP,DOT,CY,2016	25.96 e	: 	: 	: 
N_GE1,PC_POP,DOT,CY,2017	24.94 e	: 	: 	: 
N_GE1,PC_POP,DOT,CZ,2012	33.66 	: 	: 	: 
N_GE1,PC_POP,DOT,CZ,2013	31.32 	: 	: 	: 
N_GE1,PC_POP,DOT,CZ,2014	34.39 	: 	: 	: 
N_GE1,PC_POP,DOT,CZ,2015	34.55 	: 	: 	: 
N_GE1,PC_POP,DOT,CZ,2016	34.8 	: 	: 	: 
N_GE1,PC_POP,DOT,CZ,2017	37.49 	: 	: 	: 
N_GE1,PC_POP,DOT,DE,2012	36.72 	: 	: 	: 
N_GE1,PC_POP,DOT,DE,2013	37.53 	: 	: 	: 
N_GE1,PC_POP,DOT,DE,2014	38.55 	: 	: 	: 
N_GE1,PC_POP,DOT,DE,2015	38.5 	: 	: 	: 
N_GE1,PC_POP,DOT,DE,2016	37.85 	: 	: 	: 
N_GE1,PC_POP,DOT,DE,2017	38.13 	: 	: 	: 
N_GE1,PC_POP,DOT,DK,2012	12.47 e	: 	: 	: 
N_GE1,PC_POP,DOT,DK,2013	17.37 	: 	: 	: 
N_GE1,PC_POP,DOT,DK,2014	18.67 	: 	: 	: 
N_GE1,PC_POP,DOT,DK,2015	17.93 	: 	: 	: 
N_GE1,PC_POP,DOT,DK,2016	17.27 	: 	: 	: 
N_GE1,PC_POP,DOT,EE,2012	26.31 	: 	: 	: 
N_GE1,PC_POP,DOT,EE,2013	25.87 	: 	: 	: 
N_GE1,PC_POP,DOT,EE,2014	32.77 	: 	: 	: 
N_GE1,PC_POP,DOT,EE,2015	30.35 	: 	: 	: 
N_GE1,PC_POP,DOT,EE,2016	31.58 	: 	: 	: 
N_GE1,PC_POP,DOT,EE,2017	34.92 	: 	: 	: 
N_GE1,PC_POP,DOT,EL,2012	1.45 	: 	: 	: 
N_GE1,PC_POP,DOT,EL,2013	1.8 	: 	: 	: 
N_GE1,PC_POP,DOT,EL,2014	2.26 	: 	: 	: 
N_GE1,PC_POP,DOT,EL,2015	2.19 	: 	: 	: 
N_GE1,PC_POP,DOT,EL,2016	1.95 	: 	: 	: 
N_GE1,PC_POP,DOT,EL,2017	2.82 	: 	: 	: 
N_GE1,PC_POP,DOT,ES,2012	8.07 	3.61 	8.89 	19.84 
N_GE1,PC_POP,DOT,ES,2013	7.69 	3.27 	8.41 	18.88 
N_GE1,PC_POP,DOT,ES,2014	8.19 	3.51 	8.54 	20.57 
N_GE1,PC_POP,DOT,ES,2015	14.14 b	6 b	16.08 b	28.47 b
N_GE1,PC_POP,DOT,ES,2016	15.32 	6.27 	17.65 	30.82 
N_GE1,PC_POP,DOT,ES,2017	16.8 	7.21 	18.36 	33.54 
N_GE1,PC_POP,DOT,FI,2012	52.84 	42.08 	50.73 	64.87 
N_GE1,PC_POP,DOT,FI,2013	53.81 	39.28 	54.45 	64.31 
N_GE1,PC_POP,DOT,FI,2014	52.5 	37.91 	52.24 	64.25 
N_GE1,PC_POP,DOT,FI,2015	57.38 	45.61 	53.69 	69.24 
N_GE1,PC_POP,DOT,FI,2016	56.73 	43.48 	51.21 	71.69 
N_GE1,PC_POP,DOT,FI,2017	58.47 	48.61 	53.16 	70.36 
N_GE1,PC_POP,DOT,FR,2012	20.3 	: 	: 	: 
N_GE1,PC_POP,DOT,FR,2013	21.06 	: 	: 	: 
N_GE1,PC_POP,DOT,FR,2014	21.77 	: 	: 	: 
N_GE1,PC_POP,DOT,FR,2015	21.37 	: 	: 	: 
N_GE1,PC_POP,DOT,FR,2016	21.08 	: 	: 	: 
N_GE1,PC_POP,DOT,FR,2017	21.2 	: 	: 	: 
N_GE1,PC_POP,DOT,HR,2012	8.25 u	6 u	8.76 u	11.82 u
N_GE1,PC_POP,DOT,HR,2013	17.82 	9.36 	17.75 	32.07 
N_GE1,PC_POP,DOT,HR,2014	9.1 	: 	: 	: 
N_GE1,PC_POP,DOT,HR,2015	8.26 b	: b	: b	: b
N_GE1,PC_POP,DOT,HR,2016	8.76 	: 	: 	: 
N_GE1,PC_POP,DOT,HR,2017	8.56 	: 	: 	: 
N_GE1,PC_POP,DOT,HU,2012	13.59 	: 	: 	: 
N_GE1,PC_POP,DOT,HU,2013	11.88 	: 	: 	: 
N_GE1,PC_POP,DOT,HU,2014	13.25 	: 	: 	: 
N_GE1,PC_POP,DOT,HU,2015	14.86 	: 	: 	: 
N_GE1,PC_POP,DOT,HU,2016	15.65 	: 	: 	: 
N_GE1,PC_POP,DOT,IE,2012	43.18 	: 	: 	: 
N_GE1,PC_POP,DOT,IE,2013	40.6 	: 	: 	: 
N_GE1,PC_POP,DOT,IE,2014	45.26 	: 	: 	: 
N_GE1,PC_POP,DOT,IE,2015	43.56 	: 	: 	: 
N_GE1,PC_POP,DOT,IE,2016	45.97 	: 	: 	: 
N_GE1,PC_POP,DOT,IE,2017	46.62 	: 	: 	: 
N_GE1,PC_POP,DOT,IT,2012	4.03 	: 	: 	: 
N_GE1,PC_POP,DOT,IT,2013	3.89 	: 	: 	: 
N_GE1,PC_POP,DOT,IT,2014	7.27 b	: 	: 	: 
N_GE1,PC_POP,DOT,IT,2015	7.85 	: 	: 	: 
N_GE1,PC_POP,DOT,IT,2016	9.18 	: 	: 	: 
N_GE1,PC_POP,DOT,IT,2017	8.21 	: 	: 	: 
N_GE1,PC_POP,DOT,LT,2012	0.54 u	: 	: 	: 
N_GE1,PC_POP,DOT,LT,2013	1.47 u	: 	: 	: 
N_GE1,PC_POP,DOT,LT,2014	1.53 	: 	: 	: 
N_GE1,PC_POP,DOT,LT,2015	1.64 u	: 	: 	: 
N_GE1,PC_POP,DOT,LT,2016	1.76 u	: 	: 	: 
N_GE1,PC_POP,DOT,LT,2017	1.72 u	: 	: 	: 
N_GE1,PC_POP,DOT,LU,2012	11.25 	: 	: 	: 
N_GE1,PC_POP,DOT,LU,2013	10.31 	9.95 e	9.54 e	11.23 e
N_GE1,PC_POP,DOT,LU,2014	9.45 	4.06 e	10.13 e	10.8 e
N_GE1,PC_POP,DOT,LU,2015	11.84 	: 	: 	: 
N_GE1,PC_POP,DOT,LU,2016	8.37 	: 	: 	: 
N_GE1,PC_POP,DOT,LV,2012	18.45 	: 	: 	: 
N_GE1,PC_POP,DOT,LV,2013	17.24 	: 	: 	: 
N_GE1,PC_POP,DOT,LV,2014	20.26 	: 	: 	: 
N_GE1,PC_POP,DOT,LV,2015	22.55 	11.29 	17.09 	40.66 
N_GE1,PC_POP,DOT,LV,2016	23.1 	14.26 	17.84 	36.5 
N_GE1,PC_POP,DOT,LV,2017	23 	10.86 	17.52 	41.63 
N_GE1,PC_POP,DOT,ME,2016	: c	: 	: 	: 
N_GE1,PC_POP,DOT,MT,2012	12.54 	: 	: 	: 
N_GE1,PC_POP,DOT,MT,2013	16.16 	: 	: 	: 
N_GE1,PC_POP,DOT,MT,2014	18.42 	: 	: 	: 
N_GE1,PC_POP,DOT,MT,2015	16.51 	: 	: 	: 
N_GE1,PC_POP,DOT,MT,2016	19.91 	: 	: 	: 
N_GE1,PC_POP,DOT,MT,2017	22.62 	: 	: 	: 
N_GE1,PC_POP,DOT,NL,2012	41.66 	28.8 	38.87 	53.22 
N_GE1,PC_POP,DOT,NL,2013	39.11 	26.8 	35.44 	51.08 
N_GE1,PC_POP,DOT,NL,2014	37.77 	25.17 	35.01 	48.5 
N_GE1,PC_POP,DOT,NL,2015	38.06 	26.32 	34.91 	48.36 
N_GE1,PC_POP,DOT,NL,2016	40.05 	28.96 	35.53 	50.12 
N_GE1,PC_POP,DOT,NL,2017	39.84 	29.04 	36.24 	53.59 
N_GE1,PC_POP,DOT,NO,2013	59.63 	: 	: 	: 
N_GE1,PC_POP,DOT,NO,2016	54.89 	: 	: 	: 
N_GE1,PC_POP,DOT,NO,2017	54.81 	: 	: 	: 
N_GE1,PC_POP,DOT,PL,2012	5.41 	: 	: 	: 
N_GE1,PC_POP,DOT,PL,2013	5.81 	: 	: 	: 
N_GE1,PC_POP,DOT,PL,2014	9.09 	: 	: 	: 
N_GE1,PC_POP,DOT,PL,2015	9.11 	: 	: 	: 
N_GE1,PC_POP,DOT,PL,2016	9.13 	: 	: 	: 
N_GE1,PC_POP,DOT,PL,2017	9.85 	: 	: 	: 
N_GE1,PC_POP,DOT,PT,2012	5.28 	: 	: 	: 
N_GE1,PC_POP,DOT,PT,2013	4.87 	: 	: 	: 
N_GE1,PC_POP,DOT,PT,2014	3.61 	: 	: 	: 
N_GE1,PC_POP,DOT,PT,2015	3.95 	: 	: 	: 
N_GE1,PC_POP,DOT,PT,2016	6.87 	: 	: 	: 
N_GE1,PC_POP,DOT,PT,2017	7.09 	: 	: 	: 
N_GE1,PC_POP,DOT,RO,2012	0.03 	: 	: 	: 
N_GE1,PC_POP,DOT,RO,2013	0.16 	: 	: 	: 
N_GE1,PC_POP,DOT,RO,2014	0.28 	: 	: 	: 
N_GE1,PC_POP,DOT,RO,2015	0.32 	: 	: 	: 
N_GE1,PC_POP,DOT,RO,2016	0.22 	: 	: 	: 
N_GE1,PC_POP,DOT,RO,2017	0.31 	: 	: 	: 
N_GE1,PC_POP,DOT,SE,2014	39.36 	: 	: 	: 
N_GE1,PC_POP,DOT,SE,2015	43.68 	: 	: 	: 
N_GE1,PC_POP,DOT,SE,2016	38.49 	: 	: 	: 
N_GE1,PC_POP,DOT,SE,2017	49.33 	: 	: 	: 
N_GE1,PC_POP,DOT,SI,2012	21.1 	8.26 	20.83 	35.9 
N_GE1,PC_POP,DOT,SI,2013	17.87 e	7.69 e	16.16 e	32.36 e
N_GE1,PC_POP,DOT,SI,2014	18.14 e	9.25 e	16.56 e	30.66 e
N_GE1,PC_POP,DOT,SI,2015	15.93 	8.44 	14.69 	28.9 
N_GE1,PC_POP,DOT,SI,2016	20.36 	11.98 	19.01 	33.86 
N_GE1,PC_POP,DOT,SI,2017	20.43 	: 	: 	: 
N_GE1,PC_POP,DOT,SK,2012	5.23 	: 	: 	: 
N_GE1,PC_POP,DOT,SK,2013	8.94 b	: 	: 	: 
N_GE1,PC_POP,DOT,SK,2014	11.5 	: 	: 	: 
N_GE1,PC_POP,DOT,SK,2015	15.13 	: 	: 	: 
N_GE1,PC_POP,DOT,SK,2016	14.32 	: 	: 	: 
N_GE1,PC_POP,DOT,SK,2017	19.83 	: 	: 	: 
N_GE1,PC_POP,DOT,UK,2012	10.81 	: 	: 	: 
N_GE1,PC_POP,DOT,UK,2013	21.06 	: 	: 	: 
N_GE1,PC_POP,DOT,UK,2014	19.49 	: 	: 	: 
N_GE1,PC_POP,DOT,UK,2015	18.15 	: 	: 	: 
N_GE1,PC_POP,DOT,UK,2016	19.49 	: 	: 	: 
N_GE1,PC_POP,OUT,AT,2012	21.37 	: 	: 	: 
N_GE1,PC_POP,OUT,AT,2013	21.49 	: 	: 	: 
N_GE1,PC_POP,OUT,AT,2014	24.14 	: 	: 	: 
N_GE1,PC_POP,OUT,AT,2015	23.44 	: 	: 	: 
N_GE1,PC_POP,OUT,AT,2016	23.62 	: 	: 	: 
N_GE1,PC_POP,OUT,AT,2017	22.69 	: 	: 	: 
N_GE1,PC_POP,OUT,BE,2012	32.76 	: 	: 	: 
N_GE1,PC_POP,OUT,BE,2013	40.35 	: 	: 	: 
N_GE1,PC_POP,OUT,BE,2014	38.74 	: 	: 	: 
N_GE1,PC_POP,OUT,BE,2015	35.27 	: 	: 	: 
N_GE1,PC_POP,OUT,BE,2016	37.82 	: 	: 	: 
N_GE1,PC_POP,OUT,BE,2017	30.66 b	: 	: 	: 
N_GE1,PC_POP,OUT,BG,2012	1.74 	: 	: 	: 
N_GE1,PC_POP,OUT,BG,2013	1.92 	: 	: 	: 
N_GE1,PC_POP,OUT,BG,2014	1.36 	: 	: 	: 
N_GE1,PC_POP,OUT,BG,2015	2.24 	: 	: 	: 
N_GE1,PC_POP,OUT,BG,2016	1.89 	: 	: 	: 
N_GE1,PC_POP,OUT,BG,2017	2.31 	: 	: 	: 
N_GE1,PC_POP,OUT,CH,2012	31.43 	: 	: 	: 
N_GE1,PC_POP,OUT,CH,2013	31.86 	: 	: 	: 
N_GE1,PC_POP,OUT,CH,2014	33.8 	: 	: 	: 
N_GE1,PC_POP,OUT,CH,2015	34.87 	: 	: 	: 
N_GE1,PC_POP,OUT,CH,2016	37.9 	: 	: 	: 
N_GE1,PC_POP,OUT,CY,2012	31.75 e	: 	: 	: 
N_GE1,PC_POP,OUT,CY,2013	18.54 e	: 	: 	: 
N_GE1,PC_POP,OUT,CY,2014	17.47 e	: 	: 	: 
N_GE1,PC_POP,OUT,CY,2015	16.57 e	: 	: 	: 
N_GE1,PC_POP,OUT,CY,2016	18.74 e	: 	: 	: 
N_GE1,PC_POP,OUT,CY,2017	19.76 e	: 	: 	: 
N_GE1,PC_POP,OUT,CZ,2012	5.91 	: 	: 	: 
N_GE1,PC_POP,OUT,CZ,2013	7.01 	: 	: 	: 
N_GE1,PC_POP,OUT,CZ,2014	6.91 	: 	: 	: 
N_GE1,PC_POP,OUT,CZ,2015	5.42 	: 	: 	: 
N_GE1,PC_POP,OUT,CZ,2016	5.4 	: 	: 	: 
N_GE1,PC_POP,OUT,CZ,2017	5.31 	: 	: 	: 
N_GE1,PC_POP,OUT,DE,2012	15.84 	: 	: 	: 
N_GE1,PC_POP,OUT,DE,2013	16.87 	: 	: 	: 
N_GE1,PC_POP,OUT,DE,2014	15.33 	: 	: 	: 
N_GE1,PC_POP,OUT,DE,2015	15.14 	: 	: 	: 
N_GE1,PC_POP,OUT,DE,2016	16.35 	: 	: 	: 
N_GE1,PC_POP,OUT,DE,2017	15.07 	: 	: 	: 
N_GE1,PC_POP,OUT,DK,2012	41.14 e	: 	: 	: 
N_GE1,PC_POP,OUT,DK,2013	43.47 	: 	: 	: 
N_GE1,PC_POP,OUT,DK,2014	40.77 	: 	: 	: 
N_GE1,PC_POP,OUT,DK,2015	39.17 	: 	: 	: 
N_GE1,PC_POP,OUT,DK,2016	40.29 	: 	: 	: 
N_GE1,PC_POP,OUT,EE,2012	13.89 	: 	: 	: 
N_GE1,PC_POP,OUT,EE,2013	15.57 	: 	: 	: 
N_GE1,PC_POP,OUT,EE,2014	12.91 	: 	: 	: 
N_GE1,PC_POP,OUT,EE,2015	12.17 	: 	: 	: 
N_GE1,PC_POP,OUT,EE,2016	13.84 	: 	: 	: 
N_GE1,PC_POP,OUT,EE,2017	10.81 	: 	: 	: 
N_GE1,PC_POP,OUT,EL,2012	3 	: 	: 	: 
N_GE1,PC_POP,OUT,EL,2013	3.12 	: 	: 	: 
N_GE1,PC_POP,OUT,EL,2014	3.34 	: 	: 	: 
N_GE1,PC_POP,OUT,EL,2015	3.27 	: 	: 	: 
N_GE1,PC_POP,OUT,EL,2016	3.55 	: 	: 	: 
N_GE1,PC_POP,OUT,EL,2017	2.87 	: 	: 	: 
N_GE1,PC_POP,OUT,ES,2012	3.81 	2.65 	4.86 	5.54 
N_GE1,PC_POP,OUT,ES,2013	3.65 	2.64 	4.37 	5.34 
N_GE1,PC_POP,OUT,ES,2014	3.92 	2.89 	4.54 	5.79 
N_GE1,PC_POP,OUT,ES,2015	5.18 b	4.49 b	6.36 b	5.65 b
N_GE1,PC_POP,OUT,ES,2016	5.28 	4.8 	6.29 	5.48 
N_GE1,PC_POP,OUT,ES,2017	5.38 	5.01 	6.9 	4.97 
N_GE1,PC_POP,OUT,FI,2012	5.5 	9.36 	4.89 	2.74 u
N_GE1,PC_POP,OUT,FI,2013	5.46 	7.23 	5.57 	3.94 
N_GE1,PC_POP,OUT,FI,2014	5.6 	8.19 	5.54 	3.65 
N_GE1,PC_POP,OUT,FI,2015	5.01 	7.42 	4.53 	3.89 
N_GE1,PC_POP,OUT,FI,2016	4.95 	5.28 u	5.24 u	4.41 u
N_GE1,PC_POP,OUT,FI,2017	4.61 	7.66 	3.94 	3.48 
N_GE1,PC_POP,OUT,FR,2012	3.72 	: 	: 	: 
N_GE1,PC_POP,OUT,FR,2013	3.93 	: 	: 	: 
N_GE1,PC_POP,OUT,FR,2014	4.01 	: 	: 	: 
N_GE1,PC_POP,OUT,FR,2015	4.06 	: 	: 	: 
N_GE1,PC_POP,OUT,FR,2016	4.3 	: 	: 	: 
N_GE1,PC_POP,OUT,FR,2017	3.98 	: 	: 	: 
N_GE1,PC_POP,OUT,HR,2012	17.88 u	13 u	18.97 u	25.61 u
N_GE1,PC_POP,OUT,HR,2013	4.42 	2.41 	5.13 	5.33 
N_GE1,PC_POP,OUT,HR,2014	9.89 	: 	: 	: 
N_GE1,PC_POP,OUT,HR,2015	6.07 b	: b	: b	: b
N_GE1,PC_POP,OUT,HR,2016	6.1 	: 	: 	: 
N_GE1,PC_POP,OUT,HR,2017	9.64 	: 	: 	: 
N_GE1,PC_POP,OUT,HU,2012	5.52 	: 	: 	: 
N_GE1,PC_POP,OUT,HU,2013	5.67 	: 	: 	: 
N_GE1,PC_POP,OUT,HU,2014	5.78 	: 	: 	: 
N_GE1,PC_POP,OUT,HU,2015	6.38 	: 	: 	: 
N_GE1,PC_POP,OUT,HU,2016	6.71 	: 	: 	: 
N_GE1,PC_POP,OUT,IE,2012	9.23 	: 	: 	: 
N_GE1,PC_POP,OUT,IE,2013	8.96 	: 	: 	: 
N_GE1,PC_POP,OUT,IE,2014	9.31 	: 	: 	: 
N_GE1,PC_POP,OUT,IE,2015	11.13 	: 	: 	: 
N_GE1,PC_POP,OUT,IE,2016	11.44 	: 	: 	: 
N_GE1,PC_POP,OUT,IE,2017	8.92 	: 	: 	: 
N_GE1,PC_POP,OUT,IT,2012	8.49 	: 	: 	: 
N_GE1,PC_POP,OUT,IT,2013	7.11 	: 	: 	: 
N_GE1,PC_POP,OUT,IT,2014	6.35 b	: 	: 	: 
N_GE1,PC_POP,OUT,IT,2015	7.12 	: 	: 	: 
N_GE1,PC_POP,OUT,IT,2016	6.46 	: 	: 	: 
N_GE1,PC_POP,OUT,IT,2017	7.93 	: 	: 	: 
N_GE1,PC_POP,OUT,LT,2012	26.28 	: 	: 	: 
N_GE1,PC_POP,OUT,LT,2013	27.79 	: 	: 	: 
N_GE1,PC_POP,OUT,LT,2014	28.61 	: 	: 	: 
N_GE1,PC_POP,OUT,LT,2015	27.74 	: 	: 	: 
N_GE1,PC_POP,OUT,LT,2016	27.67 	: 	: 	: 
N_GE1,PC_POP,OUT,LT,2017	28.01 	: 	: 	: 
N_GE1,PC_POP,OUT,LU,2012	69.15 	: 	: 	: 
N_GE1,PC_POP,OUT,LU,2013	71.59 	55.18 e	69.08 e	82.4 e
N_GE1,PC_POP,OUT,LU,2014	72.64 	55.91 e	72.89 e	78.94 e
N_GE1,PC_POP,OUT,LU,2015	70.67 	: 	: 	: 
N_GE1,PC_POP,OUT,LU,2016	72.01 	: 	: 	: 
N_GE1,PC_POP,OUT,LV,2012	11.57 	: 	: 	: 
N_GE1,PC_POP,OUT,LV,2013	10.17 	: 	: 	: 
N_GE1,PC_POP,OUT,LV,2014	8.7 	: 	: 	: 
N_GE1,PC_POP,OUT,LV,2015	8.65 	3.49 	8.7 	11.87 
N_GE1,PC_POP,OUT,LV,2016	10.59 	5.75 	10.41 	13.35 
N_GE1,PC_POP,OUT,LV,2017	10.65 	7.29 	9.92 	14.15 
N_GE1,PC_POP,OUT,ME,2016	: c	: 	: 	: 
N_GE1,PC_POP,OUT,MT,2012	15.16 	: 	: 	: 
N_GE1,PC_POP,OUT,MT,2013	19.33 	: 	: 	: 
N_GE1,PC_POP,OUT,MT,2014	19.04 	: 	: 	: 
N_GE1,PC_POP,OUT,MT,2015	21.7 	: 	: 	: 
N_GE1,PC_POP,OUT,MT,2016	25.22 	: 	: 	: 
N_GE1,PC_POP,OUT,MT,2017	27.54 	: 	: 	: 
N_GE1,PC_POP,OUT,NL,2012	20.12 	18.34 	22.05 	19.58 
N_GE1,PC_POP,OUT,NL,2013	21.56 	19.17 	23 	21.94 
N_GE1,PC_POP,OUT,NL,2014	21.81 	20.79 	21.86 	22.44 
N_GE1,PC_POP,OUT,NL,2015	22.43 	21.57 	21.8 	23.53 
N_GE1,PC_POP,OUT,NL,2016	22.43 	23.5 	22.03 	22.17 
N_GE1,PC_POP,OUT,NL,2017	24.45 	24.72 	25.34 	22.78 
N_GE1,PC_POP,OUT,NO,2013	17.28 	: 	: 	: 
N_GE1,PC_POP,OUT,NO,2016	18.43 	: 	: 	: 
N_GE1,PC_POP,OUT,NO,2017	18.45 	: 	: 	: 
N_GE1,PC_POP,OUT,PL,2012	7.85 	: 	: 	: 
N_GE1,PC_POP,OUT,PL,2013	8.71 	: 	: 	: 
N_GE1,PC_POP,OUT,PL,2014	7.25 	: 	: 	: 
N_GE1,PC_POP,OUT,PL,2015	7.59 	: 	: 	: 
N_GE1,PC_POP,OUT,PL,2016	7.92 	: 	: 	: 
N_GE1,PC_POP,OUT,PL,2017	8.23 	: 	: 	: 
N_GE1,PC_POP,OUT,PT,2012	3 	: 	: 	: 
N_GE1,PC_POP,OUT,PT,2013	3.52 	: 	: 	: 
N_GE1,PC_POP,OUT,PT,2014	2.06 	: 	: 	: 
N_GE1,PC_POP,OUT,PT,2015	2.32 	: 	: 	: 
N_GE1,PC_POP,OUT,PT,2016	3.61 	: 	: 	: 
N_GE1,PC_POP,OUT,PT,2017	4.35 	: 	: 	: 
N_GE1,PC_POP,OUT,RO,2012	1.04 	: 	: 	: 
N_GE1,PC_POP,OUT,RO,2013	1.28 	: 	: 	: 
N_GE1,PC_POP,OUT,RO,2014	1.35 	: 	: 	: 
N_GE1,PC_POP,OUT,RO,2015	1.43 	: 	: 	: 
N_GE1,PC_POP,OUT,RO,2016	1.36 	: 	: 	: 
N_GE1,PC_POP,OUT,RO,2017	1.42 	: 	: 	: 
N_GE1,PC_POP,OUT,SE,2014	9.78 	: 	: 	: 
N_GE1,PC_POP,OUT,SE,2015	11.01 	: 	: 	: 
N_GE1,PC_POP,OUT,SE,2016	12.08 	: 	: 	: 
N_GE1,PC_POP,OUT,SE,2017	13.38 	: 	: 	: 
N_GE1,PC_POP,OUT,SI,2012	28.65 	17.33 	30.97 	35.02 
N_GE1,PC_POP,OUT,SI,2013	30.89 e	19.23 e	32.96 e	37.65 e
N_GE1,PC_POP,OUT,SI,2014	31.48 e	21.51 e	32.21 e	39.6 e
N_GE1,PC_POP,OUT,SI,2015	34.32 	25.76 u	35.04 	43.67 
N_GE1,PC_POP,OUT,SI,2016	33.43 	24.92 	34.91 	40.1 
N_GE1,PC_POP,OUT,SI,2017	34.69 	: 	: 	: 
N_GE1,PC_POP,OUT,SK,2012	27.48 	: 	: 	: 
N_GE1,PC_POP,OUT,SK,2013	19.75 b	: 	: 	: 
N_GE1,PC_POP,OUT,SK,2014	15.76 	: 	: 	: 
N_GE1,PC_POP,OUT,SK,2015	17.49 	: 	: 	: 
N_GE1,PC_POP,OUT,SK,2016	18.66 	: 	: 	: 
N_GE1,PC_POP,OUT,SK,2017	16.57 	: 	: 	: 
N_GE1,PC_POP,OUT,UK,2012	29.64 	: 	: 	: 
N_GE1,PC_POP,OUT,UK,2013	16.17 	: 	: 	: 
N_GE1,PC_POP,OUT,UK,2014	19.81 	: 	: 	: 
N_GE1,PC_POP,OUT,UK,2015	21.49 	: 	: 	: 
N_GE1,PC_POP,OUT,UK,2016	19.81 	: 	: 	: 
N_GE1,PC_POP,WORLD,AT,2012	76.21 	: 	: 	: 
N_GE1,PC_POP,WORLD,AT,2013	76.43 	: 	: 	: 
N_GE1,PC_POP,WORLD,AT,2014	76.41 	: 	: 	: 
N_GE1,PC_POP,WORLD,AT,2015	75.92 	: 	: 	: 
N_GE1,PC_POP,WORLD,AT,2016	76.78 	: 	: 	: 
N_GE1,PC_POP,WORLD,AT,2017	76.62 	: 	: 	: 
N_GE1,PC_POP,WORLD,BE,2012	49.57 	: 	: 	: 
N_GE1,PC_POP,WORLD,BE,2013	61.58 	: 	: 	: 
N_GE1,PC_POP,WORLD,BE,2014	55.56 	: 	: 	: 
N_GE1,PC_POP,WORLD,BE,2015	56.4 	: 	: 	: 
N_GE1,PC_POP,WORLD,BE,2016	58.52 	: 	: 	: 
N_GE1,PC_POP,WORLD,BE,2017	64.79 b	: 	: 	: 
N_GE1,PC_POP,WORLD,BG,2012	18.8 	: 	: 	: 
N_GE1,PC_POP,WORLD,BG,2013	22 	: 	: 	: 
N_GE1,PC_POP,WORLD,BG,2014	25.67 	: 	: 	: 
N_GE1,PC_POP,WORLD,BG,2015	28.38 	: 	: 	: 
N_GE1,PC_POP,WORLD,BG,2016	29.77 	: 	: 	: 
N_GE1,PC_POP,WORLD,BG,2017	34.72 	: 	: 	: 
N_GE1,PC_POP,WORLD,CH,2012	85.99 	: 	: 	: 
N_GE1,PC_POP,WORLD,CH,2013	86.86 	: 	: 	: 
N_GE1,PC_POP,WORLD,CH,2014	86.42 	: 	: 	: 
N_GE1,PC_POP,WORLD,CH,2015	87.42 	: 	: 	: 
N_GE1,PC_POP,WORLD,CH,2016	89.78 	: 	: 	: 
