unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PERS,N_GE1,SI,FI	: c	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,SI,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,HR	81616.44 	57923.08 	88177.44 	155958.74 	35171.45 	102163.41 
THS_NAC,PERS,N_GE1,SI,HU	684066 	149299 	566524 	0 u	: u	: u
THS_NAC,PERS,N_GE1,SI,IE	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SI,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,LT	: c	: u	: u	: u	: u	2330.42 u
THS_NAC,PERS,N_GE1,SI,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,LV	: 	: 	: 	: u	: 	: 
THS_NAC,PERS,N_GE1,SI,MT	1595.35 u	: c	: c	: u	780.24 u	405.81 u
THS_NAC,PERS,N_GE1,SI,NL	9846.54 u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,NO	: u	: 	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SI,PL	9376.75 u	5548.12 u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,PT	: 	: 	: u	: 	: 	: 
THS_NAC,PERS,N_GE1,SI,RO	: 	: 	: u	: 	: 	: u
THS_NAC,PERS,N_GE1,SI,SE	: 	: 	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SI,SI	90534.9 	82942.79 	73453.44 	72187.14 	72129.16 	76716.01 
THS_NAC,PERS,N_GE1,SI,SK	: c	: u	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,UK	: 	: 	: 	: 	15353.57 	: u
THS_NAC,PERS,N_GE1,SK,AT	11165.4 	7131.55 u	8544.16 u	11316.85 u	10609.64 u	14274.68 u
THS_NAC,PERS,N_GE1,SK,BE	: u	227.16 	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SK,BG	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,SK,CH	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SK,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,CZ	1835856.4 	1611238.61 	1304405.86 	840064.6 	947114.96 	857122.24 
THS_NAC,PERS,N_GE1,SK,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,DK	: 	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,SK,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,EL	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SK,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,FI	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SK,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,HU	2156434 	1445105 	1765308 	2528714 	1995990 	1549320 
THS_NAC,PERS,N_GE1,SK,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,IT	: 	: u	: u	: 	: u	: 
THS_NAC,PERS,N_GE1,SK,LT	1494.11 u	: u	: u	: u	3021.14 u	3809.1 u
THS_NAC,PERS,N_GE1,SK,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,MT	: c	: c	: c	: u	: 	: u
THS_NAC,PERS,N_GE1,SK,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SK,PL	159204.18 	131284.28 	115652.05 	82182.84 b	220248.16 	188547.96 
THS_NAC,PERS,N_GE1,SK,PT	: 	: u	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,SK,RO	: c	: u	: u	: 	: 	: 
THS_NAC,PERS,N_GE1,SK,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SK,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,SK	297991.16 	260619.32 	205596.21 	199604.65 	145830.15 b	210922.59 
THS_NAC,PERS,N_GE1,SK,UK	: 	: 	: 	: 	11056.96 	: u
THS_NAC,PERS,N_GE1,TR,AT	58846.12 u	49565.43 	192818.99 	205778.74 	213724.95 	180375.6 
THS_NAC,PERS,N_GE1,TR,BE	42450.94 b	24109.42 	93517.52 	115702.97 	131063.44 	106828.26 
THS_NAC,PERS,N_GE1,TR,BG	10321.28 	5726.18 	12475.36 	25901.16 	14435.29 	9066.74 
THS_NAC,PERS,N_GE1,TR,CH	: 	66408.59 u	86701.74 u	138801.7 u	88078.33 u	80107.71 u
THS_NAC,PERS,N_GE1,TR,CY	: 	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,TR,CZ	484863.76 u	: u	669771.39 	785505.86 	1053714.49 	677055.13 
THS_NAC,PERS,N_GE1,TR,DE	959028.39 	1383550.4 	1625091.75 	2181463.97 	2215973.03 	2129062.82 
THS_NAC,PERS,N_GE1,TR,DK	: 	615555.16 u	438040.33 	483819.53 b	516140.76 b	648135.13 
THS_NAC,PERS,N_GE1,TR,EE	10245.2 u	: u	11213.31 	15972.26 	12399.67 u	: u
THS_NAC,PERS,N_GE1,TR,EL	: 	1494.83 	5979.28 	5880.94 	5919.67 	4246.15 
THS_NAC,PERS,N_GE1,TR,ES	: c	: u	31667.73 bu	33195.67 	36403.64 	45947.35 
THS_NAC,PERS,N_GE1,TR,FI	: c	20376.76 u	55436.53 	62856.57 	65539.37 	38327.66 
THS_NAC,PERS,N_GE1,TR,FR	31327.78 u	24065.32 u	105740.69 	166683.45 	185835.58 	168666.66 
THS_NAC,PERS,N_GE1,TR,HR	: u	: u	: u	31008.24 u	: u	48394.89 u
THS_NAC,PERS,N_GE1,TR,HU	2033153 	1397096 	5363646 	5320453 	2589165 	2567733 
THS_NAC,PERS,N_GE1,TR,IE	: c	6252.16 u	16791.77 u	12752.27 u	16370.03 	10382.98 
THS_NAC,PERS,N_GE1,TR,IT	: u	: 	: u	: u	66714.17 u	: u
THS_NAC,PERS,N_GE1,TR,LT	26414.21 	21392.27 	22336.17 	18115.43 	30069.19 	7842.09 
THS_NAC,PERS,N_GE1,TR,LU	: 	: u	2930.44 u	9241.6 	6397.34 	9848.09 
THS_NAC,PERS,N_GE1,TR,LV	: 	: c	: u	15751.52 u	7926.53 u	3249.83 u
THS_NAC,PERS,N_GE1,TR,MT	: c	: 	: c	: u	730.17 	306.97 u
THS_NAC,PERS,N_GE1,TR,NL	90866.42 	105837.34 	165727.92 	180549.48 	223271.42 	218474.78 
THS_NAC,PERS,N_GE1,TR,NO	315423.41 u	256454.55 u	592030.35 	741826.5 	1028615.46 	: 
THS_NAC,PERS,N_GE1,TR,PL	209066.09 	163633.93 	354171.21 	358010.31 b	675610.88 	373053.65 
THS_NAC,PERS,N_GE1,TR,PT	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,TR,RO	: c	: u	33969.07 u	: u	: u	42242.16 u
THS_NAC,PERS,N_GE1,TR,SE	: 	447985.22 	699134.69 	541730.84 	: 	: 
THS_NAC,PERS,N_GE1,TR,SI	: c	: u	: u	4555.53 u	6492.29 u	4334.75 u
THS_NAC,PERS,N_GE1,TR,SK	: c	: u	: u	28506.1 u	26736.12 bu	40639.12 u
THS_NAC,PERS,N_GE1,TR,UK	: 	: 	: 	: 	306292.38 	: u
THS_NAC,PERS,N_GE1,UA,AT	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,UA,BE	: u	0 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,BG	: c	: 	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,CH	: 	: u	: u	: 	: 	: u
THS_NAC,PERS,N_GE1,UA,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,CZ	16324.67 u	: u	6459.23 u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,DK	: 	: 	: 	: 	: u	: 
THS_NAC,PERS,N_GE1,UA,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,EL	: 	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,ES	: c	: u	: u	: u	1873.01 u	2732.65 u
THS_NAC,PERS,N_GE1,UA,FI	: c	: 	: 	: 	: u	: u
THS_NAC,PERS,N_GE1,UA,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,HR	: u	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,UA,HU	39204 	39268 	0 	30958 	223121 	115363 
THS_NAC,PERS,N_GE1,UA,IE	: c	: u	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,IT	: u	: u	: u	: 	: u	: 
THS_NAC,PERS,N_GE1,UA,LT	1254.8 u	862.77 u	702.45 u	893.72 u	5497.76 	5437.73 u
THS_NAC,PERS,N_GE1,UA,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,LV	: 	: c	: u	: u	: u	808.55 u
THS_NAC,PERS,N_GE1,UA,MT	: c	: 	: 	: 	: u	: u
THS_NAC,PERS,N_GE1,UA,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,UA,PL	35341.17 	29458.93 	19831.73 	20943.64 b	142262.77 u	67513.54 u
THS_NAC,PERS,N_GE1,UA,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,RO	: c	: 	: 	: u	: u	: 
THS_NAC,PERS,N_GE1,UA,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,UA,SI	: c	: u	: 	: 	: u	: 
THS_NAC,PERS,N_GE1,UA,SK	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,UK	: 	: 	: 	: 	6824.51 	: u
THS_NAC,PERS,N_GE1,UK,AT	85063.5 	84057.34 	84879.3 	97390.63 	117877.6 	83245.82 
THS_NAC,PERS,N_GE1,UK,BE	51081.91 b	64460.85 	62242.91 	57984.7 	67440.91 	53331.27 
THS_NAC,PERS,N_GE1,UK,BG	642.24 u	2777.21 u	: u	3770.05 u	: u	: u
THS_NAC,PERS,N_GE1,UK,CH	: 	201127.59 	108045.6 	129978.89 	190968.69 	146646.15 u
THS_NAC,PERS,N_GE1,UK,CY	44574.89 	43354.25 	38051.94 	53157.46 	67718.76 b	53053.4 
THS_NAC,PERS,N_GE1,UK,CZ	104895.15 u	: u	: u	168296.5 u	: u	: u
THS_NAC,PERS,N_GE1,UK,DE	732458.28 	612335.57 	534439.44 	464844.89 	617301.4 	348941.69 
THS_NAC,PERS,N_GE1,UK,DK	: 	631107.2 	703626.47 	477661.05 b	547464.44 b	474998.81 
THS_NAC,PERS,N_GE1,UK,EE	: c	: u	6010.7 u	5161.47 u	5885.88 u	: u
THS_NAC,PERS,N_GE1,UK,EL	: 	6181.67 	8178.54 	4588.16 	2242.06 	3113.99 
THS_NAC,PERS,N_GE1,UK,ES	200361.77 	182206.6 	183560.66 b	90341.45 	98924.23 	70290.24 
THS_NAC,PERS,N_GE1,UK,FI	55153.75 	42995.11 u	47500.59 	49635.74 	41208.26 	50948.51 u
THS_NAC,PERS,N_GE1,UK,FR	277352.91 	266480.69 	210862.16 	340382.73 	277706.11 	263538.55 
THS_NAC,PERS,N_GE1,UK,HR	59896.26 u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UK,HU	818600 	1157093 	1366048 	1170002 	1231797 	1858500 
THS_NAC,PERS,N_GE1,UK,IE	187919.77 	174020.62 	155412.67 	162608.26 	150446.04 	159849.73 
THS_NAC,PERS,N_GE1,UK,IT	125598.8 u	113509.66 u	105304.97 u	158638.5 bu	135517.84 	235163.43 
THS_NAC,PERS,N_GE1,UK,LT	3487.27 	2134.26 	1912.57 	11146.42 	28355.29 	29901.56 
THS_NAC,PERS,N_GE1,UK,LU	: 	12114.28 	12433.64 	13081.73 	8486.93 	6122.89 
THS_NAC,PERS,N_GE1,UK,LV	: 	484.63 u	574.46 u	1329.28 u	3133.47 u	1319.13 u
THS_NAC,PERS,N_GE1,UK,MT	16575 	22872.88 	13352.56 	14110.1 b	12318.45 	11554.43 
THS_NAC,PERS,N_GE1,UK,NL	213472.54 	155377.36 	139504.26 	141559.35 	168139.16 	133914.3 
THS_NAC,PERS,N_GE1,UK,NO	1352944.7 	1232866.05 	1361387.59 	1230115.82 	805850.84 	: 
THS_NAC,PERS,N_GE1,UK,PL	256497.98 	215446.5 	234050.42 	193157.92 b	238034.06 	141045.57 
THS_NAC,PERS,N_GE1,UK,PT	7908.1 	10827.29 	8160.1 	11348.07 	5324.59 	3761.82 
THS_NAC,PERS,N_GE1,UK,RO	7755.48 u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UK,SE	: 	823346.6 	972143.2 	486765.78 	: 	: 
THS_NAC,PERS,N_GE1,UK,SI	: c	: u	5531.43 u	2970.34 u	: u	4822.94 u
THS_NAC,PERS,N_GE1,UK,SK	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UK,UK	: 	: 	: 	: 	6058644.9 	: u
THS_NAC,PERS,N_GE1,US,AT	204091.74 	125148.23 	104078.24 	107556.95 	101172.45 	153341.9 
THS_NAC,PERS,N_GE1,US,BE	135157.56 b	86865.47 	84699.2 	78576.86 	77663.82 	208531.33 u
THS_NAC,PERS,N_GE1,US,BG	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,CH	: 	389802.03 	197240.82 u	258048.03 	391126.03 u	207656.89 u
THS_NAC,PERS,N_GE1,US,CY	: c	9158.31 u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,CZ	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,US,DE	1301601.95 	1036869.33 	900695.42 	1077243.57 	1110077.82 	1445803.46 
THS_NAC,PERS,N_GE1,US,DK	: 	1287877.01 	840658.18 u	1189398.78 b	789468.78 b	937720.45 
THS_NAC,PERS,N_GE1,US,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,EL	: 	2016.43 u	: u	: u	2715.83 u	: u
THS_NAC,PERS,N_GE1,US,ES	150470.27 	206288.01 	135461.48 b	112297.89 	79805.77 	87628.68 
THS_NAC,PERS,N_GE1,US,FI	74272.86 u	96137.61 u	54433.38 u	96653.57 u	50157.65 u	63185.42 u
THS_NAC,PERS,N_GE1,US,FR	440365.5 	518709 	330569.22 	493141.48 	558932.02 	418807.41 
THS_NAC,PERS,N_GE1,US,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,HU	3343535 	2894231 	3426878 	3860368 	5681509 	3473395 
THS_NAC,PERS,N_GE1,US,IE	178072.91 	144739.75 	130325.33 	129456.24 	108916.19 	102912.67 
THS_NAC,PERS,N_GE1,US,IT	: u	303988.01 u	: u	: u	213512.43 u	244034.74 u
THS_NAC,PERS,N_GE1,US,LT	7394.19 	3184.55 	2781.51 	4298.22 	13919.14 	19407.43 
THS_NAC,PERS,N_GE1,US,LU	: 	13229.16 	15032.34 	14089.12 	17742.05 	17203.97 
THS_NAC,PERS,N_GE1,US,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,MT	: c	: c	: c	: u	998.42 u	1529.74 
THS_NAC,PERS,N_GE1,US,NL	312907.38 	289304.5 	187617.41 	182897.65 	180625.29 	263224.36 
THS_NAC,PERS,N_GE1,US,NO	2091859.92 	1636887.39 	1438740.11 	1757987.9 	1573494.01 	: 
THS_NAC,PERS,N_GE1,US,PL	125934.9 	102211.75 	92405.19 	94865.27 b	209580.1 u	: u
THS_NAC,PERS,N_GE1,US,PT	8308.35 	4948.58 u	6596.13 u	5169.41 u	10746.19 u	3122.12 u
THS_NAC,PERS,N_GE1,US,RO	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,SE	: 	1200319.25 	1149053.16 	620069.67 	: 	: 
THS_NAC,PERS,N_GE1,US,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,SK	: c	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,US,UK	: 	: 	: 	: 	1304220.96 	: u
THS_NAC,PERS,N_GE1,WORLD,AT	5474473.49 	5077392.37 	4732328.38 	4656000.28 	5066643.68 	5445152.12 
THS_NAC,PERS,N_GE1,WORLD,BE	3565717.72 b	2884785.71 	2864472.18 	2788276.68 	3133184.08 	2599541.03 
THS_NAC,PERS,N_GE1,WORLD,BG	365000.59 	247641.04 	219877.84 	285691.59 	249539.93 	199737.85 
THS_NAC,PERS,N_GE1,WORLD,CH	: 	6419205.85 	5463411.18 	5963694.63 	6435766.98 	5840348.78 
THS_NAC,PERS,N_GE1,WORLD,CY	261144.61 	222847.77 	201793.77 	213402.85 	192995.76 b	218322.87 
THS_NAC,PERS,N_GE1,WORLD,CZ	33797136.09 	29578782.73 	23435353.16 	20851050.82 	22134667.31 	20798729.58 
THS_NAC,PERS,N_GE1,WORLD,DE	44149039.33 	40745659.88 	36489990.16 	38644337.87 	39997580.24 	37268124.8 
THS_NAC,PERS,N_GE1,WORLD,DK	: 	30143440.82 	24430504.64 	26122500.62 b	21977141.25 b	16944466.72 
THS_NAC,PERS,N_GE1,WORLD,EE	191033.46 	157311.31 	150949.33 	200410.12 	166561.99 	164549.95 
THS_NAC,PERS,N_GE1,WORLD,EL	: 	268920.2 	257213.8 	276466.85 	246346.86 	278279.69 
THS_NAC,PERS,N_GE1,WORLD,ES	8511797.23 	7641865.55 	6701045.46 b	4833850.91 	4986567.18 	4827473.11 
THS_NAC,PERS,N_GE1,WORLD,FI	2396905.24 	2123651.13 	2084226.43 	2147100.22 	2145305.93 	2196058.21 
THS_NAC,PERS,N_GE1,WORLD,FR	18675256.2 	17668737.53 	16758651.96 	18447341.51 	17338997.8 	16746642.97 
THS_NAC,PERS,N_GE1,WORLD,HR	2060336.09 	1625244.61 	2227530.05 	2063003.83 	2600039.04 	2677722.52 
THS_NAC,PERS,N_GE1,WORLD,HU	242885221.82 	207839004.58 	197629153.24 	186222469.81 	158601821.64 	161085227.05 
THS_NAC,PERS,N_GE1,WORLD,IE	2117119.8 	1905256.55 	1747928.49 	1631112.38 	1468054.09 	1563044.13 
THS_NAC,PERS,N_GE1,WORLD,IT	8220609.71 	6757242.89 	5842485.73 	5226920.67 b	7173502 	8288505.36 
THS_NAC,PERS,N_GE1,WORLD,LT	314922.98 	274548.71 	237491.77 	209098.9 	536663.68 	488676.04 
THS_NAC,PERS,N_GE1,WORLD,LU	: 	334779.57 	348370.41 	400326.07 	308621.1 	304808.33 
THS_NAC,PERS,N_GE1,WORLD,LV	: 	98019.86 	118026.37 	148101.11 	104448.26 	53295.58 
THS_NAC,PERS,N_GE1,WORLD,MT	109126.86 	106788.26 	90546.85 	79257.52 b	64546.24 	62107.29 
THS_NAC,PERS,N_GE1,WORLD,NL	7131417.54 	5581150.11 	5224948.3 	5003938.93 	5273607.96 	5531474.53 
THS_NAC,PERS,N_GE1,WORLD,NO	35219338.73 	30208393.83 	28446333.46 	27415604 	23437677.96 	: 
THS_NAC,PERS,N_GE1,WORLD,PL	14242278.87 	12687668.92 	11112277.34 	9469404.37 b	17256143.27 	14664185.86 
THS_NAC,PERS,N_GE1,WORLD,PT	579184.03 	485156.96 	501026.41 	383442.21 	310388.11 	379806.98 
THS_NAC,PERS,N_GE1,WORLD,RO	2540916.75 	2017044.7 	1908146.85 	1656153.06 	1622010.54 	1950208.78 
THS_NAC,PERS,N_GE1,WORLD,SE	: 	24152456.68 	21657205.03 	14742134.35 	: 	: 
THS_NAC,PERS,N_GE1,WORLD,SI	351443.69 	327981.84 	325536.63 	269758.34 	267358.02 	281041.76 
THS_NAC,PERS,N_GE1,WORLD,SK	673357.86 	661364.63 	619762.44 	467206.92 	485609.64 b	607395.18 
THS_NAC,PERS,N_GE1,WORLD,UK	: 	: 	: 	: 	20328392.66 	: u
THS_NAC,PERS,N_GE1,ZA,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,BE	: u	3683.97 	: u	: u	20286.3 u	: u
THS_NAC,PERS,N_GE1,ZA,BG	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,ZA,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,CZ	: 	: u	: 	: u	: 	: 
THS_NAC,PERS,N_GE1,ZA,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,EE	: 	: u	: 	: 	: 	: 
THS_NAC,PERS,N_GE1,ZA,EL	: 	: 	: u	: 	: 	: 
THS_NAC,PERS,N_GE1,ZA,ES	: c	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,ZA,FI	: c	: u	: 	: u	: u	: 
THS_NAC,PERS,N_GE1,ZA,FR	60888.97 u	48504.61 u	37745.59 u	: u	58721.2 u	: u
THS_NAC,PERS,N_GE1,ZA,HR	: 	: u	: 	: u	: 	: 
THS_NAC,PERS,N_GE1,ZA,HU	: c	: u	: u	176631 u	512769 u	: u
THS_NAC,PERS,N_GE1,ZA,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,IT	: u	: 	: 	: 	: u	: u
THS_NAC,PERS,N_GE1,ZA,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,LV	: 	: c	: 	: 	: 	: 
THS_NAC,PERS,N_GE1,ZA,MT	: c	: c	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,NL	81949.8 u	30601.21 u	: u	32778.31 u	: u	: u
THS_NAC,PERS,N_GE1,ZA,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,ZA,PL	: c	: u	: u	: u	: 	: u
THS_NAC,PERS,N_GE1,ZA,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,ZA,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,ZA,SI	: 	: u	: 	: 	: u	: u
THS_NAC,PERS,N_GE1,ZA,SK	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,ZA,UK	: 	: 	: 	: 	102726.94 	: u
THS_NAC,PERS,N_GE4,AFR,AT	157771.2 	113379.35 	203650.25 	193986.1 	192629.92 	138700.82 
THS_NAC,PERS,N_GE4,AFR,BE	190367.61 b	45068.03 	134472.39 	143163.23 	241421.3 	152489.72 
THS_NAC,PERS,N_GE4,AFR,BG	: c	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR,CH	: 	167885.89 u	251916.91 u	237875.04 	407556.56 	357886.77 
THS_NAC,PERS,N_GE4,AFR,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR,CZ	1356362.83 	776380.21 u	817104.83 	1183848.95 	1077488.31 	1406577.98 
THS_NAC,PERS,N_GE4,AFR,DE	2079249.15 	943951.52 	1608161.04 	1959024.12 	1565134.11 	1511615.79 
THS_NAC,PERS,N_GE4,AFR,DK	: 	642592.05 u	226208.59 u	360942.97 bu	283832.37 bu	522623.69 
THS_NAC,PERS,N_GE4,AFR,EE	7822.1 u	: u	7189.9 u	8078.81 u	11997.34 u	20583.28 u
THS_NAC,PERS,N_GE4,AFR,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR,ES	126610.97 	77049.03 	109605.11 b	54415.96 	72980.43 	74097.27 
THS_NAC,PERS,N_GE4,AFR,FI	: c	: u	: u	: u	31429.43 u	31799.01 u
THS_NAC,PERS,N_GE4,AFR,FR	481696.24 	468416.31 	445923.77 	618480.19 	672423.27 	721675.37 
THS_NAC,PERS,N_GE4,AFR,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR,HU	3949289 	1771309 	2572481 	3748799 	3983352 	3881170 
THS_NAC,PERS,N_GE4,AFR,IE	29150.16 u	19216.49 u	16406.94 u	21060.47 	11363.29 	20164.06 u
THS_NAC,PERS,N_GE4,AFR,IT	: u	119272.11 u	98695.37 u	193524.73 bu	228845.39 	577971.97 
THS_NAC,PERS,N_GE4,AFR,LT	16565.18 	9124.67 	9235.29 	13126.44 	11335 	6000.34 
THS_NAC,PERS,N_GE4,AFR,LU	: 	8370.35 	8235.4 	17976.87 	10650.21 	13450.85 
THS_NAC,PERS,N_GE4,AFR,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR,MT	: c	: c	: c	: u	1469.75 	1033.05 
THS_NAC,PERS,N_GE4,AFR,NL	282050.22 	132670.32 	161887.39 	194730.59 	200994.39 	220467.54 
THS_NAC,PERS,N_GE4,AFR,NO	438256.2 u	772864.13 u	432412.57 u	195699.32 u	342633.79 u	: 
THS_NAC,PERS,N_GE4,AFR,PL	241083.25 	209491.47 	342847.73 	348359.38 b	589443.94 	443540.82 
THS_NAC,PERS,N_GE4,AFR,PT	14833.56 	10379.19 	11171.18 	10839.04 	12901.37 	22712 
THS_NAC,PERS,N_GE4,AFR,RO	: c	: 	: u	: u	: 	: u
THS_NAC,PERS,N_GE4,AFR,SE	: 	433399.79 u	384313.51 u	197184.53 u	: 	: 
THS_NAC,PERS,N_GE4,AFR,SI	: c	: u	: u	6160.61 u	5230.69 u	5410.97 u
THS_NAC,PERS,N_GE4,AFR,SK	: c	: u	: u	: u	: u	41547.85 u
THS_NAC,PERS,N_GE4,AFR,UK	: 	: 	: 	: 	565607.62 	: u
THS_NAC,PERS,N_GE4,AFR_OTH,AT	124735.8 	82133.68 u	146840.37 	137995.85 	156217.17 	111849.41 
THS_NAC,PERS,N_GE4,AFR_OTH,BE	120227.97 b	23607.15 	99845.09 	60489.95 	93091.89 	63405.38 
THS_NAC,PERS,N_GE4,AFR_OTH,BG	: c	: 	: u	: u	: u	: 
THS_NAC,PERS,N_GE4,AFR_OTH,CH	: 	90230.74 u	153226.62 u	143239.16 u	323467.88 u	282204.22 u
THS_NAC,PERS,N_GE4,AFR_OTH,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR_OTH,CZ	945771.66 	524524.9 u	717051.49 u	855966.83 	568935.03 u	1026205.44 
THS_NAC,PERS,N_GE4,AFR_OTH,DE	1461073.65 	769243.07 	1159102.98 	1217372.91 	894216.01 	1144432.89 
THS_NAC,PERS,N_GE4,AFR_OTH,DK	: 	: u	171305.81 u	214714.1 bu	: u	341497.69 u
THS_NAC,PERS,N_GE4,AFR_OTH,EE	7822.1 u	: u	6536.49 u	6619.83 u	11193.36 u	: u
THS_NAC,PERS,N_GE4,AFR_OTH,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE4,AFR_OTH,ES	54776.81 u	49329.03 u	65322.35 bu	16585.14 u	31653.23 u	29245.38 
THS_NAC,PERS,N_GE4,AFR_OTH,FI	: c	: u	: u	: u	: u	31253.54 u
THS_NAC,PERS,N_GE4,AFR_OTH,FR	230022.4 	262677.9 	232931.78 	297253.84 	288913.4 	315729.43 
THS_NAC,PERS,N_GE4,AFR_OTH,HR	: 	: u	: u	: u	: u	: u
