unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,TOTAL,N_GE4,EE,ES	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,FI	38239.18 	49161.36 	37713.56 	37469.66 	38454.27 	47852.03 
THS_EUR,TOTAL,N_GE4,EE,FR	: u	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,HR	: u	: 	: 	: u	: 	: 
THS_EUR,TOTAL,N_GE4,EE,HU	: c	: u	: 	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,IE	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,IT	: u	: 	: 	: 	: 	: u
THS_EUR,TOTAL,N_GE4,EE,LT	3207.37 	1534.98 	1590.73 	2056.2 	1016.06 	1278.36 
THS_EUR,TOTAL,N_GE4,EE,LU	: 	: u	: 	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,LV	: 	: c	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,MT	: c	: u	: c	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,NL	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,NO	: u	: 	: u	: u	: u	: 
THS_EUR,TOTAL,N_GE4,EE,PL	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EE,PT	: c	: u	: u	: 	: 	: 
THS_EUR,TOTAL,N_GE4,EE,SE	: 	: u	: u	: u	: 	: 
THS_EUR,TOTAL,N_GE4,EE,SI	: 	: 	: u	: u	: u	: 
THS_EUR,TOTAL,N_GE4,EE,UK	: 	: 	: 	: 	5127.57 u	: u
THS_EUR,TOTAL,N_GE4,EFTA,AT	76930.8 	68278.45 	70008.93 	49526.33 	59741.56 	46865.01 
THS_EUR,TOTAL,N_GE4,EFTA,BE	41670 b	70212.65 	35959.68 	47011.29 	59836.22 	25129.41 
THS_EUR,TOTAL,N_GE4,EFTA,BG	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EFTA,CH	: 	204135.42 	232196.84 	163396.57 	216323.55 	211699.63 
THS_EUR,TOTAL,N_GE4,EFTA,CY	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EFTA,CZ	: c	25863.31 u	: u	12538.45 u	9237.16 u	11952.46 u
THS_EUR,TOTAL,N_GE4,EFTA,DE	792761.82 	1062114.67 	579580.73 	777355.77 	664247.87 	803044.87 
THS_EUR,TOTAL,N_GE4,EFTA,DK	: 	37930.28 	39124.55 	49341.1 b	92540.34 b	38786.49 
THS_EUR,TOTAL,N_GE4,EFTA,EE	5362.94 u	9371.11 u	6165.79 u	6580.89 u	3298.84 u	: u
THS_EUR,TOTAL,N_GE4,EFTA,EL	: 	: u	2902.42 u	5722.98 u	: u	: u
THS_EUR,TOTAL,N_GE4,EFTA,ES	73056.89 	87423.29 	71352.94 b	30621.53 	49254.49 	41969.3 
THS_EUR,TOTAL,N_GE4,EFTA,FI	61661.9 	56831.61 u	74844.02 	66641.07 u	49892.89 u	50463.98 u
THS_EUR,TOTAL,N_GE4,EFTA,FR	148660.03 	196444.62 	138486.97 	220182.28 	144638.62 	161351.54 
THS_EUR,TOTAL,N_GE4,EFTA,HR	9200.25 u	: u	11643.58 u	5816.29 u	: u	15847.41 u
THS_EUR,TOTAL,N_GE4,EFTA,HU	10054.01 	6834.68 	7339.57 	9367.16 	5560.86 	4683.57 
THS_EUR,TOTAL,N_GE4,EFTA,IE	16149.11 u	10522.34 u	13760.74 u	17312.55 u	20275.45 u	10123.93 u
THS_EUR,TOTAL,N_GE4,EFTA,IT	: u	: u	: u	: u	82030.41 u	95260.18 u
THS_EUR,TOTAL,N_GE4,EFTA,LT	13710.9 	15379.15 	21116.2 	15031.16 	14298.44 	9624.98 
THS_EUR,TOTAL,N_GE4,EFTA,LU	: 	7734.32 	6424.01 	10866.08 	6274.33 	6115.8 
THS_EUR,TOTAL,N_GE4,EFTA,LV	: 	: c	: u	: u	8282.35 u	: u
THS_EUR,TOTAL,N_GE4,EFTA,MT	1618.76 u	2328.61 u	: c	: u	1939 	1601.24 
THS_EUR,TOTAL,N_GE4,EFTA,NL	135048.07 	99125.31 	103521.95 	108966.61 	133990.79 	157331.51 
THS_EUR,TOTAL,N_GE4,EFTA,NO	902129.83 	: 	746276.52 	801614.52 	717989.69 	: 
THS_EUR,TOTAL,N_GE4,EFTA,PL	52451.84 	47936.46 	48020.56 	50360.74 b	34086.21 	46971.7 u
THS_EUR,TOTAL,N_GE4,EFTA,PT	9963.8 	9618.69 u	11588.64 	11777.75 u	13177.86 	5007.62 u
THS_EUR,TOTAL,N_GE4,EFTA,RO	: c	: u	: u	: u	: 	: u
THS_EUR,TOTAL,N_GE4,EFTA,SE	: 	25709.73 	35370.45 	72071.98 	: 	: 
THS_EUR,TOTAL,N_GE4,EFTA,SI	: c	7491.65 u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EFTA,SK	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EFTA,UK	: 	: 	: 	: 	254166 	: u
THS_EUR,TOTAL,N_GE4,EL,AT	159029.6 	151134.17 	137082.62 	149385.45 	154345.74 	114211.92 
THS_EUR,TOTAL,N_GE4,EL,BE	55251.71 b	232219.01 	69398.33 	67031.77 	79461.48 	51945.72 
THS_EUR,TOTAL,N_GE4,EL,BG	18303.05 	10503.58 	10195.36 	8671.09 	7064.69 	4018.54 u
THS_EUR,TOTAL,N_GE4,EL,CH	: 	142458.96 	133978.29 u	110164.45 	102508.07 u	93375 u
THS_EUR,TOTAL,N_GE4,EL,CY	76563.12 	77227.09 	59015.22 	61941.07 	47877.35 	56773.85 
THS_EUR,TOTAL,N_GE4,EL,CZ	67552.96 	44512.35 	39377.55 	54892.15 	55542.85 	53030.53 
THS_EUR,TOTAL,N_GE4,EL,DE	2324039.71 	793589.2 	741383.01 	902948.2 	688585.62 	355267.23 u
THS_EUR,TOTAL,N_GE4,EL,DK	: 	77840.54 	32805.61 	47139.75 b	26351.72 b	31924.89 
THS_EUR,TOTAL,N_GE4,EL,EE	10243.71 u	9325.94 u	6669.28 u	4111.56 u	: u	: u
THS_EUR,TOTAL,N_GE4,EL,EL	: 	233218.81 	227353.34 	254955.47 	232413.54 	240810.76 
THS_EUR,TOTAL,N_GE4,EL,ES	50449.58 	39394.22 u	27579.72 bu	16285.43 	13883.22 u	26131.99 
THS_EUR,TOTAL,N_GE4,EL,FI	86098.39 	74895.34 	101525.9 	80247.21 	62922.71 	83456.58 
THS_EUR,TOTAL,N_GE4,EL,FR	300592.12 	297730.24 	381516.84 	334835.78 	281564.67 	239002.13 
THS_EUR,TOTAL,N_GE4,EL,HR	: u	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EL,HU	30456.13 	28467.58 	17838.79 	16170.85 	1212.92 	2774.12 
THS_EUR,TOTAL,N_GE4,EL,IE	24398.94 	14881.97 u	12087.74 u	18274.16 u	9732.59 u	10365.79 u
THS_EUR,TOTAL,N_GE4,EL,IT	101280.46 u	: u	83230.89 u	: u	95900.94 	214371.15 
THS_EUR,TOTAL,N_GE4,EL,LT	9305.95 	9587.17 	8401.24 	8145.4 	1988.34 	2985.44 
THS_EUR,TOTAL,N_GE4,EL,LU	: 	5642.98 	6927.74 	6879.17 	7999.7 	10827.02 
THS_EUR,TOTAL,N_GE4,EL,LV	: 	: c	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EL,MT	2258.93 u	1572.15 u	1008.65 u	: u	1056.55 	1088.56 
THS_EUR,TOTAL,N_GE4,EL,NL	208804.32 	167524.71 	244383.59 	251850.19 	231357.84 	235018.67 
THS_EUR,TOTAL,N_GE4,EL,NO	278413.47 	: 	188568.17 	243701.53 	265110.9 	: 
THS_EUR,TOTAL,N_GE4,EL,PL	166221.22 	145202.44 	132373.11 	108040.35 b	105672.28 	58074.3 
THS_EUR,TOTAL,N_GE4,EL,PT	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EL,RO	28323.21 	24224.53 	27281.48 	22823.4 	25029.91 	8763.61 
THS_EUR,TOTAL,N_GE4,EL,SE	: 	75194.63 	114090.48 	106560.67 	: 	: 
THS_EUR,TOTAL,N_GE4,EL,SI	8499.61 u	7006.86 u	10336.33 u	8463.98 u	10710.2 u	6969.62 u
THS_EUR,TOTAL,N_GE4,EL,SK	: c	17844.38 u	: u	: u	: u	23761.27 u
THS_EUR,TOTAL,N_GE4,EL,UK	: 	: 	: 	: 	569172.71 	: u
THS_EUR,TOTAL,N_GE4,ES,AT	232595.95 	204653.83 	217382.61 	203286.45 	170686.71 	171815.11 
THS_EUR,TOTAL,N_GE4,ES,BE	256044.49 b	497451.81 	240178.34 	231896.79 	272708.51 	147104.22 
THS_EUR,TOTAL,N_GE4,ES,BG	: c	9311.8 u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,ES,CH	: 	375262.55 	300626.89 	289918.17 	239505.41 	291576.66 
THS_EUR,TOTAL,N_GE4,ES,CY	: c	: u	5061.28 u	4251.13 u	: u	3457.67 u
THS_EUR,TOTAL,N_GE4,ES,CZ	62570.72 	41253.48 	22593.69 u	30766.54 u	32166.2 	32882.23 
THS_EUR,TOTAL,N_GE4,ES,DE	2995267.83 	2705213.31 	3179021.08 	2576211.16 	3183417.09 	2812328.95 
THS_EUR,TOTAL,N_GE4,ES,DK	: 	243439.1 	118365.58 	126615.33 b	90294.08 b	102067.17 
THS_EUR,TOTAL,N_GE4,ES,EE	18952.48 	15655.91 u	16973.18 	9747.35 u	9447.5 u	: u
THS_EUR,TOTAL,N_GE4,ES,EL	: 	4588.46 u	4097.41 u	7068.46 u	3629.75 u	2910.49 u
THS_EUR,TOTAL,N_GE4,ES,ES	2644618.34 	2587728.13 	2505311.16 b	1739503.87 	1763074.03 	1720011.55 
THS_EUR,TOTAL,N_GE4,ES,FI	349735.39 	338402.36 	261590.86 	309732.27 	292553.54 	261255.25 
THS_EUR,TOTAL,N_GE4,ES,FR	724974.35 	695468.26 	686880.02 	807756.63 	674902.16 	723808.13 
THS_EUR,TOTAL,N_GE4,ES,HR	15676.22 u	11188.66 u	: u	11760.51 u	12459.9 u	: u
THS_EUR,TOTAL,N_GE4,ES,HU	19964.58 	17861.32 	13503.98 	7265.12 	5265.5 	9972.68 
THS_EUR,TOTAL,N_GE4,ES,IE	319113.24 	315590.57 	285838.01 	308446.68 	274455.4 	288742.99 
THS_EUR,TOTAL,N_GE4,ES,IT	200210.76 	184307.17 u	223260.38 	265297.5 bu	233784.23 	265235.57 
THS_EUR,TOTAL,N_GE4,ES,LT	8345.1 	12347.29 	9869.73 	7942.67 	4476.84 	7318.41 
THS_EUR,TOTAL,N_GE4,ES,LU	: 	25804.13 	18235.75 	43391.94 	32337.07 	37604.37 
THS_EUR,TOTAL,N_GE4,ES,LV	: 	: c	: u	11616.67 u	: u	: u
THS_EUR,TOTAL,N_GE4,ES,MT	2219.32 	2879.39 	2876.75 u	2579.36 bu	3113.42 	2769.44 
THS_EUR,TOTAL,N_GE4,ES,NL	605426.49 	525388.72 	462366.06 	421030.52 	468577.51 	442030.78 
THS_EUR,TOTAL,N_GE4,ES,NO	859109.74 	: 	781212.33 	741459.76 	654105.28 	: 
THS_EUR,TOTAL,N_GE4,ES,PL	147544.51 	120913.67 	94078.87 	109961.38 b	113619.42 	137799.81 
THS_EUR,TOTAL,N_GE4,ES,PT	31720.42 	25009 	23485.2 	17731.91 	34576.42 	17676.33 
THS_EUR,TOTAL,N_GE4,ES,RO	11128.44 	28147.32 	20366.09 	17250.28 	13025.75 	13023.78 
THS_EUR,TOTAL,N_GE4,ES,SE	: 	209840.61 	309041.92 	394597.04 	: 	: 
THS_EUR,TOTAL,N_GE4,ES,SI	13507.31 u	12265.47 u	12523.13 u	7430.92 u	8305.48 u	9397.8 u
THS_EUR,TOTAL,N_GE4,ES,SK	18580.01 u	: u	: u	: u	: u	24116.06 u
THS_EUR,TOTAL,N_GE4,ES,UK	: 	: 	: 	: 	2582861.42 	: u
THS_EUR,TOTAL,N_GE4,EU27,AT	: 	: 	: 	: 	: 	1276751.07 
THS_EUR,TOTAL,N_GE4,EU27,BE	: 	: 	: 	: 	: 	831450.12 
THS_EUR,TOTAL,N_GE4,EU27,BG	: 	: 	: 	: 	: 	72647.96 
THS_EUR,TOTAL,N_GE4,EU27,CH	: 	: 	: 	: 	: 	1398647.85 
THS_EUR,TOTAL,N_GE4,EU27,CY	: 	: 	: 	: 	: 	217459.56 
THS_EUR,TOTAL,N_GE4,EU27,CZ	: 	: 	: 	: 	: 	421511.24 
THS_EUR,TOTAL,N_GE4,EU27,DE	: 	: 	: 	: 	: 	15449620.83 
THS_EUR,TOTAL,N_GE4,EU27,DK	: 	: 	: 	: 	: 	652548.92 
THS_EUR,TOTAL,N_GE4,EU27,EE	: 	: 	: 	: 	: 	53672.72 
THS_EUR,TOTAL,N_GE4,EU27,EL	: 	: 	: 	: 	: 	299436.04 
THS_EUR,TOTAL,N_GE4,EU27,ES	: 	: 	: 	: 	: 	2441903.91 
THS_EUR,TOTAL,N_GE4,EU27,FI	: 	: 	: 	: 	: 	1524974.67 
THS_EUR,TOTAL,N_GE4,EU27,FR	: 	: 	: 	: 	: 	10095571.66 
THS_EUR,TOTAL,N_GE4,EU27,HR	: 	: 	: 	: 	: 	123684.56 
THS_EUR,TOTAL,N_GE4,EU27,HU	: 	: 	: 	: 	: 	130509.98 
THS_EUR,TOTAL,N_GE4,EU27,IE	: 	: 	: 	: 	: 	834805.4 
THS_EUR,TOTAL,N_GE4,EU27,IT	: 	: 	: 	: 	: 	3474588.85 
THS_EUR,TOTAL,N_GE4,EU27,LT	: 	: 	: 	: 	: 	113207.2 
THS_EUR,TOTAL,N_GE4,EU27,LU	: 	: 	: 	: 	: 	161454.22 
THS_EUR,TOTAL,N_GE4,EU27,LV	: 	: 	: 	: 	: 	87691.69 
THS_EUR,TOTAL,N_GE4,EU27,MT	: 	: 	: 	: 	: 	43855.6 
THS_EUR,TOTAL,N_GE4,EU27,NL	: 	: 	: 	: 	: 	2082666.39 
THS_EUR,TOTAL,N_GE4,EU27,PL	: 	: 	: 	: 	: 	2524086.28 
THS_EUR,TOTAL,N_GE4,EU27,PT	: 	: 	: 	: 	: 	211790.29 
THS_EUR,TOTAL,N_GE4,EU27,RO	: 	: 	: 	: 	: 	243953.38 
THS_EUR,TOTAL,N_GE4,EU27,SI	: 	: 	: 	: 	: 	72078.65 
THS_EUR,TOTAL,N_GE4,EU27,SK	: 	: 	: 	: 	: 	286286.72 
THS_EUR,TOTAL,N_GE4,EU27,UK	: 	: 	: 	: 	: 	: u
THS_EUR,TOTAL,N_GE4,EU28,AT	1770586.65 	1744682.79 	1567270.53 	1758615.46 	1562636.87 	: 
THS_EUR,TOTAL,N_GE4,EU28,BE	992603.48 b	1776046.21 	947510.64 	968448.54 	1185055.16 	: 
THS_EUR,TOTAL,N_GE4,EU28,BG	112291.61 	76684.92 	76514.36 	84981.61 	78619.29 	: 
THS_EUR,TOTAL,N_GE4,EU28,CH	: 	1799848.98 	1656886.62 	1402165.69 	1363562.08 	: 
THS_EUR,TOTAL,N_GE4,EU28,CY	260661.53 	233118.07 	183915.97 	224490.98 	201964.92 	: 
THS_EUR,TOTAL,N_GE4,EU28,CZ	563800.48 	492605.74 	433039.56 	449264.78 	445445.88 	: 
THS_EUR,TOTAL,N_GE4,EU28,DE	18720963.6 	16812641.22 	17468869.34 	15895446.72 	16319973.41 	: 
THS_EUR,TOTAL,N_GE4,EU28,DK	: 	1134049.55 	910855.65 	1044944.2 b	735019.32 b	: 
THS_EUR,TOTAL,N_GE4,EU28,EE	115339.87 	111043.9 	108433.24 	95125.75 	72380.42 	: 
THS_EUR,TOTAL,N_GE4,EU28,EL	: 	301279.23 	291064.43 	322822.02 	306245.53 	: 
THS_EUR,TOTAL,N_GE4,EU28,ES	4172242.39 	3984748.11 	3849204.1 b	2484683.38 	2522545.07 	: 
THS_EUR,TOTAL,N_GE4,EU28,FI	1587911.59 	1561776.08 	1464689.87 	1459026.05 	1518955.05 	: 
THS_EUR,TOTAL,N_GE4,EU28,FR	10115338.99 	9386335.72 	9479255.3 	10946072.19 	10234443.03 	: 
THS_EUR,TOTAL,N_GE4,EU28,HR	216964.1 	168832.19 	232541.77 	266133.7 	229559.45 	: 
THS_EUR,TOTAL,N_GE4,EU28,HU	200033.36 	190913.86 	172242.3 	163983.56 	112732.41 	: 
THS_EUR,TOTAL,N_GE4,EU28,IE	909969.89 	903560.81 	792804.4 	882296.19 	781487.3 	: 
THS_EUR,TOTAL,N_GE4,EU28,IT	3142992 	2447988.71 	2280088.95 	2389918.82 b	2882998.23 	: 
THS_EUR,TOTAL,N_GE4,EU28,LT	138183.88 	140800.15 	158478.88 	138668.99 	122244.65 	: 
THS_EUR,TOTAL,N_GE4,EU28,LU	: 	139123.18 	131313.44 	170979.15 	148154.06 	: 
THS_EUR,TOTAL,N_GE4,EU28,LV	: 	68985.8 	70937.35 	87369.99 	84945.56 	: 
THS_EUR,TOTAL,N_GE4,EU28,MT	59479.67 	52624.91 	50291.41 	48161.36 b	46784.74 	: 
THS_EUR,TOTAL,N_GE4,EU28,NL	2515838.37 	2076417.11 	2034058.2 	2016845.94 	2119107.18 	: 
THS_EUR,TOTAL,N_GE4,EU28,NO	2450761.34 	: 	2278815.5 	2178598.61 	1831867.07 	: 
THS_EUR,TOTAL,N_GE4,EU28,PL	1871865.2 	1641556.47 	1538253.32 	1419514.27 b	2039162.34 	: 
THS_EUR,TOTAL,N_GE4,EU28,PT	309034.16 	262003.9 	249925.31 	235135.18 	255380.88 	: 
THS_EUR,TOTAL,N_GE4,EU28,RO	406363.41 	405247.78 	384989.77 	382931.33 	372556.29 	: 
THS_EUR,TOTAL,N_GE4,EU28,SE	: 	912041.65 	1426700.58 	1501039.72 	: 	: 
THS_EUR,TOTAL,N_GE4,EU28,SI	104508.59 	116714.84 	109502.74 	99619.95 	102984.24 	: 
THS_EUR,TOTAL,N_GE4,EU28,SK	297633.7 	278670.72 	242828.63 	227620.78 	232859.75 b	: 
THS_EUR,TOTAL,N_GE4,EU28,UK	: 	: 	: 	: 	9335812.13 	: 
THS_EUR,TOTAL,N_GE4,EUR,AT	1985069.59 	1955285.27 	1839523.17 	2009220.32 	1833426.97 	1606756.09 
THS_EUR,TOTAL,N_GE4,EUR,BE	1088287.36 b	1941917.87 	1057267.69 	1170039.86 	1385341.22 	951794.04 
THS_EUR,TOTAL,N_GE4,EUR,BG	121562.99 	87749.31 	84826.4 	98698.44 	88388.93 	83164.46 
THS_EUR,TOTAL,N_GE4,EUR,CH	: 	2146808.46 	2043241.33 	1757002.13 	1794698.58 	1786362.59 
THS_EUR,TOTAL,N_GE4,EUR,CY	298202.21 	262205.52 	210887.57 	259172.41 	233334.82 	243165.08 
THS_EUR,TOTAL,N_GE4,EUR,CZ	617171.75 	545435.64 	486503.05 	504073.03 	526906.69 	556120.74 
THS_EUR,TOTAL,N_GE4,EUR,DE	20980984.82 	19961880.56 	19701409 	18773182.45 	19772064.05 	18399055.33 
THS_EUR,TOTAL,N_GE4,EUR,DK	: 	1241578.23 	988543.66 	1158012.48 b	875274.42 b	760979.6 
THS_EUR,TOTAL,N_GE4,EUR,EE	140754.52 	144082.6 	139565.2 	124373.59 	94083 	86397.44 
THS_EUR,TOTAL,N_GE4,EUR,EL	: 	318058.87 	310324.49 	351625.41 	327257.26 	317985.56 
THS_EUR,TOTAL,N_GE4,EUR,ES	4345829.32 	4161382.84 	4008991.62 b	2577467.69 	2642995.61 	2565463.26 
THS_EUR,TOTAL,N_GE4,EUR,FI	1707724.2 	1689631.79 	1635230.76 	1629558.08 	1681446.28 	1708248.76 
THS_EUR,TOTAL,N_GE4,EUR,FR	10463985.71 	9736971.2 	9837008.07 	11483585.55 	10718896.31 	10666640.45 
THS_EUR,TOTAL,N_GE4,EUR,HR	242359.01 	184687.56 	264066.17 	299570.17 	281907.66 	345255.89 
THS_EUR,TOTAL,N_GE4,EUR,HU	221246.63 	205846.15 	199434.65 	197966.4 	126415.75 	139444.11 
THS_EUR,TOTAL,N_GE4,EUR,IE	945187.59 	933177.92 	834892.46 	922628.57 	824964.83 	873983.1 
THS_EUR,TOTAL,N_GE4,EUR,IT	3197138.57 	2712639.84 	2475541.81 	2622049.64 b	3178233.92 	3837703.97 
THS_EUR,TOTAL,N_GE4,EUR,LT	183239.93 	185973.29 	211579.21 	186919.17 	153456.92 	140986.09 
THS_EUR,TOTAL,N_GE4,EUR,LU	: 	152132.76 	143209.76 	193924.56 	165166.06 	183032.6 
THS_EUR,TOTAL,N_GE4,EUR,LV	: 	98018.88 	93886.96 	131769.75 	126371.74 	129182.95 
THS_EUR,TOTAL,N_GE4,EUR,MT	63169.46 	56113.76 	53009.06 	50135.51 b	51497.97 	48522.45 
THS_EUR,TOTAL,N_GE4,EUR,NL	2882878 	2342902.39 	2384468.03 	2391978.65 	2612054.96 	2584985.34 
THS_EUR,TOTAL,N_GE4,EUR,NO	3465040.91 	: 	3213864.09 	3175465.26 	2783702.99 	: 
THS_EUR,TOTAL,N_GE4,EUR,PL	2029573.31 	1762834.37 	1721728.07 	1597483.36 b	2226215.6 	2757390.34 
THS_EUR,TOTAL,N_GE4,EUR,PT	322784.29 	275723.25 	267432.42 	255732 	279090.1 	224528.25 
THS_EUR,TOTAL,N_GE4,EUR,RO	413817.19 	412272.77 	395631.87 	386943.75 	376020.06 	250590.88 
THS_EUR,TOTAL,N_GE4,EUR,SE	: 	991054.19 	1596251.97 	1732008.89 	: 	: 
THS_EUR,TOTAL,N_GE4,EUR,SI	118666.95 	147169.86 	129400.62 	125257.5 	127985 	133625.2 
THS_EUR,TOTAL,N_GE4,EUR,SK	333516.93 	309783.5 	298874.25 	268397.38 	269344.44 b	396810.66 
THS_EUR,TOTAL,N_GE4,EUR,UK	: 	: 	: 	: 	10062904.28 	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,AT	65702.91 	56836.09 	59342.45 	39392.28 	54876.96 	41705.19 
THS_EUR,TOTAL,N_GE4,EUR_OTH,BE	13153.77 bu	22877.19 	6383.65 u	7525.23 u	3861.31 u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,BG	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,CH	: 	60245.29 u	21777.67 u	56818.6 u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,CY	: c	: u	: u	3623.61 u	: u	3241.13 u
THS_EUR,TOTAL,N_GE4,EUR_OTH,CZ	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,DE	: c	310967.64 u	: u	293933.22 u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,DK	: 	12108.97 u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,EE	: c	: u	3221.99 u	4638.39 u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,EL	: 	12373.42 	10985.08 	14952.2 	12068.6 	11244.62 
THS_EUR,TOTAL,N_GE4,EUR_OTH,ES	34925.54 	29459.48 	20799.45 b	9694.46 	14005.54 	10866.87 
THS_EUR,TOTAL,N_GE4,EUR_OTH,FI	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,FR	76644.07 u	44271.69 	51591.94 	47273.13 	45580.62 u	41756.66 u
THS_EUR,TOTAL,N_GE4,EUR_OTH,HR	13921.19 	8365.06 	14562.99 	17510.03 	26646.09 	26790.55 
THS_EUR,TOTAL,N_GE4,EUR_OTH,HU	1471.43 	314.54 	332.45 	785.87 	413.35 	477.87 
THS_EUR,TOTAL,N_GE4,EUR_OTH,IE	6938.54 u	7715.76 u	4577.33 u	8701.21 u	: u	5878.6 u
THS_EUR,TOTAL,N_GE4,EUR_OTH,IT	: u	149861.19 u	137531.94 u	138800.96 bu	: u	57702.5 u
THS_EUR,TOTAL,N_GE4,EUR_OTH,LT	3628.96 	3056.1 	5134.23 	6001.08 	1848.3 	2091.2 
THS_EUR,TOTAL,N_GE4,EUR_OTH,LU	: 	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,LV	: 	: c	: u	6655.39 u	: u	4696.58 u
THS_EUR,TOTAL,N_GE4,EUR_OTH,MT	: c	: u	: c	: u	: u	517.02 u
THS_EUR,TOTAL,N_GE4,EUR_OTH,NL	34015.89 	19643.3 u	18631.72 u	18603.37 u	14221.7 u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,NO	: u	: 	36071.63 u	35969.72 u	40795.98 u	: 
THS_EUR,TOTAL,N_GE4,EUR_OTH,PL	36528.73 	20887.51 	20592.07 	16998.55 b	12615.15 u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,PT	1606.47 u	: u	: u	3064.68 u	4687.7 u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,RO	: c	: 	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,SE	: 	: u	: u	20386.87 u	: 	: 
THS_EUR,TOTAL,N_GE4,EUR_OTH,SI	9033.43 	13563.67 	9975.79 	10245.29 	10591.79 	11786.84 
THS_EUR,TOTAL,N_GE4,EUR_OTH,SK	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,EUR_OTH,UK	: 	: 	: 	: 	49413.11 	: u
THS_EUR,TOTAL,N_GE4,FI,AT	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,BE	: u	7396.84 	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,BG	: 	: 	: 	: 	: 	: u
THS_EUR,TOTAL,N_GE4,FI,CH	: 	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,CY	: c	: 	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,CZ	: 	: 	: u	: 	: u	: u
THS_EUR,TOTAL,N_GE4,FI,DE	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,DK	: 	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,EE	6946.3 	9173.54 	10719.57 	7318.66 	4424.48 	2644.62 u
THS_EUR,TOTAL,N_GE4,FI,EL	: 	: u	: 	: u	: u	: 
THS_EUR,TOTAL,N_GE4,FI,ES	: c	: u	: u	: u	12711.37 u	4641.88 u
THS_EUR,TOTAL,N_GE4,FI,FI	422563.84 	432916.38 	446589.57 	427699.42 	472472.58 	504950.85 
THS_EUR,TOTAL,N_GE4,FI,FR	43412.56 u	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,HR	: u	: 	: 	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,HU	: c	1260.02 u	1381.69 u	1420.2 u	1378.62 u	826.73 u
THS_EUR,TOTAL,N_GE4,FI,IE	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,IT	: u	: u	: u	: 	: u	: u
THS_EUR,TOTAL,N_GE4,FI,LT	1230.81 u	670.42 u	1661.75 	2592.25 	1588.8 u	1220.86 u
THS_EUR,TOTAL,N_GE4,FI,LU	: 	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,LV	: 	: c	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,MT	: c	: u	: c	: 	: u	: u
THS_EUR,TOTAL,N_GE4,FI,NL	: c	: u	: u	: u	: u	: u
THS_EUR,TOTAL,N_GE4,FI,NO	: u	: 	: u	: u	: u	: 
