unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,PERS,N1-3,WORLD,TOTAL,IT	4996462.43 	4952827.93 	4091731.86 	3355843.13 b	3593741.54 	4733364.27 
THS_EUR,PERS,N1-3,WORLD,TOTAL,LT	184236.57 	176677.42 	172869.57 	157179.41 	138228.04 	140520.2 
THS_EUR,PERS,N1-3,WORLD,TOTAL,LU	: 	161744.23 	209375.21 	213323.03 	160358.07 	147125.66 
THS_EUR,PERS,N1-3,WORLD,TOTAL,LV	: 	156405.27 	169572.5 	140693.32 	153580.98 	166568.47 
THS_EUR,PERS,N1-3,WORLD,TOTAL,MT	92669.62 	80216.7 	61810.82 	57360.07 b	51907.03 	49118.51 
THS_EUR,PERS,N1-3,WORLD,TOTAL,NL	2820396.85 	2227165.3 	2021472.81 	1971099.04 	1983155.84 	2080479.33 
THS_EUR,PERS,N1-3,WORLD,TOTAL,NO	3698188.58 	3385045.5 	3356921.63 	3703430.61 	3066388.64 	: 
THS_EUR,PERS,N1-3,WORLD,TOTAL,PL	2472691.61 	2010149.6 	1800640.86 	1489349 b	2994896.01 	3258940.95 
THS_EUR,PERS,N1-3,WORLD,TOTAL,PT	810661.18 	693966.56 	682756.59 	591829.56 	417449.04 	463773.76 
THS_EUR,PERS,N1-3,WORLD,TOTAL,RO	852614.25 	804438.9 	694907.91 	648424.64 	619128.23 	500106.93 
THS_EUR,PERS,N1-3,WORLD,TOTAL,SE	: 	3492408.59 	3723905.86 	2830554.59 	: 	: 
THS_EUR,PERS,N1-3,WORLD,TOTAL,SI	260220.86 	212881.64 	212832.69 	224112.87 	228001.95 	213418.55 
THS_EUR,PERS,N1-3,WORLD,TOTAL,SK	705331.54 	527893.87 	404997.88 	387925.9 	284638.38 b	327483.58 
THS_EUR,PERS,N1-3,WORLD,TOTAL,UK	: 	: 	: 	: 	12953092.19 	: u
THS_EUR,PERS,N1-3,WORLD,UNK,AT	3066613.17 	3017469.14 	2811901.38 	2843246.61 	2565561.8 	2407683.56 
THS_EUR,PERS,N1-3,WORLD,UNK,BE	1300085.3 b	1323957.22 	1118398.22 	1006346.95 	1048592.5 	841868.52 
THS_EUR,PERS,N1-3,WORLD,UNK,BG	210228.12 	144843.99 	131501.03 	196440.29 	163238.94 	144286.15 
THS_EUR,PERS,N1-3,WORLD,UNK,CH	: 	2502259.12 	2596838.52 	2095009.09 	2492290.19 	1809559.11 
THS_EUR,PERS,N1-3,WORLD,UNK,CY	262364.43 	209991.74 	183277.38 	181676.21 	170387.73 	132819.7 
THS_EUR,PERS,N1-3,WORLD,UNK,CZ	1034909.33 	938130.41 	816407.31 	770650.66 	748339.93 	759841.62 
THS_EUR,PERS,N1-3,WORLD,UNK,DE	18456146.35 	18664335.95 	19098832.67 	17069633.52 	19628059.22 	18795405.62 
THS_EUR,PERS,N1-3,WORLD,UNK,DK	: 	4362534.49 	4164629.82 	4592340.4 b	4158199.01 b	2064773.3 
THS_EUR,PERS,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	55578954.41 e	57705057.37 e
THS_EUR,PERS,N1-3,WORLD,UNK,EL	: 	223495.93 	239340.1 	246087.49 	189852.68 	295623.65 
THS_EUR,PERS,N1-3,WORLD,UNK,ES	11691996.7 	10482279.01 	9561197.49 b	7187287.42 	7092089.68 	7048765.86 
THS_EUR,PERS,N1-3,WORLD,UNK,EU27	: 	: 	: 	: 	78339216.44 e	79583599.09 e
THS_EUR,PERS,N1-3,WORLD,UNK,EU28	: 	: 	: 	: 	78847911.79 e	79998852.66 e
THS_EUR,PERS,N1-3,WORLD,UNK,FI	4550985.18 	4319730.08 	4339731.91 	4185370.39 	4560853.76 	4705258.59 
THS_EUR,PERS,N1-3,WORLD,UNK,FR	15886378.06 	13162076.35 	13355396.71 	14640858.74 	14012985.77 	14182238.53 
THS_EUR,PERS,N1-3,WORLD,UNK,HR	316593.87 	253824.04 	368656.29 	428973.45 	511141.37 	419999.05 
THS_EUR,PERS,N1-3,WORLD,UNK,HU	1003953.27 	874663.33 	750259.38 	710436.95 	607176.06 	616028.89 
THS_EUR,PERS,N1-3,WORLD,UNK,IE	1802841.09 	1504211.35 	1515294.84 	1313876.88 	1211614.64 	1212260.72 
THS_EUR,PERS,N1-3,WORLD,UNK,IT	4996462.43 	4952827.93 	4091731.86 	3355843.13 b	3593741.54 	4733364.27 
THS_EUR,PERS,N1-3,WORLD,UNK,LT	184236.57 	176677.42 	172869.57 	157179.41 	138228.04 	140520.2 
THS_EUR,PERS,N1-3,WORLD,UNK,LU	: 	161744.23 	209375.21 	213323.03 	160358.07 	147125.66 
THS_EUR,PERS,N1-3,WORLD,UNK,LV	: 	156405.27 	169572.5 	140693.32 	153580.98 	166568.47 
THS_EUR,PERS,N1-3,WORLD,UNK,MT	92669.62 	80216.7 	61810.82 	57360.07 b	51907.03 	49118.51 
THS_EUR,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	2080479.33 
THS_EUR,PERS,N1-3,WORLD,UNK,NO	3698188.58 	3385045.5 	3356921.63 	3703430.61 	3066388.64 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,PL	2472691.61 	2010149.6 	1800640.86 	1489349 b	2994896.01 	3258940.95 
THS_EUR,PERS,N1-3,WORLD,UNK,PT	810661.18 	693966.56 	682756.59 	591829.56 	417449.04 	463773.76 
THS_EUR,PERS,N1-3,WORLD,UNK,RO	: 	: 	: 	: 	: 	500106.93 
THS_EUR,PERS,N1-3,WORLD,UNK,SE	: 	3492408.59 	3723905.86 	2830554.59 	: 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,SI	260220.86 	212881.64 	212832.69 	224112.87 	228001.95 	213418.55 
THS_EUR,PERS,N1-3,WORLD,UNK,SK	705331.54 	527893.87 	404997.88 	387925.9 	284638.38 b	327483.58 
THS_EUR,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	12953092.19 	: u
THS_EUR,PERS,N_GE1,DOM,Q1,EA	: 	: 	: 	: 	434383.74 e	16899.86 e
THS_EUR,PERS,N_GE1,DOM,Q1,EE	24199.23 	26811.78 	21748.48 	19460.91 	17845.97 	16897.78 
THS_EUR,PERS,N_GE1,DOM,Q1,EU27	: 	: 	: 	: 	877860.26 e	17214.67 e
THS_EUR,PERS,N_GE1,DOM,Q1,EU28	: 	: 	: 	: 	877739.4 e	17211.96 e
THS_EUR,PERS,N_GE1,DOM,Q1,NL	255781.69 	567923.97 	547323.22 	446985.64 	416484.47 	: 
THS_EUR,PERS,N_GE1,DOM,Q1,RO	346195.51 	379745.85 	391276.26 	421577.61 	429318.56 	: 
THS_EUR,PERS,N_GE1,DOM,Q2,EA	: 	: 	: 	: 	672981.93 e	11184.35 e
THS_EUR,PERS,N_GE1,DOM,Q2,EE	42421.16 	36489.25 	31353.51 	31474.81 	13173.2 	11182.98 
THS_EUR,PERS,N_GE1,DOM,Q2,EU27	: 	: 	: 	: 	1327598.89 e	11392.69 e
THS_EUR,PERS,N_GE1,DOM,Q2,EU28	: 	: 	: 	: 	1327416.11 e	11390.9 e
THS_EUR,PERS,N_GE1,DOM,Q2,NL	710925.87 	685948.77 	622862.2 	652948.62 	659726.15 	: 
THS_EUR,PERS,N_GE1,DOM,Q2,RO	663320.02 	727944.16 	697629.01 	670321.54 	633207.66 	: 
THS_EUR,PERS,N_GE1,DOM,Q3,EA	: 	: 	: 	: 	923897.37 e	12330.37 e
THS_EUR,PERS,N_GE1,DOM,Q3,EE	60460.55 	50758.18 	48227.72 	31133.19 	20094.45 	12328.85 
THS_EUR,PERS,N_GE1,DOM,Q3,EU27	: 	: 	: 	: 	1263951.18 e	12560.06 e
THS_EUR,PERS,N_GE1,DOM,Q3,EU28	: 	: 	: 	: 	1263777.17 e	12558.08 e
THS_EUR,PERS,N_GE1,DOM,Q3,NL	1062293.39 	1111450.93 	1080350.2 	1021745.31 	903689.56 	: 
THS_EUR,PERS,N_GE1,DOM,Q3,RO	699470.21 	502651.12 	344942.66 	293227.35 	319705.66 	: 
THS_EUR,PERS,N_GE1,DOM,Q4,EA	: 	: 	: 	: 	624850.31 e	55128.87 e
THS_EUR,PERS,N_GE1,DOM,Q4,EE	100475.32 	86051.19 	82036.82 	55977.15 	44010.35 	55122.09 
THS_EUR,PERS,N_GE1,DOM,Q4,EU27	: 	: 	: 	: 	689503.06 e	56155.81 e
THS_EUR,PERS,N_GE1,DOM,Q4,EU28	: 	: 	: 	: 	689408.13 e	56146.95 e
THS_EUR,PERS,N_GE1,DOM,Q4,NL	1153837.27 	758147.31 	655815.94 	619837.65 	580763.29 	: 
THS_EUR,PERS,N_GE1,DOM,Q4,RO	110931.72 	83492.36 	52360.8 	36158.05 	53567.38 	: 
THS_EUR,PERS,N_GE1,DOM,TOTAL,AT	3644271.23 	3725385.65 	3341752.69 	3139388.64 	3365054.51 	3149603.65 
THS_EUR,PERS,N_GE1,DOM,TOTAL,BE	584687.83 b	651013.87 	611279.64 	476581.56 	598390.4 	581231.9 
THS_EUR,PERS,N_GE1,DOM,TOTAL,BG	512158.9 	338142.71 	294709.29 	369603.54 	349542.78 	311103.79 
THS_EUR,PERS,N_GE1,DOM,TOTAL,CH	: 	2173362.99 	1936699.99 	2036258.59 	2186118.27 	1855564.9 
THS_EUR,PERS,N_GE1,DOM,TOTAL,CY	188237.95 	164285.24 	147184.17 	187091.44 	168453.23 	94546.61 
THS_EUR,PERS,N_GE1,DOM,TOTAL,CZ	1973019.91 	1732763.46 	1510530.64 	1315354.37 	1403608.71 	1449280.26 
THS_EUR,PERS,N_GE1,DOM,TOTAL,DE	31639572.17 	31569219.57 	31563788.34 	30498425.38 	31916050.04 	31066614.08 
THS_EUR,PERS,N_GE1,DOM,TOTAL,DK	: 	4767818.42 	4592712.62 	5331893.27 b	4364815.36 b	2550366.48 
THS_EUR,PERS,N_GE1,DOM,TOTAL,EA	: 	: 	: 	: 	120679187.31 e	120871795.63 e
THS_EUR,PERS,N_GE1,DOM,TOTAL,EE	227556.26 	200110.4 	183366.53 	138046.06 	95123.98 	95531.7 
THS_EUR,PERS,N_GE1,DOM,TOTAL,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_EUR,PERS,N_GE1,DOM,TOTAL,ES	23014827.23 	21438607.27 	19542160.2 b	15945886.17 	16399996.07 	15684966.74 
THS_EUR,PERS,N_GE1,DOM,TOTAL,EU27	: 	: 	: 	: 	155132114.09 e	156580242.56 e
THS_EUR,PERS,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	155909656.98 e	157271446.64 e
THS_EUR,PERS,N_GE1,DOM,TOTAL,FI	4416956.03 	4363048.35 	4438404.1 	4339074.21 	4676627.41 	4785166.66 
THS_EUR,PERS,N_GE1,DOM,TOTAL,FR	46862313.5 	42267518.26 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_EUR,PERS,N_GE1,DOM,TOTAL,HR	468583.57 	409821.95 	529698.15 	552049.93 	786075.74 	702837.11 
THS_EUR,PERS,N_GE1,DOM,TOTAL,HU	914924.47 	831276.87 	828909.35 	823021.15 	748570.18 	792575.85 
THS_EUR,PERS,N_GE1,DOM,TOTAL,IE	1404744.81 	1361799.66 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_EUR,PERS,N_GE1,DOM,TOTAL,IT	13411520.29 	12649873.13 	10407550.06 	9223953.74 b	11436726.2 	13721834.71 
THS_EUR,PERS,N_GE1,DOM,TOTAL,LT	155945.33 	144353.77 	135551.69 	116816.73 	107296.06 	102268.76 
THS_EUR,PERS,N_GE1,DOM,TOTAL,LU	: 	9829.73 u	9617.01 	11061.67 	9795.48 	6025.88 
THS_EUR,PERS,N_GE1,DOM,TOTAL,LV	: 	106223.8 	113327.63 	116636.57 	117172.73 	122475.02 
THS_EUR,PERS,N_GE1,DOM,TOTAL,MT	41961.18 	38416.6 	29266.5 	29286.84 b	22700.35 	25451.72 
THS_EUR,PERS,N_GE1,DOM,TOTAL,NL	3182838.22 	3123470.98 	2906351.56 	2741517.21 	2560663.48 	2682280.16 
THS_EUR,PERS,N_GE1,DOM,TOTAL,NO	4286603.98 	3868152.55 	3768773.81 	3925141.94 	3620328.71 	: 
THS_EUR,PERS,N_GE1,DOM,TOTAL,PL	5584168.6 	4938417.73 	4345432.53 	3826071.98 b	6799484.17 	7488446.88 
THS_EUR,PERS,N_GE1,DOM,TOTAL,PT	1640186.3 	1376769.31 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_EUR,PERS,N_GE1,DOM,TOTAL,RO	1819917.47 	1693833.49 	1486208.73 	1421284.55 	1435799.26 	1344455.32 
THS_EUR,PERS,N_GE1,DOM,TOTAL,SE	: 	3493496.46 	3462345.34 	2713264.92 	: 	: 
THS_EUR,PERS,N_GE1,DOM,TOTAL,SI	179421.81 	172014.43 	151270.8 	171397.62 	176174.84 	177765.53 
THS_EUR,PERS,N_GE1,DOM,TOTAL,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_EUR,PERS,N_GE1,DOM,TOTAL,UK	: 	: 	: 	: 	18172808.26 	: u
THS_EUR,PERS,N_GE1,DOM,UNK,AT	3644271.23 	3725385.65 	3341752.69 	3139388.64 	3365054.51 	3149603.65 
THS_EUR,PERS,N_GE1,DOM,UNK,BE	584687.83 b	651013.87 	611279.64 	476581.56 	598390.4 	581231.9 
THS_EUR,PERS,N_GE1,DOM,UNK,BG	512158.9 	338142.71 	294709.29 	369603.54 	349542.78 	311103.79 
THS_EUR,PERS,N_GE1,DOM,UNK,CH	: 	2173362.99 	1936699.99 	2036258.59 	2186118.27 	1855564.9 
THS_EUR,PERS,N_GE1,DOM,UNK,CY	188237.95 	164285.24 	147184.17 	187091.44 	168453.23 	94546.61 
THS_EUR,PERS,N_GE1,DOM,UNK,CZ	1973019.91 	1732763.46 	1510530.64 	1315354.37 	1403608.71 	1449280.26 
THS_EUR,PERS,N_GE1,DOM,UNK,DE	31639572.17 	31569219.57 	31563788.34 	30498425.38 	31916050.04 	31066614.08 
THS_EUR,PERS,N_GE1,DOM,UNK,DK	: 	4767818.42 	4592712.62 	5331893.27 b	4364815.36 b	2550366.48 
THS_EUR,PERS,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	118023073.95 e	120776252.17 e
THS_EUR,PERS,N_GE1,DOM,UNK,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_EUR,PERS,N_GE1,DOM,UNK,ES	23014827.23 	21438607.27 	19542160.2 b	15945886.17 	16399996.07 	15684966.74 
THS_EUR,PERS,N_GE1,DOM,UNK,EU27	: 	: 	: 	: 	150973200.71 e	156482919.33 e
THS_EUR,PERS,N_GE1,DOM,UNK,EU28	: 	: 	: 	: 	151751316.17 e	157174138.75 e
THS_EUR,PERS,N_GE1,DOM,UNK,FI	4416956.03 	4363048.35 	4438404.1 	4339074.21 	4676627.41 	4785166.66 
THS_EUR,PERS,N_GE1,DOM,UNK,FR	46862313.5 	42267518.26 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_EUR,PERS,N_GE1,DOM,UNK,HR	468583.57 	409821.95 	529698.15 	552049.93 	786075.74 	702837.11 
THS_EUR,PERS,N_GE1,DOM,UNK,HU	914924.47 	831276.87 	828909.35 	823021.15 	748570.18 	792575.85 
THS_EUR,PERS,N_GE1,DOM,UNK,IE	1404744.81 	1361799.66 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_EUR,PERS,N_GE1,DOM,UNK,IT	13411520.29 	12649873.13 	10407550.06 	9223953.74 b	11436726.2 	13721834.71 
THS_EUR,PERS,N_GE1,DOM,UNK,LT	155945.33 	144353.77 	135551.69 	116816.73 	107296.06 	102268.76 
THS_EUR,PERS,N_GE1,DOM,UNK,LU	: 	9829.73 u	9617.01 	11061.67 	9795.48 	6025.88 
THS_EUR,PERS,N_GE1,DOM,UNK,LV	: 	106223.8 	113327.63 	116636.57 	117172.73 	122475.02 
THS_EUR,PERS,N_GE1,DOM,UNK,MT	41961.18 	38416.6 	29266.5 	29286.84 b	22700.35 	25451.72 
THS_EUR,PERS,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	2682280.16 
THS_EUR,PERS,N_GE1,DOM,UNK,NO	4286603.98 	3868152.55 	3768773.81 	3925141.94 	3620328.71 	: 
THS_EUR,PERS,N_GE1,DOM,UNK,PL	5584168.6 	4938417.73 	4345432.53 	3826071.98 b	6799484.17 	7488446.88 
THS_EUR,PERS,N_GE1,DOM,UNK,PT	1640186.3 	1376769.31 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_EUR,PERS,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	: 	1344455.32 
THS_EUR,PERS,N_GE1,DOM,UNK,SE	: 	3493496.46 	3462345.34 	2713264.92 	: 	: 
THS_EUR,PERS,N_GE1,DOM,UNK,SI	179421.81 	172014.43 	151270.8 	171397.62 	176174.84 	177765.53 
THS_EUR,PERS,N_GE1,DOM,UNK,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_EUR,PERS,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	18172808.26 	: u
THS_EUR,PERS,N_GE1,OUT,Q1,EA	: 	: 	: 	: 	1234885.56 e	31923.35 e
THS_EUR,PERS,N_GE1,OUT,Q1,EE	64352.85 	45299.45 	52963.57 	50243.4 	61115.99 	31919.42 
THS_EUR,PERS,N_GE1,OUT,Q1,EU27	: 	: 	: 	: 	1319378.93 e	32518.01 e
THS_EUR,PERS,N_GE1,OUT,Q1,EU28	: 	: 	: 	: 	1319197.29 e	32512.89 e
THS_EUR,PERS,N_GE1,OUT,Q1,NL	1043152.19 	1313739.89 	1562584.95 	1135591.86 	1173618.05 	: 
THS_EUR,PERS,N_GE1,OUT,Q1,RO	87226.8 	68589.13 	69218.52 	57544.23 	63286.09 	: 
THS_EUR,PERS,N_GE1,OUT,Q2,EA	: 	: 	: 	: 	2148098.95 e	15202.94 e
THS_EUR,PERS,N_GE1,OUT,Q2,EE	77222.53 	69315.68 	76161.28 	77070.59 	47936.72 	15201.07 u
THS_EUR,PERS,N_GE1,OUT,Q2,EU27	: 	: 	: 	: 	2320368.89 e	15486.14 u
THS_EUR,PERS,N_GE1,OUT,Q2,EU28	: 	: 	: 	: 	2320049.43 e	15483.7 u
THS_EUR,PERS,N_GE1,OUT,Q2,NL	2136003.48 	1728905.7 	1717271.25 	1951160.19 	2099898.66 	: 
THS_EUR,PERS,N_GE1,OUT,Q2,RO	142478.75 	134738.68 	144349.54 	160069.13 	134970.16 	: 
THS_EUR,PERS,N_GE1,OUT,Q3,EA	: 	: 	: 	: 	3818136.41 e	119663.5 e
THS_EUR,PERS,N_GE1,OUT,Q3,EE	141073.13 	111601.01 	140583.54 	116473.9 	90690.5 	119648.78 
THS_EUR,PERS,N_GE1,OUT,Q3,EU27	: 	: 	: 	: 	3979511.66 e	121892.59 e
THS_EUR,PERS,N_GE1,OUT,Q3,EU28	: 	: 	: 	: 	3978963.78 e	121873.37 e
THS_EUR,PERS,N_GE1,OUT,Q3,NL	4131666.63 	3866536.53 	3802538.76 	3786687.94 	3726977.43 	: 
THS_EUR,PERS,N_GE1,OUT,Q3,RO	212453.97 	130062.19 	130250.79 	111770.43 	97421.3 	: 
THS_EUR,PERS,N_GE1,OUT,Q4,EA	: 	: 	: 	: 	4245443.28 e	158412.5 e
THS_EUR,PERS,N_GE1,OUT,Q4,EE	287143.79 	245089.08 	218158.36 	201824.4 	210323.93 	158393.01 
THS_EUR,PERS,N_GE1,OUT,Q4,EU27	: 	: 	: 	: 	4372253.86 e	161363.41 e
THS_EUR,PERS,N_GE1,OUT,Q4,EU28	: 	: 	: 	: 	4371651.92 e	161337.95 e
THS_EUR,PERS,N_GE1,OUT,Q4,NL	8046820.08 	4401269.1 	3664138.73 	3879202.75 	4034598.44 	: 
THS_EUR,PERS,N_GE1,OUT,Q4,RO	58368.58 	64876.46 	49943.63 	42208.36 	56551.16 	: 
THS_EUR,PERS,N_GE1,OUT,TOTAL,AT	8814047.66 	8219135.78 	7573028.84 	7716625.65 	7634645.03 	7147008.66 
THS_EUR,PERS,N_GE1,OUT,TOTAL,BE	6956301.09 b	7991556.88 	6659996.57 	6843474.28 	7496297.38 	5051611.8 
THS_EUR,PERS,N_GE1,OUT,TOTAL,BG	263044.4 	197456.27 	173341.66 	176547.17 	152005.96 	142432.32 
THS_EUR,PERS,N_GE1,OUT,TOTAL,CH	: 	13335649.18 	12118274.63 	10343538.21 	10805425.14 	9972027.04 
THS_EUR,PERS,N_GE1,OUT,TOTAL,CY	1177957.22 	998849.45 	837446.37 	905399.77 	824144.58 	578000.94 
THS_EUR,PERS,N_GE1,OUT,TOTAL,CZ	2663173.29 	2364228.44 	2107671.68 	2030958.94 	2231007.61 	2192142.44 
THS_EUR,PERS,N_GE1,OUT,TOTAL,DE	71606547.58 	63008711.24 	58265779.74 	57857522.59 	61013255.76 	54784206.87 
THS_EUR,PERS,N_GE1,OUT,TOTAL,DK	: 	6215518.25 	4644284.08 	4894562.11 b	4202910.92 b	3773808.57 
THS_EUR,PERS,N_GE1,OUT,TOTAL,EA	: 	: 	: 	: 	139880619.38 e	129732710.99 e
THS_EUR,PERS,N_GE1,OUT,TOTAL,EE	569792.29 	471305.22 	487866.75 	445612.29 	410067.14 	325162.28 
THS_EUR,PERS,N_GE1,OUT,TOTAL,EL	: 	357424.49 	306669.23 	326709.23 	314924.73 	218318.66 
THS_EUR,PERS,N_GE1,OUT,TOTAL,ES	10838671.17 	10024968.81 	9128310.64 b	6395670.76 	6184505.49 	6106201.01 
THS_EUR,PERS,N_GE1,OUT,TOTAL,EU27	: 	: 	: 	: 	189216937.26 e	169743023.65 e
THS_EUR,PERS,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	: 	190053694.18 e	170435030.82 e
THS_EUR,PERS,N_GE1,OUT,TOTAL,FI	6244476.82 	5866748.21 	5837802.31 	5885319.36 	5758920.96 	5874071.54 
THS_EUR,PERS,N_GE1,OUT,TOTAL,FR	24971485.21 	21213383.18 	20192666.88 	23746629.45 	21882525.38 	20875222.34 
THS_EUR,PERS,N_GE1,OUT,TOTAL,HR	600877.93 	433705.73 	819912.61 	730214.52 	848956.47 	705664.08 
THS_EUR,PERS,N_GE1,OUT,TOTAL,HU	1780995.88 	1596808.75 	1414619.51 	1335894.37 	1056885.18 	1040656.67 
THS_EUR,PERS,N_GE1,OUT,TOTAL,IE	5084708.5 	4586858.97 	4311327.04 	4262819.96 	4049409.2 	4132913.24 
THS_EUR,PERS,N_GE1,OUT,TOTAL,IT	7070407.71 	5667215.36 	5319309.33 	6053725.76 b	8174276.78 	9055124.53 
THS_EUR,PERS,N_GE1,OUT,TOTAL,LT	698714.39 	675339.55 	627887.13 	611849.52 	631855.8 	589685.93 
THS_EUR,PERS,N_GE1,OUT,TOTAL,LU	: 	1073785.85 	1085154.67 	1153841.24 	981114.29 	962197.18 
THS_EUR,PERS,N_GE1,OUT,TOTAL,LV	: 	331982.57 	350773.92 	407434.82 	354693.02 	363843.27 
THS_EUR,PERS,N_GE1,OUT,TOTAL,MT	377172.2 	361921.77 	277672.48 	255083.32 b	272791.37 	242873.23 
THS_EUR,PERS,N_GE1,OUT,TOTAL,NL	15357642.38 	11310451.22 	10746533.7 	10752642.73 	11035092.58 	11648346.62 
THS_EUR,PERS,N_GE1,OUT,TOTAL,NO	11356395.07 	10096540.93 	10618189.49 	10936537.91 	9615983.08 	: 
THS_EUR,PERS,N_GE1,OUT,TOTAL,PL	5887082.46 	5145400.41 	4899385.76 	4480548.74 b	5131937.91 	4932157.65 
THS_EUR,PERS,N_GE1,OUT,TOTAL,PT	759255.61 	582403.53 	753846.78 	603594.4 	437327.56 	433996.61 
THS_EUR,PERS,N_GE1,OUT,TOTAL,RO	500528.1 	398266.46 	393762.48 	371592.14 	352228.71 	326092.14 
THS_EUR,PERS,N_GE1,OUT,TOTAL,SE	: 	4199747.8 	5240370.45 	4910989.56 	: 	: 
THS_EUR,PERS,N_GE1,OUT,TOTAL,SI	700326.66 	690167.6 	671345.95 	593378.35 	591043.63 	588384.71 
THS_EUR,PERS,N_GE1,OUT,TOTAL,SK	1426947.29 	1202882.38 	1237077.41 	905325.01 	955954.17 b	1434767.04 
THS_EUR,PERS,N_GE1,OUT,TOTAL,UK	: 	: 	: 	: 	33051662.66 	: u
THS_EUR,PERS,N_GE1,OUT,UNK,AT	8814047.66 	8219135.78 	7573028.84 	7716625.65 	7634645.03 	7147008.66 
THS_EUR,PERS,N_GE1,OUT,UNK,BE	6956301.09 b	7991556.88 	6659996.57 	6843474.28 	7496297.38 	5051611.8 
THS_EUR,PERS,N_GE1,OUT,UNK,BG	263044.4 	197456.27 	173341.66 	176547.17 	152005.96 	142432.32 
THS_EUR,PERS,N_GE1,OUT,UNK,CH	: 	13335649.18 	12118274.63 	10343538.21 	10805425.14 	9972027.04 
THS_EUR,PERS,N_GE1,OUT,UNK,CY	1177957.22 	998849.45 	837446.37 	905399.77 	824144.58 	578000.94 
THS_EUR,PERS,N_GE1,OUT,UNK,CZ	2663173.29 	2364228.44 	2107671.68 	2030958.94 	2231007.61 	2192142.44 
THS_EUR,PERS,N_GE1,OUT,UNK,DE	71606547.58 	63008711.24 	58265779.74 	57857522.59 	61013255.76 	54784206.87 
THS_EUR,PERS,N_GE1,OUT,UNK,DK	: 	6215518.25 	4644284.08 	4894562.11 b	4202910.92 b	3773808.57 
THS_EUR,PERS,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	128434055.17 e	129407508.7 e
THS_EUR,PERS,N_GE1,OUT,UNK,EL	: 	357424.49 	306669.23 	326709.23 	314924.73 	218318.66 
THS_EUR,PERS,N_GE1,OUT,UNK,ES	10838671.17 	10024968.81 	9128310.64 b	6395670.76 	6184505.49 	6106201.01 
THS_EUR,PERS,N_GE1,OUT,UNK,EU27	: 	: 	: 	: 	177225423.92 e	169411763.49 e
THS_EUR,PERS,N_GE1,OUT,UNK,EU28	: 	: 	: 	: 	178063831.76 e	170103822.92 e
THS_EUR,PERS,N_GE1,OUT,UNK,FI	6244476.82 	5866748.21 	5837802.31 	5885319.36 	5758920.96 	5874071.54 
THS_EUR,PERS,N_GE1,OUT,UNK,FR	24971485.21 	21213383.18 	20192666.88 	23746629.45 	21882525.38 	20875222.34 
THS_EUR,PERS,N_GE1,OUT,UNK,HR	600877.93 	433705.73 	819912.61 	730214.52 	848956.47 	705664.08 
THS_EUR,PERS,N_GE1,OUT,UNK,HU	1780995.88 	1596808.75 	1414619.51 	1335894.37 	1056885.18 	1040656.67 
THS_EUR,PERS,N_GE1,OUT,UNK,IE	5084708.5 	4586858.97 	4311327.04 	4262819.96 	4049409.2 	4132913.24 
THS_EUR,PERS,N_GE1,OUT,UNK,IT	7070407.71 	5667215.36 	5319309.33 	6053725.76 b	8174276.78 	9055124.53 
THS_EUR,PERS,N_GE1,OUT,UNK,LT	698714.39 	675339.55 	627887.13 	611849.52 	631855.8 	589685.93 
THS_EUR,PERS,N_GE1,OUT,UNK,LU	: 	1073785.85 	1085154.67 	1153841.24 	981114.29 	962197.18 
THS_EUR,PERS,N_GE1,OUT,UNK,LV	: 	331982.57 	350773.92 	407434.82 	354693.02 	363843.27 
THS_EUR,PERS,N_GE1,OUT,UNK,MT	377172.2 	361921.77 	277672.48 	255083.32 b	272791.37 	242873.23 
THS_EUR,PERS,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	11648346.62 
THS_EUR,PERS,N_GE1,OUT,UNK,NO	11356395.07 	10096540.93 	10618189.49 	10936537.91 	9615983.08 	: 
