THS_NAC,PERS,N1-3,WORLD,ED0-2,AT	: 	323186.86 	351086.57 	354245.04 	360193.56 
THS_NAC,PERS,N1-3,WORLD,ED0-2,EE	: 	16500.17 	16425.5 	13235.31 	8609.97 
THS_NAC,PERS,N1-3,WORLD,ED0-2,ES	: 	2390966.68 	2061784.35 	2088674.06 	2057549.64 
THS_NAC,PERS,N1-3,WORLD,ED0-2,EU28	: 	: 	: 	: 	5891606.01 e
THS_NAC,PERS,N1-3,WORLD,ED0-2,FI	: 	828760.75 	830195.2 	923252.78 	1062971.97 
THS_NAC,PERS,N1-3,WORLD,ED0-2,HR	: 	: 	: 	378461.95 	280490.68 
THS_NAC,PERS,N1-3,WORLD,ED0-2,HU	: 	16101066.5 	: 	: 	: 
THS_NAC,PERS,N1-3,WORLD,ED0-2,LU	: 	: 	: 	: 	15287.12 
THS_NAC,PERS,N1-3,WORLD,ED0-2,LV	: 	20365.45 	9485.45 	13987.49 	10129.11 
THS_NAC,PERS,N1-3,WORLD,ED0-2,MT	: 	5908.96 	4385.94 	: 	: 
THS_NAC,PERS,N1-3,WORLD,ED0-2,NL	325505.05 	295027.09 	305336.55 	298274.7 	310652.54 
THS_NAC,PERS,N1-3,WORLD,ED0-2,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N1-3,WORLD,ED0-2,PT	: 	223635.91 	: 	155010.13 	177083.59 
THS_NAC,PERS,N1-3,WORLD,ED0-2,RO	: 	215836.34 	196803.87 	188185.42 	: 
THS_NAC,PERS,N1-3,WORLD,ED0-2,SI	: 	25040.62 	20716.05 	22924.66 	15457.45 
THS_NAC,PERS,N1-3,WORLD,ED3_4,AT	: 	1621024.25 	1720464.53 	1471782.76 	1400589.8 
THS_NAC,PERS,N1-3,WORLD,ED3_4,EE	: 	94100.17 	91498.77 	66559.6 	54792.52 
THS_NAC,PERS,N1-3,WORLD,ED3_4,ES	: 	2011611.16 	2374893.66 	2368335.8 	2340580.96 
THS_NAC,PERS,N1-3,WORLD,ED3_4,EU28	: 	: 	: 	: 	11526093.86 e
THS_NAC,PERS,N1-3,WORLD,ED3_4,FI	: 	1693714.33 	1615111.97 	1809461.4 	1840323.36 
THS_NAC,PERS,N1-3,WORLD,ED3_4,HR	: 	: 	: 	2329610.9 	1756235.39 
THS_NAC,PERS,N1-3,WORLD,ED3_4,HU	: 	69013728 	: 	: 	: 
THS_NAC,PERS,N1-3,WORLD,ED3_4,LU	: 	: 	: 	: 	48418.92 
THS_NAC,PERS,N1-3,WORLD,ED3_4,LV	: 	72822.01 	68989.06 	76959.29 	57630.01 
THS_NAC,PERS,N1-3,WORLD,ED3_4,MT	: 	34501.65 	26557.56 	: 	: 
THS_NAC,PERS,N1-3,WORLD,ED3_4,NL	1115563.08 	613953.69 	656692.14 	593429.95 	637029.3 
THS_NAC,PERS,N1-3,WORLD,ED3_4,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N1-3,WORLD,ED3_4,PT	: 	147620.31 	: 	86952.25 	106560.73 
THS_NAC,PERS,N1-3,WORLD,ED3_4,RO	: 	1930320 	1836865.39 	1702387.74 	: 
THS_NAC,PERS,N1-3,WORLD,ED3_4,SI	: 	102347.83 	114295.23 	120721.7 	117574.2 
THS_NAC,PERS,N1-3,WORLD,ED5-8,AT	: 	867690.27 	771695.51 	739534 	646900.2 
THS_NAC,PERS,N1-3,WORLD,ED5-8,EE	: 	120025.86 	94259.66 	76151.23 	74452.74 
THS_NAC,PERS,N1-3,WORLD,ED5-8,ES	: 	5158619.66 	2750609.42 	2635079.82 	2650635.26 
THS_NAC,PERS,N1-3,WORLD,ED5-8,EU28	: 	: 	: 	: 	12279364.39 e
THS_NAC,PERS,N1-3,WORLD,ED5-8,FI	: 	1817256.82 	1740063.22 	1828139.58 	1801963.26 
THS_NAC,PERS,N1-3,WORLD,ED5-8,HR	: 	: 	: 	1165663.12 	1122380.79 
THS_NAC,PERS,N1-3,WORLD,ED5-8,HU	: 	58663209.9 	: 	: 	: 
THS_NAC,PERS,N1-3,WORLD,ED5-8,LU	: 	: 	: 	: 	83419.62 
THS_NAC,PERS,N1-3,WORLD,ED5-8,LV	: 	76385.05 	62218.81 	62634.2 	48555.65 
THS_NAC,PERS,N1-3,WORLD,ED5-8,MT	: 	22075.32 	19059.82 	: 	: 
THS_NAC,PERS,N1-3,WORLD,ED5-8,NL	1379328.72 	1112492.04 	1009070.36 	1091451.19 	1122920.81 
THS_NAC,PERS,N1-3,WORLD,ED5-8,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N1-3,WORLD,ED5-8,PT	: 	311500.38 	: 	175486.66 	180129.43 
THS_NAC,PERS,N1-3,WORLD,ED5-8,RO	: 	942987.3 	847735.3 	845354.5 	: 
THS_NAC,PERS,N1-3,WORLD,ED5-8,SI	: 	85444.24 	89101.59 	84355.59 	80386.9 
THS_NAC,PERS,N1-3,WORLD,TOTAL,AT	: 	2811901.38 	2843246.61 	2565561.8 	2407683.56 
THS_NAC,PERS,N1-3,WORLD,TOTAL,BE	1300085.3 	1118398.22 	1006346.95 	1048592.5 	841868.52 
THS_NAC,PERS,N1-3,WORLD,TOTAL,BG	: 	257189.72 	384197.93 	319262.72 	282194.85 
THS_NAC,PERS,N1-3,WORLD,TOTAL,CH	: 	2773163.85 	2544598.04 	3068258.45 	2181061.59 
THS_NAC,PERS,N1-3,WORLD,TOTAL,CY	: 	183277.38 	181676.21 	170387.73 	132819.7 
THS_NAC,PERS,N1-3,WORLD,TOTAL,CZ	: 	22270774.92 	21220636.49 	19441871.36 	19109256.92 
THS_NAC,PERS,N1-3,WORLD,TOTAL,DE	: 	19098832.67 	17069633.52 	19628059.22 	18795405.62 
THS_NAC,PERS,N1-3,WORLD,TOTAL,DK	: 	31062724.48 	34234979.21 	31011432.4 	15369553.02 
THS_NAC,PERS,N1-3,WORLD,TOTAL,EE	: 	230626.2 	202183.93 	155946.14 	137855.23 
THS_NAC,PERS,N1-3,WORLD,TOTAL,EL	: 	239340.1 	246087.49 	189852.68 	295623.65 
THS_NAC,PERS,N1-3,WORLD,TOTAL,ES	: 	9561197.49 	7187287.42 	7092089.68 	7048765.86 
THS_NAC,PERS,N1-3,WORLD,TOTAL,EU28	: 	: 	: 	: 	301848765.44 e
THS_NAC,PERS,N1-3,WORLD,TOTAL,FI	: 	4339731.91 	4185370.39 	4560853.76 	4705258.59 
THS_NAC,PERS,N1-3,WORLD,TOTAL,FR	: 	13355396.71 	14640858.74 	14012985.77 	14182238.53 
THS_NAC,PERS,N1-3,WORLD,TOTAL,HR	: 	2806838.42 	3274954.91 	3873735.97 	3159106.86 
THS_NAC,PERS,N1-3,WORLD,TOTAL,HU	: 	232580406.41 	219318990.51 	180252356.52 	178186356.7 
THS_NAC,PERS,N1-3,WORLD,TOTAL,IE	: 	1515294.84 	1313876.88 	1211614.64 	1212260.72 
THS_NAC,PERS,N1-3,WORLD,TOTAL,IT	: 	4091731.86 	3355843.13 	3593741.54 	4733364.27 
THS_NAC,PERS,N1-3,WORLD,TOTAL,LT	: 	172869.57 	157179.41 	477273.76 	485188.14 
THS_NAC,PERS,N1-3,WORLD,TOTAL,LU	: 	209375.21 	213323.03 	160358.07 	147125.66 
THS_NAC,PERS,N1-3,WORLD,TOTAL,LV	: 	169572.5 	140693.32 	153580.98 	116314.76 
THS_NAC,PERS,N1-3,WORLD,TOTAL,MT	: 	62485.93 	50003.32 	51907.03 	49118.51 
THS_NAC,PERS,N1-3,WORLD,TOTAL,NL	2820396.85 	2021472.81 	1971099.04 	1983155.84 	2080479.33 
THS_NAC,PERS,N1-3,WORLD,TOTAL,PL	: 	7534061.41 	6231883.03 	12571076.01 	13637690.18 
THS_NAC,PERS,N1-3,WORLD,TOTAL,PT	: 	682756.59 	591829.56 	417449.04 	463773.76 
THS_NAC,PERS,N1-3,WORLD,TOTAL,RO	: 	3089143.64 	2881404.56 	2735927.67 	2230126.86 
THS_NAC,PERS,N1-3,WORLD,TOTAL,SE	: 	34831553.49 	25753800.9 	: 	: 
THS_NAC,PERS,N1-3,WORLD,TOTAL,SI	: 	212832.69 	224112.87 	228001.95 	213418.55 
THS_NAC,PERS,N1-3,WORLD,TOTAL,SK	: 	404997.88 	387925.9 	284638.38 	327483.58 
THS_NAC,PERS,N1-3,WORLD,TOTAL,UK	: 	: 	: 	11000543.08 	10425027.87 
THS_NAC,PERS,N1-3,WORLD,UNK,BE	1300085.3 	1118398.22 	1006346.95 	1048592.5 	841868.52 
THS_NAC,PERS,N1-3,WORLD,UNK,BG	: 	257189.72 	384197.93 	319262.72 	282194.85 
THS_NAC,PERS,N1-3,WORLD,UNK,CH	: 	2773163.85 	2544598.04 	3068258.45 	2181061.59 
THS_NAC,PERS,N1-3,WORLD,UNK,CY	: 	183277.38 	181676.21 	170387.73 	132819.7 
THS_NAC,PERS,N1-3,WORLD,UNK,CZ	: 	22270774.92 	21220636.49 	19441871.36 	19109256.92 
THS_NAC,PERS,N1-3,WORLD,UNK,DE	: 	19098832.67 	17069633.52 	19628059.22 	18795405.62 
THS_NAC,PERS,N1-3,WORLD,UNK,DK	: 	31062724.48 	34234979.21 	31011432.4 	15369553.02 
THS_NAC,PERS,N1-3,WORLD,UNK,EL	: 	239340.1 	246087.49 	189852.68 	295623.65 
THS_NAC,PERS,N1-3,WORLD,UNK,EU28	: 	: 	: 	: 	272151701.18 e
THS_NAC,PERS,N1-3,WORLD,UNK,FR	: 	13355396.71 	14640858.74 	14012985.77 	14182238.53 
THS_NAC,PERS,N1-3,WORLD,UNK,HR	: 	2806838.42 	3274954.91 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,HU	: 	88802402 	219318990.51 	180252356.52 	178186356.7 
THS_NAC,PERS,N1-3,WORLD,UNK,IE	: 	1515294.84 	1313876.88 	1211614.64 	1212260.72 
THS_NAC,PERS,N1-3,WORLD,UNK,IT	: 	4091731.86 	3355843.13 	3593741.54 	4733364.27 
THS_NAC,PERS,N1-3,WORLD,UNK,LT	: 	172869.57 	157179.41 	477273.76 	485188.14 
THS_NAC,PERS,N1-3,WORLD,UNK,LU	: 	209375.21 	213323.03 	160358.07 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,MT	: 	: 	: 	51907.03 	49118.51 
THS_NAC,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	9876.68 u
THS_NAC,PERS,N1-3,WORLD,UNK,PL	: 	7534061.41 	6231883.03 	12571076.01 	13637690.18 
THS_NAC,PERS,N1-3,WORLD,UNK,PT	: 	: 	591829.56 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,RO	: 	: 	: 	: 	2230126.86 
THS_NAC,PERS,N1-3,WORLD,UNK,SE	: 	34831553.49 	25753800.9 	: 	: 
THS_NAC,PERS,N1-3,WORLD,UNK,SK	: 	404997.88 	387925.9 	284638.38 	327483.58 
THS_NAC,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	11000543.08 	10425027.87 
THS_NAC,PERS,N_GE1,DOM,ED0-2,AT	: 	433913.98 	384824.86 	450603 	475411.11 
THS_NAC,PERS,N_GE1,DOM,ED0-2,EE	: 	16033.81 	12169.62 	7950.08 	6815.86 
THS_NAC,PERS,N_GE1,DOM,ED0-2,ES	: 	5782232.17 	5175879.6 	5464191.85 	5150451.3 
THS_NAC,PERS,N_GE1,DOM,ED0-2,EU28	: 	: 	: 	: 	11054146.25 e
THS_NAC,PERS,N_GE1,DOM,ED0-2,FI	: 	826692.45 	850069.06 	989071.75 	1053100.71 
THS_NAC,PERS,N_GE1,DOM,ED0-2,HR	: 	: 	: 	632987.45 	589394.42 
THS_NAC,PERS,N_GE1,DOM,ED0-2,HU	: 	27379008.03 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ED0-2,LU	: 	: 	: 	: 	1942.14 u
THS_NAC,PERS,N_GE1,DOM,ED0-2,LV	: 	11198.69 	8353.58 	12465.64 	8075.63 
THS_NAC,PERS,N_GE1,DOM,ED0-2,MT	: 	4296.11 	2604.44 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ED0-2,NL	604427.75 	620034.31 	588716.65 	573294.71 	574329.88 
THS_NAC,PERS,N_GE1,DOM,ED0-2,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,ED0-2,PT	: 	531847.93 	: 	390567.07 	397186.24 
THS_NAC,PERS,N_GE1,DOM,ED0-2,RO	: 	336040.59 	335530.32 	346055.59 	: 
THS_NAC,PERS,N_GE1,DOM,ED0-2,SI	: 	22708.64 	18613.72 	26062.22 	16132.35 
THS_NAC,PERS,N_GE1,DOM,ED3_4,AT	: 	1923478.99 	1920602.75 	1989781.57 	1806240.75 
THS_NAC,PERS,N_GE1,DOM,ED3_4,EE	: 	77669.75 	63855.46 	39561.69 	46177.25 
THS_NAC,PERS,N_GE1,DOM,ED3_4,ES	: 	4183820.93 	5451221.9 	5607303.17 	5426706.2 
THS_NAC,PERS,N_GE1,DOM,ED3_4,EU28	: 	: 	: 	: 	23547098.1 e
THS_NAC,PERS,N_GE1,DOM,ED3_4,FI	: 	1745828.39 	1721820.62 	1783807.31 	1835481.2 
THS_NAC,PERS,N_GE1,DOM,ED3_4,HR	: 	: 	: 	3287850.56 	3011859.72 
THS_NAC,PERS,N_GE1,DOM,ED3_4,HU	: 	125318255.48 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ED3_4,LU	: 	: 	: 	: 	2008.18 u
THS_NAC,PERS,N_GE1,DOM,ED3_4,LV	: 	47527.74 	55708.5 	62295.92 	42098.02 
THS_NAC,PERS,N_GE1,DOM,ED3_4,MT	: 	15132.99 	13192.23 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ED3_4,NL	1477133.53 	1017692.22 	984234.66 	899129.21 	954470.15 
THS_NAC,PERS,N_GE1,DOM,ED3_4,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,ED3_4,PT	: 	307213.42 	: 	197380.23 	223622.67 
THS_NAC,PERS,N_GE1,DOM,ED3_4,RO	: 	3737494.48 	3738120.87 	3627616.19 	: 
THS_NAC,PERS,N_GE1,DOM,ED3_4,SI	: 	80633 	93431.53 	95913.45 	99780.41 
THS_NAC,PERS,N_GE1,DOM,ED5-8,AT	: 	984359.72 	833961.03 	924669.95 	867951.79 
THS_NAC,PERS,N_GE1,DOM,ED5-8,EE	: 	89662.97 	62020.97 	47612.21 	42538.6 
THS_NAC,PERS,N_GE1,DOM,ED5-8,ES	: 	9576107.1 	5318784.67 	5328501.05 	5107809.24 
THS_NAC,PERS,N_GE1,DOM,ED5-8,EU28	: 	: 	: 	: 	21587360.7 e
THS_NAC,PERS,N_GE1,DOM,ED5-8,FI	: 	1865883.26 	1767184.53 	1903748.36 	1896584.75 
THS_NAC,PERS,N_GE1,DOM,ED5-8,HR	: 	: 	: 	2036515.63 	1685275.73 
THS_NAC,PERS,N_GE1,DOM,ED5-8,HU	: 	104264635.27 	: 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ED5-8,LU	: 	: 	: 	: 	2075.56 u
THS_NAC,PERS,N_GE1,DOM,ED5-8,LV	: 	54601.2 	52574.49 	42411.18 	35350.66 
THS_NAC,PERS,N_GE1,DOM,ED5-8,MT	: 	8948.37 	7200.68 	: 	: 
THS_NAC,PERS,N_GE1,DOM,ED5-8,NL	1101276.94 	1268625.03 	1168565.91 	1088239.56 	1137614.26 
THS_NAC,PERS,N_GE1,DOM,ED5-8,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,DOM,ED5-8,PT	: 	621678.57 	: 	422656.34 	378971.29 
THS_NAC,PERS,N_GE1,DOM,ED5-8,RO	: 	2533257.21 	2242110.95 	2371125.16 	: 
THS_NAC,PERS,N_GE1,DOM,ED5-8,SI	: 	47929.16 	59352.37 	54199.17 	61852.76 
THS_NAC,PERS,N_GE1,DOM,TOTAL,AT	: 	3341752.69 	3139388.64 	3365054.51 	3149603.65 
THS_NAC,PERS,N_GE1,DOM,TOTAL,BE	584687.83 	611279.64 	476581.56 	598390.4 	581231.9 
THS_NAC,PERS,N_GE1,DOM,TOTAL,BG	: 	576392.44 	722870.6 	683635.78 	608456.8 
THS_NAC,PERS,N_GE1,DOM,TOTAL,CH	: 	2068201.92 	2473239.69 	2691330.2 	2236512.37 
THS_NAC,PERS,N_GE1,DOM,TOTAL,CY	: 	147184.17 	187091.44 	168453.23 	94546.61 
THS_NAC,PERS,N_GE1,DOM,TOTAL,CZ	: 	41205765.31 	36219597.85 	36465754.15 	36447949.34 
THS_NAC,PERS,N_GE1,DOM,TOTAL,DE	: 	31563788.34 	30498425.38 	31916050.04 	31066614.08 
THS_NAC,PERS,N_GE1,DOM,TOTAL,DK	: 	34255665.65 	39748197.92 	32552356.46 	18984162.97 
THS_NAC,PERS,N_GE1,DOM,TOTAL,EE	: 	183366.53 	138046.06 	95123.98 	95531.7 
THS_NAC,PERS,N_GE1,DOM,TOTAL,EL	: 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_NAC,PERS,N_GE1,DOM,TOTAL,ES	: 	19542160.2 	15945886.17 	16399996.07 	15684966.74 
THS_NAC,PERS,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	466612453.98 e
THS_NAC,PERS,N_GE1,DOM,TOTAL,FI	: 	4438404.1 	4339074.21 	4676627.41 	4785166.66 
THS_NAC,PERS,N_GE1,DOM,TOTAL,FR	: 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_NAC,PERS,N_GE1,DOM,TOTAL,HR	: 	4032962.83 	4214570.02 	5957353.63 	5286529.87 
THS_NAC,PERS,N_GE1,DOM,TOTAL,HU	: 	256961898.77 	254074859.63 	222228028.76 	229252564.53 
THS_NAC,PERS,N_GE1,DOM,TOTAL,IE	: 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_NAC,PERS,N_GE1,DOM,TOTAL,IT	: 	10407550.06 	9223953.74 	11436726.2 	13721834.71 
THS_NAC,PERS,N_GE1,DOM,TOTAL,LT	: 	135551.69 	116816.73 	370471.82 	353113.56 
THS_NAC,PERS,N_GE1,DOM,TOTAL,LU	: 	9617.01 	11061.67 	9795.48 	6025.88 
THS_NAC,PERS,N_GE1,DOM,TOTAL,LV	: 	113327.63 	116636.57 	117172.73 	85524.31 
THS_NAC,PERS,N_GE1,DOM,TOTAL,MT	: 	28377.47 	22997.35 	22700.35 	25451.72 
THS_NAC,PERS,N_GE1,DOM,TOTAL,NL	3182838.22 	2906351.56 	2741517.21 	2560663.48 	2682280.16 
THS_NAC,PERS,N_GE1,DOM,TOTAL,PL	: 	18181724.27 	16009432.99 	28540834.82 	31336903.65 
THS_NAC,PERS,N_GE1,DOM,TOTAL,PT	: 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_NAC,PERS,N_GE1,DOM,TOTAL,RO	: 	6606792.28 	6315762.14 	6344796.94 	5995329.6 
THS_NAC,PERS,N_GE1,DOM,TOTAL,SE	: 	32385047.15 	24686640.91 	: 	: 
THS_NAC,PERS,N_GE1,DOM,TOTAL,SI	: 	151270.8 	171397.62 	176174.84 	177765.53 
THS_NAC,PERS,N_GE1,DOM,TOTAL,SK	: 	623850.47 	579101.19 	470415.07 	709593.59 
THS_NAC,PERS,N_GE1,DOM,TOTAL,UK	: 	: 	: 	15433439.14 	15649720.31 
THS_NAC,PERS,N_GE1,DOM,UNK,BE	584687.83 	611279.64 	476581.56 	598390.4 	581231.9 
THS_NAC,PERS,N_GE1,DOM,UNK,BG	: 	576392.44 	722870.6 	683635.78 	608456.8 
THS_NAC,PERS,N_GE1,DOM,UNK,CH	: 	2068201.92 	2473239.69 	2691330.2 	2236512.37 
THS_NAC,PERS,N_GE1,DOM,UNK,CY	: 	147184.17 	187091.44 	168453.23 	94546.61 
THS_NAC,PERS,N_GE1,DOM,UNK,CZ	: 	41205765.31 	36219597.85 	36465754.15 	36447949.34 
THS_NAC,PERS,N_GE1,DOM,UNK,DE	: 	31563788.34 	30498425.38 	31916050.04 	31066614.08 
THS_NAC,PERS,N_GE1,DOM,UNK,DK	: 	34255665.65 	39748197.92 	32552356.46 	18984162.97 
THS_NAC,PERS,N_GE1,DOM,UNK,EL	: 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_NAC,PERS,N_GE1,DOM,UNK,EU28	: 	: 	: 	: 	410423848.93 e
THS_NAC,PERS,N_GE1,DOM,UNK,FR	: 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_NAC,PERS,N_GE1,DOM,UNK,HR	: 	4032962.83 	4214570.02 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,HU	: 	: 	254074859.63 	222228028.76 	229252564.53 
THS_NAC,PERS,N_GE1,DOM,UNK,IE	: 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_NAC,PERS,N_GE1,DOM,UNK,IT	: 	10407550.06 	9223953.74 	11436726.2 	13721834.71 
THS_NAC,PERS,N_GE1,DOM,UNK,LT	: 	135551.69 	116816.73 	370471.82 	353113.56 
THS_NAC,PERS,N_GE1,DOM,UNK,LU	: 	9617.01 	11061.67 	9795.48 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,MT	: 	: 	: 	22700.35 	25451.72 
THS_NAC,PERS,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	15865.87 
THS_NAC,PERS,N_GE1,DOM,UNK,PL	: 	18181724.27 	16009432.99 	28540834.82 	31336903.65 
THS_NAC,PERS,N_GE1,DOM,UNK,PT	: 	: 	1255851.15 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	5995329.6 
THS_NAC,PERS,N_GE1,DOM,UNK,SE	: 	32385047.15 	24686640.91 	: 	: 
THS_NAC,PERS,N_GE1,DOM,UNK,SK	: 	623850.47 	579101.19 	470415.07 	709593.59 
THS_NAC,PERS,N_GE1,DOM,UNK,UK	: 	: 	: 	15433439.14 	15649720.31 
THS_NAC,PERS,N_GE1,OUT,ED0-2,AT	: 	778280.36 	1087914.47 	1012406.88 	1111956.43 
THS_NAC,PERS,N_GE1,OUT,ED0-2,EE	: 	31134.05 	22447.53 	28267.82 	29294.94 u
THS_NAC,PERS,N_GE1,OUT,ED0-2,ES	: 	2018098.81 	1527169.96 	1426815.48 	1423774.9 
THS_NAC,PERS,N_GE1,OUT,ED0-2,EU28	: 	: 	: 	: 	9887490.23 e
THS_NAC,PERS,N_GE1,OUT,ED0-2,FI	: 	1193919.75 	1069569.15 	1051707.31 	1240038.52 
THS_NAC,PERS,N_GE1,OUT,ED0-2,HR	: 	: 	: 	1127601.8 	393135.82 
THS_NAC,PERS,N_GE1,OUT,ED0-2,LU	: 	: 	: 	: 	128980.06 
THS_NAC,PERS,N_GE1,OUT,ED0-2,LV	: 	36573.51 u	32887.25 	36173.85 	19715.07 
THS_NAC,PERS,N_GE1,OUT,ED0-2,MT	: 	34898.71 	26939.99 	: 	: 
THS_NAC,PERS,N_GE1,OUT,ED0-2,NL	2093303.79 	1663523.29 	1623745.18 	1773493.01 	1785147.1 
THS_NAC,PERS,N_GE1,OUT,ED0-2,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,OUT,ED0-2,PT	: 	209941.06 	: 	135834.83 	129901.37 
THS_NAC,PERS,N_GE1,OUT,ED0-2,RO	: 	56398.5 u	34446.45 u	49429.62 u	: 
THS_NAC,PERS,N_GE1,OUT,ED0-2,SI	: 	100726.18 	55096.27 	56344.53 	57641.37 
THS_NAC,PERS,N_GE1,OUT,ED3_4,AT	: 	4120585.23 	4488239.91 	4313751.04 	4147890.37 
THS_NAC,PERS,N_GE1,OUT,ED3_4,EE	: 	191235.32 	149186.19 	145021.74 	104720.4 
THS_NAC,PERS,N_GE1,OUT,ED3_4,ES	: 	2052919.3 	1967868.42 	1869456.8 	1987079.52 
THS_NAC,PERS,N_GE1,OUT,ED3_4,EU28	: 	: 	: 	: 	21812978.92 e
THS_NAC,PERS,N_GE1,OUT,ED3_4,FI	: 	1844821.75 	1888262.06 	1968872.07 	2060046.52 
THS_NAC,PERS,N_GE1,OUT,ED3_4,HR	: 	: 	: 	3197869.61 	3066742.96 
THS_NAC,PERS,N_GE1,OUT,ED3_4,LU	: 	: 	: 	: 	334298.88 
THS_NAC,PERS,N_GE1,OUT,ED3_4,LV	: 	144295.93 	158164.27 	159142.31 	95257.07 
THS_NAC,PERS,N_GE1,OUT,ED3_4,MT	: 	145329.87 	128491 	: 	: 
THS_NAC,PERS,N_GE1,OUT,ED3_4,NL	6251619.77 	3148329.78 	3227174.03 	3179124.26 	3491875.77 
THS_NAC,PERS,N_GE1,OUT,ED3_4,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,OUT,ED3_4,PT	: 	169842.88 	: 	89463.01 	93736.52 
THS_NAC,PERS,N_GE1,OUT,ED3_4,RO	: 	659598.54 	698941.27 	544697.93 	: 
THS_NAC,PERS,N_GE1,OUT,ED3_4,SI	: 	303197.87 	272356.71 	278275.16 	293585.83 
THS_NAC,PERS,N_GE1,OUT,ED5-8,AT	: 	2674163.25 	2140471.27 	2308487.11 	1887161.86 
THS_NAC,PERS,N_GE1,OUT,ED5-8,EE	: 	265497.39 	273978.57 	236777.58 	191146.94 
THS_NAC,PERS,N_GE1,OUT,ED5-8,ES	: 	5057292.53 	2900632.38 	2888233.21 	2695346.58 
THS_NAC,PERS,N_GE1,OUT,ED5-8,EU28	: 	: 	: 	: 	25273577.18 e
THS_NAC,PERS,N_GE1,OUT,ED5-8,FI	: 	2799060.81 	2927488.16 	2738341.59 	2573986.5 
THS_NAC,PERS,N_GE1,OUT,ED5-8,HR	: 	: 	: 	2108430.1 	1847914.73 
THS_NAC,PERS,N_GE1,OUT,ED5-8,LU	: 	: 	: 	: 	498918.24 
THS_NAC,PERS,N_GE1,OUT,ED5-8,LV	: 	169904.48 	216383.29 	159376.86 	139099.62 
THS_NAC,PERS,N_GE1,OUT,ED5-8,MT	: 	99907.48 	76496.99 	: 	: 
THS_NAC,PERS,N_GE1,OUT,ED5-8,NL	7012718.82 	5934680.63 	5901723.52 	6082475.31 	6311367.89 
THS_NAC,PERS,N_GE1,OUT,ED5-8,PL	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,OUT,ED5-8,PT	: 	374062.83 	: 	212029.72 	210358.73 
THS_NAC,PERS,N_GE1,OUT,ED5-8,RO	: 	1034434.7 	917856.28 	962371.12 	: 
THS_NAC,PERS,N_GE1,OUT,ED5-8,SI	: 	267421.9 	265925.37 	256423.94 	237157.51 
THS_NAC,PERS,N_GE1,OUT,TOTAL,AT	: 	7573028.84 	7716625.65 	7634645.03 	7147008.66 
THS_NAC,PERS,N_GE1,OUT,TOTAL,BE	6956301.09 	6659996.57 	6843474.28 	7496297.38 	5051611.8 
THS_NAC,PERS,N_GE1,OUT,TOTAL,BG	: 	339021.61 	345290.95 	297293.25 	278569.13 
THS_NAC,PERS,N_GE1,OUT,TOTAL,CH	: 	12941105.48 	12563261.51 	13302558.89 	12019284.19 
THS_NAC,PERS,N_GE1,OUT,TOTAL,CY	: 	837446.37 	905399.77 	824144.58 	578000.94 
THS_NAC,PERS,N_GE1,OUT,TOTAL,CZ	: 	57495175.63 	55924485.43 	57961577.6 	55130190.18 
THS_NAC,PERS,N_GE1,OUT,TOTAL,DE	: 	58265779.74 	57857522.59 	61013255.76 	54784206.87 
THS_NAC,PERS,N_GE1,OUT,TOTAL,DK	: 	34640321.65 	36487981.59 	31344889.38 	28091098.83 
THS_NAC,PERS,N_GE1,OUT,TOTAL,EE	: 	487866.75 	445612.29 	410067.14 	325162.28 
THS_NAC,PERS,N_GE1,OUT,TOTAL,EL	: 	306669.23 	326709.23 	314924.73 	218318.66 
