unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PROF,N_GE4,DOM,UNK,DK	: 	698214.99 	1029958.47 	: u	278431.99 bu	329932.6 u
THS_NAC,PROF,N_GE4,DOM,UNK,EL	: 	52568.9 	38162.86 	50184.56 	45122.24 	29954.87 
THS_NAC,PROF,N_GE4,DOM,UNK,EU28	: 	: 	: 	: 	: 	14147656.06 e
THS_NAC,PROF,N_GE4,DOM,UNK,FR	2401532.51 	1839505.89 	1933292.01 	2534624.11 	2576666.26 	2465000.37 
THS_NAC,PROF,N_GE4,DOM,UNK,HR	: 	344909.09 	: 	: 	422060.59 	348427.62 
THS_NAC,PROF,N_GE4,DOM,UNK,HU	: 	: 	: 	929491.81 u	889206.04 u	5336520.58 
THS_NAC,PROF,N_GE4,DOM,UNK,IE	24860.13 u	19203.18 u	11469.05 u	22956.02 	7093.14 u	22103.25 u
THS_NAC,PROF,N_GE4,DOM,UNK,IT	562454.75 u	386399.29 	454020.62 	300419.37 b	359020.54 	593709.68 
THS_NAC,PROF,N_GE4,DOM,UNK,LT	3816.02 	2885.72 	3757.71 	2332.91 	6420.82 	4076.36 
THS_NAC,PROF,N_GE4,DOM,UNK,LU	: 	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,DOM,UNK,MT	: c	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,DOM,UNK,NO	4422214.77 	: 	2879041.92 	3727741.18 	1882303.83 	: 
THS_NAC,PROF,N_GE4,DOM,UNK,PL	544462.09 	482723.9 	489710.97 	426174.06 b	980872.17 	2149797.51 
THS_NAC,PROF,N_GE4,DOM,UNK,PT	32204.23 	: 	: 	43582.53 	4856.96 	: 
THS_NAC,PROF,N_GE4,DOM,UNK,SE	: 	2260281.13 	1960112.62 	2489488.22 	: 	: 
THS_NAC,PROF,N_GE4,DOM,UNK,SI	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,DOM,UNK,SK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	1155767.51 	1110770.62 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,AT	915468.51 	1102096.82 	1076485.24 	1216586.86 	1093585.68 	948636.55 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,BE	661289.53 b	751197.21 	527447.01 	490856.65 	800226.03 	902455.12 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,BG	53150.55 u	: u	37216.04 u	: u	38432.16 u	41498.09 u
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,CH	: 	959001.92 	1218077.88 	578387.55 	1039266.41 u	1395615.21 u
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,CY	208323.69 	157150.87 	158353.66 	180392.9 	146776.04 	137003.3 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,CZ	4520273.77 u	2000779.84 u	4204574.37 u	3217179.34 u	2878210.48 u	4423861.98 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,DE	10667172.71 	9944137.06 	7767909.29 	: 	11007913.8 	11606931.64 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,DK	: 	3023131.9 	4691992.7 	6149182.87 b	4331743.25 b	5997475.02 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,EE	157465.81 	159286.41 	161145.3 	164249.8 	70884.86 	48965.4 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,EL	: 	66662.06 	45515.41 	46848.5 	81994.62 	28373.05 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,ES	1316542.7 	1405737.67 	768245.91 b	537154.92 	609860.56 	515904.61 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,EU28	: 	: 	: 	: 	: 	70969044.1 e
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,FI	1038235.45 	1099674.99 	1087949.8 	881993.8 	958222.48 	1244101 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,FR	1891133.45 	1596336.31 	1614632.69 	1814328.75 	2086283.62 	1790636.03 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,HR	1837764.48 	793382.53 	2548472.05 	2020014.7 	2124574.09 	1450760.3 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,HU	49813463 	55346731 	51272671 	38157729 	29711021 	29701128 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,IE	578566.58 	723857 	486286.77 	461191.86 	467514.8 	357631.2 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,IT	1077258.58 u	686000.67 u	848699.81 u	917780.47 b	579292.69 u	1749375.57 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,LT	153552.48 	143591.83 	130578.23 	121193.8 	415095.14 	380128.88 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,LU	: 	106653.66 	120467.71 	151319.75 	155534.76 	134211.2 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,LV	: 	58084.12 u	53462.22 u	28134.66 u	70850.35 	43424.18 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,MT	44805.83 	31242.73 	47771.53 	37333.84 b	48116.72 	44665.34 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,NL	1487354.89 	825164.71 	663822.4 	654426.3 	777927.67 	563108.29 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,NO	6877420.54 	: 	5562185.22 	4514693.15 	3064280.18 	: 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,PL	2257438.85 	1869985.19 	1885227.01 	1908007.13 b	3971685.28 	5246929.32 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,PT	124572.15 	136631.88 	155374.02 	125877.54 	82972.33 	77880.15 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,RO	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,SE	: 	1873548.51 u	2133605.45 u	3168132.94 u	: 	: 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,SI	128498.66 	158018.39 	139631.56 	130952.68 	116825.27 	126032.84 
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,SK	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,ACT_INAC,UK	: 	: 	: 	: 	3079768.72 	2106112.61 
THS_NAC,PROF,N_GE4,OUT,EDUC,AT	57802.8 u	47814.78 u	134198.01 u	68011.38 u	: u	111595.89 u
THS_NAC,PROF,N_GE4,OUT,EDUC,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,EDUC,ES	: c	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,EDUC,EU28	: 	: 	: 	: 	: 	451446.61 e
THS_NAC,PROF,N_GE4,OUT,EDUC,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,EDUC,HR	: u	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,OUT,EDUC,MT	: 	: 	: c	: 	: 	: 
THS_NAC,PROF,N_GE4,OUT,EDUC,NL	153527.46 u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,EDUC,PT	: c	13780.68 u	26425.93 u	: 	: u	: u
THS_NAC,PROF,N_GE4,OUT,EDUC,SI	: 	: u	: u	: u	16903.97 u	12136.98 u
THS_NAC,PROF,N_GE4,OUT,EMP,AT	772765.28 	1011887.78 	895768.2 	1095333.31 	998118.91 	774106.18 
THS_NAC,PROF,N_GE4,OUT,EMP,EE	150571.18 	150141.35 	146486.38 	147223.63 	65173.36 	47160.43 u
THS_NAC,PROF,N_GE4,OUT,EMP,ES	1247822.83 	1321860 	743808.24 b	502554.94 	555016.24 	482362.64 
THS_NAC,PROF,N_GE4,OUT,EMP,EU28	: 	: 	: 	: 	: 	8807461.44 e
THS_NAC,PROF,N_GE4,OUT,EMP,FI	904647.36 	1073608.79 	1011783.31 	833729.98 	902737.08 	1150912.49 
THS_NAC,PROF,N_GE4,OUT,EMP,HR	1682231.57 	: 	2263540.4 	1567763.09 	: 	: 
THS_NAC,PROF,N_GE4,OUT,EMP,LU	: 	: 	: 	: 	: 	130731.1 
THS_NAC,PROF,N_GE4,OUT,EMP,LV	: 	58084.12 u	53462.22 u	28134.66 u	70850.35 	42824.44 
THS_NAC,PROF,N_GE4,OUT,EMP,MT	: 	31096.82 	45480.17 	: 	: 	: 
THS_NAC,PROF,N_GE4,OUT,EMP,NL	1263723.91 	790309.43 	613558.91 	595612.64 	700726.57 	479458.82 
THS_NAC,PROF,N_GE4,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,EMP,PT	42420.07 	114660.48 	121568.88 	: 	59609.46 	57803.98 
THS_NAC,PROF,N_GE4,OUT,EMP,RO	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,EMP,SI	: 	133755.95 	107870.79 	126708.02 	96454 	103300.12 
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,AT	76521.73 u	: u	39701.95 u	38078.59 u	: u	62934.48 u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,ES	: c	: u	: u	: u	14437.66 u	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,EU28	: 	: 	: 	: 	: 	214528.25 e
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,HR	: u	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,LV	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,MT	: 	: u	: c	: 	: 	: 
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,PT	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,RO	: c	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,OUT,INAC_OTH,SI	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNE,AT	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,OUT,UNE,EE	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNE,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNE,EU28	: 	: 	: 	: 	: 	774284.97 e
THS_NAC,PROF,N_GE4,OUT,UNE,FI	: c	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNE,HR	: u	: 	: u	273640.23 u	: 	: 
THS_NAC,PROF,N_GE4,OUT,UNE,LU	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,UNE,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,OUT,UNE,PT	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNE,SI	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNK,BE	661289.53 b	751197.21 	527447.01 	490856.65 	800226.03 	902455.12 
THS_NAC,PROF,N_GE4,OUT,UNK,BG	53150.55 u	: u	37216.04 u	: u	38432.16 u	41498.09 u
THS_NAC,PROF,N_GE4,OUT,UNK,CH	: 	959001.92 	1218077.88 	578387.55 	1039266.41 u	1395615.21 u
THS_NAC,PROF,N_GE4,OUT,UNK,CY	208323.69 	157150.87 	158353.66 	180392.9 	146776.04 	137003.3 
THS_NAC,PROF,N_GE4,OUT,UNK,CZ	4520273.77 u	2000779.84 u	4204574.37 u	3217179.34 u	2878210.48 u	4423861.98 
THS_NAC,PROF,N_GE4,OUT,UNK,DE	10667172.71 	9944137.06 	7767909.29 	: 	11007913.8 	11606931.64 
THS_NAC,PROF,N_GE4,OUT,UNK,DK	: 	3023131.9 	4691992.7 	6149182.87 b	4331743.25 b	5997475.02 
THS_NAC,PROF,N_GE4,OUT,UNK,EL	: 	66662.06 	45515.41 	46848.5 	81994.62 	28373.05 
THS_NAC,PROF,N_GE4,OUT,UNK,EU28	: 	: 	: 	: 	: 	60721322.83 e
THS_NAC,PROF,N_GE4,OUT,UNK,FR	1891133.45 	1596336.31 	1614632.69 	1814328.75 	2086283.62 	1790636.03 
THS_NAC,PROF,N_GE4,OUT,UNK,HR	: 	793382.53 	: 	: 	2124574.09 	1450760.3 
THS_NAC,PROF,N_GE4,OUT,UNK,HU	49813463 	55346731 	51272671 	38157729 	29711021 	29701128 
THS_NAC,PROF,N_GE4,OUT,UNK,IE	578566.58 	723857 	486286.77 	461191.86 	467514.8 	357631.2 
THS_NAC,PROF,N_GE4,OUT,UNK,IT	1077258.58 u	686000.67 u	848699.81 u	917780.47 b	579292.69 u	1749375.57 
THS_NAC,PROF,N_GE4,OUT,UNK,LT	153552.48 	143591.83 	130578.23 	121193.8 	415095.14 	380128.88 
THS_NAC,PROF,N_GE4,OUT,UNK,LU	: 	106653.66 	120467.71 	151319.75 	155534.76 	: 
THS_NAC,PROF,N_GE4,OUT,UNK,MT	44805.83 	: 	: 	37333.84 b	48116.72 	44665.34 
THS_NAC,PROF,N_GE4,OUT,UNK,NO	6877420.54 	: 	5562185.22 	4514693.15 	3064280.18 	: 
THS_NAC,PROF,N_GE4,OUT,UNK,PL	2257438.85 	1869985.19 	1885227.01 	1908007.13 b	3971685.28 	5246929.32 
THS_NAC,PROF,N_GE4,OUT,UNK,PT	78027.88 	: 	: 	125877.54 	17533.74 u	: 
THS_NAC,PROF,N_GE4,OUT,UNK,SE	: 	1873548.51 u	2133605.45 u	3168132.94 u	: 	: 
THS_NAC,PROF,N_GE4,OUT,UNK,SI	128498.66 	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,OUT,UNK,SK	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	3079768.72 	2106112.61 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,AT	1117707.52 	1317786.27 	1243613.38 	1357389.67 	1188545.53 	1060376.52 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,BE	669976.1 b	755037.73 	539501.99 	493131.64 	807605.05 	924128.17 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,BG	65871.91 u	54885.07 u	45318.54 u	31670.3 u	50627.21 	52779.71 u
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,CH	: 	1008935.72 	1286721.77 	611798.12 	1071814.53 u	1397410.52 u
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,CY	208819.87 	157969.7 	158757.25 	180481.92 	147950.95 	137391.68 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,CZ	5401224.01 	2689293.81 	4743909.7 	3781662.76 	3633853.9 	4947295.22 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,DE	13588506.64 	13655192.15 	13162912.16 	: 	14828152.45 	14897124.85 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,DK	: 	3721346.89 	5721951.16 	6491951.81 b	4610175.24 b	6327407.63 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,EE	166960.61 	173679.93 	169087.29 	170691.08 	73027.47 	50246.44 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,EL	: 	119230.97 	83678.27 	97033.06 	127116.85 	58327.93 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,ES	2081751.15 	2352618.47 	1281364.34 b	1162181.26 	1453210.47 	1640671.07 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,EU28	: 	: 	: 	: 	: 	90758279.32 e
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,FI	1242983.79 	1347684.42 	1270588.98 	1038356.06 	1117003.65 	1457276.68 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,FR	4292665.97 	3435842.2 	3547924.7 	4348952.86 	4662949.88 	4255636.4 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,HR	2555307.92 	1138291.63 	3038775.64 	2342810.16 	2546634.68 	1799187.92 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,HU	50397500.76 	56893884.31 	52006648.08 	39087220.81 	30600227.04 	35037648.58 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,IE	603426.72 	743060.18 	497755.82 	484147.88 	474607.94 	379734.45 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,IT	1639713.33 	1072399.96 	1302720.43 	1218199.83 b	938313.23 	2343085.25 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,LT	157368.5 	146477.54 	134335.94 	123526.72 	421515.95 	384205.24 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,LU	: 	106653.66 	122638.37 	151319.75 	155765.48 	134211.2 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,LV	: 	59521.09 u	53872.47 u	30972.54 u	74885.4 	45524.27 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,MT	45039.65 	31831.83 	47956.91 	37689.3 b	48131.08 	44732.18 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,NL	1596600.37 	902677.13 	696278.6 	694461.63 	806522.29 	630889.25 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,NO	11299635.31 	: 	8441227.13 	8242434.33 	4946584.01 	: 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,PL	2801900.95 	2352709.09 	2374937.99 	2334181.18 b	4952557.45 	7396726.83 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,PT	167612.48 	190211.39 	208957.3 	169460.06 	115183.27 	103274.13 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,RO	425479.68 	293100.38 	383492.32 	299999.72 	336878.03 	288638.85 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,SE	: 	4133829.64 	4093718.07 	5657621.16 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,SI	132031.05 	163709.77 	145034.79 	136589.23 	120321.37 	130477.68 
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,SK	: c	: u	: u	: u	249064.87 bu	106867.49 u
THS_NAC,PROF,N_GE4,WORLD,ACT_INAC,UK	: 	: 	: 	: 	4235536.24 	3216883.23 
THS_NAC,PROF,N_GE4,WORLD,EDUC,AT	82694.3 u	71726.73 u	161595.48 	87234.47 u	30240.71 u	117439.09 u
THS_NAC,PROF,N_GE4,WORLD,EDUC,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,EDUC,ES	: c	: u	: u	: u	8822.35 u	: u
THS_NAC,PROF,N_GE4,WORLD,EDUC,EU28	: 	: 	: 	: 	: 	661074 e
THS_NAC,PROF,N_GE4,WORLD,EDUC,FI	129611.39 u	: u	: u	: u	: u	72031.33 u
THS_NAC,PROF,N_GE4,WORLD,EDUC,HR	: u	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EDUC,HU	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EDUC,LV	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EDUC,MT	: 	: 	: c	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EDUC,NL	157973.55 u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,EDUC,PT	: c	23788.65 	30127.25 	: 	6909.87 	9811.92 u
THS_NAC,PROF,N_GE4,WORLD,EDUC,RO	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,WORLD,EDUC,SI	: 	: u	: u	: u	18286.29 u	13350.47 u
THS_NAC,PROF,N_GE4,WORLD,EMP,AT	934511.14 	1193420.03 	1025853.97 	1200472.24 	1074727.83 	870717.6 
THS_NAC,PROF,N_GE4,WORLD,EMP,EE	159323.1 	164428.34 	153498.45 	153524.09 	67090.08 	48264.81 
THS_NAC,PROF,N_GE4,WORLD,EMP,ES	1927763.64 	2150653.88 	1194763.09 b	1111200.12 	1365292.31 	1572212.18 
THS_NAC,PROF,N_GE4,WORLD,EMP,EU28	: 	: 	: 	: 	: 	13599247.6 e
THS_NAC,PROF,N_GE4,WORLD,EMP,FI	1084501.27 	1259278.91 	1178820.58 	961064.75 	1033456.12 	1325040.59 
THS_NAC,PROF,N_GE4,WORLD,EMP,HR	2204111.96 	: 	2734125.29 	1775250.42 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EMP,HU	539816.36 u	1389678.92 u	725837.08 u	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EMP,LU	: 	: 	: 	: 	: 	130731.1 
THS_NAC,PROF,N_GE4,WORLD,EMP,LV	: 	59521.09 u	53872.47 u	29749.83 u	74885.4 	44924.53 
THS_NAC,PROF,N_GE4,WORLD,EMP,MT	: 	31685.92 	45662.29 	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,EMP,NL	1353551.35 	850000.37 	639273.63 	625138.52 	728675.35 	530766.18 
THS_NAC,PROF,N_GE4,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,EMP,PT	50084.7 	143053.62 	157503.45 	: 	75495.55 	72859.73 
THS_NAC,PROF,N_GE4,WORLD,EMP,RO	149649.46 	89000.88 	118238.3 	94730.74 	110202.93 	68698.86 
THS_NAC,PROF,N_GE4,WORLD,EMP,SI	: 	138759.32 	110846.37 	132184.23 	98157.31 	106531.47 
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,AT	87702.21 u	49312.69 u	47790.9 u	54519.38 u	80178.12 u	72219.83 u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,ES	: c	: u	: u	: u	22817.99 	16629.46 u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,EU28	: 	: 	: 	: 	: 	530963.79 e
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,HR	: u	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,HU	: c	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,LV	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,MT	: 	: u	: c	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,PT	: c	12918.51 	10450.48 	: 	3656.48 u	12069.12 
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,RO	274578.95 	203083.72 	259945.19 	203864.75 	226312.87 	219303.96 
THS_NAC,PROF,N_GE4,WORLD,INAC_OTH,SI	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,AT	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,WORLD,UNE,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,ES	122312.7 u	139944.02 u	73829.33 bu	34449.8 	56277.82 	35043.56 
THS_NAC,PROF,N_GE4,WORLD,UNE,EU28	: 	: 	: 	: 	: 	1098015.03 e
THS_NAC,PROF,N_GE4,WORLD,UNE,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,HR	: u	: 	: u	309404.98 u	: 	: 
THS_NAC,PROF,N_GE4,WORLD,UNE,HU	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,UNE,LU	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,LV	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,WORLD,UNE,MT	: 	: 	: c	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,UNE,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,PT	: c	10450.62 u	10876.12 u	: 	6730.67 u	8533.36 u
THS_NAC,PROF,N_GE4,WORLD,UNE,RO	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,WORLD,UNE,SI	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,WORLD,UNK,BE	669976.1 b	755037.73 	539501.99 	493131.64 	807605.05 	924128.17 
THS_NAC,PROF,N_GE4,WORLD,UNK,BG	65871.91 u	54885.07 u	45318.54 u	31670.3 u	50627.21 	52779.71 u
THS_NAC,PROF,N_GE4,WORLD,UNK,CH	: 	1008935.72 	1286721.77 	611798.12 	1071814.53 u	1397410.52 u
THS_NAC,PROF,N_GE4,WORLD,UNK,CY	208819.87 	157969.7 	158757.25 	180481.92 	147950.95 	137391.68 
THS_NAC,PROF,N_GE4,WORLD,UNK,CZ	5401224.01 	2689293.81 	4743909.7 	3781662.76 	3633853.9 	4947295.22 
THS_NAC,PROF,N_GE4,WORLD,UNK,DE	13588506.64 	13655192.15 	13162912.16 	: 	14828152.45 	14897124.85 
THS_NAC,PROF,N_GE4,WORLD,UNK,DK	: 	3721346.89 	5721951.16 	6491951.81 b	4610175.24 b	6327407.63 
THS_NAC,PROF,N_GE4,WORLD,UNK,EL	: 	119230.97 	83678.27 	97033.06 	127116.85 	58327.93 
THS_NAC,PROF,N_GE4,WORLD,UNK,EU28	: 	: 	: 	: 	: 	74868978.89 e
THS_NAC,PROF,N_GE4,WORLD,UNK,FR	4292665.97 	3435842.2 	3547924.7 	4348952.86 	4662949.88 	4255636.4 
THS_NAC,PROF,N_GE4,WORLD,UNK,HR	: 	1138291.63 	: 	: 	2546634.68 	1799187.92 
THS_NAC,PROF,N_GE4,WORLD,UNK,HU	49813463 	55346731 	51272671 	39087220.81 	30600227.04 	35037648.58 
THS_NAC,PROF,N_GE4,WORLD,UNK,IE	603426.72 	743060.18 	497755.82 	484147.88 	474607.94 	379734.45 
THS_NAC,PROF,N_GE4,WORLD,UNK,IT	1639713.33 	1072399.96 	1302720.43 	1218199.83 b	938313.23 	2343085.25 
THS_NAC,PROF,N_GE4,WORLD,UNK,LT	157368.5 	146477.54 	134335.94 	123526.72 	421515.95 	384205.24 
THS_NAC,PROF,N_GE4,WORLD,UNK,LU	: 	106653.66 	122638.37 	151319.75 	155765.48 	: 
THS_NAC,PROF,N_GE4,WORLD,UNK,MT	45039.65 	: 	: 	37689.3 b	48131.08 	44732.18 
THS_NAC,PROF,N_GE4,WORLD,UNK,NO	11299635.31 	: 	8441227.13 	8242434.33 	4946584.01 	: 
THS_NAC,PROF,N_GE4,WORLD,UNK,PL	2801900.95 	2352709.09 	2374937.99 	2334181.18 b	4952557.45 	7396726.83 
THS_NAC,PROF,N_GE4,WORLD,UNK,PT	110232.11 	: 	: 	169460.06 	22390.71 	: 
