c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
NAT,PCH_PRE,I553,HU32	6.5 	0.7 	16.84 	13.2 	-5.1 	11.6 b	5.2 	-22.9 	11 	-3.52 	7.4 	-3.7 	-22.5 	-12.3 	13.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,HU33	20.84 	-11.08 	11.07 	-1.21 	1.3 	-5.8 b	1.9 	-2.2 	6.2 	-4.55 	19.6 	-10.4 	6.5 	-19.5 	9.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IE	: 	-28.66 e	33 e	-6.49 e	: 	: 	-26.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.5 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IE0	: 	-28.66 e	33 e	-6.49 e	: 	: 	-26.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.5 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IE01	: 	-69.94 e	266.96 e	-23.45 e	: 	: 	-20.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IE02	: 	-3.38 e	-4.34 e	-3.07 e	: 	: 	-27.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IS	: 	-5.59 	-33.59 	264.53 	-61.2 	6.6 b	886.7 	-92.1 	36.3 	11.71 	-1.1 	13.4 	-6.8 	4.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IS0	: 	-5.59 	-33.59 	264.53 	-61.2 	6.6 b	886.7 	-92.1 	36.3 	11.71 	-1.1 	13.4 	-6.8 	4.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IS00	: 	-5.59 	-33.59 	264.53 	-61.2 	6.6 b	886.7 	-92.1 	36.3 	11.71 	-1.1 	13.4 	-6.8 	4.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IT	2.45 	1.24 	1.48 	2.3 	-6.3 	-14.5 b	2.9 	-4.1 	5.6 	-0.3 	7.9 	1.6 	2 	-5.9 	11.7 	-2.2 	2.1 	5.1 	0.2 	0.1 	1.4 	0.6 	0.5 	4.9 	2.7 	4.1 	4.1 	7.4 
NAT,PCH_PRE,I553,ITC	-0.92 	5.34 	0.37 	6.06 	-3.3 	-13.1 b	2 	-9.6 	25.5 	-4.39 	4.8 	5.8 	-0.2 	-8.5 	17.1 	-7.4 	0.6 	3.9 	-6.6 	-2.8 	3.7 	-1.8 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITC1	-16.93 	23.36 	-19.6 	7.04 	23.2 	-37.8 b	-3.4 	-9.3 	46.3 	8 	5.2 	20.6 	-2.8 	-9.5 	17.9 	-10.7 	10.5 	12.4 	-9.9 	-11.7 	-3 	12.5 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITC2	3.99 	5.47 	14.26 	-18.06 	-13.4 	14 b	-2.9 	-7.5 	91.3 	-3.36 	-0.9 	0.5 	6.5 	-20.1 	11.9 	-15.6 	17 	-9.8 	-10 	-6.6 	9.4 	-10.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITC3	9.05 	0.48 	7.47 	22.11 	-18.2 	-6.4 b	7.1 	-11.1 	9.8 	-3.35 	-4.1 	1 	-1.7 	-6.1 	18.2 	-3.4 	-7.5 	4.7 	0.6 	-1.9 	10 	-2.1 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITC4	1.44 	-2.09 	7.81 	0.75 	-3.7 	-2.5 b	4.9 	-9 	10.3 	-13.74 	14.6 	2.6 	1.9 	-7.8 	16.5 	-7.1 	-0.2 	1.5 	-10.4 	3 	1.1 	-7.3 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF	8.25 	-3.32 	1.23 	-0.16 	-11.3 	-26.6 b	2.4 	5.5 	-1.6 	4.29 	11.4 	-9.8 	-2.3 	-1.4 	7 	2.8 	2.8 	9.8 	3 	-1.1 	-1.8 	8.1 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF1	9.03 	1.7 	-14.65 	10.76 	-4.6 	-12.4 b	5 	18.7 	-17 	0.07 	6.3 	10.3 	-1 	-1.8 	10.5 	0.6 	6.9 	2.6 	-0.4 	-1.5 	-4 	-1.6 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF2	37.51 	4.48 	34.13 	-33.84 	-10.9 	-12.8 b	81.6 	-14.3 	-31.3 	-10.1 	12.6 	-4.3 	-4.4 	-27.2 	11.6 	1 	9.3 	5.9 	6.8 	5.3 	7.9 	-9 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF3	11.6 	-3.73 	9.36 	11.15 	-21.4 	-12.3 b	-13.8 	0.5 	-0.2 	5.86 	3.5 	-2.1 	-1.4 	-7.8 	4.6 	0.2 	4.9 	11 	-1.9 	0.3 	3.1 	11.9 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF4	1.55 	0.97 	1.64 	-8.22 	-8.5 	-33.6 b	5.4 	6.1 	5.7 	7.22 	25.7 	-22.9 	2.2 	-0.6 	9.2 	11.4 	-0.5 	23.5 	8.7 	-5.7 	-4.4 	0.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF5	-27.08 	-48.46 	11.18 	-11.99 	1.1 	-25.6 b	37.9 	6.2 	4 	10.17 	5.4 	-35.8 	-17.8 	33.2 	0.4 	7.7 	14.2 	6 	0 	-17.2 	8.3 	88.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITF6	32.97 	-6 	9.05 	-7.4 	-14.2 	-47.4 b	10.4 	0.6 	-5.4 	-1.6 	2 	-1.1 	-10.4 	3.4 	4.5 	-9.5 	-0.6 	-6.7 	5.3 	8.5 	-6.2 	17.8 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITG	5.71 	-2.41 	0.67 	15.08 	-10.2 	-12.7 b	-16.5 	-8.2 	-0.4 	-13.58 	14.5 	0 	-4 	-3.5 	4.1 	1.7 	2 	1.1 	7.7 	-1.9 	5 	2.8 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITG1	27.37 	-29.66 	-8.14 	10.58 	-9.4 	-10.3 b	-1.4 	-22.2 	4 	-37.84 	27.1 	-0.4 	-1.8 	1.2 	2 	4.3 	2.7 	10.2 	8.5 	6.4 	-3.7 	4.9 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITG2	-1.11 	11.15 	5.71 	17.83 	-10.6 	-14.1 b	-23.2 	-0.2 	-2.8 	9.41 	4.6 	0.3 	-5.7 	-6.7 	5.7 	0 	1.6 	-4.3 	7.2 	-6.2 	10.2 	1.5 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITH	4.17 	-2.87 	9.16 	-0.87 	-7.2 	-14.2 b	5.8 	-7.6 	4.4 	4.01 	8.9 	5.7 	4.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITH1	1.33 	-0.38 	21.23 	-6.19 	0.4 	2 b	0.3 	-7.3 	9.9 	-1.58 	12.9 	1.2 	4.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITH2	10.69 	0.74 	24.57 	-13.88 	-5.2 	-3.1 b	1.8 	-10.3 	7 	5.75 	12.5 	0.3 	7.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITH3	3.38 	-2.47 	8.23 	1.41 	-7.4 	-22.6 b	6.1 	-6.7 	3.4 	6.22 	8 	8.8 	4.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITH4	4.49 	1.59 	9.06 	-6.93 	-13.8 	-28.6 b	6.5 	-5.7 	11.9 	-3.47 	13.8 	-12 	0.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITH5	3.78 	-5.41 	5.02 	1.37 	-7.6 	-2.9 b	7 	-8.6 	3.4 	2.25 	7.8 	6.7 	4.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITI	-0.46 	6.11 	-4.55 	1.81 	-3.6 	-8.2 b	6.3 	-1.5 	2.4 	-0.58 	4.4 	3.8 	6.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITI1	9.89 	-1.8 	4.71 	2.34 	-6.2 	-11.9 b	9.2 	-6.2 	2.3 	-2.16 	-0.4 	3.5 	9.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITI2	-10.04 	-3.1 	7.63 	11.84 	-12.3 	-6.8 b	5.6 	8.6 	-11.5 	-7.74 	7.9 	10.9 	-1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITI3	-19.61 	6.13 	1.73 	1.05 	0.7 	-5.9 b	11.1 	3.3 	6.9 	1.3 	3.9 	1.9 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ITI4	-4.09 	39.98 	-35.61 	0 	0 	0 b	-5.4 	5.9 	0.7 	3.66 	21.5 	5.4 	-0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LI	: 	-100 	-50 	100 	: 	-100 b	-30 	: 	-100 	3.39 	-29.8 	: 	: 	: 	: 	-76.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LI0	: 	-100 	-50 	100 	: 	: 	: 	: 	-100 	3.39 	-29.8 	: 	: 	: 	: 	-76.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LI00	: 	-100 	-50 	100 	: 	: 	: 	: 	-100 	3.39 	-29.8 	: 	: 	: 	: 	-76.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LT	11.66 	-16.71 	-6.57 	17.62 	7 	1.9 b	-0.8 	-27.6 	-5.4 	-7.64 	19.1 	3.3 	135.8 	-21.9 	-2.5 	20.2 	38.8 	-32.9 	14 	-12 	37.8 	-5.5 	14.4 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LT0	11.66 	-16.71 	-6.57 	17.62 	7 	1.9 b	-0.8 	-27.6 	-5.4 	-7.64 	19.1 	3.3 	135.8 	-21.9 	-2.5 	20.2 	38.8 	-32.9 	14 	-12 	37.8 	-5.5 	14.4 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LT00	: 	-16.71 	-6.57 	17.62 	7 	1.9 b	-0.8 	-27.6 	-5.4 	-7.64 	19.1 	3.3 	135.8 	-21.9 	-2.5 	20.2 	38.8 	-32.9 	14 	-12 	37.8 	-5.5 	14.4 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LU	7.71 	-16.42 	0.36 	90.3 	35.9 	12.7 b	29.1 	-16.2 	10.1 	-2.32 	-58.2 	-15.7 	9.4 	4 	25.6 	-33.6 	3.6 	-21.8 	87 	7.5 	-4.5 	-19.9 	75.4 	0.1 	8.2 	-18.1 	24.4 	: 
NAT,PCH_PRE,I553,LU0	7.71 	-16.42 	0.36 	90.3 	35.9 	12.7 b	29.1 	-16.2 	10.1 	-2.32 	-58.2 	-15.7 	9.4 	4 	25.6 	-33.6 	3.6 	-21.8 	87 	7.5 	-4.5 	-19.9 	75.4 	0.1 	8.2 	-18.1 	24.4 	: 
NAT,PCH_PRE,I553,LU00	7.71 	-16.42 	0.36 	90.3 	35.9 	12.7 b	29.1 	-16.2 	10.1 	-2.32 	-58.2 	-15.7 	9.4 	4 	25.6 	-33.6 	3.6 	-21.8 	87 	7.5 	-4.5 	-19.9 	75.4 	0.1 	8.2 	-18.1 	24.4 	: 
NAT,PCH_PRE,I553,LV	-6.69 	19.79 	-61.04 	9.63 	35.1 	49 b	4.5 	40.7 	-59.6 	61.44 	-5.9 	23.4 	26.1 	-26.1 	7.5 	157.9 	-2.5 	74.4 	1.7 	-35.9 	393.8 	-26.5 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LV0	-6.69 	19.79 	-61.04 	9.63 	35.1 	49 b	4.5 	40.7 	-59.6 	61.44 	-5.9 	23.4 	26.1 	-26.1 	7.5 	157.9 	-2.5 	74.4 	1.7 	-35.9 	393.8 	-26.5 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LV00	-6.69 	19.79 	-61.04 	9.63 	35.1 	49 b	4.5 	40.7 	-59.6 	61.44 	-5.9 	23.4 	26.1 	-26.1 	7.5 	157.9 	-2.5 	74.4 	1.7 	-35.9 	393.8 	-26.5 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ME	: 	483.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ME0	: 	483.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ME00	: 	483.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,MK	29.86 	6.63 	-26.12 	-10.83 	-25.7 	-1.9 b	5.1 	-2.5 	-9.3 	: 	: 	: 	: 	: 	: 	75.1 	-54.3 	4.6 	-21.8 	33.5 	5.9 	-29.2 	-8.6 	-15.6 	-4.1 	-8.7 	-6 	: 
NAT,PCH_PRE,I553,MK0	29.86 	6.63 	-26.12 	-10.83 	-25.7 	-1.9 b	5.1 	-2.5 	-9.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,MK00	29.86 	6.63 	-26.12 	-10.83 	-25.7 	-1.9 b	5.1 	-2.5 	-9.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL	-7.78 	-0.08 	-5.74 	-3.03 	15 b	1.3 b	-2.7 	-1.6 	11 	-8.04 	0.8 	0.5 	-0.5 	-8.5 	14.8 	0.9 	-1.2 	-9.4 	15.6 	24.9 	-7.6 	-6.4 	7.4 	2.6 	-11.9 	7.2 	-2.8 	7.1 
NAT,PCH_PRE,I553,NL1	-5.75 	-9.89 	-7.33 	3.88 	7.8 b	5.3 b	-0.6 	-9.7 	7.1 	1.98 	0 	2.8 	-4.6 	-18.4 	25.1 	-8.2 	1.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL11	-15.42 	-11.87 	6.83 	-14.94 	57.6 b	-27 b	21.5 	-19.3 	13.8 	-11.95 	6.1 	-2.7 	-6.5 	-22 	56.8 	-31.8 	43.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL12	-8.85 	-7.43 	-5.98 	5.58 	1.4 b	12.9 b	8.5 	-6.9 	5.4 	-0.58 	13.1 	-8.5 	3.4 	-23.8 	29.9 	-12.6 	1.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL13	0.41 	-11.88 	-11.99 	7.81 	4.4 b	7.4 b	-12.3 	-9.6 	7 	7.96 	-10.2 	13.7 	-10 	-13 	14.9 	3.2 	-7.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL2	-13.87 	2.03 	-2.84 	6.28 	15.6 b	-1.3 b	-7.5 	0.8 	13 	-11.78 	-5.5 	-2.5 	3.8 	-15.9 	29.5 	10.5 	-10.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL21	4.63 	-9.71 	-9.18 	24.89 	17.9 b	-15.8 b	1.3 	-6.8 	7.6 	3.04 	-24.3 	-7.1 	25.5 	-2.8 	25.2 	11.8 	-9.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL22	-21.68 	9.93 	0.94 	-1.26 	14.7 b	5.5 b	-8 	3.4 	17.4 	-22.61 	15 	-3.4 	-11.9 	-22.8 	34.9 	10.4 	-8.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL23	-27.94 	-3.36 	1.6 	-11.87 	13.9 b	22 b	-35 	15.9 	10.1 	13.15 	-32.3 	33.4 	31.7 	-6.6 	-1.2 	4.7 	-25.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL3	-5.61 	0.78 	-3.23 	0.63 	16.6 b	-6.5 b	-1.9 	-8.2 	12.1 	-5.86 	4.4 	6.4 	1.6 	4.2 	-1.8 	2.7 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL31	8.15 	7.62 	-6.76 	-27.23 	42.2 b	0.1 b	-6.9 	-18.4 	-7.3 	41.71 	-11.9 	16.3 	17.2 	5.3 	-23.2 	16.9 	21.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL32	-13.34 	6.47 	-0.38 	6.52 	7.3 b	1.5 b	0.9 	-24.2 	34.4 	-1.77 	-5.5 	6.1 	20.9 	-5.4 	9.7 	-5.4 	-5.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL33	5.47 	-1.44 	-3.98 	-4.52 	16.1 b	-6.6 b	-1.6 	3.8 	15.4 	-6.08 	-16.2 	10.1 	-16.1 	17.8 	-25.8 	15.1 	4.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL34	-5.59 	-5.44 	-4.83 	6.83 	19.8 b	-15.1 b	-3.3 	9.2 	-2.5 	-18.31 	30.9 	2 	-6.3 	5.1 	13.6 	-1.9 	-2.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL4	-3.53 	4.01 	-11.8 	-20.79 	17.7 b	11.4 b	0.9 	13.6 	10.2 	-14.29 	5.6 	-4.7 	-5.8 	-2.4 	8.8 	-4.5 	6.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL41	-4.69 	-4.02 	-12.35 	-14.8 	11.4 b	8.9 b	-3.5 	19.3 	14.8 	-13.4 	15.9 	-7.3 	-12 	7.6 	7.4 	-6.1 	10.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NL42	-2.15 	15.65 	-10.99 	-28.21 	26.4 b	15.3 b	8.3 	5.3 	3.9 	-15.41 	-5.3 	-1.8 	2.5 	-13.1 	10.3 	-2.8 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO	: 	7.77 	-1.41 	2.24 	-15.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	0 	2.5 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO0	: 	7.77 	-1.41 	2.24 	-15.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	0 	2.5 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO01	: 	-2.92 	-26.11 	22.46 	-22.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-38.1 	2.1 	7.5 	-27.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO02	: 	11.91 	3.54 	1.81 	-19.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.6 	0.1 	3.1 	6.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO03	: 	4.16 	-2.19 	11.76 	-1.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30.9 	1.2 	4.2 	-2.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO04	: 	5.48 	-0.02 	-3.41 	-18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	26.5 	-0.1 	-27.6 	10.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO05	: 	15.74 	-11.89 	-8.23 	-28.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-23 	-0.2 	21.1 	-0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO06	: 	9.23 	21.52 	-14.32 	-14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.4 	0.4 	7.5 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,NO07	: 	10.62 	-6.92 	-0.32 	-23.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-18.3 	-3.5 	4.3 	-1.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL	8.63 	-3.67 	22.31 	-7.73 	8.7 	51.4 b	-2.9 	-7.2 	0.3 	4.7 	1 	11.5 	3.9 	-59.9 	8.5 	3 	-11.6 	-33.7 	14.1 	2.9 	-10.4 	-21.4 	14.6 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL1	: 	-32.54 	-4.62 	15.84 	-67.5 	463.1 b	-61.1 	-59.1 	73.1 	-31.59 	-25.3 	-23.1 	-30.1 	-29.9 	-7.6 	62.7 	-12.2 	-17 	7.7 	-9.1 	-49.5 	-16.2 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL11	: 	-42.87 	-31.36 	63.97 	-80.5 	411.8 b	-59.5 	-19.5 	-16.2 	-33.47 	-27.6 	-21.3 	-32.8 	-27.4 	9.1 	51.5 	-1.1 	-31.6 	14.6 	-7.9 	-54.6 	-11.7 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL12	: 	-22.24 	55.96 	-30.43 	-9.3 	920.4 b	-71.3 	-90 	939.9 	-5.72 	34.4 	-52.1 	77 	-71.3 	-73.4 	129.9 	-47.5 	156.7 	-37.4 	-16.4 	48.8 	-57.6 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL2	16.06 	8.46 	26.62 	-7.12 	2.7 	5.3 b	33 	-31.8 	-10.7 	0.03 	10 	15 	19.1 	-70.8 	20.6 	-5.7 	-10.6 	-30.1 	28.4 	2 	-27.6 	-9 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL21	14.12 	16.64 	-0.18 	-14.97 	5.6 	3.1 b	71 	9.9 	-46.9 	17.19 	-24.7 	8.8 	33.2 	-64.3 	16.2 	-12.6 	-13.6 	-42.1 	43.4 	10.6 	-32.2 	-15 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL22	17.51 	3.08 	53.82 	2.48 	-0.7 	7.9 b	4.9 	-46.8 	18.1 	-10.42 	52.8 	23.9 	3.7 	-75.7 	24.1 	0.5 	-7.7 	-12.2 	11.1 	-6.3 	-22.4 	-1.2 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL3	: 	15.35 	0.61 	3.36 	6.6 	-1.3 b	-12.5 	-2.8 	20.4 	7.59 	-18.7 	20.9 	-7.1 	-63.5 	-24.5 	-3.4 	-16.9 	-28.6 	14 	4.5 	-2.9 	-39.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL31	: 	54.37 	14.88 	-23.73 	-5.2 	-14.6 b	-15.1 	-29.8 	38.8 	89.62 	-30.9 	-16.7 	-34.4 	-63.5 	-18 	40.6 	74.4 	-60 	19.3 	-19.2 	-21.5 	-34.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL32	: 	18.16 	4.75 	11.36 	33.6 	54.6 b	-49.6 	57.9 	-36 	-15.89 	-21.6 	48.7 	40.8 	-55.1 	-42.5 	-7.5 	-40.9 	-13.2 	6.1 	-6.8 	-13.3 	-50.8 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL33	: 	-9.82 	30.37 	-19.04 	-5.1 	-30.9 b	25.2 	-5.7 	68.7 	8.45 	3.3 	-2.2 	130.6 	-51.3 	13.3 	4.3 	5.1 	-50.6 	-15 	-16.2 	20 	18 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL34	: 	4.67 	-33.91 	53.03 	5.2 	60.6 b	-11.4 	19.2 	30.3 	-40.97 	-14.7 	126.4 	-55.3 	-73.5 	-25.5 	-38.8 	-30.5 	-15.4 	21.8 	63.4 	84.8 	-18.3 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL4	-8.56 	-16.64 	18.44 	-6.5 	20.5 	78.7 b	1.7 	-3.2 	3.2 	11.37 	-5.4 	23.8 	17.5 	-73.4 	20.9 	3.5 	-1.3 	-35.1 	16.2 	-2.7 	5 	-22.3 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL41	-0.44 	-36.38 	30.83 	-26.75 	11.9 	57.2 b	2.6 	-13.6 	-1.9 	39.92 	-21 	958.8 	-90.8 	-44.4 	-9 	-6 	24.8 	-40.5 	30 	-15.6 	19.8 	-39.2 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL42	-9.57 	-9.21 	9.42 	1.9 	31.4 	58.5 b	1.7 	5.5 	6.4 	-4.47 	4 	53.2 	58.7 	-84.3 	53.2 	-3.6 	-12.9 	-31.9 	7.4 	5.3 	1.3 	-10.7 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL43	-13.94 	-18.21 	52.85 	-6.16 	-7.8 	876.5 b	-9.3 	-37.6 	5.7 	103.58 	-12.1 	-93.2 	478.2 	-79 	-13.6 	80.8 	-8.8 	-35.6 	31.8 	-5.3 	-13.4 	-19.2 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL5	25.48 	7.89 	12.51 	-18.78 	-3 	93.8 b	-9 	-11.4 	-4.6 	17.35 	5 	12.2 	4.7 	-23.1 	-19.4 	-1.6 	34.2 	-60.7 	-1.5 	68.9 	-44.3 	-7.2 	: 	: 	: 	: 	: 	: 
