c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
TOTAL,NR,I552_I553,AT	6672325 	6325491 	5861462 	5483720 	5410330 	5287523 b	4968516 	4725679 	4723697 	4625298 	4340356 	4162197 	4118162 	4089952 	4148548 	3789910 	3598526 	3453409 	3401550 	3246775 	2791425 	2804366 	2854806 	2960533 	2999436 	3167889 	3130602 	3101822 
TOTAL,NR,I552_I553,BE	5514853 	5328383 	5102731 	4076716 	3977483 	3921344 b	3658413 	3615238 	3576002 	3528194 	3522023 	3539831 	3545795 	3564517 	3691486 	3642190 	3596108 	3512238 	3570939 	3480496 	3624266 	3691000 	3731323 	3667884 	: 	3609502 	: 	: 
TOTAL,NR,I552_I553,BG	628901 	604453 	535437 	487065 	482194 	464750 b	307581 	283934 	309300 	325665 	330438 	309718 	199426 	175829 	166304 	136966 	162038 	166481 	197815 	238232 	223006 	311639 	344194 	382267 	376688 	486178 	525761 	1467412 
TOTAL,NR,I552_I553,CH	: 	4044116 	: 	836466 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	86324 	86882 	85967 	84385 	78822 	77323 	81162 	81214 	5858880 	5970815 	5908928 	7490980 
TOTAL,NR,I552_I553,CY	1527 	298 	1188 	2901 	3392 	5058 b	30204 	30789 	29773 	14986 	15224 	17051 	19509 	15635 	13293 	6674 	10085 	4838 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,CZ	3722404 	3512566 	3435591 	3020961 	3035312 	2884244 b	2419931 	2421951 	2650791 	2747610 	3067627 	3348936 	3287676 	3527280 	3399745 	2663046 	3128372 	3369236 	4146783 	4446738 	3741735 	3147546 	1743662 	1500922 	: 	: 	: 	: 
TOTAL,NR,I552_I553,DE	31173656 	30144456 	29219668 	28203263 	27172927 	27024814 b	26157611 	25520060 	25518425 	28123781 	26942434 	28200110 	28035100 	27471623 	25753631 	24574249 	24216255 	23945636 	23316190 	22151495 	21923659 	21445002 	21630591 	22439483 	21937399 	22281629 	18300912 	16268854 
TOTAL,NR,I552_I553,DK	2645980 e	2670764 e	2515819 e	2275869 e	2283656 	2282259 b	2332036 	2304904 	2358026 	2513218 	2472789 	2346920 	2276426 	2233270 	2288259 	2258688 	2162002 	2150167 	2204735 	2177656 	2271464 	2217925 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EA	170893486 e	163545929 	156037198 	: 	: 	: 	: 	: 	: 	125611010 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EE	567192 	504983 	466499 	452496 	426222 	388482 b	355380 	302462 	279502 	366514 	381010 	358161 	286494 	237470 	246405 	214646 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EL	5199602 e	4717396 e	4621143 e	4410617 e	4106306 	3710813 e	4728277 	4794665 	5005778 	388171 	342083 	306781 	336825 	251248 	275827 	272758 	318836 	372129 	274386 	365937 	369226 	351054 	336245 	387531 	: 	: 	: 	: 
TOTAL,NR,I552_I553,ES	25605214 	23701746 	21231443 	19730479 	17852171 	17446697 b	17716373 	16911759 	16534202 	17157846 	17357967 	18034715 	16930038 	16903502 	17366240 	16260012 	15037365 	15126422 	5198840 	4367766 	3924235 	4246210 	4120973 	3830442 	3912609 	2536233 	2524481 	2088739 
TOTAL,NR,I552_I553,EU27	: u	240435740 	231204349 	203675635 e	194943983 e	189738174 b	170081126 e	148773019 e	153620197 e	160666485 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,EU28	: u	249409352 	239164722 	211331507 e	201587464 e	195871037 b	173352007 e	151826004 e	157295716 e	164518308 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,FI	1557717 	1475591 	1441981 	1519764 	1525180 	1459561 b	1459581 	1405349 	1382238 	1356071 	1391366 	1387230 	1313171 	1351452 	1278769 	1306950 	1273999 	1265336 	1287819 	1262754 	1302074 	1197260 	1371262 	1377044 	1345848 	: 	: 	: 
TOTAL,NR,I552_I553,FR	47472230 	43368683 	43599723 	41592647 	40966359 	39001997 b	38645753 	19200525 	19228193 	17596148 	17341045 	17655471 	17203019 	16610787 	17136516 	16717189 	16777497 	17715147 	17190779 	17223303 	: 	: 	18525592 	19593856 	18228567 	18061828 	17562314 	16817417 
TOTAL,NR,I552_I553,HR	10386719 	8973612 	7960373 	7097752 	6643481 	6132863 b	3270881 	3052985 	3675519 	3658706 	3600428 	3384205 	3229527 	3279968 	3165911 	2898119 	2856338 	2390474 	1723232 	1913129 	1773988 	1287976 	772547 	1015424 	654690 	: 	: 	: 
TOTAL,NR,I552_I553,HU	2362959 	2137121 	2025369 	1892206 	1684706 	1611727 b	1027866 	1042584 	1170438 	1141845 	1155585 	1165891 	1145260 	1213280 	1336463 	1243996 	1255716 	1992916 	1907068 	1874516 	1920905 	1922691 	1857583 	1893398 	: 	: 	: 	: 
TOTAL,NR,I552_I553,IE	: 	848472 e	782085 e	936481 e	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	5631000 	1124000 	938000 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,IS	: 	1613241 	1572011 	1407764 	775508 	759510 b	602657 	607583 	661233 	501517 	462442 	449945 	403102 	429180 	404260 	391086 	402619 	414382 	333212 	304175 	293474 	280300 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,IT	29405388 	26688019 	24362475 	22311973 	21223294 	21088376 b	20668100 	19439699 	19169023 	18381346 	18098661 	17011004 	16102940 	15273005 	15394701 	14679939 	13987123 	13271475 	11294587 	10834248 	10570261 	9821090 	9444066 	8783981 	8002092 	7811844 	7763627 	7357708 
TOTAL,NR,I552_I553,LI	10881 	9670 	8484 	8187 	7720 	9397 b	16980 	17941 	18039 	17670 	17970 	17305 	17546 	18269 	18159 	17423 	18154 	14886 	14057 	14886 	7210 	16158 	16635 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,LT	1007060 	968947 	846575 	798704 	714378 	644455 b	148645 	149283 	149663 	201690 	216652 	185332 	183216 	168790 	156624 	136543 	124779 	116954 	157567 	157650 	160170 	147290 	171757 	157174 	: 	: 	: 	: 
TOTAL,NR,I552_I553,LU	258480 	241651 	256804 	239016 	213175 	207971 b	219101 	169184 	225879 	231974 	241618 	265523 	277792 	295089 	313463 	313485 	281423 	283270 	304987 	280798 	282196 	274093 	280813 	291932 	305423 	287181 	322813 	307359 
TOTAL,NR,I552_I553,LV	396008 	337399 	274104 	350700 	329961 	297588 b	172498 	140999 	114180 	226582 	182104 	165611 	120389 	94457 	100150 	89235 	55901 	43635 	25793 	29882 	34426 	19579 	21868 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,ME	: 	1067704 	1042654 	: 	: 	820989 b	15369 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,MK	93573 	79603 	89983 	93083 	93923 	104304 b	109248 	123689 	136242 	148753 	: 	: 	: 	: 	: 	77565 	59447 	109490 	110141 	119528 	93016 	94847 	106457 	: 	116463 	121397 	135423 	183910 
TOTAL,NR,I552_I553,MT	33996 	31828 	22966 	31034 	20991 	11008 b	10645 	9488 	11597 	11454 	11089 	8598 	8010 	4125 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,NL	13663249 	13124834 	13142756 	12734403 	12528786 b	10922963 b	10791000 	10783100 	11113300 	10606300 	11031300 	10473000 	9812400 	10155800 	10632400 	10216400 	10140000 	10337000 	10460000 	9251000 	7769000 	7542000 	7660000 	7361000 	7658500 	8138400 	8098700 	7907700 
TOTAL,NR,I552_I553,NO	: 	6528783 	6029753 	5955685 	5919869 	6252105 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	5073246 	4953662 	4952390 	4970925 	4944835 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,PL	7854686 	7490886 	6806242 	6425137 	6285368 	6544801 b	5991126 	6107351 	6367904 	6479919 	6461651 	6210355 	6069297 	6087829 	7109405 	7058131 	7402431 	7314019 	6669478 	7140205 	6810056 	6717942 	6809137 	6507377 	: 	: 	: 	: 
TOTAL,NR,I552_I553,PT	4118093 	3274808 	2635721 	2045172 	1975727 b	1664669 b	1735940 	1820798 	1988265 	1928082 	1800041 	1725918 	1628561 	1577058 	1664003 	1644216 	1514903 	1583112 	1574220 	1564506 	1474724 	1458352 	1524592 	1515173 	1444410 	1612208 	1809313 	1722706 
TOTAL,NR,I552_I553,RO	2390546 	2031992 	1800753 	1462225 	1362446 	1245543 b	179764 	183944 	222021 	266037 	255141 	249142 	259944 	343837 	331864 	360526 	405520 	407753 	355071 	412224 	506175 	589495 	598398 	377646 	567824 	488425 	1242069 	982898 
TOTAL,NR,I552_I553,RS	: 	572965 	492703 	420502 	428229 	411683 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552_I553,SE	8217602 	8195842 	8301624 	7438914 	7069599 	6876028 b	7039688 	7090545 	7393861 	6939179 	7637209 	6879769 	8733018 	7686660 	6751064 	6270153 	5454404 	4973703 	1561139 	1539746 	5033080 	5216427 	: 	1549642 	1405185 	1328425 	1336576 	1478833 
TOTAL,NR,I552_I553,SI	1718567 	1432836 	1272909 	1087493 	1087430 	1036612 b	861231 	803009 	775705 	766777 	728274 	679875 	675659 	675213 	653282 	620916 	618807 	487895 	447765 	475249 	483399 	354912 	330365 	361448 	323059 	289668 	: 	: 
TOTAL,NR,I552_I553,SK	1098335 	1030108 	894965 	808817 	876495 	844174 b	823532 	845800 	960973 	1135318 	1069349 	999081 	951176 	938437 	1066990 	1073226 	1040245 	861131 	909116 	842460 	586095 	585644 	437532 	513574 	352213 	415566 	656824 	1078572 
TOTAL,NR,I552_I553,UK	: 	50246187 	49746316 	: 	: u	31965349 b	16407000 	17303978 	21227528 	18338698 	19782446 	20105086 	25099158 	13408787 	15782000 	16968000 	14896000 	18616000 	24506000 	19497500 	22490680 	39033580 	36547769 	33459842 	27700000 	29100000 	27600000 	28000000 
TOTAL,NR,I553,AT	1573757 	1431294 	1337099 	1169582 	1214735 	1197316 b	1130170 	1066263 	1109288 	1106251 	1072002 	992772 	1047662 	1080290 	1163662 	1001164 	963527 	911503 	944160 	975686 	932870 	981394 	1056282 	1152523 	1162215 	1308892 	1311204 	1335862 
TOTAL,NR,I553,BE	728261 	698095 	742501 	683252 	686768 	723548 b	738890 	746015 	741053 	640259 	650398 	668738 	650683 	672470 	740935 	700932 	692147 	687439 	758643 	700489 	792380 	837843 	917529 	2083723 	2160366 	2120725 	: 	: 
TOTAL,NR,I553,BG	9029 	8430 	6326 	4459 	7608 	10014 b	16024 	11601 	11553 	20824 	21059 	25382 	26175 	25302 	26904 	24821 	33489 	35112 	41299 	54880 	55047 	54800 	59882 	76623 	76956 	89008 	64891 	347414 
TOTAL,NR,I553,CH	: 	967085 	873873 	836466 	891402 	916910 b	907491 	931537 	1050484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2240494 	2339220 	2299613 	2244160 
TOTAL,NR,I553,CY	1527 	298 	1188 	2901 	3392 	5058 b	3175 	4807 	3809 	7952 	7174 	8176 	8775 	7466 	6058 	: 	9008 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,CZ	1195977 	1109565 	1069114 	889727 	858087 	829421 b	779218 	813464 	939906 	882307 	1039492 	1137583 	1153105 	1302484 	1115875 	687393 	1046759 	1197550 	1486017 	1220253 	1066115 	906341 	697881 	576408 	: 	: 	: 	: 
TOTAL,NR,I553,DE	9389766 	9039669 	8718476 	8090077 	7528352 	7508456 b	7136872 	6833696 	7006534 	6318521 	5801605 	5765950 	5741963 	5700439 	6289176 	5575286 	5514565 	5429745 	5557258 	5086161 	5394237 	5253999 	5823334 	6573919 	6553667 	6952127 	5261842 	4510140 
TOTAL,NR,I553,DK	1355762 e	1426814 e	1405259 e	1372604 e	1348136 	1327204 b	1367377 	1394877 	1439293 	1523051 	1433326 	1373787 	1357847 	1330587 	1351509 	1293715 	1217138 	1194737 	1248716 	1195922 	1311442 	1243424 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EA	57134785 e	56184704 	54693410 	: 	: 	: 	: 	: 	: 	48090113 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EE	7583 	0 	0 	0 	0 	0 b	96382 	95008 	78663 	97287 	104644 	114176 	73333 	64104 	32411 	20679 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EL	367819 	341091 	342478 	324640 	316814 	289487 b	390881 	400800 	410187 	388171 	342083 	306781 	336825 	251248 	275827 	272758 	318836 	372129 	274386 	365937 	369226 	351054 	336245 	387531 	: 	: 	: 	: 
TOTAL,NR,I553,ES	7869191 	7398540 	6722093 	6332429 	6057519 	5913803 b	6149279 	6115063 	6179614 	6262325 	6385465 	6612783 	6556150 	6673924 	7032591 	6017137 	6058350 	5580120 	5198840 	4367766 	3924235 	4246209 	4120970 	3830442 	3912609 	2536233 	2524481 	2088739 
TOTAL,NR,I553,EU27	: u	81861296 	80754138 	78133858 e	76550887 	74579851 b	: 	: 	: 	68457117 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,EU28	: u	84462669 	83308977 	80567062 e	78996073 	76970110 b	: 	: 	: 	70415347 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,FI	871054 	886393 	874784 	930627 	956353 	933351 b	1004518 	968520 	991855 	991112 	1078518 	1095632 	1037881 	1099817 	1075234 	1122364 	1086696 	1064103 	1090289 	1049946 	1087477 	1001697 	1180789 	1205310 	1172644 	: 	: 	: 
TOTAL,NR,I553,FR	24179974 	21605580 	21690923 	20769740 	20414162 	19684326 b	19556168 	19200525 	19228193 	17596148 	17341045 	17655471 	17203019 	16610787 	17136516 	16717189 	16777497 	17715147 	17190779 	17223303 	: 	: 	18525589 	19593856 	18228567 	18059629 	17562314 	16817417 
TOTAL,NR,I553,HR	2822227 	2601373 	2554839 	2433204 	2445186 	2390259 b	2231055 	2062326 	: 	1941679 	1948703 	1856218 	1933989 	1934246 	1848111 	1735119 	1652925 	1521789 	1047545 	1180029 	1031376 	712143 	364758 	539145 	345320 	: 	: 	: 
TOTAL,NR,I553,HU	543609 	514011 	474278 	452543 	427875 	418485 b	334093 	336110 	405433 	363196 	350328 	313556 	323284 	358554 	412744 	397972 	419967 	391714 	412050 	422628 	418538 	440558 	456965 	513027 	: 	: 	: 	: 
TOTAL,NR,I553,IE	: 	163971 e	216638 e	168839 e	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	270000 	273000 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,IS	: 	660733 	601549 	659747 	274831 	407523 b	361071 	183853 	438367 	320875 	282396 	270537 	239043 	248115 	231178 	: 	: 	: 	: 	: 	199499 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,IT	8741593 	8375713 	8068627 	7975556 	7789229 	8033163 b	9267986 	8915954 	9117439 	8631553 	8677376 	8104840 	7925855 	7763355 	8091307 	7884010 	8018250 	7734250 	7299009 	7131232 	7010079 	6885973 	6695783 	6318745 	5785993 	5630792 	5641558 	5307182 
TOTAL,NR,I553,LI	1628 	1139 	975 	937 	1150 	905 b	4781 	5012 	4549 	5003 	4870 	4976 	: 	5003 	: 	5183 	5575 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,LT	39484 	39121 	40313 	39228 	37519 	33882 b	33948 	31462 	34980 	35739 	36348 	31745 	31316 	16947 	15661 	15529 	13640 	9563 	12744 	11301 	13004 	9646 	9945 	9376 	: 	: 	: 	: 
TOTAL,NR,I553,LU	151229 	143502 	155457 	146860 	131834 	126473 b	135926 	125043 	139849 	142956 	144989 	173027 	188214 	210240 	222219 	213118 	193580 	192262 	210251 	185815 	192494 	184552 	211784 	198256 	202470 	191385 	232490 	219220 
TOTAL,NR,I553,LV	81118 	80984 	68661 	132792 	118785 	93669 b	76483 	77174 	58632 	139348 	93956 	93110 	74154 	52470 	50761 	45453 	16436 	15983 	9458 	9686 	14697 	2842 	4743 	: 	: 	: 	: 	: 
TOTAL,NR,I553,ME	: 	9003 	6605 	: 	: 	7814 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,MK	14425 	11947 	12084 	15903 	16199 	17882 b	17539 	16857 	17164 	17911 	: 	: 	: 	: 	: 	16944 	9704 	22803 	20415 	26004 	20371 	18807 	27455 	29841 	35965 	36125 	43155 	71864 
TOTAL,NR,I553,MT	0 	0 	0 	0 	0 	0 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,NL	3680058 	3811885 	3792702 	3922777 	3940076 b	3439986 b	3421900 	3482900 	3548700 	3197500 	3603200 	3521100 	3472700 	3538900 	4007000 	3481900 	3369000 	3518000 	3869000 	3212000 	2654000 	2802000 	3101000 	2924000 	2851900 	3289900 	3122800 	3091300 
TOTAL,NR,I553,NO	: 	4692925 	4321301 	4311341 	4224821 	5136879 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	4621813 	4496840 	4510526 	4570075 	4517468 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,PL	368502 	340147 	343456 	280049 	291419 	303685 b	199877 	198676 	212967 	219765 	222770 	220155 	216342 	191706 	370329 	335211 	319253 	352586 	522178 	477654 	466223 	546351 	671663 	573394 	: 	: 	: 	: 
TOTAL,NR,I553,PT	1649168 	1610544 	1409741 	1300153 	1304493 	1328659 b	1357246 	1404940 	1557120 	1481250 	1411605 	1392809 	1282973 	1238088 	1323058 	1303629 	1182417 	1231155 	1241464 	1321469 	1215582 	1235888 	1318126 	1311861 	1249939 	1408488 	1600472 	1517231 
TOTAL,NR,I553,RO	93663 	87479 	90513 	56987 	71646 	88833 b	73558 	84100 	84789 	113104 	96842 	85778 	70155 	107022 	95243 	94576 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,RS	: 	14714 	16931 	15666 	14401 	13818 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,SE	5908825 	5903006 	5985285 	5206378 	4946912 	4677726 b	4867062 	4840627 	5108814 	4699716 	5366468 	4671523 	6609677 	5576610 	4560084 	4001484 	3801322 	3358398 	: 	: 	3498427 	3642935 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,SI	552583 	446780 	420195 	373205 	397258 	395355 b	390252 	352905 	373281 	373557 	329809 	307727 	306759 	312631 	296632 	237851 	246049 	256636 	210986 	241025 	239826 	191506 	166268 	180291 	147922 	119809 	: 	: 
TOTAL,NR,I553,SK	116943 	111244 	91534 	75825 	94977 	93110 b	85918 	92766 	132226 	133565 	140581 	142752 	144070 	167996 	218263 	216358 	167324 	142892 	142932 	135079 	95311 	120501 	101151 	198736 	151355 	201626 	364732 	547665 
TOTAL,NR,I553,TR	: 	186736 	41330 	92178 	29731 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I553,UK	: 	16287140 	16686497 	: 	17432628 	16919013 b	12082316 	12653867 	15220442 	12529452 	14234587 	14004526 	18314822 	7245023 	8321000 	9498000 	8132000 	9432000 	12162000 	8346800 	10876964 	28339181 	26975840 	26381175 	21389227 	22251015 	21871595 	22107173 
TOTAL,PCH_PRE,I551,AT	3.73 	4.33 	4.71 	2.3 	1.82 	4.2 	3.86 	4.7 	-1.5 	4.24 	3.9 	4.2 	3.7 	2.4 	2.1 	1.2 	1.8 	4.5 	1.5 	4.3 	-0.2 	1 	-1.6 	-0.1 	-3.3 	0.3 	0.3 	4.7 
TOTAL,PCH_PRE,I551,BE	9.33 	-8.02 	1.7 	3.83 	2.2 	-0.1 	6.3 	8.1 	-2.6 	3.62 	4 	6.3 	2.4 	2.9 	-0.6 	3 	0 	5.4 	3.7 	3.8 	5.8 	7 	6.1 	7.4 	-2.8 	: 	: 	: 
TOTAL,PCH_PRE,I551,BG	3.65 	14.77 	5.22 	1.75 	6.7 	8.6 	14 	0.7 	-13.2 	4.79 	12.4 	8.6 	14.5 	13 	17.7 	15.2 	0.2 	11.8 	-11.6 	8.2 	-15.4 	-11.5 	-6.3 	-12.1 	-8.4 	17.7 	-53.4 	: 
TOTAL,PCH_PRE,I551,CH	: 	0.28 	1.56 	8.94 	-3.3 	0.4 	0.2 	4.1 	-2.7 	2.33 	5.5 	7.3 	: 	: 	: 	-4.2 	-1.3 	7.8 	2 	2.8 	5.1 	-2.1 	-3.7 	2.2 	-3.2 	-0.8 	-3.1 	2.3 
TOTAL,PCH_PRE,I551,CY	7.89 	17.93 	-2.2 	-0.77 	-5.5 	2.5 	2.8 	7.1 	-1.9 	-1.23 	1.8 	3.2 	1.3 	-2.1 	-8 	-9.6 	6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,CZ	9.42 	8.11 	9.5 	1.57 	1.3 	16.6 	7 	4.9 	-7.5 	1.97 	5.5 	3.3 	4.4 	9.4 	2.5 	-4.9 	8.8 	2.7 	1.7 	-4 	9.7 	32.6 	17.4 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,DE	4.18 	2.89 	3.91 	3.68 	1.9 	3.8 	6 	6.8 	-0.6 	1.9 	3.8 	4.9 	4 	5 	0.4 	-2.6 	-1 	6.9 	5.8 	3.9 	3 	2.5 	4.7 	2 	-2.7 	10.2 	0.8 	7.4 
TOTAL,PCH_PRE,I551,DK	3.7 e	4.29 e	4.88 e	6.72 e	3.8 	4.3 	8.4 	9.5 	-8.4 	-2.31 	4.9 	6 	4 	5.8 	-0.7 	0.5 	-0.6 	4.6 	-0.3 	1.7 	0 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EA	3.08 e	3.08 	4.48 	: 	: 	: 	: 	: 	: 	-1.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EE	5.6 	6.59 	0.42 	3.13 	4.2 	3.4 	12.9 	12.4 	-7.1 	2.5 	3.2 	6.4 	6 	28.1 	10.8 	-1.3 	7.5 	15 	10.6 	17.9 	26.8 	12.8 	6.8 	28.7 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EL	10.21 	2.8 	6.08 	8.81 	10.4 	-11.33 	3.2 	-0.3 	1.7 	-0.45 	14.8 	4.6 	10.1 	-2.8 	0.9 	-3.2 	-7.9 	5.9 	0.3 	5.3 	14 	-2.6 	-2.8 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,ES	3.95 	7.1 	6.15 	4.76 	1 	-2.8 	4.2 	6.2 	-7 	-1.7 	3.1 	15.9 	5.7 	6.9 	4.4 	-0.1 	1 	1.2 	28 	10.1 	7.4 	3.5 	5.6 	10.6 	0.7 	-4.8 	0.6 	0.4 
TOTAL,PCH_PRE,I551,EU27	: u	3.01 	4.46 	2.93 e	2.31 	3.04 	4.3 e	3.3 e	: 	-0.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,EU28	: u	3.02 	4.48 	2.94 e	2.32 	3.04 	4.3 e	3.3 e	: 	-0.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,FI	6.27 	3.65 	1.67 	-1.88 	-1.2 	1.7 	5.3 	5 	-5.6 	2.02 	5.6 	6.1 	2.9 	4.7 	1.3 	-1.3 	0.7 	3.9 	0.6 	3.6 	4.6 	1.9 	4.9 	6.4 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,FR	4.8 	0 	2.27 	-1.21 	2.6 	-0.3 	3.3 	1.8 	-3.5 	-0.92 	2.7 	-1.3 	4.2 	4.9 	-2.4 	0.1 	5 	9.9 	4.8 	: 	: 	: 	1.6 	1.7 	-3.9 	9.3 	-1.1 	5.4 
TOTAL,PCH_PRE,I551,HR	8.5 	4.46 	7.11 	4.01 	2.8 	3.1 b	7.9 	4.6 	-7.2 	-0.11 	5 	0.7 	9.3 	8.1 	3.6 	7.4 	2.2 	29.9 	-12.2 	2.4 	20.3 	45.3 	-26.2 	33.2 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,HU	6.15 	7.01 	7.85 	7.97 	6.1 	9.7 	4.8 	4.7 	-8.1 	3.02 	5 	1.7 	9.5 	8.5 	1 	2.4 	1.6 	7 	1.9 	26.8 	1.2 	3.1 	-1.4 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,IE	: 	-2.68 e	5.8 e	6.6 e	-2.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36.8 	4.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,IS	: 	25.15 	27.39 	17.99 	15.9 	8.1 	14.5 	2.8 	0.9 	1.9 	10.1 	9.9 	6.6 	7.3 	9.1 	9.4 	0.4 	-0.3 	7.9 	10.5 	14.4 	: 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,IT	3.92 	1.42 	5.64 	1.94 	0 	-0.5 	4.6 	4 	-1.1 	-1.14 	2.7 	5.4 	2.1 	5 	0 	-0.6 	1.5 	5.9 	2.5 	2.4 	0.8 	3.2 	3.7 	8.1 	-1.1 	1.5 	-0.7 	2.3 
TOTAL,PCH_PRE,I551,LI	14.69 	24.24 	-9.15 	2.02 	-4 	-1.1 	7.8 	-4.7 	-9.8 	1.15 	6 	10.1 	1.9 	-0.2 	0.9 	-13.9 	-8.1 	4.1 	-0.1 	3.7 	2.7 	-5.2 	: 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,LT	7.19 	6.96 	4.5 	7.39 	9.5 	11.6 	17.8 	10.4 	-21 	4.16 	15.4 	19.2 	23 	40.8 	12.2 	11.5 	11.6 	0.6 	-10.1 	9.1 	10.3 	4.7 	-6.2 	: 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,LU	-2.46 	-2.04 	3.92 	8.7 	2.1 	13.7 b	4.4 	0.6 	-3.3 	-4.46 	5 	0.9 	9.2 	5.4 	-2.6 	4 	-1.6 	1.4 	10.7 	2.9 	10 	-6.7 	0.8 	-3.4 	3.3 	-5.5 	-1.7 	-2.1 
