unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PERS,N_GE1,OUT,CH	: 	14538524.74 	12941105.48 	12563261.51 	13302558.89 	12019284.19 
THS_NAC,PERS,N_GE1,OUT,CY	1177957.22 	998849.45 	837446.37 	905399.77 	824144.58 	578000.94 
THS_NAC,PERS,N_GE1,OUT,CZ	70110700.08 	63914551.78 	57495175.63 	55924485.43 	57961577.6 	55130190.18 
THS_NAC,PERS,N_GE1,OUT,DE	71606547.58 	63008711.24 	58265779.74 	57857522.59 	61013255.76 	54784206.87 
THS_NAC,PERS,N_GE1,OUT,DK	: 	46275776.44 	34640321.65 	36487981.59 b	31344889.38 b	28091098.83 
THS_NAC,PERS,N_GE1,OUT,EE	569792.29 	471305.22 	487866.75 	445612.29 	410067.14 	325162.28 
THS_NAC,PERS,N_GE1,OUT,EL	: 	357424.49 	306669.23 	326709.23 	314924.73 	218318.66 
THS_NAC,PERS,N_GE1,OUT,ES	10838671.17 	10024968.81 	9128310.64 b	6395670.76 	6184505.49 	6106201.01 
THS_NAC,PERS,N_GE1,OUT,FI	6244476.82 	5866748.21 	5837802.31 	5885319.36 	5758920.96 	5874071.54 
THS_NAC,PERS,N_GE1,OUT,FR	24971485.21 	21213383.18 	20192666.88 	23746629.45 	21882525.38 	20875222.34 
THS_NAC,PERS,N_GE1,OUT,HR	4484772.59 	3302105.35 	6242568.61 	5574749.77 	6433901.52 	5307793.51 
THS_NAC,PERS,N_GE1,OUT,HU	550666117 	495010713.9 	438532049 	412403952 	313757503 	301009943 
THS_NAC,PERS,N_GE1,OUT,IE	5084708.5 	4586858.97 	4311327.04 	4262819.96 	4049409.2 	4132913.24 
THS_NAC,PERS,N_GE1,OUT,IT	7070407.71 	5667215.36 	5319309.33 	6053725.76 b	8174276.78 	9055124.53 
THS_NAC,PERS,N_GE1,OUT,LT	698714.39 	675339.55 	627887.13 	611849.52 	2181671.69 	2036067.59 
THS_NAC,PERS,N_GE1,OUT,LU	: 	1073785.85 	1085154.67 	1153841.24 	981114.29 	962197.18 
THS_NAC,PERS,N_GE1,OUT,LV	: 	331982.57 	350773.92 	407434.82 	354693.02 	254071.76 
THS_NAC,PERS,N_GE1,OUT,MT	377172.2 	361921.77 	277672.48 	255083.32 b	272791.37 	242873.23 
THS_NAC,PERS,N_GE1,OUT,NL	15357642.38 	11310451.22 	10746533.7 	10752642.73 	11035092.58 	11648346.62 
THS_NAC,PERS,N_GE1,OUT,NO	105921096.84 	93802923.21 	95028548.69 	91368212.33 	72749719.99 	: 
THS_NAC,PERS,N_GE1,OUT,PL	25061310.02 	22450411.08 	20499519.96 	18747960.09 b	21541309.39 	20639600.11 
THS_NAC,PERS,N_GE1,OUT,PT	759255.61 	582403.53 	753846.78 	603594.4 	437327.56 	433996.61 
THS_NAC,PERS,N_GE1,OUT,RO	2286812.8 	1770453.72 	1750431.75 	1651244 	1556498.67 	1454142.67 
THS_NAC,PERS,N_GE1,OUT,SE	: 	39766991.96 	49015804.97 	44682638.5 	: 	: 
THS_NAC,PERS,N_GE1,OUT,SI	700326.66 	690167.6 	671345.95 	593378.35 	591043.63 	588384.71 
THS_NAC,PERS,N_GE1,OUT,SK	1426947.29 	1202882.38 	1237077.41 	905325.01 	955954.17 b	1434767.04 
THS_NAC,PERS,N_GE1,OUT,UK	: 	: 	: 	: 	28069455.03 	18771229.19 
THS_NAC,PERS,N_GE1,PL,AT	62718.01 u	60127.57 	73056.22 	67934.55 	27540.19 u	44441.56 u
THS_NAC,PERS,N_GE1,PL,BE	41332.12 b	42549.84 	40175.35 	31633.85 	36939.92 	: u
THS_NAC,PERS,N_GE1,PL,BG	: c	: 	: 	: 	: 	: 
THS_NAC,PERS,N_GE1,PL,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,CZ	662998.97 u	670664.01 u	310819.95 u	502087.49 u	351851.81 u	: u
THS_NAC,PERS,N_GE1,PL,DE	980505.25 	1644123.46 	1231399.55 	1006952.68 	1073188.64 	855362.58 
THS_NAC,PERS,N_GE1,PL,DK	: 	558712.31 u	248826.07 u	424727.61 bu	596919.78 bu	: u
THS_NAC,PERS,N_GE1,PL,EE	12728.42 u	: u	: u	5825.38 u	: u	: u
THS_NAC,PERS,N_GE1,PL,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,ES	124623.1 	135200.63 	74247.96 bu	62092.68 	38688.89 u	56042.48 
THS_NAC,PERS,N_GE1,PL,FI	80888.63 u	62709.5 u	66611.6 u	55753.71 u	: u	73683.08 u
THS_NAC,PERS,N_GE1,PL,FR	212410.84 	187261.44 	154682.41 	132225.99 	123057.49 u	111381.65 u
THS_NAC,PERS,N_GE1,PL,HR	: u	: u	: u	37618.01 u	: u	: u
THS_NAC,PERS,N_GE1,PL,HU	8632955 	5208513 	3606078 	4045594 	3824168 	3931709 
THS_NAC,PERS,N_GE1,PL,IE	77677.16 	50484.65 	28179.63 u	30079.05 u	24093.44 u	31426.23 
THS_NAC,PERS,N_GE1,PL,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,LT	27570.77 	26204.83 	32478.51 	27684.61 	74039.3 	102710.3 
THS_NAC,PERS,N_GE1,PL,LU	: 	4139.89 u	6474.07 u	: u	5576.99 u	3219.91 u
THS_NAC,PERS,N_GE1,PL,LV	: 	: c	: u	4943.02 u	: u	8104.91 u
THS_NAC,PERS,N_GE1,PL,MT	10172.97 	6185.43 u	: c	: u	2615.77 	2028.68 u
THS_NAC,PERS,N_GE1,PL,NL	83590.66 	42305.39 	47991.95 	42522.75 u	42074.44 u	55062.28 u
THS_NAC,PERS,N_GE1,PL,NO	2530330.11 	2292455.75 	2645184.87 	1765386.08 	1248864.48 	: 
THS_NAC,PERS,N_GE1,PL,PL	23771805.72 	21547304.25 	18181724.27 	16009432.99 b	28540834.82 	31336903.65 
THS_NAC,PERS,N_GE1,PL,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,RO	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,SE	: 	606297.82 u	590528.44 u	673523.36 u	: 	: 
THS_NAC,PERS,N_GE1,PL,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,SK	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PL,UK	: 	: 	: 	: 	498049.28 	251735.44 
THS_NAC,PERS,N_GE1,PT,AT	135446.3 	152960.46 	129483.49 u	61044.05 u	76912.11 u	129386.61 
THS_NAC,PERS,N_GE1,PT,BE	178236.45 b	243353.47 	200113.25 	168200.6 	202521.21 	143965.62 
THS_NAC,PERS,N_GE1,PT,BG	: c	: u	: 	: 	: u	: 
THS_NAC,PERS,N_GE1,PT,CH	: 	554270.23 	282166.08 u	280336.68 u	353878.15 u	183967.94 u
THS_NAC,PERS,N_GE1,PT,CY	: c	: 	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,PT,CZ	: c	: u	: u	: u	: 	: u
THS_NAC,PERS,N_GE1,PT,DE	1814568.08 	1077244.64 	1121738.23 u	1183895.17 u	1244423.9 u	641333.27 u
THS_NAC,PERS,N_GE1,PT,DK	: 	734160.51 u	332414.9 u	: u	411414.28 bu	240696.86 u
THS_NAC,PERS,N_GE1,PT,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PT,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PT,ES	852998 	689613.73 	700509.18 b	471998.19 	383064.78 	348839.68 
THS_NAC,PERS,N_GE1,PT,FI	116488.79 u	: u	148956.53 u	91285.92 u	89965.79 u	: u
THS_NAC,PERS,N_GE1,PT,FR	1421350.88 	1145805.63 	906282.32 	1090461.04 	841917.63 	730654.38 
THS_NAC,PERS,N_GE1,PT,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PT,HU	3321036 	: u	2813755 u	1357881 u	1245469 u	4292695 
THS_NAC,PERS,N_GE1,PT,IE	351061.38 	302506.97 	231204.54 	276345.13 	209297.54 	258749.66 
THS_NAC,PERS,N_GE1,PT,IT	: u	: u	: u	: u	153111.22 u	: u
THS_NAC,PERS,N_GE1,PT,LT	5859.79 u	2555.35 u	: u	: u	: u	5707.83 u
THS_NAC,PERS,N_GE1,PT,LU	: 	74704.32 	74230.65 	69013.7 	49882.56 	61478.05 
THS_NAC,PERS,N_GE1,PT,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PT,MT	: c	: c	: c	: 	: u	: u
THS_NAC,PERS,N_GE1,PT,NL	584749.18 	395946.48 	315973.13 	334673.73 	356219.55 	324319.93 
THS_NAC,PERS,N_GE1,PT,NO	1991001.45 u	: u	1310246.65 u	1422044.39 u	936796.21 u	: 
THS_NAC,PERS,N_GE1,PT,PL	420222.87 	352381.99 	294129.6 	218622.56 b	: u	: u
THS_NAC,PERS,N_GE1,PT,PT	1640186.3 	1376769.31 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_NAC,PERS,N_GE1,PT,RO	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PT,SE	: 	752769.73 u	639932.63 u	1335580.64 u	: 	: 
THS_NAC,PERS,N_GE1,PT,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,PT,SK	: c	: 	: 	: 	: u	: u
THS_NAC,PERS,N_GE1,PT,UK	: 	: 	: 	: 	1143730.57 	798260.07 
THS_NAC,PERS,N_GE1,RO,AT	73904.4 u	37705.72 u	36985.83 u	32704.06 u	40346.44 u	23154.22 u
THS_NAC,PERS,N_GE1,RO,BE	35018.76 bu	31302.69 	30492.15 u	15959.89 u	12577.37 u	: u
THS_NAC,PERS,N_GE1,RO,BG	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,CY	35969.81 u	23896.62 u	19870.06 u	22539.58 u	17982.08 u	12210.99 u
THS_NAC,PERS,N_GE1,RO,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,EE	: c	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,RO,EL	: 	8239.62 u	7655.12 u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,ES	149256.24 	184225.74 	212760.55 b	127269.46 	136586.83 	193665.47 
THS_NAC,PERS,N_GE1,RO,FI	: c	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,RO,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,HR	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,RO,HU	14425677 	15179091 	10063933 	6753844 	4740704 	5735000 
THS_NAC,PERS,N_GE1,RO,IE	: c	: u	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,IT	148149.33 u	: u	: u	239447.17 bu	: u	: u
THS_NAC,PERS,N_GE1,RO,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,LV	: 	: 	: 	: u	: u	: 
THS_NAC,PERS,N_GE1,RO,MT	: c	: c	: c	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,NL	46975.25 u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,RO,PL	70404.16 	73121.16 	62011.57 	36393.09 bu	: u	: u
THS_NAC,PERS,N_GE1,RO,PT	: c	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,RO	8314838.92 	7529767.39 	6606792.28 	6315762.14 	6344796.94 	5995329.6 
THS_NAC,PERS,N_GE1,RO,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,RO,SI	: c	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RO,SK	: c	: u	: 	: u	: 	: u
THS_NAC,PERS,N_GE1,RO,UK	: 	: 	: 	: 	80443.28 	27346.39 
THS_NAC,PERS,N_GE1,RU,AT	: c	68660.03 u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,BE	: u	25288.36 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,BG	: c	: u	: 	: u	: 	: u
THS_NAC,PERS,N_GE1,RU,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,CY	: c	52264.56 u	35260.36 u	: u	51430.91 u	18990.15 u
THS_NAC,PERS,N_GE1,RU,CZ	: c	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,RU,DE	: c	639226.78 u	: u	539363.23 u	: u	: u
THS_NAC,PERS,N_GE1,RU,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,EE	26518.43 	33853.17 	23161.11 	32023.72 	22903.29 	19919.34 u
THS_NAC,PERS,N_GE1,RU,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,ES	125329.05 u	107809.59 u	72735.54 bu	65859 u	73605.14 u	43969.27 u
THS_NAC,PERS,N_GE1,RU,FI	98929.76 	82963.69 	78182.7 	94353.78 	123817.67 	128683.16 
THS_NAC,PERS,N_GE1,RU,FR	230986.45 u	205840.95 u	215146.49 u	220087.99 u	225928.36 u	224403.79 u
THS_NAC,PERS,N_GE1,RU,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,HU	1345666 u	1204625 u	1340292 u	3606446 	1350676 u	1029161 u
THS_NAC,PERS,N_GE1,RU,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,LT	20478.19 	14454.33 	11986.28 	13700.99 	84018.19 	81374.47 
THS_NAC,PERS,N_GE1,RU,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,LV	: 	30718.61 u	27926.78 u	26150.98 	35894.04 	15863.47 
THS_NAC,PERS,N_GE1,RU,MT	: c	: c	: c	: u	2517.89 u	1721.25 u
THS_NAC,PERS,N_GE1,RU,NL	: c	: u	: u	: u	67572.68 u	: u
THS_NAC,PERS,N_GE1,RU,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,RU,PL	88820.92 u	78265.27 u	137580.33 	118056.5 bu	: u	: u
THS_NAC,PERS,N_GE1,RU,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,RO	: 	: 	: u	: 	: 	: 
THS_NAC,PERS,N_GE1,RU,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,RU,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,RU,SK	: c	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,RU,UK	: 	: 	: 	: 	51503.65 	29752.11 
THS_NAC,PERS,N_GE1,SE,AT	84732.71 u	53585.2 u	46693.66 u	71213.55 u	50851.25 u	46311.35 u
THS_NAC,PERS,N_GE1,SE,BE	41962.27 bu	32739.98 	26494.89 u	26896.77 u	: u	: u
THS_NAC,PERS,N_GE1,SE,BG	: c	: 	: u	: 	: 	: u
THS_NAC,PERS,N_GE1,SE,CH	: 	129205.67 u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,CY	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,CZ	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SE,DE	622602.62 u	701174.32 u	448469.59 u	607784.91 u	387712.73 u	403310.35 u
THS_NAC,PERS,N_GE1,SE,DK	: 	2524680.23 	2459811.49 	2522367.03 b	2413933.47 b	1805748.88 
THS_NAC,PERS,N_GE1,SE,EE	15141.54 	20288.05 	21780.95 	26101.83 	15863.3 	14584.3 
THS_NAC,PERS,N_GE1,SE,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,ES	66816.29 u	36652.28 u	: u	39133.61 u	65898.61 	29570.99 u
THS_NAC,PERS,N_GE1,SE,FI	521669.58 	532574.35 	458756.46 	551926.04 	533567.59 	616199.13 
THS_NAC,PERS,N_GE1,SE,FR	115225.52 u	: u	: u	: u	: u	82913.52 u
THS_NAC,PERS,N_GE1,SE,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,HU	2807435 	4202912 	2899307 	2271952 	2821235 	2974561 
THS_NAC,PERS,N_GE1,SE,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,IT	: u	: 	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,SE,LT	12603.27 	14592.16 	12163.76 	13130.83 	68023.77 	54722.6 
THS_NAC,PERS,N_GE1,SE,LU	: 	13041.82 u	6098.17 u	6172.25 u	6385.39 u	5649.63 u
THS_NAC,PERS,N_GE1,SE,LV	: 	7960.67 u	14742.83 u	8791.37 u	12784.68 	16344.57 
THS_NAC,PERS,N_GE1,SE,MT	: c	: c	: c	: u	4175.09 	2162.08 u
THS_NAC,PERS,N_GE1,SE,NL	118230.57 	75575.81 	93017.7 	103347.65 	65896.28 u	105958.77 u
THS_NAC,PERS,N_GE1,SE,NO	6309964.39 	6092618.04 	5984869.34 	6749977.8 	5738442.92 	: 
THS_NAC,PERS,N_GE1,SE,PL	458148.17 	444092.82 	412902.83 	375878.26 b	354256.01 u	223413.46 u
THS_NAC,PERS,N_GE1,SE,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,RO	: c	: 	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,SE	: 	33079568.66 	32385047.15 	24686640.91 	: 	: 
THS_NAC,PERS,N_GE1,SE,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SE,SK	: 	: 	: u	: 	: 	: u
THS_NAC,PERS,N_GE1,SE,UK	: 	: 	: 	: 	64123.74 	45013.32 
THS_NAC,PERS,N_GE1,SI,AT	117661.39 	107636.31 	63890.27 	89197.58 	94006.78 	83971.55 
THS_NAC,PERS,N_GE1,SI,BE	: u	18319.63 	: u	: u	22405.25 u	: u
THS_NAC,PERS,N_GE1,SI,BG	: 	: u	: 	: 	: u	: u
THS_NAC,PERS,N_GE1,SI,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,CY	: c	: 	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,SI,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,EE	: 	: u	: 	: 	: u	: 
THS_NAC,PERS,N_GE1,SI,EL	: 	: u	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,SI,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,FI	: c	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,SI,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,HR	207598.79 	182273.03 	279815.69 	498010.7 	135789.8 	315560.46 
THS_NAC,PERS,N_GE1,SI,HU	2020134 	890960 	1734138 	110753 u	: u	: u
THS_NAC,PERS,N_GE1,SI,IE	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SI,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,LT	: c	: u	: u	: u	: u	9346.73 u
THS_NAC,PERS,N_GE1,SI,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,LV	: 	: 	: 	: u	: 	: 
THS_NAC,PERS,N_GE1,SI,MT	4210.05 u	: c	: c	: u	2501.04 u	1280.56 u
THS_NAC,PERS,N_GE1,SI,NL	26522.26 u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,NO	: u	: 	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SI,PL	27325.73 u	22879.77 u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,PT	: 	: 	: u	: 	: 	: 
THS_NAC,PERS,N_GE1,SI,RO	: 	: 	: u	: 	: 	: u
THS_NAC,PERS,N_GE1,SI,SE	: 	: 	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SI,SI	179421.81 	172014.43 	151270.8 	171397.62 	176174.84 	177765.53 
THS_NAC,PERS,N_GE1,SI,SK	: c	: u	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,SI,UK	: 	: 	: 	: 	25293.38 	10423.11 u
THS_NAC,PERS,N_GE1,SK,AT	38811.13 	23081.11 u	26537.63 u	29773.75 u	27855.17 u	25453.99 u
THS_NAC,PERS,N_GE1,SK,BE	: u	1438.68 	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SK,BG	: 	: 	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,SK,CH	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SK,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,CZ	5660022.99 	5047660.47 	5410480.76 	3507671.45 	3753709.61 	3608912.89 
THS_NAC,PERS,N_GE1,SK,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,DK	: 	: u	: u	: 	: u	: u
THS_NAC,PERS,N_GE1,SK,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,EL	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SK,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,FI	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SK,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,HU	9709091 	8282729 	7408632 	8809780 	6697662 	4791022 
THS_NAC,PERS,N_GE1,SK,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,IT	: 	: u	: u	: 	: u	: 
THS_NAC,PERS,N_GE1,SK,LT	3949.28 u	: u	: u	: u	9949.03 u	16305.15 u
THS_NAC,PERS,N_GE1,SK,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,MT	: c	: c	: c	: u	: 	: u
THS_NAC,PERS,N_GE1,SK,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,SK,PL	433160.88 	540402.67 	375970.9 	242964.6 b	577567.69 	445526.53 
THS_NAC,PERS,N_GE1,SK,PT	: 	: u	: 	: 	: 	: u
THS_NAC,PERS,N_GE1,SK,RO	: c	: u	: u	: 	: 	: 
THS_NAC,PERS,N_GE1,SK,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PERS,N_GE1,SK,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,SK,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_NAC,PERS,N_GE1,SK,UK	: 	: 	: 	: 	30280.4 	20874.77 
THS_NAC,PERS,N_GE1,TR,AT	159666.08 u	153020.57 	383018.27 	398648.21 	417352.77 	296121.48 
THS_NAC,PERS,N_GE1,TR,BE	93681.39 b	112840.54 	232502.11 	371843.36 	345790.37 	208252.77 
THS_NAC,PERS,N_GE1,TR,BG	46506.18 	49608.4 	57710.61 	83454.93 	45684.76 	39779.38 
THS_NAC,PERS,N_GE1,TR,CH	: 	186274.5 u	236546.41 u	318549.12 u	240943.16 u	219729.59 u
THS_NAC,PERS,N_GE1,TR,CY	: 	: 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,TR,CZ	1651400.02 u	: u	3095439.15 	3198415.03 	4790369.21 	3175324.61 
THS_NAC,PERS,N_GE1,TR,DE	2093358.55 	3006369.49 	3308506.22 	4040224.44 	4639605.74 	3694617.29 
THS_NAC,PERS,N_GE1,TR,DK	: 	1493409.11 u	1033231.87 	1220075.73 b	1314038.59 b	1650086.78 
THS_NAC,PERS,N_GE1,TR,EE	34051.57 u	: u	36860.76 	28875.18 	26685.12 u	: u
THS_NAC,PERS,N_GE1,TR,EL	: 	8392.45 	22176.69 	20382.45 	23029.44 	13031.41 
THS_NAC,PERS,N_GE1,TR,ES	: c	: u	103081.76 bu	110861.85 	104473.52 	156032.31 
THS_NAC,PERS,N_GE1,TR,FI	: c	86891.3 u	214464.17 	233331.24 	223700.14 	182304.02 
THS_NAC,PERS,N_GE1,TR,FR	144358.92 u	83508.58 u	320124.3 	551018.4 	592646 	615274.91 
THS_NAC,PERS,N_GE1,TR,HR	: u	: u	: u	127180.56 u	: u	182543.69 u
THS_NAC,PERS,N_GE1,TR,HU	8109926 	5938881 	19730826 	19902415 	8099063 	7573461 
THS_NAC,PERS,N_GE1,TR,IE	: c	24576.34 u	44322.6 u	38033.33 u	54877.69 	38747.58 
THS_NAC,PERS,N_GE1,TR,IT	: u	: 	: u	: u	207889.52 u	: u
THS_NAC,PERS,N_GE1,TR,LT	53839.14 	48743.73 	52995.6 	42414.48 	183414.63 	202485.66 
THS_NAC,PERS,N_GE1,TR,LU	: 	: u	11382.26 u	24253.61 	17555.74 	24517.48 
THS_NAC,PERS,N_GE1,TR,LV	: 	: c	: u	38756.53 u	26190.66 u	10506.93 u
THS_NAC,PERS,N_GE1,TR,MT	: c	: 	: c	: u	3435.04 	1913.19 u
THS_NAC,PERS,N_GE1,TR,NL	306757.06 	302581.02 	487916.47 	495349.46 	645564.98 	579786.81 
THS_NAC,PERS,N_GE1,TR,NO	1441696.51 u	1219840.45 u	3191989.78 	3236563.81 	4053874.11 	: 
THS_NAC,PERS,N_GE1,TR,PL	607678.03 	487653.74 	1018403.89 	1040050.74 b	1447908.15 	1159679.02 
THS_NAC,PERS,N_GE1,TR,PT	: 	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,TR,RO	: c	: u	107844.22 u	: u	: u	90403.55 u
THS_NAC,PERS,N_GE1,TR,SE	: 	1151564.09 	2351078.61 	2208640.09 	: 	: 
THS_NAC,PERS,N_GE1,TR,SI	: c	: u	: u	13373.79 u	19381.03 u	12138.07 u
THS_NAC,PERS,N_GE1,TR,SK	: c	: u	: u	95277.95 u	69052.97 bu	151154.91 u
THS_NAC,PERS,N_GE1,TR,UK	: 	: 	: 	: 	680427.52 	453138.39 
THS_NAC,PERS,N_GE1,UA,AT	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N_GE1,UA,BE	: u	5583.63 	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,BG	: c	: 	: 	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,CH	: 	: u	: u	: 	: 	: u
THS_NAC,PERS,N_GE1,UA,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,CZ	698983.96 u	: u	499545.74 u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,DK	: 	: 	: 	: 	: u	: 
THS_NAC,PERS,N_GE1,UA,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PERS,N_GE1,UA,EL	: 	: 	: u	: u	: u	: u
