unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,PERS,N1-3,OUT,MNT,NO	: u	: u	135790 u	: u	85661 u
NR,PERS,N1-3,OUT,MNT,PL	: 	136058 	: 	: 	278921 u
NR,PERS,N1-3,OUT,MNT,PT	: 	26672 u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,RO	: c	: u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,SE	: 	: u	: 	: 	: 
NR,PERS,N1-3,OUT,MNT,SI	: 	35702 u	: 	: 	100047 
NR,PERS,N1-3,OUT,MNT,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,UK	: 	: 	: 	: 	221135 
NR,PERS,N1-3,OUT,OTH,AT	: c	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,BE	: 	105152 	: 	: 	128042 
NR,PERS,N1-3,OUT,OTH,CH	: 	: u	: u	: 	213775 u
NR,PERS,N1-3,OUT,OTH,CY	: 	133961 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,DE	: 	1792100 	: 	: 	1402633 
NR,PERS,N1-3,OUT,OTH,DK	: 	464420 	: 	: 	580700 
NR,PERS,N1-3,OUT,OTH,EA	: 	: 	: 	: 	3695990 e
NR,PERS,N1-3,OUT,OTH,EE	: 	89420 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,EL	: 	: u	: 	: 	: 
NR,PERS,N1-3,OUT,OTH,ES	: 	435391 	: 	: 	36971 u
NR,PERS,N1-3,OUT,OTH,EU27	: 	: 	: 	: 	5263593 e
NR,PERS,N1-3,OUT,OTH,EU28	: 	: 	: 	: 	5349800 e
NR,PERS,N1-3,OUT,OTH,FI	: 	70174 u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,FR	6316258 	1861606 	: 	: 	1642103 
NR,PERS,N1-3,OUT,OTH,HR	: 	445546 	: 	: 	85420 u
NR,PERS,N1-3,OUT,OTH,HU	11355 u	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,IE	: 	47423 u	: 	: 	46548 u
NR,PERS,N1-3,OUT,OTH,IT	: 	: u	: 	: 	166569 u
NR,PERS,N1-3,OUT,OTH,LT	: 	30756 	: 	: 	195002 
NR,PERS,N1-3,OUT,OTH,LU	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,LV	: 	163323 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,MT	: 	19266 	: 	: 	14396 
NR,PERS,N1-3,OUT,OTH,NL	: 	327885 	: 	: 	105283 u
NR,PERS,N1-3,OUT,OTH,NO	: u	: 	: u	: u	: 
NR,PERS,N1-3,OUT,OTH,PL	: 	29075 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,PT	: 	25589 u	: 	: 	29238 u
NR,PERS,N1-3,OUT,OTH,RO	: c	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,SE	: 	837745 	: 	: 	: 
NR,PERS,N1-3,OUT,OTH,SI	: 	53523 u	: 	: 	22671 u
NR,PERS,N1-3,OUT,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,UK	: 	: 	: 	: 	602933 
NR,PERS,N1-3,OUT,SEA,AT	673578 	641077 	: 	: 	401947 
NR,PERS,N1-3,OUT,SEA,BE	: 	638771 	: 	: 	458753 
NR,PERS,N1-3,OUT,SEA,BG	: 	39026 u	: 	: 	48329 u
NR,PERS,N1-3,OUT,SEA,CH	: 	129990 u	137929 u	: 	: u
NR,PERS,N1-3,OUT,SEA,CY	: 	: u	: 	: 	12707 u
NR,PERS,N1-3,OUT,SEA,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,DE	: 	4063231 	: 	: 	2312033 
NR,PERS,N1-3,OUT,SEA,DK	: 	181858 	: 	: 	919187 
NR,PERS,N1-3,OUT,SEA,EA	: 	: 	: 	: 	6165017 e
NR,PERS,N1-3,OUT,SEA,EE	: 	46611 u	: 	: 	30052 u
NR,PERS,N1-3,OUT,SEA,EL	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,ES	: 	696042 	: 	: 	674122 
NR,PERS,N1-3,OUT,SEA,EU27	: 	: 	: 	: 	8774681 e
NR,PERS,N1-3,OUT,SEA,EU28	: 	: 	: 	: 	8790231 e
NR,PERS,N1-3,OUT,SEA,FI	: 	711237 	: 	: 	494136 
NR,PERS,N1-3,OUT,SEA,FR	: 	428581 	: 	: 	480400 
NR,PERS,N1-3,OUT,SEA,HR	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,HU	81757 	66126 	: 	: 	32401 
NR,PERS,N1-3,OUT,SEA,IE	: 	169416 	: 	: 	180410 
NR,PERS,N1-3,OUT,SEA,IT	: 	438654 u	: 	: 	307312 u
NR,PERS,N1-3,OUT,SEA,LT	: 	79999 	: 	: 	60196 
NR,PERS,N1-3,OUT,SEA,LU	: 	58432 	: 	: 	48524 
NR,PERS,N1-3,OUT,SEA,LV	: 	87031 u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,MT	: 	19161 	: 	: 	6387 
NR,PERS,N1-3,OUT,SEA,NL	: 	93003 u	: 	: 	109692 u
NR,PERS,N1-3,OUT,SEA,NO	142724 u	149082 u	211591 	206516 	226538 
NR,PERS,N1-3,OUT,SEA,PL	: 	119944 	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,PT	: 	73221 	: 	: 	48735 u
NR,PERS,N1-3,OUT,SEA,RO	: c	: u	: 	: 	31003 u
NR,PERS,N1-3,OUT,SEA,SE	: 	: u	: 	: 	: 
NR,PERS,N1-3,OUT,SEA,SI	: 	656440 	: 	: 	574577 
NR,PERS,N1-3,OUT,SEA,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,UK	: 	: 	: 	: 	1199658 
NR,PERS,N1-3,OUT,TOTAL,AT	3221235 	3217806 	: 	: 	2723405 
NR,PERS,N1-3,OUT,TOTAL,BE	3497669 	3743983 	: 	: 	2624343 
NR,PERS,N1-3,OUT,TOTAL,BG	178450 	149846 	: 	: 	162018 
NR,PERS,N1-3,OUT,TOTAL,CH	: 	3938949 	4361258 	: 	3986475 
NR,PERS,N1-3,OUT,TOTAL,CY	235260 	183437 	: 	: 	171641 
NR,PERS,N1-3,OUT,TOTAL,CZ	1328754 	1275739 	: 	: 	1111178 
NR,PERS,N1-3,OUT,TOTAL,DE	14924947 	17094355 	: 	: 	14900957 
NR,PERS,N1-3,OUT,TOTAL,DK	: 	2507991 	: 	: 	2374379 
NR,PERS,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	41424211 e
NR,PERS,N1-3,OUT,TOTAL,EE	419706 	393638 	: 	: 	395321 
NR,PERS,N1-3,OUT,TOTAL,EL	: 	95920 	: 	: 	67605 
NR,PERS,N1-3,OUT,TOTAL,ES	4116844 	3434381 	: 	: 	2555744 
NR,PERS,N1-3,OUT,TOTAL,EU27	: 	: 	: 	: 	57805791 e
NR,PERS,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	58837067 e
NR,PERS,N1-3,OUT,TOTAL,FI	3759778 	3545942 	: 	: 	3581500 
NR,PERS,N1-3,OUT,TOTAL,FR	6316258 	4722287 	: 	: 	4962452 
NR,PERS,N1-3,OUT,TOTAL,HR	759033 	640416 	: 	: 	1021039 
NR,PERS,N1-3,OUT,TOTAL,HU	3075831 	2913650 	: 	: 	1678402 
NR,PERS,N1-3,OUT,TOTAL,IE	2025638 	1572400 	: 	: 	1427108 
NR,PERS,N1-3,OUT,TOTAL,IT	3068314 	2467363 	: 	: 	2381599 
NR,PERS,N1-3,OUT,TOTAL,LT	448611 	467922 	: 	: 	448477 
NR,PERS,N1-3,OUT,TOTAL,LU	: 	453780 	: 	: 	491504 
NR,PERS,N1-3,OUT,TOTAL,LV	: 	496219 	: 	: 	390320 
NR,PERS,N1-3,OUT,TOTAL,MT	102008 	84734 	64305 	57048 	59273 
NR,PERS,N1-3,OUT,TOTAL,NL	3923769 	3556962 	3463745 	: 	3448328 
NR,PERS,N1-3,OUT,TOTAL,NO	2014927 	1960761 	2216416 	2288247 	2037051 
NR,PERS,N1-3,OUT,TOTAL,PL	1947431 	1845190 	: 	: 	1683933 
NR,PERS,N1-3,OUT,TOTAL,PT	416465 	394075 	: 	: 	199226 
NR,PERS,N1-3,OUT,TOTAL,RO	135611 	146155 	: 	: 	116584 
NR,PERS,N1-3,OUT,TOTAL,SE	: 	2882490 	: 	: 	: 
NR,PERS,N1-3,OUT,TOTAL,SI	1277136 	1067855 	: 	: 	1108834 
NR,PERS,N1-3,OUT,TOTAL,SK	1043141 	746000 	: 	: 	320288 
NR,PERS,N1-3,OUT,TOTAL,UK	: 	: 	: 	: 	7318438 
NR,PERS,N1-3,WORLD,CITY,AT	4055238 	4078817 	: 	: 	3540715 
NR,PERS,N1-3,WORLD,CITY,BE	: 	2752109 	: 	: 	2051910 
NR,PERS,N1-3,WORLD,CITY,BG	: 	911888 	: 	: 	1042901 
NR,PERS,N1-3,WORLD,CITY,CH	: 	1637743 	1378258 	: 	1387909 
NR,PERS,N1-3,WORLD,CITY,CY	: 	285501 	: 	: 	221211 
NR,PERS,N1-3,WORLD,CITY,CZ	: 	8211686 	: 	: 	8149806 
NR,PERS,N1-3,WORLD,CITY,DE	: 	67733613 	: 	: 	62324598 
NR,PERS,N1-3,WORLD,CITY,DK	: 	1411442 	: 	: 	13397292 
NR,PERS,N1-3,WORLD,CITY,EA	: 	: 	: 	: 	204097450 e
NR,PERS,N1-3,WORLD,CITY,EE	: 	1374723 	: 	: 	1105991 
NR,PERS,N1-3,WORLD,CITY,EL	: 	795366 	: 	: 	619679 
NR,PERS,N1-3,WORLD,CITY,ES	: 	42425671 	: 	: 	33763255 
NR,PERS,N1-3,WORLD,CITY,EU27	: 	: 	: 	: 	293416153 e
NR,PERS,N1-3,WORLD,CITY,EU28	: 	: 	: 	: 	296205301 e
NR,PERS,N1-3,WORLD,CITY,FI	: 	15912794 	: 	: 	15559103 
NR,PERS,N1-3,WORLD,CITY,FR	52677808 	47963022 	: 	: 	56283995 
NR,PERS,N1-3,WORLD,CITY,HR	: 	692974 	: 	: 	2783452 
NR,PERS,N1-3,WORLD,CITY,HU	8355879 	8326919 	: 	: 	6648885 
NR,PERS,N1-3,WORLD,CITY,IE	: 	4769425 	: 	: 	4015115 
NR,PERS,N1-3,WORLD,CITY,IT	: 	7094787 	: 	: 	10260639 
NR,PERS,N1-3,WORLD,CITY,LT	: 	1863810 	: 	: 	1262794 
NR,PERS,N1-3,WORLD,CITY,LU	: 	321836 	: 	: 	381729 
NR,PERS,N1-3,WORLD,CITY,LV	: 	681205 	: 	: 	1802613 
NR,PERS,N1-3,WORLD,CITY,MT	: 	178909 	: 	: 	47989 
NR,PERS,N1-3,WORLD,CITY,NL	: 	7496781 	: 	: 	8765333 
NR,PERS,N1-3,WORLD,CITY,NO	1501908 	1528592 	1567428 	1647522 	1223411 
NR,PERS,N1-3,WORLD,CITY,PL	: 	18576062 	: 	: 	13582971 
NR,PERS,N1-3,WORLD,CITY,PT	: 	3059119 	: 	: 	2740438 
NR,PERS,N1-3,WORLD,CITY,RO	4531859 	4167849 	: 	: 	4022116 
NR,PERS,N1-3,WORLD,CITY,SE	: 	4872000 	: 	: 	: 
NR,PERS,N1-3,WORLD,CITY,SI	: 	800629 	: 	: 	790080 
NR,PERS,N1-3,WORLD,CITY,SK	: 	2806420 	: 	: 	1600629 
NR,PERS,N1-3,WORLD,CITY,UK	: 	: 	: 	: 	33835992 
NR,PERS,N1-3,WORLD,CRS,AT	: c	: u	: 	: 	771131 
NR,PERS,N1-3,WORLD,CRS,BE	: 	27684 	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,CH	: 	: 	: u	: 	: u
NR,PERS,N1-3,WORLD,CRS,CY	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,DE	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,DK	: 	: u	: 	: 	341179 
NR,PERS,N1-3,WORLD,CRS,EA	: 	: 	: 	: 	3328605 e
NR,PERS,N1-3,WORLD,CRS,EE	: 	34617 u	: 	: 	36013 u
NR,PERS,N1-3,WORLD,CRS,EL	: 	: u	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,ES	: 	: 	: 	: 	63863 u
NR,PERS,N1-3,WORLD,CRS,EU27	: 	: 	: 	: 	3851076 e
NR,PERS,N1-3,WORLD,CRS,EU28	: 	: 	: 	: 	3861778 e
NR,PERS,N1-3,WORLD,CRS,FI	: 	1660133 	: 	: 	1744376 
NR,PERS,N1-3,WORLD,CRS,FR	: u	67312 u	: 	: 	429879 
NR,PERS,N1-3,WORLD,CRS,HR	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,HU	: c	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,IE	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,IT	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,LT	: 	4187 u	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,LU	: 	: u	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,LV	: 	35707 u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,MT	: 	: c	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,NL	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,NO	: u	129488 u	99025 u	113646 u	133935 
NR,PERS,N1-3,WORLD,CRS,PL	: 	153611 	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,PT	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,RO	38076 u	50113 u	: 	: 	69982 
NR,PERS,N1-3,WORLD,CRS,SE	: 	580528 	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,SK	: 	: 	: 	: 	: b
NR,PERS,N1-3,WORLD,CRS,UK	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,CTRY,AT	4505474 	4769990 	: 	: 	1546443 
NR,PERS,N1-3,WORLD,CTRY,BE	: 	1554364 	: 	: 	1213915 
NR,PERS,N1-3,WORLD,CTRY,BG	: 	366413 	: 	: 	492706 
NR,PERS,N1-3,WORLD,CTRY,CH	: 	1192472 	1078970 	: 	985103 
NR,PERS,N1-3,WORLD,CTRY,CY	: 	10924 u	: 	: 	: u
NR,PERS,N1-3,WORLD,CTRY,CZ	: 	9921082 	: 	: 	9137206 
NR,PERS,N1-3,WORLD,CTRY,DE	: 	42352239 	: 	: 	42008023 
NR,PERS,N1-3,WORLD,CTRY,DK	: 	1295878 	: 	: 	4094420 
NR,PERS,N1-3,WORLD,CTRY,EA	: 	: 	: 	: 	156513354 e
NR,PERS,N1-3,WORLD,CTRY,EE	: 	982361 	: 	: 	584828 
NR,PERS,N1-3,WORLD,CTRY,EL	: 	80750 	: 	: 	97006 
NR,PERS,N1-3,WORLD,CTRY,ES	: 	38241840 	: 	: 	41178774 
NR,PERS,N1-3,WORLD,CTRY,EU27	: 	: 	: 	: 	201606484 e
NR,PERS,N1-3,WORLD,CTRY,EU28	: 	: 	: 	: 	202473773 e
NR,PERS,N1-3,WORLD,CTRY,FI	: 	8942083 	: 	: 	9171721 
NR,PERS,N1-3,WORLD,CTRY,FR	40813226 	39618673 	: 	: 	44109585 
NR,PERS,N1-3,WORLD,CTRY,HR	: 	142551 	: 	: 	883225 
NR,PERS,N1-3,WORLD,CTRY,HU	3830898 	3609701 	: 	: 	3248464 
NR,PERS,N1-3,WORLD,CTRY,IE	: 	1598823 	: 	: 	1165929 
NR,PERS,N1-3,WORLD,CTRY,IT	: 	2240478 	: 	: 	2168977 
NR,PERS,N1-3,WORLD,CTRY,LT	: 	365688 	: 	: 	781700 
NR,PERS,N1-3,WORLD,CTRY,LU	: 	103285 	: 	: 	144253 
NR,PERS,N1-3,WORLD,CTRY,LV	: 	581769 	: 	: 	938190 
NR,PERS,N1-3,WORLD,CTRY,MT	: 	108723 	: 	: 	9102 
NR,PERS,N1-3,WORLD,CTRY,NL	: 	7218797 	: 	: 	8092781 
NR,PERS,N1-3,WORLD,CTRY,NO	890086 	798385 	900307 	934376 	812491 
NR,PERS,N1-3,WORLD,CTRY,PL	: 	6808509 	: 	: 	6227072 
NR,PERS,N1-3,WORLD,CTRY,PT	: 	3528240 	: 	: 	3275830 
NR,PERS,N1-3,WORLD,CTRY,RO	3549952 	3207667 	: 	: 	3709643 
NR,PERS,N1-3,WORLD,CTRY,SE	: 	6433538 	: 	: 	: 
NR,PERS,N1-3,WORLD,CTRY,SI	: 	594886 	: 	: 	936330 
NR,PERS,N1-3,WORLD,CTRY,SK	: 	1273152 	: 	: 	788697 
NR,PERS,N1-3,WORLD,CTRY,UK	: 	: 	: 	: 	12636285 
NR,PERS,N1-3,WORLD,MNT,AT	1443889 	1404522 	: 	: 	506902 
NR,PERS,N1-3,WORLD,MNT,BE	: 	469233 	: 	: 	512243 
NR,PERS,N1-3,WORLD,MNT,BG	: 	248843 	: 	: 	262685 
NR,PERS,N1-3,WORLD,MNT,CH	: 	1382298 	1555186 	: 	1656019 
NR,PERS,N1-3,WORLD,MNT,CY	: 	256009 	: 	: 	226241 
NR,PERS,N1-3,WORLD,MNT,CZ	: 	2638320 	: 	: 	2176977 
NR,PERS,N1-3,WORLD,MNT,DE	: 	11788327 	: 	: 	10133983 
NR,PERS,N1-3,WORLD,MNT,DK	: 	111197 u	: 	: 	3356328 
NR,PERS,N1-3,WORLD,MNT,EA	: 	: 	: 	: 	52333558 e
NR,PERS,N1-3,WORLD,MNT,EE	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,MNT,EL	: 	106740 	: 	: 	183925 
NR,PERS,N1-3,WORLD,MNT,ES	: 	12587590 	: 	: 	12152594 
NR,PERS,N1-3,WORLD,MNT,EU27	: 	: 	: 	: 	66130486 e
NR,PERS,N1-3,WORLD,MNT,EU28	: 	: 	: 	: 	66384149 e
NR,PERS,N1-3,WORLD,MNT,FI	: 	622264 	: 	: 	724540 
NR,PERS,N1-3,WORLD,MNT,FR	16818889 	16255475 	: 	: 	18717766 
NR,PERS,N1-3,WORLD,MNT,HR	: 	29887 u	: 	: 	259473 
NR,PERS,N1-3,WORLD,MNT,HU	812537 	636705 	: 	: 	595359 
NR,PERS,N1-3,WORLD,MNT,IE	: 	288086 	: 	: 	235892 
NR,PERS,N1-3,WORLD,MNT,IT	: 	5509626 	: 	: 	5473042 
NR,PERS,N1-3,WORLD,MNT,LT	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,MNT,LU	: 	14467 	: 	: 	26287 
NR,PERS,N1-3,WORLD,MNT,LV	: 	: c	: 	: 	: u
NR,PERS,N1-3,WORLD,MNT,MT	: 	15609 	: 	: 	3940 
NR,PERS,N1-3,WORLD,MNT,NL	: 	1596421 	: 	: 	1564007 
NR,PERS,N1-3,WORLD,MNT,NO	1664268 	1686085 	1526172 	1480165 	1308160 
NR,PERS,N1-3,WORLD,MNT,PL	: 	2516637 	: 	: 	3542670 
NR,PERS,N1-3,WORLD,MNT,PT	: 	1498829 	: 	: 	684871 
NR,PERS,N1-3,WORLD,MNT,RO	2645318 	2733463 	: 	: 	2235551 
NR,PERS,N1-3,WORLD,MNT,SE	: 	312051 	: 	: 	: 
NR,PERS,N1-3,WORLD,MNT,SI	: 	198070 	: 	: 	382041 
NR,PERS,N1-3,WORLD,MNT,SK	: 	1269655 	: 	: 	798523 
NR,PERS,N1-3,WORLD,MNT,UK	: 	: 	: 	: 	365605 
NR,PERS,N1-3,WORLD,OTH,AT	57570 u	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,BE	: 	136339 	: 	: 	180234 
NR,PERS,N1-3,WORLD,OTH,BG	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,CH	: 	150697 u	: u	: 	362524 u
NR,PERS,N1-3,WORLD,OTH,CY	: 	855038 	: 	: 	11833 u
NR,PERS,N1-3,WORLD,OTH,CZ	: 	332711 	: 	: 	220940 
NR,PERS,N1-3,WORLD,OTH,DE	: 	9563461 	: 	: 	10860587 
NR,PERS,N1-3,WORLD,OTH,DK	: 	12825399 	: 	: 	1170942 
NR,PERS,N1-3,WORLD,OTH,EA	: 	: 	: 	: 	19694129 e
NR,PERS,N1-3,WORLD,OTH,EE	: 	807494 	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,EL	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,ES	: 	11212900 	: 	: 	1148842 
NR,PERS,N1-3,WORLD,OTH,EU27	: 	: 	: 	: 	38518501 e
NR,PERS,N1-3,WORLD,OTH,EU28	: 	: 	: 	: 	38868261 e
NR,PERS,N1-3,WORLD,OTH,FI	: 	708856 	: 	: 	611029 
NR,PERS,N1-3,WORLD,OTH,FR	11837327 	3520449 	: 	: 	3488469 
NR,PERS,N1-3,WORLD,OTH,HR	: 	1386073 	: 	: 	349323 
NR,PERS,N1-3,WORLD,OTH,HU	11355 u	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,IE	: 	305395 	: 	: 	241844 
NR,PERS,N1-3,WORLD,OTH,IT	: 	903278 	: 	: 	1940110 
NR,PERS,N1-3,WORLD,OTH,LT	: 	57727 	: 	: 	259124 
NR,PERS,N1-3,WORLD,OTH,LU	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,LV	: 	1963751 	: 	: 	213152 
NR,PERS,N1-3,WORLD,OTH,MT	: 	44550 	: 	: 	14396 
NR,PERS,N1-3,WORLD,OTH,NL	: 	1422011 	: 	: 	479248 
NR,PERS,N1-3,WORLD,OTH,NO	: u	: u	: u	: u	: u
NR,PERS,N1-3,WORLD,OTH,PL	: 	235064 	: 	: 	249391 u
NR,PERS,N1-3,WORLD,OTH,PT	: 	933913 	: 	: 	390093 
NR,PERS,N1-3,WORLD,OTH,RO	94082 	146191 	: 	: 	257481 
NR,PERS,N1-3,WORLD,OTH,SE	: 	10531815 	: 	: 	: 
NR,PERS,N1-3,WORLD,OTH,SI	: 	268885 	: 	: 	203364 
NR,PERS,N1-3,WORLD,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,UK	: 	: 	: 	: 	15711875 
NR,PERS,N1-3,WORLD,SEA,AT	673578 	641077 	: 	: 	2753034 
NR,PERS,N1-3,WORLD,SEA,BE	: 	1123800 	: 	: 	1004135 
NR,PERS,N1-3,WORLD,SEA,BG	: 	234698 	: 	: 	241290 
NR,PERS,N1-3,WORLD,SEA,CH	: 	129990 u	137929 u	: 	: u
NR,PERS,N1-3,WORLD,SEA,CY	: 	383266 	: 	: 	648895 
NR,PERS,N1-3,WORLD,SEA,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,SEA,DE	: 	10970813 	: 	: 	10328713 
NR,PERS,N1-3,WORLD,SEA,DK	: 	16679631 	: 	: 	6003927 
NR,PERS,N1-3,WORLD,SEA,EA	: 	: 	: 	: 	72617635 e
NR,PERS,N1-3,WORLD,SEA,EE	: 	424322 	: 	: 	195328 
NR,PERS,N1-3,WORLD,SEA,EL	: 	514908 	: 	: 	605834 
NR,PERS,N1-3,WORLD,SEA,ES	: 	29575284 	: 	: 	29020724 
NR,PERS,N1-3,WORLD,SEA,EU27	: 	: 	: 	: 	94607958 e
NR,PERS,N1-3,WORLD,SEA,EU28	: 	: 	: 	: 	95707394 e
NR,PERS,N1-3,WORLD,SEA,FI	: 	2000631 	: 	: 	1723699 
NR,PERS,N1-3,WORLD,SEA,FR	16521805 	14435255 	: 	: 	16055809 
NR,PERS,N1-3,WORLD,SEA,HR	: 	268031 	: 	: 	1093814 
NR,PERS,N1-3,WORLD,SEA,HU	81757 	66126 	: 	: 	32401 
NR,PERS,N1-3,WORLD,SEA,IE	: 	1731030 	: 	: 	1288733 
NR,PERS,N1-3,WORLD,SEA,IT	: 	5479083 	: 	: 	3535681 
NR,PERS,N1-3,WORLD,SEA,LT	: 	414426 	: 	: 	285442 
NR,PERS,N1-3,WORLD,SEA,LU	: 	58432 	: 	: 	48524 
NR,PERS,N1-3,WORLD,SEA,LV	: 	284297 	: 	: 	137249 
NR,PERS,N1-3,WORLD,SEA,MT	: 	145088 	: 	: 	170575 
NR,PERS,N1-3,WORLD,SEA,NL	: 	1982650 	: 	: 	2043121 
NR,PERS,N1-3,WORLD,SEA,NO	943220 	1013671 	1159422 	1229218 	1044511 
NR,PERS,N1-3,WORLD,SEA,PL	: 	2052879 	: 	: 	1749677 
NR,PERS,N1-3,WORLD,SEA,PT	: 	2047375 	: 	: 	2322075 
NR,PERS,N1-3,WORLD,SEA,RO	469253 	515584 	: 	: 	393818 
NR,PERS,N1-3,WORLD,SEA,SE	: 	197036 u	: 	: 	: 
NR,PERS,N1-3,WORLD,SEA,SI	: 	884931 	: 	: 	842852 
NR,PERS,N1-3,WORLD,SEA,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,SEA,UK	: 	: 	: 	: 	11292064 
NR,PERS,N1-3,WORLD,TOTAL,AT	9985891 	10100129 	: 	: 	9038213 
NR,PERS,N1-3,WORLD,TOTAL,BE	5673199 	5442459 	: 	: 	4295129 
NR,PERS,N1-3,WORLD,TOTAL,BG	2915297 	1746019 	: 	: 	2039729 
NR,PERS,N1-3,WORLD,TOTAL,CH	: 	7775806 	8419555 	: 	8436917 
NR,PERS,N1-3,WORLD,TOTAL,CY	1402370 	1297550 	: 	: 	1051445 
NR,PERS,N1-3,WORLD,TOTAL,CZ	21390393 	18977831 	: 	: 	18326261 
NR,PERS,N1-3,WORLD,TOTAL,DE	93988468 	104198690 	: 	: 	102251230 
NR,PERS,N1-3,WORLD,TOTAL,DK	: 	19908207 	: 	: 	21570785 
NR,PERS,N1-3,WORLD,TOTAL,EA	: 	: 	: 	: 	396290499 e
NR,PERS,N1-3,WORLD,TOTAL,EE	3018772 	2992551 	: 	: 	1781794 
NR,PERS,N1-3,WORLD,TOTAL,EL	: 	1433087 	: 	: 	1425062 
NR,PERS,N1-3,WORLD,TOTAL,ES	102557523 	95850185 	: 	: 	84614036 
NR,PERS,N1-3,WORLD,TOTAL,EU27	: 	: 	: 	: 	571466421 e
NR,PERS,N1-3,WORLD,TOTAL,EU28	: 	: 	: 	: 	575643970 e
NR,PERS,N1-3,WORLD,TOTAL,FI	24956040 	24184077 	: 	: 	24801381 
NR,PERS,N1-3,WORLD,TOTAL,FR	105328361 	91863468 	: 	: 	104653851 
NR,PERS,N1-3,WORLD,TOTAL,HR	1991587 	1959133 	: 	: 	4190195 
NR,PERS,N1-3,WORLD,TOTAL,HU	12043639 	11700993 	: 	: 	9961409 
NR,PERS,N1-3,WORLD,TOTAL,IE	8012920 	7228071 	: 	: 	5842192 
NR,PERS,N1-3,WORLD,TOTAL,IT	24060688 	25424548 	: 	: 	19997694 
NR,PERS,N1-3,WORLD,TOTAL,LT	2250528 	2277168 	: 	: 	2221233 
NR,PERS,N1-3,WORLD,TOTAL,LU	: 	465197 	: 	: 	539578 
NR,PERS,N1-3,WORLD,TOTAL,LV	: 	3223912 	: 	: 	3099854 
NR,PERS,N1-3,WORLD,TOTAL,MT	313070 	288353 	233611 	222967 	223461 
NR,PERS,N1-3,WORLD,TOTAL,NL	20003818 	19751760 	19620751 	: 	20988168 
NR,PERS,N1-3,WORLD,TOTAL,NO	9848941 	9502715 	9714487 	10462995 	8604374 
NR,PERS,N1-3,WORLD,TOTAL,PL	28679723 	27279217 	: 	: 	24455021 
