c_resid,unit,nace_r2,terrtypo,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
TOTAL,PCH_PRE,I551,CST_A,BE	-1.19 	-2.84 	-43.71 	: 	1.7 	: 
TOTAL,PCH_PRE,I551,CST_A,BG	2.47 	22.72 	-4.17 	-2.93 	6.2 	: 
TOTAL,PCH_PRE,I551,CST_A,CY	9.39 	15.03 	-5.62 	-2.37 	-3.6 	: 
TOTAL,PCH_PRE,I551,CST_A,DE	2.48 	4.92 	4.13 	4.38 	3.8 	: 
TOTAL,PCH_PRE,I551,CST_A,DK	3.55 	4.29 	4.45 	7.46 	4.2 	: 
TOTAL,PCH_PRE,I551,CST_A,EA	3.65 e	5.34 	2.72 	: 	: 	: 
TOTAL,PCH_PRE,I551,CST_A,EE	2.96 	6.75 	-0.93 	1.23 	1.4 	: 
TOTAL,PCH_PRE,I551,CST_A,EL	9.53 	4.13 	4.15 	5.43 	11.43 	: 
TOTAL,PCH_PRE,I551,CST_A,ES	2.39 	7.77 	3.2 	2.17 	2.5 	: 
TOTAL,PCH_PRE,I551,CST_A,EU27	: u	5.66 	1.66 	2.44 e	5.41 	: 
TOTAL,PCH_PRE,I551,CST_A,EU28	: u	5.64 	1.75 	2.35 e	5.31 	: 
TOTAL,PCH_PRE,I551,CST_A,FI	10.8 	1.4 	3.29 	-0.46 	-2.7 	: 
TOTAL,PCH_PRE,I551,CST_A,FR	5.05 	0.96 	4.19 	-2.17 	5 	: 
TOTAL,PCH_PRE,I551,CST_A,HR	4.25 	4.64 	5.25 	-0.95 	-1.2 	: 
TOTAL,PCH_PRE,I551,CST_A,IE	: 	5.81 e	5.65 e	3.12 e	: 	: 
TOTAL,PCH_PRE,I551,CST_A,IS	: 	24.54 	24.4 	16.58 	13.9 	: 
TOTAL,PCH_PRE,I551,CST_A,IT	2.9 	1.82 	1.29 	0.08 	-0.3 	: 
TOTAL,PCH_PRE,I551,CST_A,LT	7.33 	4.08 	3.22 	4.17 	3.8 	: 
TOTAL,PCH_PRE,I551,CST_A,LV	8.15 	5.64 	0.76 	11.17 	4.7 	: 
TOTAL,PCH_PRE,I551,CST_A,ME	: 	9.1 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,CST_A,MT	7 	0.31 	1.65 	3.23 	7.7 	: 
TOTAL,PCH_PRE,I551,CST_A,NL	5.38 	5.23 	1.93 	6.44 	7.4 	: 
TOTAL,PCH_PRE,I551,CST_A,NO	: 	4.8 	4.52 	5.24 	2.1 	: 
TOTAL,PCH_PRE,I551,CST_A,PL	7.49 	12.9 	9.11 	9.78 	10.5 	: 
TOTAL,PCH_PRE,I551,CST_A,PT	6.69 	8.61 	5.96 	11.88 	7.6 	: 
TOTAL,PCH_PRE,I551,CST_A,RO	4.37 	10.1 	14.03 	5.95 	-8.9 	: 
TOTAL,PCH_PRE,I551,CST_A,SE	3.21 	5.73 	8.84 	6.9 	2.8 	: 
TOTAL,PCH_PRE,I551,CST_A,SI	7.61 	3.32 	2.51 	0.95 	0.5 	: 
TOTAL,PCH_PRE,I551,CST_A,UK	: 	4.68 	: 	: 	15.06 	: 
TOTAL,PCH_PRE,I551,NCST_A,AT	1.7 	3.23 	2.29 	-0.5 	0.76 	: 
TOTAL,PCH_PRE,I551,NCST_A,BE	11.69 	-10.78 	10.4 	: 	1.5 	: 
TOTAL,PCH_PRE,I551,NCST_A,BG	4.75 	11.13 	3.38 	7.55 	7.4 	: 
TOTAL,PCH_PRE,I551,NCST_A,CH	: 	-0.27 	-0.85 	0.87 	2.5 	: 
TOTAL,PCH_PRE,I551,NCST_A,CY	6.75 	7.39 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,NCST_A,CZ	8.49 	6.52 	8.12 	-0.66 	0.2 	: 
TOTAL,PCH_PRE,I551,NCST_A,DE	3.4 	2.46 	3.25 	3.23 	1.6 	: 
TOTAL,PCH_PRE,I551,NCST_A,DK	4.11 	3.18 	5.28 	1.35 	0.1 	: 
TOTAL,PCH_PRE,I551,NCST_A,EA	2.07 e	2.18 	3.96 	: 	: 	: 
TOTAL,PCH_PRE,I551,NCST_A,EE	10.5 	5.06 	-2.67 	0.03 	7.1 	: 
TOTAL,PCH_PRE,I551,NCST_A,EL	13.24 	2.39 	-3.14 	7.98 	4.99 	: 
TOTAL,PCH_PRE,I551,NCST_A,ES	4.32 	6.39 	8.44 	6.96 	0 	: 
TOTAL,PCH_PRE,I551,NCST_A,EU27	: u	3.16 	5.2 	1.71 e	1.13 	: 
TOTAL,PCH_PRE,I551,NCST_A,EU28	: u	3.17 	5.2 	1.72 e	1.25 	: 
TOTAL,PCH_PRE,I551,NCST_A,FI	4.24 	4.17 	-0.41 	-3.72 	-1.2 	: 
TOTAL,PCH_PRE,I551,NCST_A,FR	5.11 	-1.35 	1.28 	-1.41 	0.7 	: 
TOTAL,PCH_PRE,I551,NCST_A,HR	15.81 	8.1 	7.56 	4.54 	9.7 	: 
TOTAL,PCH_PRE,I551,NCST_A,HU	6.9 	7.17 	5.71 	5.84 	5.4 	: 
TOTAL,PCH_PRE,I551,NCST_A,IE	: 	-1.07 e	9.3 e	-0.64 e	: 	: 
TOTAL,PCH_PRE,I551,NCST_A,IS	: 	37.32 	30.73 	10.74 	25.6 	: 
TOTAL,PCH_PRE,I551,NCST_A,IT	2.67 	1.78 	5.15 	0.06 	-0.4 	: 
TOTAL,PCH_PRE,I551,NCST_A,LI	16.28 	19.53 	-16.76 	-2.85 	-1.4 	: 
TOTAL,PCH_PRE,I551,NCST_A,LT	6.18 	6.63 	1.68 	4.25 	8.1 	: 
TOTAL,PCH_PRE,I551,NCST_A,LU	-3.41 	0.88 	2.32 	8.2 	1.8 	11.9 
TOTAL,PCH_PRE,I551,NCST_A,LV	10.11 	1.84 	11.14 	18.21 	-1.6 	: 
TOTAL,PCH_PRE,I551,NCST_A,ME	: 	12.15 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551,NCST_A,MK	18.9 	4.13 	14.58 	: 	: 	: 
TOTAL,PCH_PRE,I551,NCST_A,NL	10.82 	7.71 	5.15 	6.67 	6.7 	: 
TOTAL,PCH_PRE,I551,NCST_A,NO	: 	3.07 	4.91 	0.68 	-6.3 	: 
TOTAL,PCH_PRE,I551,NCST_A,PL	6.15 	14.46 	8.81 	8.75 	5.2 	: 
TOTAL,PCH_PRE,I551,NCST_A,PT	14.72 	12.91 	12.09 	9.81 	3.5 	: 
TOTAL,PCH_PRE,I551,NCST_A,RO	4.85 	6.87 	14.05 	4.41 	2.7 	: 
TOTAL,PCH_PRE,I551,NCST_A,RS	: 	14 	13.36 	-3.21 	1 	: 
TOTAL,PCH_PRE,I551,NCST_A,SE	4.15 	4.57 	5.84 	2.93 	3.5 	: 
TOTAL,PCH_PRE,I551,NCST_A,SI	9.98 	8.63 	6.62 	1.07 	-0.6 	: 
TOTAL,PCH_PRE,I551,NCST_A,SK	5.28 	14.05 	15.29 	-4.83 	5.9 	: 
TOTAL,PCH_PRE,I551,NCST_A,UK	: 	3.71 	: 	: 	0.25 	: 
TOTAL,PCH_PRE,I551,TOTAL,AT	1.7 	3.23 	2.29 	-0.5 	0.76 	3.4 
TOTAL,PCH_PRE,I551,TOTAL,BE	10.25 	-9.95 	0.39 	: 	1.5 	-0.5 
TOTAL,PCH_PRE,I551,TOTAL,BG	3.22 	18.64 	-1.64 	0.35 	6.6 	7 
TOTAL,PCH_PRE,I551,TOTAL,CH	: 	-0.27 	-0.85 	0.87 	2.5 	-2 
TOTAL,PCH_PRE,I551,TOTAL,CY	9.31 	14.77 	-2.32 	-2.37 	-3.6 	3.3 
TOTAL,PCH_PRE,I551,TOTAL,CZ	8.49 	6.52 	8.12 	-0.66 	0.2 	14.2 
TOTAL,PCH_PRE,I551,TOTAL,DE	3.28 	2.79 	3.37 	3.27 	1.9 	3.9 
TOTAL,PCH_PRE,I551,TOTAL,DK	3.59 	4.21 	4.51 	6.98 	3.9 	4.4 
TOTAL,PCH_PRE,I551,TOTAL,EA	2.78 e	3.59 	3.41 	: 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,EE	4.21 	6.47 	-1.22 	1.02 	2.3 	1.2 
TOTAL,PCH_PRE,I551,TOTAL,EL	9.69 	4.05 	3.81 	5.55 	11.12 	-9 
TOTAL,PCH_PRE,I551,TOTAL,ES	2.84 	7.44 	4.39 	3.23 	1.9 	-2.1 
TOTAL,PCH_PRE,I551,TOTAL,EU27	: u	4.21 	3.68 	2 e	2.46 	1.6 
TOTAL,PCH_PRE,I551,TOTAL,EU28	: u	4.22 	3.7 	1.97 e	2.42 	1.6 
TOTAL,PCH_PRE,I551,TOTAL,FI	6.92 	3.02 	1.1 	-2.42 	-1.8 	1.8 
TOTAL,PCH_PRE,I551,TOTAL,FR	5.1 	-0.87 	1.87 	-1.56 	1.6 	0 
TOTAL,PCH_PRE,I551,TOTAL,HR	5.48 	4.99 	5.49 	-0.42 	-0.2 	3.3 b
TOTAL,PCH_PRE,I551,TOTAL,HU	6.9 	7.17 	5.71 	5.84 	5.4 	11.2 
TOTAL,PCH_PRE,I551,TOTAL,IE	: 	3.22 e	6.99 e	1.7 e	-2 e	: 
TOTAL,PCH_PRE,I551,TOTAL,IS	: 	25.81 	25 	16 	15 	8.1 
TOTAL,PCH_PRE,I551,TOTAL,IT	2.79 	1.8 	3.14 	0.07 	-0.3 	-1.7 
TOTAL,PCH_PRE,I551,TOTAL,LI	16.28 	19.53 	-16.76 	-2.85 	-1.4 	-2.2 
TOTAL,PCH_PRE,I551,TOTAL,LT	6.4 	6.14 	1.97 	4.23 	7.2 	11.8 
TOTAL,PCH_PRE,I551,TOTAL,LU	-3.41 	0.88 	2.32 	8.2 	1.8 	11.9 b
TOTAL,PCH_PRE,I551,TOTAL,LV	8.39 	5.14 	2 	11.96 	3.9 	0.6 b
TOTAL,PCH_PRE,I551,TOTAL,ME	: 	9.41 	: 	: 	: 	0.3 
TOTAL,PCH_PRE,I551,TOTAL,MK	18.9 	4.13 	14.58 	4.57 	7.3 	6.9 
TOTAL,PCH_PRE,I551,TOTAL,MT	7 	0.31 	1.65 	3.23 	7.7 	2 
TOTAL,PCH_PRE,I551,TOTAL,NL	9.6 	7.14 	4.4 	6.62 	6.9 	1.2 
TOTAL,PCH_PRE,I551,TOTAL,NO	: 	4.39 	4.61 	4.11 	-0.1 	3.1 
TOTAL,PCH_PRE,I551,TOTAL,PL	6.35 	14.22 	8.85 	8.91 	6 	5.9 
TOTAL,PCH_PRE,I551,TOTAL,PT	7.74 	9.15 	6.7 	11.63 	7.1 	0.6 
TOTAL,PCH_PRE,I551,TOTAL,RO	4.75 	7.51 	14.05 	4.71 	0.2 	-5 b
TOTAL,PCH_PRE,I551,TOTAL,RS	: 	14 	13.36 	-3.21 	1 	: 
TOTAL,PCH_PRE,I551,TOTAL,SE	3.51 	5.36 	7.87 	5.58 	3 	2.1 
TOTAL,PCH_PRE,I551,TOTAL,SI	9.46 	7.42 	5.66 	1.04 	-0.3 	0.2 
TOTAL,PCH_PRE,I551,TOTAL,SK	5.28 	14.05 	15.29 	-4.83 	5.9 	3.3 
TOTAL,PCH_PRE,I551,TOTAL,TR	: 	-16.14 	3.14 	5.78 	: 	: 
TOTAL,PCH_PRE,I551,TOTAL,UK	: 	4.03 	: 	: 	5.37 	12.1 b
TOTAL,PCH_PRE,I551-I553,CST_A,BE	-2.76 	-0.95 	21.52 	: 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,BG	2.99 	21.8 	-3.9 	-3.34 	6.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,CY	9.41 	15.02 	-5.78 	-2.37 	-3.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DE	2.53 	4.81 	3.96 	3.92 	2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,DK	0.62 	3.59 	3.88 	4.34 	1.7 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EA	3.86 e	4.26 	3.42 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EE	3.24 	7.45 	-0.64 	1.59 	2.6 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EL	9.13 e	3.29 e	3.92 e	6.71 e	11.02 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ES	3.06 	7.77 	3.39 	2.54 	2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EU27	: u	4.48 e	4.8 	2.68 e	3.64 e	: 
TOTAL,PCH_PRE,I551-I553,CST_A,EU28	: u	4.69 e	4.63 	2.95 e	3.67 e	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FI	11.96 	0.37 	2.31 	-0.06 	-2.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,FR	7.98 	-2.39 	3.21 	-1.42 	5.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,HR	10.48 	8.56 	7.35 	2.27 	3.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IE	: 	7.49 e	1.01 e	4.57 e	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IS	: 	17.76 	18.61 	30.22 	14.8 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,IT	5.15 	1.86 	3.13 	0.17 	-2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LT	6.64 	9.32 	-2.03 	7.23 	3.4 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,LV	9.54 	7.68 	0.08 	9 	6.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,ME	: 	1.31 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,MT	6.79 	0.63 	1.53 	3.29 	8.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NL	4.13 	0.85 	1.71 	6.7 	13.3 b	: 
TOTAL,PCH_PRE,I551-I553,CST_A,NO	: 	4.51 	2.72 	5.25 	-1.2 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PL	5.6 	9.39 	5.8 	6.95 	2.5 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,PT	8.02 	10.58 	7 	10.53 	6.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,RO	4.4 	8.87 	15.81 	5.23 	-9.3 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,SE	1.97 	3.55 	7.37 	5.84 	2.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,SI	10.44 	5.46 	5.05 	1.57 	-1.1 	: 
TOTAL,PCH_PRE,I551-I553,CST_A,UK	: 	4.08 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,AT	2.69 	4.05 	2.65 	-0.2 	1.05 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,BE	7.21 	-4.83 	16.68 	: 	0.7 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,BG	4.33 	10.48 	3.39 	8.28 	7 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,CY	6.75 	7.39 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,CZ	7.09 	5.53 	9.66 	-0.83 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,DE	3.31 	2.44 	2.97 	3.35 	1.1 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,DK	2.86 	2.85 	4.33 	0.86 	0.8 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,EA	2.18 e	2.59 	3.9 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,EE	9.18 	8.7 	0.13 	0.28 	6.5 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,EL	11.82 e	3.12 e	-1.32 e	7.57 e	2.47 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,ES	5.37 	7.68 	8.69 	8.67 	-0.6 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,EU27	: u	2.91 e	14.36 	0.33 e	1.12 e	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,EU28	: u	2.95 e	14.36 	0.36 e	1.25 e	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,FI	5.08 	4.82 	-1.84 	-3.56 	0.8 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,FR	6.48 	-0.71 	1.26 	-1.43 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,HR	12.71 	17.02 	16.68 	9.27 	12.9 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,HU	7.91 	6.35 	5.72 	6.66 	5.4 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,IE	: 	-0.11 e	3.36 e	0.64 e	: 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,IS	: 	33.74 	23.01 	13.3 	17.2 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,IT	3.53 	3.43 	4.93 	0.36 	0.2 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,LI	15.14 	16.3 	-14.96 	-2.24 	-4.1 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,LT	4.92 	5.34 	2.99 	5.85 	6.9 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,LU	-2.16 	-0.8 	3.89 	8.7 	3.7 	13.7 
TOTAL,PCH_PRE,I551-I553,NCST_A,LV	25.51 	6.35 	-7.16 	16.03 	6 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,ME	: 	15.11 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,MK	16.53 	3.36 	7.97 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,NL	5.6 	3.34 	4.72 	2.6 	14.7 b	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,NO	: 	4.05 	4.38 	2.5 	-4 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,PL	5.67 	12.13 	7.39 	5.36 	1.2 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,PT	15.74 	14.34 	15.3 	8.05 	9 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,RO	6.95 	7.57 	15.91 	4.72 	3.7 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,RS	: 	13.34 	11.17 	-6.5 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,SE	3.48 	1.87 	4.77 	4.11 	2.7 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,SI	13.25 	8.86 	8.75 	-0.43 	1.2 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,SK	5.56 	14.11 	12.94 	-4.98 	5.3 	: 
TOTAL,PCH_PRE,I551-I553,NCST_A,UK	: 	1.32 	: 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,TOTAL,AT	2.69 	4.05 	2.65 	-0.2 	1.05 	4 
TOTAL,PCH_PRE,I551-I553,TOTAL,BE	4.94 	-3.97 	17.71 	: 	0.6 	-0.4 
TOTAL,PCH_PRE,I551-I553,TOTAL,BG	3.45 	17.7 	-1.39 	0.37 	6.7 	8.6 
TOTAL,PCH_PRE,I551-I553,TOTAL,CY	9.33 	14.76 	-2.48 	-2.37 	-3.6 	2 
TOTAL,PCH_PRE,I551-I553,TOTAL,CZ	7.09 	5.53 	9.66 	-0.83 	0.1 	13.2 
TOTAL,PCH_PRE,I551-I553,TOTAL,DE	3.17 	2.86 	3.14 	3.28 	1.3 	3.3 
TOTAL,PCH_PRE,I551-I553,TOTAL,DK	0.82 	3.53 	3.92 	4.02 	1.6 	-0.6 
TOTAL,PCH_PRE,I551-I553,TOTAL,EA	2.97 e	3.37 	3.68 	: 	: 	: 
TOTAL,PCH_PRE,I551-I553,TOTAL,EE	4.51 	7.72 	-0.47 	1.32 	3.4 	2.7 
TOTAL,PCH_PRE,I551-I553,TOTAL,EL	9.24 e	3.28 e	3.68 e	6.75 e	10.6 	-10.7 
TOTAL,PCH_PRE,I551-I553,TOTAL,ES	3.57 	7.75 	4.52 	3.79 	1.7 	-1.8 
TOTAL,PCH_PRE,I551-I553,TOTAL,EU27	: u	3.6 	9.95 	1.38 e	2.12 e	3.5 e
TOTAL,PCH_PRE,I551-I553,TOTAL,EU28	: u	3.74 	9.75 	1.54 e	2.16 e	4.3 e
TOTAL,PCH_PRE,I551-I553,TOTAL,FI	7.72 	3.07 	-0.24 	-2.25 	-0.4 	1.6 
TOTAL,PCH_PRE,I551-I553,TOTAL,FR	6.99 	-1.29 	1.92 	-1.42 	1.9 	-0.1 
TOTAL,PCH_PRE,I551-I553,TOTAL,HR	10.63 	9.09 	7.89 	2.65 	3.6 	58.4 b
TOTAL,PCH_PRE,I551-I553,TOTAL,HU	7.91 	6.35 	5.72 	6.66 	5.4 	19.2 b
TOTAL,PCH_PRE,I551-I553,TOTAL,IE	: 	4.7 e	1.86 e	3.11 e	-2.1 e	: 
TOTAL,PCH_PRE,I551-I553,TOTAL,IS	: 	19.46 	19.06 	28.25 	15.1 	17.2 
TOTAL,PCH_PRE,I551-I553,TOTAL,IT	4.38 	2.6 	3.97 	0.26 	-1 	-1.6 
TOTAL,PCH_PRE,I551-I553,TOTAL,LI	15.14 	16.3 	-14.96 	-2.24 	-4.1 	-15.6 b
TOTAL,PCH_PRE,I551-I553,TOTAL,LT	5.32 	6.25 	1.8 	6.17 	6.1 	75.7 b
TOTAL,PCH_PRE,I551-I553,TOTAL,LU	-2.16 	-0.8 	3.89 	8.7 	3.7 	13.7 b
TOTAL,PCH_PRE,I551-I553,TOTAL,LV	12.1 	7.46 	-1.17 	10.15 	6.4 	7.7 b
TOTAL,PCH_PRE,I551-I553,TOTAL,ME	: 	1.76 	: 	: 	: 	188.6 b
TOTAL,PCH_PRE,I551-I553,TOTAL,MK	16.53 	3.36 	7.97 	1.33 	2.7 	1.7 
TOTAL,PCH_PRE,I551-I553,TOTAL,MT	6.79 	0.63 	1.53 	3.29 	8.5 	2 
TOTAL,PCH_PRE,I551-I553,TOTAL,NL	5.16 	2.59 	3.79 	3.83 	14.3 b	-1.5 
TOTAL,PCH_PRE,I551-I553,TOTAL,NO	: 	4.38 	3.19 	4.45 	-2 	2.9 
TOTAL,PCH_PRE,I551-I553,TOTAL,PL	5.65 	11.45 	6.99 	5.75 	1.5 	8.5 
TOTAL,PCH_PRE,I551-I553,TOTAL,PT	9.12 	11.1 	8.08 	10.21 	6.6 	-0.2 
TOTAL,PCH_PRE,I551-I553,TOTAL,RO	6.49 	7.8 	15.89 	4.81 	1.1 	6.2 b
TOTAL,PCH_PRE,I551-I553,TOTAL,RS	: 	13.34 	11.17 	-6.5 	0.1 	: 
TOTAL,PCH_PRE,I551-I553,TOTAL,SE	2.53 	2.92 	6.37 	5.17 	2.3 	0.3 
TOTAL,PCH_PRE,I551-I553,TOTAL,SI	12.68 	8.15 	7.96 	-0.01 	0.7 	6.2 b
TOTAL,PCH_PRE,I551-I553,TOTAL,SK	5.56 	14.11 	12.94 	-4.98 	5.3 	3.4 
TOTAL,PCH_PRE,I551-I553,TOTAL,TR	: 	-15.94 	2.96 	5.99 	: 	: 
TOTAL,PCH_PRE,I551-I553,TOTAL,UK	: 	2.35 	: 	: 	: 	31.6 b
TOTAL,PCH_PRE,I552,CST_A,BE	-2.71 	0.22 	110.56 	: 	-1.1 	: 
TOTAL,PCH_PRE,I552,CST_A,BG	11.52 	7.59 	-0.85 	-8.92 	13.7 	: 
TOTAL,PCH_PRE,I552,CST_A,DE	5.47 	3.4 	3.41 	1.68 	-0.7 	: 
TOTAL,PCH_PRE,I552,CST_A,DK	1.87 	8.94 	15.93 	-2.69 	-3.7 	: 
TOTAL,PCH_PRE,I552,CST_A,EA	5.86 e	3.65 	6.03 	: 	: 	: 
TOTAL,PCH_PRE,I552,CST_A,EE	4.38 	12.04 	1.3 	4.1 	12.1 	: 
TOTAL,PCH_PRE,I552,CST_A,EL	8 e	0.06 e	2.64 e	12.17 e	9.89 	: 
TOTAL,PCH_PRE,I552,CST_A,ES	4.71 	8.63 	2.81 	3.92 	2.3 	: 
TOTAL,PCH_PRE,I552,CST_A,EU27	: u	4.26 	24.03 	-1.61 e	2.42 e	: 
TOTAL,PCH_PRE,I552,CST_A,EU28	: u	5.24 	22.72 	-0.84 e	2.84 e	: 
TOTAL,PCH_PRE,I552,CST_A,FI	58.96 	-11.11 	-0.4 	5.68 	5.3 	: 
TOTAL,PCH_PRE,I552,CST_A,FR	4.36 	-6.91 	1.34 	-5.51 	5.3 	: 
TOTAL,PCH_PRE,I552,CST_A,HR	15.01 	14.99 	11.04 	6.59 	7 	: 
TOTAL,PCH_PRE,I552,CST_A,IE	: 	20.93 e	-21.5 e	14.54 e	: 	: 
TOTAL,PCH_PRE,I552,CST_A,IS	: 	4.3 	23.34 	39.5 	35.9 	: 
TOTAL,PCH_PRE,I552,CST_A,IT	12.21 	3.89 	13.24 	0.68 	-2.6 	: 
TOTAL,PCH_PRE,I552,CST_A,LT	5.49 	14.52 	-6.48 	9.95 	2.3 	: 
TOTAL,PCH_PRE,I552,CST_A,LV	21.22 	20.8 	3.17 	-3.49 	17.1 	: 
TOTAL,PCH_PRE,I552,CST_A,ME	: 	-1.23 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,CST_A,MT	-0.04 	11.91 	-2.58 	5.34 	51.3 	: 
TOTAL,PCH_PRE,I552,CST_A,NL	8.08 	0.16 	3.74 	6.25 	20.7 b	: 
TOTAL,PCH_PRE,I552,CST_A,NO	: 	3.72 	-5.6 	10.07 	59.5 	: 
TOTAL,PCH_PRE,I552,CST_A,PL	4.65 	7.49 	3.52 	5.55 	-0.7 	: 
TOTAL,PCH_PRE,I552,CST_A,PT	48.41 	44.24 	65.41 	4.8 	80.2 b	: 
TOTAL,PCH_PRE,I552,CST_A,RO	-5.28 	1.58 	22.69 	-8.99 	-12.9 	: 
TOTAL,PCH_PRE,I552,CST_A,SE	-1.13 	-5.21 	6.13 	9.62 	-0.1 	: 
TOTAL,PCH_PRE,I552,CST_A,SI	19.9 	12.44 	10.02 	4.15 	-1.9 	: 
TOTAL,PCH_PRE,I552,CST_A,UK	: 	5.48 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,NCST_A,AT	5.31 	6.27 	3.12 	2.2 	2.32 	: 
TOTAL,PCH_PRE,I552,NCST_A,BE	2.31 	5.28 	26.81 	: 	2.8 	: 
TOTAL,PCH_PRE,I552,NCST_A,BG	0.62 	4.82 	3.41 	15.01 	3.3 	: 
TOTAL,PCH_PRE,I552,NCST_A,CZ	2.26 	1.47 	13.3 	-1.47 	-1.7 	: 
TOTAL,PCH_PRE,I552,NCST_A,DE	2.29 	2.23 	1.05 	2.28 	-0.1 	: 
TOTAL,PCH_PRE,I552,NCST_A,DK	-0.4 	9.07 	4.79 	-2.64 	0.3 	: 
TOTAL,PCH_PRE,I552,NCST_A,EA	3.33 e	3.72 	4.21 	: 	: 	: 
TOTAL,PCH_PRE,I552,NCST_A,EE	5.49 	15.47 	5.79 	0.8 	5.1 	: 
TOTAL,PCH_PRE,I552,NCST_A,EL	6.61 e	6.09 e	7.02 e	5.3 e	-6.64 	: 
TOTAL,PCH_PRE,I552,NCST_A,ES	9.07 	13.76 	11.76 	22.23 	-2.4 	: 
TOTAL,PCH_PRE,I552,NCST_A,EU27	: u	2.35 	56.84 	-7.73 e	0.65 e	: 
TOTAL,PCH_PRE,I552,NCST_A,EU28	: u	2.46 	56.68 	-7.61 e	0.81 e	: 
TOTAL,PCH_PRE,I552,NCST_A,FI	15.69 	12.45 	-5.21 	1.26 	10.7 	: 
TOTAL,PCH_PRE,I552,NCST_A,FR	8.12 	-1 	0.7 	-1.82 	-1.6 	: 
TOTAL,PCH_PRE,I552,NCST_A,HR	8.36 	27.99 	28.53 	19.6 	19.7 	: 
TOTAL,PCH_PRE,I552,NCST_A,HU	11.96 	3.76 	5.83 	13.29 	6.6 	: 
