c_resid,unit,nace_r2,deg_urb,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
FOR,PCH_PRE,I551-I553,TOTAL,ES62	1.14 	9.71 	3.67 	11.36 	10.6 	-1.7 
FOR,PCH_PRE,I551-I553,TOTAL,ES63	14.07 	11.5 	12.58 	-2.59 	11.2 	: 
FOR,PCH_PRE,I551-I553,TOTAL,ES64	-5.78 	27.27 	14.92 	-10.35 	8 	: 
FOR,PCH_PRE,I551-I553,TOTAL,ES7	1.93 	9.94 	-0.04 	6.34 	3.6 	-0.7 
FOR,PCH_PRE,I551-I553,TOTAL,ES70	1.93 	9.94 	-0.04 	6.34 	3.6 	-0.7 
FOR,PCH_PRE,I551-I553,TOTAL,EU27	4.96 e	4.09 	: 	1.26 e	5.18 e	3.3 e
FOR,PCH_PRE,I551-I553,TOTAL,EU28	5.26 e	4.35 	: 	1.63 e	5.12 e	5.2 e
FOR,PCH_PRE,I551-I553,TOTAL,FI	16.83 	4.74 	-3.51 	-2.56 	1 	5.4 
FOR,PCH_PRE,I551-I553,TOTAL,FI1	17.67 	4.88 	-3.7 	-2.51 	1 	5.9 
FOR,PCH_PRE,I551-I553,TOTAL,FI19	12.11 	2.66 	-3.11 	-4.06 	-3.9 	-2 
FOR,PCH_PRE,I551-I553,TOTAL,FI1B	18.94 	4.31 	3.47 	0.74 	-2.6 	1.7 
FOR,PCH_PRE,I551-I553,TOTAL,FI1C	20.93 	-5.49 	-23.43 	-9.11 	7.2 	10.7 
FOR,PCH_PRE,I551-I553,TOTAL,FI1D	16.52 	9.96 	-4.57 	-3.05 	4.7 	12.8 
FOR,PCH_PRE,I551-I553,TOTAL,FI2	-2.15 	1.54 	1.01 	-3.6 	-0.1 	-5.4 
FOR,PCH_PRE,I551-I553,TOTAL,FI20	-2.15 	1.54 	1.01 	-3.6 	-0.1 	-5.4 
FOR,PCH_PRE,I551-I553,TOTAL,FR	7.74 u	: c	-0.34 	-1.02 	5.77 	1.5 
FOR,PCH_PRE,I551-I553,TOTAL,FR1	12.46 u	-11.45 u	-3.62 	0.24 	6.78 	2.6 
FOR,PCH_PRE,I551-I553,TOTAL,FR10	12.46 u	-11.45 u	-3.62 	0.24 	6.78 	2.6 
FOR,PCH_PRE,I551-I553,TOTAL,FR2	: 	-5.44 	-0.64 	3.52 	4.86 	-0.9 
FOR,PCH_PRE,I551-I553,TOTAL,FR21	: 	: c	-0.98 	-0.29 	5.17 	-3.7 
FOR,PCH_PRE,I551-I553,TOTAL,FR22	: 	: c	0.37 	-4.58 	8.93 	4.6 
FOR,PCH_PRE,I551-I553,TOTAL,FR23	: 	: c	3.88 	3.99 	4.24 	6.1 
FOR,PCH_PRE,I551-I553,TOTAL,FR24	: 	-10.48 u	0.28 	-1.27 	3.33 	-2.7 
FOR,PCH_PRE,I551-I553,TOTAL,FR25	: 	-8.33 u	-8.57 	10.85 	13.97 	-7.2 
FOR,PCH_PRE,I551-I553,TOTAL,FR26	: 	: c	5.36 	7.73 	-4.52 	3.4 
FOR,PCH_PRE,I551-I553,TOTAL,FR3	: 	: c	1.03 	9.19 	7.16 	-2 
FOR,PCH_PRE,I551-I553,TOTAL,FR30	: 	: c	1.03 	9.19 	7.16 	-2 
FOR,PCH_PRE,I551-I553,TOTAL,FR4	: 	1.37 u	3.2 	-1.46 	7.34 	4.4 
FOR,PCH_PRE,I551-I553,TOTAL,FR41	: 	3.74 u	5.42 	-2.36 	7.31 	10.2 
FOR,PCH_PRE,I551-I553,TOTAL,FR42	: 	-0.44 u	1.13 	-0.02 	10.79 	1.3 
FOR,PCH_PRE,I551-I553,TOTAL,FR43	: 	3.14 u	6.42 	-4.64 	-2.58 	5 
FOR,PCH_PRE,I551-I553,TOTAL,FR5	: 	-3.85 u	2.85 	1.42 	10.92 	-6 
FOR,PCH_PRE,I551-I553,TOTAL,FR51	: 	-9.94 	8.25 	-1.39 	2.79 	-7.8 
FOR,PCH_PRE,I551-I553,TOTAL,FR52	: 	-6.72 	-1.15 	5.36 	19.65 	-6.9 
FOR,PCH_PRE,I551-I553,TOTAL,FR53	: 	12.03 u	3.25 	-2.26 	8.01 	-1.1 
FOR,PCH_PRE,I551-I553,TOTAL,FR6	: 	: c	0.53 	0.05 	2.94 	-0.6 
FOR,PCH_PRE,I551-I553,TOTAL,FR61	: 	1.58 	-1.01 	2.58 	9.41 	-0.9 
FOR,PCH_PRE,I551-I553,TOTAL,FR62	: 	2.58 	3.9 	-3.77 	-6.6 	0.4 
FOR,PCH_PRE,I551-I553,TOTAL,FR63	: 	: c	-3.95 	-5.32 	1.69 	-5 
FOR,PCH_PRE,I551-I553,TOTAL,FR7	: 	-1.62 u	5.21 	-7.26 	2.79 	2.3 
FOR,PCH_PRE,I551-I553,TOTAL,FR71	: 	-1.85 	5.58 	-7.9 	3.53 	2.1 
FOR,PCH_PRE,I551-I553,TOTAL,FR72	: 	2.04 u	-0.52 	4 	-8.65 	5.5 
FOR,PCH_PRE,I551-I553,TOTAL,FR8	: 	-2.73 u	-0.15 	-3.58 	5.36 	3.4 
FOR,PCH_PRE,I551-I553,TOTAL,FR81	: 	2.79 	-0.22 	-6.28 	2.09 	4.6 
FOR,PCH_PRE,I551-I553,TOTAL,FR82	: 	-7.39 	0.18 	-2.29 	3.37 	3.2 
FOR,PCH_PRE,I551-I553,TOTAL,FR83	: 	12.35 u	-2.04 	-4.11 	33.36 	1 
FOR,PCH_PRE,I551-I553,TOTAL,FRA	: 	: c	-1.98 	: 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,FRA1	: 	: c	3.75 	: 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,FRA2	: 	-23.86 u	-5.27 	65.01 	14.3 	: 
FOR,PCH_PRE,I551-I553,TOTAL,FRA3	: 	32.91 u	-17.1 	67.24 	-23.69 	: 
FOR,PCH_PRE,I551-I553,TOTAL,FRA4	: 	2.11 	8.54 	8.91 	24.94 	: 
FOR,PCH_PRE,I551-I553,TOTAL,FRA5	: 	: c	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,HR	11.26 	9.72 	7.55 	2.85 	4 	61.3 b
FOR,PCH_PRE,I551-I553,TOTAL,HR0	11.26 	9.72 	7.55 	2.85 	4 	61.3 b
FOR,PCH_PRE,I551-I553,TOTAL,HR03	10.92 	9.53 	7.34 	2.61 	3.7 	63 b
FOR,PCH_PRE,I551-I553,TOTAL,HR04	20.59 	14.97 	13.98 	10.85 	17.8 	15.1 b
FOR,PCH_PRE,I551-I553,TOTAL,HU	8.26 	6.48 	4.95 	3.07 	5.2 	14.8 b
FOR,PCH_PRE,I551-I553,TOTAL,HU1	8.07 	6.04 	7.63 	4.24 	6 	18.7 b
FOR,PCH_PRE,I551-I553,TOTAL,HU10	: 	6.04 	7.63 	4.24 	6 	18.7 b
FOR,PCH_PRE,I551-I553,TOTAL,HU2	8.62 	5.71 	0.16 	-0.6 	3.5 	10.6 b
FOR,PCH_PRE,I551-I553,TOTAL,HU21	11.46 	0.55 	4.57 	3.58 	-2.8 	15.8 b
FOR,PCH_PRE,I551-I553,TOTAL,HU22	7.52 	8.24 	-0.39 	-1.23 	2.6 	6.3 b
FOR,PCH_PRE,I551-I553,TOTAL,HU23	9.05 	3.44 	-3.66 	-3.47 	16.6 	22.7 b
FOR,PCH_PRE,I551-I553,TOTAL,HU3	8.41 	11.1 	2.82 	7.11 	5.9 	7.1 b
FOR,PCH_PRE,I551-I553,TOTAL,HU31	4.2 	12 	5.19 	12.06 	16.9 	10.4 b
FOR,PCH_PRE,I551-I553,TOTAL,HU32	4.78 	10.12 	2.5 	6.31 	1.9 	5.4 b
FOR,PCH_PRE,I551-I553,TOTAL,HU33	19.71 	11.82 	0.76 	3.39 	2.7 	7.2 b
FOR,PCH_PRE,I551-I553,TOTAL,IE	: 	20.26 e	19.38 e	3.72 e	-8.2 e	: 
FOR,PCH_PRE,I551-I553,TOTAL,IE0	: 	20.26 e	19.38 e	3.72 e	-8.2 e	: 
FOR,PCH_PRE,I551-I553,TOTAL,IE01	: 	15.29 e	-5.38 e	5.86 e	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,IE02	: 	21.45 e	27.33 e	3.06 e	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,IS	: 	20.66 	27.26 	30.85 	17.1 	20.5 
FOR,PCH_PRE,I551-I553,TOTAL,IS0	: 	20.66 	27.26 	30.85 	17.1 	20.5 
FOR,PCH_PRE,I551-I553,TOTAL,IS00	: 	20.66 	27.26 	30.85 	17.1 	20.5 
FOR,PCH_PRE,I551-I553,TOTAL,IT	5.63 	3.54 	3.11 	1.08 	2.3 	2.3 
FOR,PCH_PRE,I551-I553,TOTAL,ITC	7.04 	2.32 	10.8 	2.15 	2.3 	4.7 
FOR,PCH_PRE,I551-I553,TOTAL,ITC1	8.28 	-2.19 	16.36 	1.93 	-1.4 	16 
FOR,PCH_PRE,I551-I553,TOTAL,ITC2	4.89 	6.56 	5.91 	8.38 	-1.1 	2.6 
FOR,PCH_PRE,I551-I553,TOTAL,ITC3	4.42 	5.19 	7.81 	1.73 	12 	0.4 
FOR,PCH_PRE,I551-I553,TOTAL,ITC4	7.56 	2.56 	10.45 	1.95 	1.2 	3.2 
FOR,PCH_PRE,I551-I553,TOTAL,ITF	4.17 	9.04 	4.56 	0.37 	2.2 	-1.1 
FOR,PCH_PRE,I551-I553,TOTAL,ITF1	-1.04 	7.43 	-6.44 	-11.21 	-4.9 	2.1 
FOR,PCH_PRE,I551-I553,TOTAL,ITF2	-6.11 	-4.58 	11.72 	-1.63 	2.5 	-25 
FOR,PCH_PRE,I551-I553,TOTAL,ITF3	2.08 	7.84 	6.06 	0.76 	1.7 	-3.2 
FOR,PCH_PRE,I551-I553,TOTAL,ITF4	9.28 	11.57 	5.04 	4.11 	7 	5 
FOR,PCH_PRE,I551-I553,TOTAL,ITF5	3.75 	9.88 	6.49 	24.84 	16.3 	-4 
FOR,PCH_PRE,I551-I553,TOTAL,ITF6	9.27 	12.31 	1.7 	-2.69 	1.1 	0.3 
FOR,PCH_PRE,I551-I553,TOTAL,ITG	7.75 	3.93 	3.08 	3.05 	12.6 	3.3 
FOR,PCH_PRE,I551-I553,TOTAL,ITG1	5.26 	-1.25 	-1.96 	-0.57 	13.3 	6.9 
FOR,PCH_PRE,I551-I553,TOTAL,ITG2	10.41 	10.11 	9.82 	8.31 	11.5 	-1.5 
FOR,PCH_PRE,I551-I553,TOTAL,ITH	5.81 	5.26 	1.71 	0.75 	1.1 	3.1 
FOR,PCH_PRE,I551-I553,TOTAL,ITH1	2.94 	7.12 	2.09 	-0.09 	0.4 	4.8 
FOR,PCH_PRE,I551-I553,TOTAL,ITH2	5.04 	5.34 	1.68 	3.48 	4 	5.8 
FOR,PCH_PRE,I551-I553,TOTAL,ITH3	7.14 	4.14 	2.2 	1.05 	1.2 	2.7 
FOR,PCH_PRE,I551-I553,TOTAL,ITH4	6.91 	7.89 	4.17 	-0.22 	-2.8 	0.6 
FOR,PCH_PRE,I551-I553,TOTAL,ITH5	6.12 	5.09 	-2.15 	-0.16 	2.1 	0.5 
FOR,PCH_PRE,I551-I553,TOTAL,ITI	4.16 	-0.27 	0.09 	0.66 	2.1 	0.5 
FOR,PCH_PRE,I551-I553,TOTAL,ITI1	3.87 	0.27 	3.43 	-0.05 	3.8 	0.9 
FOR,PCH_PRE,I551-I553,TOTAL,ITI2	-8.9 	-0.4 	1.92 	3.11 	0.2 	0.4 
FOR,PCH_PRE,I551-I553,TOTAL,ITI3	-7.26 	-5.76 	11 	5.34 	5.7 	1.3 
FOR,PCH_PRE,I551-I553,TOTAL,ITI4	7.22 	-0.28 	-4.93 	0.77 	0 	0 
FOR,PCH_PRE,I551-I553,TOTAL,LI	14.99 	15.64 	-15.16 	-1.73 	-2.8 	-8.5 b
FOR,PCH_PRE,I551-I553,TOTAL,LI0	14.99 	15.64 	-15.16 	-1.73 	-2.8 	: 
FOR,PCH_PRE,I551-I553,TOTAL,LI00	14.99 	15.64 	-15.16 	-1.73 	-2.8 	: 
FOR,PCH_PRE,I551-I553,TOTAL,LT	4.82 	8.73 	-0.76 	4.39 	8.4 	42.3 b
FOR,PCH_PRE,I551-I553,TOTAL,LT0	4.82 	8.73 	-0.76 	4.39 	8.4 	42.3 b
FOR,PCH_PRE,I551-I553,TOTAL,LT00	: 	8.73 	-0.76 	4.39 	8.4 	42.3 b
FOR,PCH_PRE,I551-I553,TOTAL,LU	-2.43 	-0.68 	5.66 	8.7 	0.7 	11.7 b
FOR,PCH_PRE,I551-I553,TOTAL,LU0	-2.43 	-0.68 	5.66 	8.7 	0.7 	11.7 b
FOR,PCH_PRE,I551-I553,TOTAL,LU00	-2.43 	-0.68 	5.66 	8.7 	0.7 	11.7 b
FOR,PCH_PRE,I551-I553,TOTAL,LV	11.89 	5.94 	: c	8.96 	8.7 	7.6 b
FOR,PCH_PRE,I551-I553,TOTAL,LV0	11.89 	5.94 	-0.07 	8.96 	8.7 	7.6 b
FOR,PCH_PRE,I551-I553,TOTAL,LV00	11.89 	5.94 	-0.07 	8.96 	8.7 	7.6 b
FOR,PCH_PRE,I551-I553,TOTAL,ME	: 	2.15 	: 	: 	: 	196.8 b
FOR,PCH_PRE,I551-I553,TOTAL,ME0	: 	2.15 	: 	: 	: 	196.8 b
FOR,PCH_PRE,I551-I553,TOTAL,ME00	: 	2.15 	: 	: 	: 	196.8 b
FOR,PCH_PRE,I551-I553,TOTAL,MK	22.67 	2.94 	13.42 	4.17 	8.8 	7.3 
FOR,PCH_PRE,I551-I553,TOTAL,MK0	22.67 	2.94 	13.42 	4.17 	8.8 	7.3 
FOR,PCH_PRE,I551-I553,TOTAL,MK00	22.67 	2.94 	13.42 	4.17 	8.8 	7.3 
FOR,PCH_PRE,I551-I553,TOTAL,MT	6.51 	0.94 	1.35 	3.13 	9 	1.9 
FOR,PCH_PRE,I551-I553,TOTAL,MT0	6.51 	0.94 	1.35 	3.13 	9 	1.9 
FOR,PCH_PRE,I551-I553,TOTAL,MT00	6.51 	0.94 	1.35 	3.13 	9 	1.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL	11.47 	6.24 	8.35 	8.35 	14.1 b	0.4 
FOR,PCH_PRE,I551-I553,TOTAL,NL1	14.84 	-3.52 	6.77 	11.44 	22.8 b	-2.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL11	27.73 	-23.41 	26.72 	15.05 	4.4 b	8.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL12	6.45 	-0.45 	-1.97 	11.88 	31.4 b	-18.7 
FOR,PCH_PRE,I551-I553,TOTAL,NL13	22.14 	2.76 	12.5 	8.99 	19.1 b	28.7 
FOR,PCH_PRE,I551-I553,TOTAL,NL2	22.65 	8.01 	15.97 	1.11 	6 b	11.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL21	22.8 	17.85 	23.49 	11.04 	-10.7 b	-2.2 
FOR,PCH_PRE,I551-I553,TOTAL,NL22	27.59 	1.54 	20.31 	-3.26 	4.8 b	5.1 
FOR,PCH_PRE,I551-I553,TOTAL,NL23	14.03 	9.12 	2.37 	0.06 	28 b	58.5 
FOR,PCH_PRE,I551-I553,TOTAL,NL3	11.31 	6.93 	7.13 	10.36 	15.2 b	-1.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL31	29.26 	-7.85 	22.71 	-2.81 	8.9 b	-8.7 
FOR,PCH_PRE,I551-I553,TOTAL,NL32	13.37 	9.51 	5.8 	11.34 	11.3 b	-0.7 
FOR,PCH_PRE,I551-I553,TOTAL,NL33	7.23 	4.84 	8.3 	5.23 	20.3 b	1.8 
FOR,PCH_PRE,I551-I553,TOTAL,NL34	5.69 	2.88 	8.24 	15 	25.7 b	-8.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL4	5.26 	6.44 	11.96 	0.68 	9.7 b	8 
FOR,PCH_PRE,I551-I553,TOTAL,NL41	1.84 	4.16 	13.52 	-1.43 	13.4 b	4.9 
FOR,PCH_PRE,I551-I553,TOTAL,NL42	8.27 	8.52 	10.56 	2.65 	6.4 b	10.9 
FOR,PCH_PRE,I551-I553,TOTAL,NO	: 	9.28 	4.73 	9.85 	-3.1 	1.2 
FOR,PCH_PRE,I551-I553,TOTAL,NO0	: 	9.28 	5.11 	9.73 	-3.4 	: 
FOR,PCH_PRE,I551-I553,TOTAL,NO01	: 	7.36 	9.34 	12.82 	10.9 	4 
FOR,PCH_PRE,I551-I553,TOTAL,NO02	: 	10.57 	8.33 	-0.76 	-10.8 	-4.8 
FOR,PCH_PRE,I551-I553,TOTAL,NO03	: 	6.32 	3.55 	7.58 	-7.7 	1 
FOR,PCH_PRE,I551-I553,TOTAL,NO04	: 	-0.38 	-4.24 	5.69 	-12.5 	2.5 
FOR,PCH_PRE,I551-I553,TOTAL,NO05	: 	12.73 	7.09 	9.22 	-3.3 	-0.8 
FOR,PCH_PRE,I551-I553,TOTAL,NO06	: 	5.31 	2.07 	14.21 	-7.8 	9 
FOR,PCH_PRE,I551-I553,TOTAL,NO07	: 	17.19 	-0.2 	17.24 	-7.8 	2.4 
FOR,PCH_PRE,I551-I553,TOTAL,PL	7.23 	13.24 	5.89 	4.18 	5 	11.8 
FOR,PCH_PRE,I551-I553,TOTAL,PL1	: 	14.58 	11.47 	1.63 	5.2 	13.9 
FOR,PCH_PRE,I551-I553,TOTAL,PL11	: 	-6.22 	11.6 	9.09 	-6.6 	20.9 
FOR,PCH_PRE,I551-I553,TOTAL,PL12	: 	17.82 	11.45 	0.56 	7.1 	12.8 
FOR,PCH_PRE,I551-I553,TOTAL,PL2	6.17 	14.59 	4.04 	4.11 	9 	10.5 
FOR,PCH_PRE,I551-I553,TOTAL,PL21	6.76 	13.19 	3.44 	4.03 	9.9 	14.3 
FOR,PCH_PRE,I551-I553,TOTAL,PL22	3.73 	20.81 	6.76 	4.46 	5.2 	-3.6 
FOR,PCH_PRE,I551-I553,TOTAL,PL3	: 	11.12 	8.13 	1.78 	10 	9.9 
FOR,PCH_PRE,I551-I553,TOTAL,PL31	: 	9.98 	2.89 	-4 	13.5 	4.7 
FOR,PCH_PRE,I551-I553,TOTAL,PL32	: 	21.51 	22.28 	9.21 	8.2 	-3.6 
FOR,PCH_PRE,I551-I553,TOTAL,PL33	: 	14.18 	5.73 	-1.81 	-1.9 	-2.3 
FOR,PCH_PRE,I551-I553,TOTAL,PL34	: 	0.85 	1.35 	1.99 	12.6 	36.4 
FOR,PCH_PRE,I551-I553,TOTAL,PL4	6.11 	10.69 	5.35 	4.75 	3.7 	11.2 
FOR,PCH_PRE,I551-I553,TOTAL,PL41	4.27 	13.22 	6.68 	7.22 	-8.3 	6.5 
FOR,PCH_PRE,I551-I553,TOTAL,PL42	6.05 	10.21 	4.81 	4.53 	7.1 	12.9 
FOR,PCH_PRE,I551-I553,TOTAL,PL43	10.41 	10.96 	8.73 	2.37 	-5.8 	4.6 
FOR,PCH_PRE,I551-I553,TOTAL,PL5	6.35 	16.77 	3.61 	1.85 	-2.3 	9.3 
FOR,PCH_PRE,I551-I553,TOTAL,PL51	7.05 	16.46 	2.52 	1.9 	-1.9 	9.8 
FOR,PCH_PRE,I551-I553,TOTAL,PL52	-2.29 	20.7 	19.82 	1.11 	-8.4 	2.3 
FOR,PCH_PRE,I551-I553,TOTAL,PL6	9.62 	12.16 	3.57 	9.79 	3.5 	16 
FOR,PCH_PRE,I551-I553,TOTAL,PL61	2.73 	18.1 	26.03 	7.47 	-12 	4 
FOR,PCH_PRE,I551-I553,TOTAL,PL62	-0.27 	5.49 	-9.94 	5.56 	3 	7.2 
FOR,PCH_PRE,I551-I553,TOTAL,PL63	14.28 	13.15 	4.91 	11.99 	7.3 	23.6 
FOR,PCH_PRE,I551-I553,TOTAL,PT	11.2 	13.01 	9.17 	11.07 	10.5 	4.2 
FOR,PCH_PRE,I551-I553,TOTAL,PT1	12.62 	13.66 	9.29 	12.92 	9.6 	4.8 
FOR,PCH_PRE,I551-I553,TOTAL,PT11	16.66 	18.95 	17.79 	17.37 	19.8 	2.9 
FOR,PCH_PRE,I551-I553,TOTAL,PT15	6.5 	13.46 	5.65 	7.69 	6.4 	5 
FOR,PCH_PRE,I551-I553,TOTAL,PT16	31.57 	13.83 	13.13 	13.88 	6.2 	-5.1 
FOR,PCH_PRE,I551-I553,TOTAL,PT17	14.43 	11.72 	10.05 	18.34 	11.6 	7.6 
FOR,PCH_PRE,I551-I553,TOTAL,PT18	19.09 	15.74 	15.51 	24.05 	16.3 	9.5 
FOR,PCH_PRE,I551-I553,TOTAL,PT2	13.3 	22.31 	10.32 	-0.65 	29.3 	-1.2 
FOR,PCH_PRE,I551-I553,TOTAL,PT20	13.3 	22.31 	10.32 	-0.65 	29.3 	-1.2 
FOR,PCH_PRE,I551-I553,TOTAL,PT3	3.4 	8.56 	8.42 	4.06 	12.7 	2 
FOR,PCH_PRE,I551-I553,TOTAL,PT30	3.4 	8.56 	8.42 	4.06 	12.7 	2 
FOR,PCH_PRE,I551-I553,TOTAL,RO	9.47 	7.89 	18.54 	8.39 	5.5 	7.3 b
FOR,PCH_PRE,I551-I553,TOTAL,RO1	11 	9.21 	25.74 	10.33 	8.4 	8.5 b
FOR,PCH_PRE,I551-I553,TOTAL,RO11	15.78 	7.59 	35.76 	9.05 	2.8 	1 b
FOR,PCH_PRE,I551-I553,TOTAL,RO12	8.73 	10 	21.38 	10.89 	11.1 	12.4 b
FOR,PCH_PRE,I551-I553,TOTAL,RO2	4.41 	0.59 	12.93 	0 	18.9 	2.2 b
FOR,PCH_PRE,I551-I553,TOTAL,RO21	8.13 	14.84 	10.96 	6.15 	4.9 	8.4 b
FOR,PCH_PRE,I551-I553,TOTAL,RO22	1.46 	-8.42 	14.21 	-3.63 	29.1 	-1.9 b
FOR,PCH_PRE,I551-I553,TOTAL,RO3	9.3 	10.37 	15.04 	12.06 	4.2 	4.5 b
FOR,PCH_PRE,I551-I553,TOTAL,RO31	9.97 	15.17 	9.84 	-13.12 	-9.3 	-1.9 b
FOR,PCH_PRE,I551-I553,TOTAL,RO32	9.2 	9.7 	15.81 	17.05 	7.4 	6.1 b
FOR,PCH_PRE,I551-I553,TOTAL,RO4	11.98 	2.85 	22.22 	0.21 	-10.2 	22.9 b
FOR,PCH_PRE,I551-I553,TOTAL,RO41	2.29 	5.48 	31.11 	-15.35 	1.5 	: 
FOR,PCH_PRE,I551-I553,TOTAL,RO42	15.08 	2.03 	19.71 	5.71 	-13.7 	19.2 b
FOR,PCH_PRE,I551-I553,TOTAL,RS	: 	: 	15.78 	: 	6.4 	: 
FOR,PCH_PRE,I551-I553,TOTAL,SE	4.58 	2.82 	11.03 	7.15 	1.3 	-0.4 
FOR,PCH_PRE,I551-I553,TOTAL,SE1	9.42 	4.02 	12.95 	8.66 	3 	-0.1 
FOR,PCH_PRE,I551-I553,TOTAL,SE11	10.14 	4.45 	13.79 	10.37 	1.4 	2.1 
FOR,PCH_PRE,I551-I553,TOTAL,SE12	5.58 	1.77 	8.79 	0.84 	11 	-9.6 
FOR,PCH_PRE,I551-I553,TOTAL,SE2	1.24 	4.39 	11 	8.93 	3.4 	-1.6 
FOR,PCH_PRE,I551-I553,TOTAL,SE21	3.84 	-0.24 	7.18 	6.14 	6.3 	-0.9 
FOR,PCH_PRE,I551-I553,TOTAL,SE22	2.78 	9.94 	7.45 	13.05 	1.6 	-0.6 
FOR,PCH_PRE,I551-I553,TOTAL,SE23	-0.32 	3.49 	14.01 	8.1 	3.2 	-2.3 
FOR,PCH_PRE,I551-I553,TOTAL,SE3	1.68 	-2.06 	7.8 	1.89 	-4.4 	1 
FOR,PCH_PRE,I551-I553,TOTAL,SE31	0.51 	-3.79 	7.08 	4.61 	-5.7 	-4.2 
FOR,PCH_PRE,I551-I553,TOTAL,SE32	-0.11 	2.35 	17.02 	-0.44 	-7.6 	6.7 
FOR,PCH_PRE,I551-I553,TOTAL,SE33	4.15 	-2.4 	4.07 	-0.04 	-1.1 	4.9 
FOR,PCH_PRE,I551-I553,TOTAL,SI	16.9 	11.07 	8.73 	1.98 	3.25 	11.7 b
FOR,PCH_PRE,I551-I553,TOTAL,SI0	16.9 	11.07 	8.73 	1.98 	3.25 	11.7 b
FOR,PCH_PRE,I551-I553,TOTAL,SI03	12.83 	9.15 	3 	0.85 	-2.4 	: 
FOR,PCH_PRE,I551-I553,TOTAL,SI04	18.59 	11.89 	11.37 	2.51 	6.12 	: 
FOR,PCH_PRE,I551-I553,TOTAL,SK	5.53 	14.9 	13.83 	-9.95 	5.9 	1.2 
FOR,PCH_PRE,I551-I553,TOTAL,SK0	5.53 	14.9 	13.83 	-9.95 	5.9 	1.2 
FOR,PCH_PRE,I551-I553,TOTAL,SK01	3.1 	17.35 	31.46 	-11.25 	11.3 	6.4 
FOR,PCH_PRE,I551-I553,TOTAL,SK02	16.87 	13.42 	4.55 	-2.99 	1.5 	0.5 
FOR,PCH_PRE,I551-I553,TOTAL,SK03	3.03 	12.47 	7.62 	-14.08 	4.6 	-2.2 
FOR,PCH_PRE,I551-I553,TOTAL,SK04	-0.71 	15.59 	9.72 	-11.09 	5.9 	0.4 
FOR,PCH_PRE,I551-I553,TOTAL,TR	: 	-31.75 	-1.21 	8.91 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR1	: 	-14.21 	4.69 	14.2 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR10	: 	-14.21 	4.69 	14.2 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR2	: 	-51.09 	-1.5 	9.13 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR21	: 	-22.08 	-2.87 	34.07 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR22	: 	-58.02 	-1.17 	4.41 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR3	: 	-42.16 	-0.42 	6.71 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR31	: 	-34.09 	-10.9 	12.66 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR32	: 	-43.69 	1.64 	5.61 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR33	: 	-6.09 	-16.4 	14.9 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR4	: 	-17.35 	-0.43 	16.93 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR41	: 	-20.18 	3.16 	14.49 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR42	: 	-13.72 	-4.68 	19.95 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR5	: 	-28.04 	-6.64 	-4.94 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR51	: 	-25.95 	-5.31 	-4.66 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR52	: 	-38.7 	-12.85 	-6.24 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR6	: 	-32.18 	-2.1 	8.72 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR61	: 	-32.23 	-2.11 	8.75 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR62	: 	-27.19 	9.81 	13.4 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR63	: 	-17.45 	-20.75 	-10.4 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR7	: 	-71.15 	-29.39 	4.48 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR71	: 	-76.23 	-30.13 	5.1 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR72	: 	31.93 	-10.12 	-9.58 	: 	: 
FOR,PCH_PRE,I551-I553,TOTAL,TR8	: 	19.05 	1.62 	21.42 	: 	: 
