c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
NAT,NR,I553,LU	85787 	91933 	109911 	127709 	104844 	73744 b	20965 	21283 	23222 	33527 	37548 	61454 	68446 	62402 	63081 	66989 	70275 	88382 	117538 	112908 	89616 	68938 	99964 	121857 	142143 	105285 	107902 	98362 
NAT,NR,I553,LV	65989 	71419 	65250 	164435 	135227 	99173 b	70986 	76869 	62120 	150087 	94227 	116282 	87023 	52921 	45660 	44596 	24231 	21393 	12508 	12544 	18423 	4639 	6582 	: 	3300 	: 	: 	: 
NAT,NR,I553,ME	: 	1837 	312 	: 	: 	940 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I553,MK	49152 	32579 	33701 	47912 	65068 	89943 b	94787 	105139 	122480 	141930 	: 	: 	: 	: 	: 	139919 	62905 	144836 	144326 	202070 	128588 	124112 	167149 	215328 	243601 	263847 	334330 	313016 
NAT,NR,I553,MT	0 	0 	0 	0 	0 	0 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I553,NL	14900591 	16388033 	16720160 	17389361 	17377126 b	14323092 b	15487200 	16043700 	16631300 	15709000 	16847300 	17397400 	18375500 	18505900 	18367000 	17377800 	16748000 	16877000 	18379000 	17100000 	14230000 	15174000 	15610000 	14131900 	14145800 	15857500 	14256100 	14216800 
NAT,NR,I553,NO	: 	5828407 	5643560 	5678696 	5411697 	6204502 b	5993448 	6104911 	6380580 	6302739 	6059764 	5923471 	5646242 	5497892 	5144364 	5264935 	5048775 	5053844 	4985091 	4968542 	2135338 	2095784 	2295585 	2512000 	2494000 	2611000 	2880000 	2961084 
NAT,NR,I553,PL	885677 	822800 	771620 	677917 	691506 	670157 b	409463 	456173 	492977 	530617 	502929 	488294 	460402 	381917 	1046368 	970006 	958460 	1067444 	1660441 	1721176 	1754742 	1786720 	2295564 	2089930 	2498377 	2925228 	2801081 	: 
NAT,NR,I553,PT	4191848 	4296679 	3888729 	3888422 	4026338 	4600964 b	4733074 	4903302 	5097314 	5045180 	5287242 	5365900 	5243319 	4947805 	4996592 	4980193 	5017525 	5429850 	5815799 	5325534 	5327106 	5633795 	5566893 	5459313 	5492081 	5203969 	5207448 	5021932 
NAT,NR,I553,RO	246275 	218234 	241132 	148232 	162064 	190850 b	167990 	181587 	180788 	248204 	205978 	205991 	169032 	220146 	211113 	226708 	229302 	255526 	306000 	457000 	447000 	508000 	641000 	522000 	683000 	570000 	778000 	2272000 
NAT,NR,I553,RS	: 	17181 	12519 	10452 	9941 	9781 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I553,SE	12128308 	12015500 	11873077 	11646159 	11223586 	10699274 b	10948808 	10920018 	11415297 	10808210 	13038200 	13454464 	12952840 	12100848 	13461805 	12245458 	11593894 	10810781 	11480565 	10243452 	10756445 	10113351 	10709574 	10319209 	9055714 	9149995 	8322348 	10449027 
NAT,NR,I553,SI	551574 	537602 	540683 	485545 	534454 	559860 b	576080 	560898 	613011 	590181 	536387 	533832 	556094 	558875 	592803 	464045 	302135 	587566 	619322 	660198 	665465 	636710 	650499 	684108 	650556 	536737 	340000 	384000 
NAT,NR,I553,SK	118175 	106916 	88796 	69690 	92992 	87068 b	91935 	114691 	205293 	134690 	159409 	166829 	168468 	220995 	315003 	296857 	272219 	258055 	282292 	315845 	181322 	218637 	169264 	322087 	405489 	439583 	1137161 	1786235 
NAT,NR,I553,TR	: 	219030 	37364 	51480 	5512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I553,UK	: 	49271470 	48450110 	: 	50062000 	51804000 b	45985466 	48450820 	60027612 	49634924 	57180392 	55947456 	61559490 	27420000 	31760000 	36760000 	32540000 	37680000 	42380000 	33161200 	39300000 	68700000 	68619480 	64135605 	56216184 	59766269 	58400852 	60692110 
NAT,PCH_PRE,I551,AT	0.52 	3.77 	1.95 	-0.6 	-0.53 	2.5 	0.65 	3.4 	1.7 	2.9 	5 	4.6 	2.8 	1 	1.7 	-0.6 	2.4 	4.6 	4.6 	2.5 	1.2 	-2.5 	1.3 	0.9 	-1.3 	-0.2 	6.9 	1.9 
NAT,PCH_PRE,I551,BE	4.95 	-1.13 	1.76 	6.14 	3.1 	-3.1 	5.8 	10.1 	3.4 	3.85 	10.2 	9.8 	5.5 	0.7 	-0.7 	0.8 	0.3 	10.8 	4.4 	4.8 	6.3 	2.8 	6.7 	8.1 	2.1 	-2.7 	-1.5 	3.7 
NAT,PCH_PRE,I551,BG	-1.56 	13.65 	5.47 	4.93 	7.2 	7 	13.6 	-2.7 	-12.9 	10.32 	12.1 	9.7 	15.6 	11.9 	2.2 	4.8 	-5.9 	14 	-8.9 	15.1 	-21.6 	-13.3 	-0.8 	-11.1 	-21.8 	3.5 	-64.1 	: 
NAT,PCH_PRE,I551,CH	: 	1.21 	0.16 	0.86 	1.3 	-0.4 	-0.1 	2.2 	-2.6 	2.47 	1.6 	4 	: 	: 	: 	-0.8 	2.1 	6.7 	3.7 	2.5 	3.4 	-2.9 	-4.5 	0.6 	-2.9 	-4.8 	2.1 	-0.5 
NAT,PCH_PRE,I551,CY	-1.59 	2.32 	0.86 	-7.3 	-17.7 	-7.3 	-13.3 	0.9 	13.9 	-0.92 	5 	7.1 	-2.7 	11.7 	10.3 	19.4 	21.7 	2 	2.7 	8.7 	9.1 	38.9 	-2.8 	-9.1 	32.9 	-34.4 	170.6 	: 
NAT,PCH_PRE,I551,CZ	8.71 	10.03 	13.44 	-0.92 	-0.7 	20.9 	4 	1.6 	-3.7 	5.21 	4 	2.9 	-5 	-7.4 	-6.7 	15.5 	-28.3 	19.3 	6.9 	-7.6 	8.4 	42.5 	29.1 	31.3 	8.7 	-4.1 	-49.2 	: 
NAT,PCH_PRE,I551,DE	2.98 	3.19 	2.62 	2.72 	1 	2.7 	5.3 	4.1 	-0.2 	1.64 	3 	2.1 	2.2 	1.4 	-0.7 	-4.1 	0.5 	5.8 	4.9 	1.9 	-0.2 	-0.3 	2.7 	-0.8 	-2.5 	10.1 	5.6 	5.9 
NAT,PCH_PRE,I551,DK	3.79 	5.71 	8.44 	6.22 	2.9 	2.7 	7.2 	6.2 	-9.1 	-2.57 	10.4 	9.9 	8.1 	6.1 	-2.5 	3.1 	0.4 	4 	1.8 	4.1 	-0.7 	7.5 	-35.3 	6.8 	5.1 	2.1 	1.2 	5.2 
NAT,PCH_PRE,I551,EA	1.19 e	2.74 	3.24 	: 	: 	: 	: 	: 	: 	0.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,EE	7.91 	8.38 	6.89 	5.72 	6.1 	3 	8.9 	8.6 	-15.7 	-4.66 	18.7 	31.6 	8.8 	23.8 	23.9 	-8 	6.6 	4.6 	6.3 	24 	14 	-10.2 	15.2 	50 	: 	: 	: 	: 
NAT,PCH_PRE,I551,EL	1.51 	5.62 	1.16 	0.33 	3.93 	-18.57 	-8.6 	-8.4 	9.1 	0.99 	17 	2.2 	5 	-3.2 	4.5 	-1.2 	-9.1 	8.5 	3.4 	-4.3 	11.8 	2.3 	1.8 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,ES	1.39 	3.61 	5.28 	4.07 	-1.4 	-8.4 	-1.5 	3.2 	-2.9 	-3.01 	1.3 	7.7 	6.8 	9.6 	5.3 	1.7 	2.3 	2.3 	22.5 	8.6 	5.6 	-0.4 	2.5 	3.5 	1.1 	-9.5 	5.1 	7.6 
NAT,PCH_PRE,I551,EU27	: u	3.84 	2.93 	1.59 e	-0.36 	1.64 	1.4 	0 	-1.1 	0.14 	3.5 	1.3 	4.8 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,EU28	: u	3.84 	2.94 	1.58 e	-0.36 	1.61 	1.4 	0 	-1.2 	0.14 	3.5 	1.3 	4.7 	0.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,FI	3.41 	1.67 	2.63 	-2.48 	-2.2 	0.5 	1.9 	4.7 	-3.6 	1.4 	4.7 	2.8 	3.5 	3.7 	1.2 	-3.3 	1 	1.9 	1.1 	4.2 	4.1 	3.4 	6.6 	3.4 	1.9 	-2.9 	-5.5 	1.9 
NAT,PCH_PRE,I551,FR	3.16 	1.85 	2.24 	-2.39 	-1.2 	-1.4 	3.5 	1.9 	-2 	-0.43 	2.5 	2.1 	6 	2.2 	0.9 	-1 	6.3 	12.5 	4.3 	: 	: 	: 	0.9 	-0.7 	-1.6 	5 	-2.3 	2.3 
NAT,PCH_PRE,I551,HR	-0.12 	3.72 	9.14 	-3.68 	-2.9 	-6.4 b	3.4 	-7.5 	-14.4 	-0.17 	2.3 	0.8 	-1.3 	2.2 	5.5 	2.3 	-10.3 	-9.6 	3 	-6.9 	1.1 	6.9 	0.7 	24.5 	: 	: 	: 	: 
NAT,PCH_PRE,I551,HU	5.63 	8.01 	7.5 	9.56 	6.7 	8.7 	-0.3 	3.2 	-7.6 	1.73 	5.2 	10 	11.6 	1.9 	4.5 	4.8 	-2.9 	5.4 	10.2 	8.8 	4.8 	4.1 	3.1 	19.9 	: 	: 	: 	: 
NAT,PCH_PRE,I551,IE	: 	-8.83 e	-3.04 e	2.64 e	2.1 e	116.1 be	-8.8 	-13.3 	-3.9 e	0.03 e	10.2 e	-2.4 	4.8 	-0.4 	5.9 	-5.1 	14.8 	-2.2 	4.1 	19.4 	-1.1 	-15.7 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,IS	: 	20.6 	-0.81 	2.6 	10.5 	6.5 	2.3 	4.8 	-10.1 	-1.7 	12.8 	7.2 	11.9 	8 	2.9 	6.1 	-6.2 	-9.3 	3.9 	6.6 	11.6 	5.7 	7.4 	5.7 	-4.2 	-5.2 	6.1 	0.1 
NAT,PCH_PRE,I551,IT	2.46 	1.81 	4.47 	-0.67 	-3.4 	-5 	0.3 	-0.2 	-1 	-0.09 	0.7 	1.6 	1 	1.2 	1.4 	-3.8 	1.6 	6.4 	1.6 	3.2 	-0.6 	-0.4 	-1.2 	2.4 	-5.4 	0 	3.2 	5.1 
NAT,PCH_PRE,I551,LI	18.21 	59.09 	14.72 	-41.23 	-52.6 	-28.8 	37.1 	-4.5 	10.6 	35.57 	-7.1 	-7.4 	-7 	20.6 	5.9 	-13.6 	1 	7.5 	-17.1 	12.5 	86.8 	51.4 	33.4 	-5.1 	-17 	75.5 	-18 	-0.5 
NAT,PCH_PRE,I551,LT	10.54 	2.87 	5.75 	5.02 	5.3 	14.7 	19.4 	13.1 	-28.6 	-2.28 	15.9 	28.3 	42.4 	49.6 	3.1 	13.1 	-3.3 	-5.2 	-12.3 	13.1 	9.9 	-11.6 	-8.9 	-2.1 	: 	: 	: 	: 
NAT,PCH_PRE,I551,LU	4.7 	5.26 	-5.4 	2.6 	33.2 	23.1 b	7.7 	-0.4 	13.7 	0.21 	1.3 	-9.6 	-0.1 	6.7 	3.1 	7.4 	7.4 	0.7 	-17.5 	-2.4 	-8.6 	1.8 	-8.1 	-18 	12.2 	-9.3 	6.6 	13.8 
NAT,PCH_PRE,I551,LV	5.5 	6.26 	5.53 	17.9 	-5.5 	-7.7 b	12.4 	12.4 	-36.3 	-3.88 	14.6 	7.3 	11 	7.1 	-0.7 	5.7 	-4.7 	14.7 	5.8 	-5 	6.7 	-9.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,ME	: 	0.78 	: 	: 	: 	10.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,MK	5.54 	7.2 	10.45 	6.78 	1 	1.1 	0 	-11.8 	-3.4 	: 	: 	: 	: 	: 	: 	37.6 	-39.9 	4.9 	-16.4 	21.8 	-7.3 	-3.7 	-21.5 	-1.7 	5.8 	-6.7 	27.8 	: 
NAT,PCH_PRE,I551,MT	13.5 	-6.75 	5.93 	7.75 	-2.2 	4.2 	-9.1 	0.1 	4.7 	1.09 	7 	25.5 	-11.2 	-11.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,NL	5.18 	7.59 	1.17 	3.37 	5.5 	0.8 	2 	2.8 	-3.4 	-0.97 	13 	9.8 	4.4 	2.9 	-1.5 	-0.1 	-3 	1.4 	9.6 	17.5 	18.3 	3.1 	11.2 	3.6 	12.6 	0.4 	5.7 	8.1 
NAT,PCH_PRE,I551,NO	: 	2.32 	3.61 	2.04 	-0.3 	3.1 	5.2 	2.8 	-0.8 	-0.97 	4.7 	4.1 	5 	4.5 	-1.9 	-1 	1.8 	0.7 	0.6 	5.4 	4.1 	4.1 	2.3 	2.1 	4.7 	1.3 	5 	3.6 
NAT,PCH_PRE,I551,PL	6.67 	14.19 	10.09 	10.52 	5.3 	3.3 	8.8 	12.2 	-1.5 	8.82 	14.3 	11.6 	7.7 	31.3 	5.1 	1 	-11.3 	21.9 	-24.5 	8.7 	102 	14.7 	: 	: 	: 	8 	: 	: 
NAT,PCH_PRE,I551,PT	4.71 	5.14 	5.23 	13.54 	2.1 	-7.5 	-2.5 	4.1 	1.7 	0.43 	5 	6 	4.6 	4.5 	0.1 	6.6 	3 	3.1 	2.5 	7.8 	4.9 	6.9 	3 	-0.8 	-0.2 	3.7 	1 	7.9 
NAT,PCH_PRE,I551,RO	3.62 	7.57 	13.29 	3.32 	-1 	-6.1 b	13 	-8.6 	-16 	1.98 	8.9 	5.9 	0.8 	0.8 	3.7 	-5 	1.5 	-0.6 	-6 	3.6 	-11.9 	-10.3 	3.4 	-7.6 	-2.3 	-20.5 	-28 	: 
NAT,PCH_PRE,I551,RS	: 	14.1 	11.29 	-12.49 	-2.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,SE	2.82 	5.4 	6.19 	4.85 	2.9 	2.1 	2.3 	5.6 	-0.9 	2.39 	5.2 	6.2 	6.4 	1.4 	0.6 	-3.5 	0.9 	2.4 	3.5 	5.6 	1 	-0.7 	6.3 	16.9 	4.8 	-2.8 	-10.5 	-4.2 
NAT,PCH_PRE,I551,SI	5.24 	2.18 	5.48 	-1.39 	-3.6 	-6.1 	1.9 	-4.3 	2.7 	18.25 	5.3 	5.6 	-3.2 	-1.1 	0.7 	-0.1 	-7.8 	0.4 	7.2 	-3.3 	-10.8 	-3 	2.4 	0.2 	9.3 	9.8 	31.3 	: 
NAT,PCH_PRE,I551,SK	6.15 	15.54 	15.63 	-0.33 	5.8 	4.8 	4.2 	4.8 	-7 	12.87 	3.9 	-1.3 	-3.1 	-13.5 	-4 	33.9 	3.8 	-5.1 	5.9 	28.3 	-28.9 	42.3 	7 	39.6 	-14.8 	-32.7 	-36.1 	: 
NAT,PCH_PRE,I551,TR	: 	24.28 	15.58 	-2.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551,UK	: 	5.74 	: 	: 	-1.99 	22.3 b	-5.8 	-15 	3 	-2.1 	3.2 	-13.5 	10.7 	-10.1 	-9.3 	-2.9 	-3.3 	49.5 	14.7 	-14.5 	6.7 	0.6 	8.6 	10.9 	-5.9 	1.3 	-1.2 	-7.2 
NAT,PCH_PRE,I551-I553,AT	1.51 	4.53 	2.22 	0.3 	-0.4 	2.2 	1.07 	2.4 	2.1 	2.86 	3.7 	3 	1.2 	-0.1 	2.3 	-0.7 	1.4 	3 	4.2 	4.1 	0.3 	-4.2 	0.7 	-0.1 	-0.9 	0.5 	5.2 	0.9 
NAT,PCH_PRE,I551-I553,BE	1.15 	1.35 	25.69 	4.02 	0.7 	1.2 	3.7 	2.4 	1.4 	0.24 	1.8 	3.9 	-0.9 	-1.1 	-0.8 	-1 	-2.7 	4.4 	-0.6 	-4 	-3.9 	1.1 	-0.3 	-1.1 	-1.8 	-15.7 	-7.5 	-21.3 
NAT,PCH_PRE,I551-I553,BG	-0.96 	12.3 	5.58 	5.15 	6.6 	9.2 	11.4 	-3.9 	-9 	7.06 	10.3 	21.7 	15.3 	14.1 	4.6 	1.1 	-5.6 	8.6 	-9.3 	13.7 	-22.1 	-14.6 	-3.1 	-10.3 	-20.3 	3.6 	-64.4 	: 
NAT,PCH_PRE,I551-I553,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.8 	1.3 	-0.2 	2.1 	170.3 	-3.3 	-64.8 	-0.6 	-2.7 	-1.6 	2.2 	-2.1 
NAT,PCH_PRE,I551-I553,CY	-1.19 	2.39 	-0.77 	-7.25 	-17.7 	-7.1 	-13.3 	1.2 	14.1 	-0.78 	4.6 	7.3 	-2.7 	11.7 	11.2 	18.1 	22.1 	-0.2 	2.7 	7.3 	8.7 	38.3 	-0.2 	-8.9 	33.6 	-35.5 	171.2 	: 
NAT,PCH_PRE,I551-I553,CZ	6.03 	6.81 	14.26 	-1.54 	-1.5 	14.2 	1.4 	-2 	-2 	-4.57 	-5.3 	3 	-4.9 	-4.5 	6 	-1.5 	-23.5 	9.1 	-5.8 	5.4 	16.7 	63.6 	45.3 	24.9 	3.1 	-13.5 	-46.1 	: 
NAT,PCH_PRE,I551-I553,DE	2.96 	3.24 	2.57 	2.84 	0.5 	2.3 	3.8 	2.2 	-2.8 	1.83 	-11.9 	0.9 	0.8 	16.7 	0.1 	-2.8 	0.9 	4.2 	4 	1.1 	-2 	-0.8 	1.3 	-14.1 	-1.3 	13.1 	26.3 	-6.1 
NAT,PCH_PRE,I551-I553,DK	-0.11 	3.2 	3.15 	2.43 	0.8 	-1.5 	3.1 	-0.1 	-4.8 	1.97 	5.2 	5.6 	1.9 	0.7 	2.2 	4.2 	1.9 	-0.6 	2.4 	-1.5 	1.5 	19.5 	-13.1 	3.3 	-1.2 	4.6 	0.8 	5.2 
NAT,PCH_PRE,I551-I553,EA	1.36 e	2.43 	3.62 	: 	: 	: 	: 	: 	: 	6.46 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,EE	6.57 	10.04 	6.43 	3.59 	6 	4.3 	10.3 	8.3 	-17.2 	-5.09 	15.5 	34.9 	11.7 	23.8 	17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,EL	0.72 e	7.2 e	-0.38 e	1.63 e	3.08 	-15.93 e	-10.3 	-8.9 	52.7 	1.8 	17.6 	1.5 	5.6 	-2.4 	4.3 	-1.9 	-9.2 	9.2 	2.6 	-3.9 	11.2 	2.1 	1.4 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,ES	3.05 	4.97 	5.88 	5.53 	-1.8 	-7.4 	-0.7 	2.4 	-2.6 	-2.89 	1.1 	7.6 	6.4 	8.4 	5.5 	4.1 	2.5 	15.5 	19.9 	8.3 	3 	-1.1 	2.6 	3 	3.8 	-7.6 	7.3 	8.9 
NAT,PCH_PRE,I551-I553,EU27	: u	3.17 	3.4 	1.48 e	-0.15 e	3.75 	0.7 	3.5 	0.3 	2.98 e	-0.7 	0.8 	5.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,EU28	: u	3.16 	3.43 	1.47 e	-0.15 e	3.83 	0.7 	3.5 	0.2 	2.95 e	-0.7 	0.9 	5.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,FI	4.11 	2.42 	1.08 	-2.12 	-0.9 	0.2 	1.7 	4.1 	-2 	1.86 	4.1 	3.2 	4.2 	4.2 	0.4 	-2.7 	0.4 	1.5 	1.5 	3.1 	5.1 	0.9 	5.4 	3.6 	4.9 	-4.6 	-5.2 	1.3 
NAT,PCH_PRE,I551-I553,FR	6.66 	0.45 	3.01 	-1.62 	0.1 	-0.8 	2.6 	38.2 	1 	0.34 	0.9 	2.1 	4.9 	-0.3 	1.7 	-1.5 	4.5 	7.8 	2.9 	: 	: 	: 	-0.8 	0.4 	0 	2.6 	-1.3 	1.2 
NAT,PCH_PRE,I551-I553,HR	2.75 	1.83 	11.95 	0.26 	-1.3 	32.2 b	2.3 	-8.5 	-10.9 	0.27 	2.9 	7.5 	-1.6 	-0.5 	5 	-2.3 	-1.6 	-7.5 	1.6 	-6.8 	9.2 	7.4 	2.7 	30.3 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,HU	7.6 	6.23 	6.41 	10.12 	5.7 	23.8 b	-1.6 	1.9 	-4.8 	0.07 	3.7 	7.2 	6.8 	-2.1 	6 	4.3 	-15.9 	24.9 	8.9 	9.8 	7.6 	3.9 	2.6 	15.8 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,IE	: 	-8.2 e	-9.18 e	2.73 e	2.2 e	64.1 be	-11.9 	-7.4 	-4.6 e	-2.89 e	14.4 e	-5.3 	3.9 	-2.4 	7.3 	13.2 	12.5 	1.2 	0.7 	3.6 	8.5 	-21.9 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,IS	: 	12.21 	-14.23 	18.66 	8.2 	7.3 	-7.1 	1.4 	7.4 	1.95 	5.6 	8.3 	2 	7.8 	0.6 	8.1 	-5.3 	1.3 	11.2 	4.9 	8.8 	1.4 	12.1 	17.6 	-3.9 	-7.5 	5.2 	1.5 
NAT,PCH_PRE,I551-I553,IT	3.16 	1.69 	4.81 	-0.53 	-4.1 	-4.9 	0 	-0.4 	-0.3 	-0.61 	1.6 	1.5 	1.1 	-0.2 	2.5 	-1.9 	2.6 	9.3 	1.9 	2.5 	0.3 	-0.1 	-0.1 	3.5 	-3.3 	0.7 	2.9 	5.3 
NAT,PCH_PRE,I551-I553,LI	21.6 	52.01 	-2.46 	-26.39 	-41 	-73.8 b	10.1 	-8 	12.9 	1.72 	3.1 	-7.2 	-1.4 	3.1 	14 	-27.3 	4.1 	5.9 	30.3 	12.9 	17.3 	9.6 	-41.8 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,LT	5.77 	4.17 	4.06 	7.8 	4 	121.2 b	13.4 	6 	-29 	-1.88 	16.3 	16.3 	25.9 	17.7 	-3.8 	11.5 	-0.2 	-37.5 	-8.6 	15.5 	-2.9 	-24 	-13.8 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,LU	0.05 	-1.8 	-8.61 	9.2 	32 	36.7 b	26.3 	-21 	-1.2 	-8.37 	-5.7 	-8.3 	0.8 	4.1 	-2.1 	4.8 	-1.4 	-14.6 	-4 	9.8 	12 	-5.5 	-31.6 	-13 	13.2 	-6.4 	19.9 	4.8 
NAT,PCH_PRE,I551-I553,LV	12.56 	11.01 	-3.62 	12.92 	1.6 	7.8 b	12.5 	9.3 	-39.1 	-0.23 	11.9 	21.5 	18.1 	4.9 	0.4 	6.8 	-2.3 	10.9 	0.3 	-4.8 	14.9 	-12 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,ME	: 	-3.48 	: 	: 	: 	136.1 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,MK	6.51 	4.06 	0.03 	-2.53 	-4.5 	-4.2 	-3.2 	-2.9 	-4.6 	: 	: 	: 	: 	: 	: 	46 	-44.8 	-1.6 	-11 	23.5 	-3.4 	-12.9 	-18.9 	-5.7 	-0.7 	-9.3 	16.8 	: 
NAT,PCH_PRE,I551-I553,MT	13.6 	-6.56 	5.81 	7.3 	-1.5 	4.3 	-9.2 	0.1 	4.7 	1.21 	6.8 	25.8 	-11.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,NL	1.41 	0.53 	1.39 	1.59 	14.4 b	-2.5 	-0.8 	-2.4 	0.5 	-1.87 	5.7 	3.8 	-1 	-0.6 	-0.2 	1.9 	-0.6 	-0.9 	7.9 	19.7 	2.1 	0.4 	10.5 	-2.1 	-3.9 	3.6 	-0.6 	7.1 
NAT,PCH_PRE,I551-I553,NO	: 	2.47 	2.6 	2.52 	-1.6 	3.5 	2.9 	0.7 	0.3 	0.54 	3.9 	5 	4.5 	5.8 	-1.5 	0.6 	1.2 	1 	0.7 	27.5 	3.6 	1.6 	1.2 	-43.2 	3.5 	-0.2 	78.7 	5.3 
NAT,PCH_PRE,I551-I553,PL	5.27 	11.03 	7.26 	6.14 	0.7 	7.8 	1.7 	0.7 	-2.3 	5.53 	8.2 	6.8 	2 	-0.5 	1.1 	-4.7 	-7 	3.6 	-16.5 	10.4 	16.8 	1 	: 	: 	: 	-7.7 	: 	: 
NAT,PCH_PRE,I551-I553,PT	4.97 	7.47 	6.06 	8.64 	0.4 	-6.6 	-3.3 	1.6 	0.7 	-0.48 	3.3 	4.5 	4.5 	2.3 	0.1 	3.6 	-0.4 	-0.4 	6 	4.2 	1.2 	4 	1.2 	-1.5 	2.5 	1.9 	1.5 	4.9 
NAT,PCH_PRE,I551-I553,RO	5.79 	7.78 	15.29 	4.02 	0.2 	6 b	12.3 	-9.4 	-15.6 	2.12 	8 	5.6 	-1.7 	0.6 	2.3 	-6.3 	1.5 	-1.2 	-7.6 	-0.8 	-12.5 	-10 	5.8 	-6.8 	-4 	-20 	-28.9 	: 
NAT,PCH_PRE,I551-I553,RS	: 	13.03 	8.71 	-13.58 	-2.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I551-I553,SE	1.87 	2.95 	4.95 	4.58 	2.6 	0.6 	1 	1.8 	1.3 	-4.77 	1.8 	5.4 	5.8 	-4.1 	3.7 	3.3 	2.9 	-0.3 	6.1 	0.7 	1.5 	-2 	4.7 	15 	3 	2.2 	-14.3 	-5.3 
NAT,PCH_PRE,I551-I553,SI	4.64 	2.99 	6.62 	-3.29 	-3.2 	-1.3 b	0.3 	-4 	3 	15.2 	5.4 	1.9 	-1.8 	-2.8 	0.2 	-0.7 	-0.4 	-0.3 	2.6 	-2.3 	0.7 	-4.3 	1.2 	1.6 	8.8 	14.4 	4.2 	: 
NAT,PCH_PRE,I551-I553,SK	5.58 	13.67 	12.45 	-1.97 	5 	4.8 	-1 	-0.8 	-8 	12.79 	5.9 	2.3 	-3.6 	-14.5 	-2.4 	4.5 	2.4 	-8.4 	4.3 	30.3 	1.7 	58 	-5.6 	22.4 	-2 	-37.7 	-42.4 	: 
NAT,PCH_PRE,I551-I553,TR	: 	24.74 	15.51 	-1.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
