c_resid,unit,nace_r2,deg_urb,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NAT,PCH_PRE,I552,DEG3,SI	1.63 	6.06 	-1.85 	-4.7 	-2.2 	: 
NAT,PCH_PRE,I552,DEG3,SK	5.07 	11.1 	2.23 	-11.94 	2.3 	: 
NAT,PCH_PRE,I552,DEG3,UK	: 	23.66 	: 	: 	3.47 	: 
NAT,PCH_PRE,I552,TOTAL,AT	3.23 	4.86 	2.11 	2.4 	-0.18 	1.5 b
NAT,PCH_PRE,I552,TOTAL,BE	-0.64 	3.54 	50.21 	: 	1.4 	2.7 b
NAT,PCH_PRE,I552,TOTAL,BG	1.83 	5.41 	5.32 	5.87 	4.1 	21.2 b
NAT,PCH_PRE,I552,TOTAL,CY	: 	: 	: 	: 	: 	-100 b
NAT,PCH_PRE,I552,TOTAL,CZ	1.22 	1.09 	14.96 	-2.96 	-4.7 	7 b
NAT,PCH_PRE,I552,TOTAL,DE	3.14 	2.6 	1.63 	1.36 	-0.6 	0.4 b
NAT,PCH_PRE,I552,TOTAL,DK	-0.89 	6.93 	3.7 	-4.06 	-2.5 	0.2 b
NAT,PCH_PRE,I552,TOTAL,EA	2.62 e	2.65 	4.75 	: 	: 	: 
NAT,PCH_PRE,I552,TOTAL,EE	3.55 	13.64 	5.44 	-0.73 	5.9 	59.8 b
NAT,PCH_PRE,I552,TOTAL,EL	-0.37 e	10.3 e	-4.68 e	5.01 e	2.68 	-27.8 be
NAT,PCH_PRE,I552,TOTAL,ES	7.98 	9.98 	9.49 	12.4 	-2.1 	-5.5 b
NAT,PCH_PRE,I552,TOTAL,EU27	: u	2.91 	5.57 	1.08 e	0.32 	: 
NAT,PCH_PRE,I552,TOTAL,EU28	: u	2.91 	5.63 	1.11 e	0.31 	: 
NAT,PCH_PRE,I552,TOTAL,FI	17.46 	11.81 	-1.4 	4.12 	5.8 	13.9 b
NAT,PCH_PRE,I552,TOTAL,FR	7.77 	-0.78 	2.31 	-3.2 	0.1 	1.1 b
NAT,PCH_PRE,I552,TOTAL,HR	5.95 	1.81 	13.97 	4.96 	-1.5 	132.6 b
NAT,PCH_PRE,I552,TOTAL,HU	12.42 	0.03 	3.34 	12.8 	2.9 	89.1 b
NAT,PCH_PRE,I552,TOTAL,IE	: 	2.27 e	-52.19 e	5.1 e	3.8 e	4.2 be
NAT,PCH_PRE,I552,TOTAL,IS	: 	13.25 	-9.34 	11.44 	49.1 	-68.5 b
NAT,PCH_PRE,I552,TOTAL,IT	6.2 	4.27 	7.6 	0.21 	-2.2 	9.1 b
NAT,PCH_PRE,I552,TOTAL,LI	26.17 	43.78 	-17.92 	-4.81 	-9.2 	-90.4 b
NAT,PCH_PRE,I552,TOTAL,LT	2.91 	5.45 	3.12 	9.49 	2.9 	459.5 b
NAT,PCH_PRE,I552,TOTAL,LU	-1.85 	6.71 	-6.1 	4.8 	15.6 	-14.1 b
NAT,PCH_PRE,I552,TOTAL,LV	30.3 	22.43 	2.86 	-0.17 	6.5 	52.9 b
NAT,PCH_PRE,I552,TOTAL,ME	: 	-5.66 	: 	: 	: 	: 
NAT,PCH_PRE,I552,TOTAL,MK	2.76 	1.92 	-3.97 	-4.64 	-2.3 	-7.4 b
NAT,PCH_PRE,I552,TOTAL,MT	25.69 	24.7 	-10.78 	-32.55 	128.3 	: 
NAT,PCH_PRE,I552,TOTAL,NL	4.58 	-2.79 	4.77 	1.33 	17 b	-1.7 b
NAT,PCH_PRE,I552,TOTAL,NO	: 	1 	4.75 	-1.47 	47.4 	9.1 b
NAT,PCH_PRE,I552,TOTAL,PL	3.81 	8.16 	4.57 	2.7 	-2.9 	10.5 b
NAT,PCH_PRE,I552,TOTAL,PT	24.69 	23.31 	39.68 	-3.65 	52.5 b	-12.9 b
NAT,PCH_PRE,I552,TOTAL,RO	16.08 	10.21 	23.48 	9.04 	9.1 	486.8 b
NAT,PCH_PRE,I552,TOTAL,RS	: 	11.57 	5.66 	-14.89 	-2.1 	: 
NAT,PCH_PRE,I552,TOTAL,SE	-1.08 	-5.2 	6.09 	5.24 	-4 	0 b
NAT,PCH_PRE,I552,TOTAL,SI	4.5 	6.25 	6.52 	-3.85 	-2 	9.9 b
NAT,PCH_PRE,I552,TOTAL,SK	4.44 	10.4 	7.23 	-3.62 	3.8 	5 b
NAT,PCH_PRE,I552,TOTAL,UK	: 	1.7 	: 	: 	-2.9 	264.2 b
NAT,PCH_PRE,I552_I553,DEG1,AT	-0.16 	8.52 	-3.41 	4.1 	-1.77 	: 
NAT,PCH_PRE,I552_I553,DEG1,BE	3.17 	2.43 	39.41 	: 	-4.1 	: 
NAT,PCH_PRE,I552_I553,DEG1,BG	3.42 	9.28 	0.99 	0.78 	2.9 	: 
NAT,PCH_PRE,I552_I553,DEG1,CZ	2.29 	0.7 	9.88 	-3.7 	-1.7 	: 
NAT,PCH_PRE,I552_I553,DEG1,DE	4.83 	1.17 	3.17 	7.19 	3.5 	: 
NAT,PCH_PRE,I552_I553,DEG1,DK	-7.88 	0.92 	23.03 	-3.74 	3 	: 
NAT,PCH_PRE,I552_I553,DEG1,EA	5.56 e	3.35 	6.9 	: 	: 	: 
NAT,PCH_PRE,I552_I553,DEG1,EE	19.75 	17.72 	0.24 	-6.32 	2.8 	: 
NAT,PCH_PRE,I552_I553,DEG1,EL	1.63 e	3.35 e	-1.65 e	10.55 e	2.57 	: 
NAT,PCH_PRE,I552_I553,DEG1,ES	22.5 	7.5 	10.96 	16.03 	5.9 	: 
NAT,PCH_PRE,I552_I553,DEG1,EU27	: u	2.71 	10.34 	3.5 e	-1.27 	: 
NAT,PCH_PRE,I552_I553,DEG1,EU28	: u	2.7 	10.39 	3.57 e	-1.17 e	: 
NAT,PCH_PRE,I552_I553,DEG1,FI	49.57 	-0.91 	2.05 	3.47 	8.6 	: 
NAT,PCH_PRE,I552_I553,DEG1,FR	17.92 	-0.92 	5.56 	1.24 	3.6 	: 
NAT,PCH_PRE,I552_I553,DEG1,HR	2.19 	-0.81 	30.22 	40.78 	: 	: 
NAT,PCH_PRE,I552_I553,DEG1,HU	33.11 	-4.93 	10.39 	22.34 	-11.5 	: 
NAT,PCH_PRE,I552_I553,DEG1,IE	: 	-6.06 e	-5.94 e	58.94 e	: 	: 
NAT,PCH_PRE,I552_I553,DEG1,IS	: 	8.55 	-37.98 	254.02 	41.4 	: 
NAT,PCH_PRE,I552_I553,DEG1,IT	11.09 	10.56 	11.94 	4.97 	0.4 	: 
NAT,PCH_PRE,I552_I553,DEG1,LT	-5.48 	-10.29 	-0.07 	4.16 	4.5 	: 
NAT,PCH_PRE,I552_I553,DEG1,LU	-10.76 	16.02 	-4.3 	-18 	30.2 	-27.1 
NAT,PCH_PRE,I552_I553,DEG1,LV	-10.05 	: c	: c	-11.52 	9 	: 
NAT,PCH_PRE,I552_I553,DEG1,MT	76.43 	-20.3 	0.33 	-42.3 	: 	: 
NAT,PCH_PRE,I552_I553,DEG1,NL	5.34 	7.15 	5.12 	2.26 	20.1 b	: 
NAT,PCH_PRE,I552_I553,DEG1,NO	: 	-3.44 	-8.45 	0.92 	-10.4 	: 
NAT,PCH_PRE,I552_I553,DEG1,PL	8.13 	2.1 	3.89 	1.76 	-5.8 	: 
NAT,PCH_PRE,I552_I553,DEG1,PT	11.88 	8.83 	3.4 	-6.53 	-0.1 b	: 
NAT,PCH_PRE,I552_I553,DEG1,RO	12.79 	8.26 	26.6 	14.01 	3.7 	: 
NAT,PCH_PRE,I552_I553,DEG1,SE	-3.86 	-7.43 	6.2 	6.08 	5.2 	: 
NAT,PCH_PRE,I552_I553,DEG1,SI	14.51 	42.92 	25.68 	6.15 	11 	: 
NAT,PCH_PRE,I552_I553,DEG1,SK	: c	19.73 	11.47 	-0.56 	11.6 	: 
NAT,PCH_PRE,I552_I553,DEG1,UK	: 	1.79 	: 	: 	-14.12 	: 
NAT,PCH_PRE,I552_I553,DEG2,AT	0.96 	5.4 	2.74 	7.1 	3.82 	: 
NAT,PCH_PRE,I552_I553,DEG2,BE	4.44 	1.17 	55.13 	: 	-1.5 	: 
NAT,PCH_PRE,I552_I553,DEG2,BG	6.68 	19.57 	3.37 	4.11 	4.8 	: 
NAT,PCH_PRE,I552_I553,DEG2,CZ	10.41 	2.76 	18.86 	-3.13 	-3.6 	: 
NAT,PCH_PRE,I552_I553,DEG2,DE	4 	4.28 	2.13 	2.71 	-1.2 	: 
NAT,PCH_PRE,I552_I553,DEG2,DK	-8.67 	3.14 	2.24 	1.85 	0.6 	: 
NAT,PCH_PRE,I552_I553,DEG2,EA	9.59 e	0.4 	4.87 	: 	: 	: 
NAT,PCH_PRE,I552_I553,DEG2,EE	52.51 	-4.66 	21.9 	-10.22 	27.9 	: 
NAT,PCH_PRE,I552_I553,DEG2,EL	0.15 e	9.16 e	6.71 e	7.84 e	7.89 	: 
NAT,PCH_PRE,I552_I553,DEG2,ES	33.07 	4.89 	4.67 	5.41 	-3.6 	: 
NAT,PCH_PRE,I552_I553,DEG2,EU27	: u	-0.65 	4.61 	0.6 e	-0.04 	: 
NAT,PCH_PRE,I552_I553,DEG2,EU28	: u	-0.62 	4.65 	0.64 e	0.06 e	: 
NAT,PCH_PRE,I552_I553,DEG2,FI	2.19 	-5.19 	-7.2 	-4.55 	20.5 	: 
NAT,PCH_PRE,I552_I553,DEG2,FR	10.64 	-2.65 	3.12 	-1.32 	-0.5 	: 
NAT,PCH_PRE,I552_I553,DEG2,HR	2.09 	5.06 	15.83 	12.32 	: 	: 
NAT,PCH_PRE,I552_I553,DEG2,HU	25.09 	1.73 	-0.18 	13.65 	105.6 	: 
NAT,PCH_PRE,I552_I553,DEG2,IE	: 	-13.04 e	-57.56 e	-10.69 e	: 	: 
NAT,PCH_PRE,I552_I553,DEG2,IS	: 	-3.61 	-4.22 	-3.83 	1 	: 
NAT,PCH_PRE,I552_I553,DEG2,IT	32.02 	-0.06 	5.03 	-1.86 	-6.7 	: 
NAT,PCH_PRE,I552_I553,DEG2,LI	26.32 	43.14 	-17.86 	-4.88 	-8.8 	: 
NAT,PCH_PRE,I552_I553,DEG2,LT	10.41 	8.21 	3.7 	2.7 	-0.8 	: 
NAT,PCH_PRE,I552_I553,DEG2,LU	7.85 	4.81 	-33.01 	8.4 	208.4 	15.6 
NAT,PCH_PRE,I552_I553,DEG2,LV	32.6 	-0.09 	-15.3 	6.48 	-7.5 	: 
NAT,PCH_PRE,I552_I553,DEG2,MT	-99.7 	53.42 	-9.88 	-27.64 	43 	: 
NAT,PCH_PRE,I552_I553,DEG2,NL	-3.21 	-3.93 	0.01 	-1.08 	21.9 b	: 
NAT,PCH_PRE,I552_I553,DEG2,NO	: 	-3.72 	-2.98 	16.19 	-17.6 	: 
NAT,PCH_PRE,I552_I553,DEG2,PL	18.5 	7.92 	4.08 	2.91 	-0.5 	: 
NAT,PCH_PRE,I552_I553,DEG2,PT	-1.64 	1.55 	6.55 	-4.12 	-10.7 b	: 
NAT,PCH_PRE,I552_I553,DEG2,RO	12.38 	3.8 	32.14 	5.86 	3.7 	: 
NAT,PCH_PRE,I552_I553,DEG2,SE	4.06 	0.06 	2.05 	1.73 	5.6 	: 
NAT,PCH_PRE,I552_I553,DEG2,SI	6.29 	4.34 	48.83 	-5.08 	-3.2 	: 
NAT,PCH_PRE,I552_I553,DEG2,SK	: c	3.14 	11.87 	7.4 	0.9 	: 
NAT,PCH_PRE,I552_I553,DEG2,UK	: 	-8.99 	: 	: 	-2.01 	: 
NAT,PCH_PRE,I552_I553,DEG3,AT	5.26 	6.75 	3.46 	1.5 	-0.98 	: 
NAT,PCH_PRE,I552_I553,DEG3,BE	-12.51 	6.12 	28.61 	: 	0.1 	: 
NAT,PCH_PRE,I552_I553,DEG3,BG	-0.98 	0.16 	8.8 	8.91 	3.9 	: 
NAT,PCH_PRE,I552_I553,DEG3,CY	242.8 	66.79 	-94.2 	-4.63 	-17.1 	: 
NAT,PCH_PRE,I552_I553,DEG3,CZ	0.39 	2.98 	15.13 	-1.95 	-2.3 	: 
NAT,PCH_PRE,I552_I553,DEG3,DE	2.03 	3.26 	3.26 	2.4 	-1.1 	: 
NAT,PCH_PRE,I552_I553,DEG3,DK	-1.46 	1.31 	-2.3 	0.3 	-0.7 	: 
NAT,PCH_PRE,I552_I553,DEG3,EA	-3.87 e	2.42 	3.36 	: 	: 	: 
NAT,PCH_PRE,I552_I553,DEG3,EE	-9.59 	17.18 	3.26 	2.98 	2.4 	: 
NAT,PCH_PRE,I552_I553,DEG3,EL	-0.79 e	10.34 e	-3.88 e	3.62 e	1.1 	: 
NAT,PCH_PRE,I552_I553,DEG3,ES	-16.69 	11.57 	8.47 	10.97 	-4.8 	: 
NAT,PCH_PRE,I552_I553,DEG3,EU27	: u	3.68 	2.35 	1.13 e	-0.47 	: 
NAT,PCH_PRE,I552_I553,DEG3,EU28	: u	3.65 	2.41 	1.13 e	-0.38 	: 
NAT,PCH_PRE,I552_I553,DEG3,FI	1 	9.81 	-5.36 	-0.22 	0 	: 
NAT,PCH_PRE,I552_I553,DEG3,FR	7.06 	-0.04 	3.37 	-1.41 	1.5 	: 
NAT,PCH_PRE,I552_I553,DEG3,HR	6.11 	-0.93 	11.72 	0.49 	-2.4 	: 
NAT,PCH_PRE,I552_I553,DEG3,HU	-0.11 	4.05 	5.6 	7.81 	-20.4 	: 
NAT,PCH_PRE,I552_I553,DEG3,IE	: 	0.73 e	-44.01 e	2.23 e	: 	: 
NAT,PCH_PRE,I552_I553,DEG3,IS	: 	4.64 	-30.8 	42.17 	6.2 	: 
NAT,PCH_PRE,I552_I553,DEG3,IT	-20.51 	-0.47 	3.78 	-0.49 	-6 	: 
NAT,PCH_PRE,I552_I553,DEG3,LT	-0.95 	6.21 	3.32 	16.47 	6.1 	: 
NAT,PCH_PRE,I552_I553,DEG3,LU	-6.45 	-11.86 	-6.94 	20.7 	14.6 	74.5 
NAT,PCH_PRE,I552_I553,DEG3,LV	42.07 	16.28 	-15.54 	17.32 	27.2 	: 
NAT,PCH_PRE,I552_I553,DEG3,MT	5851.35 	: 	-100 	19.44 	-50.5 	: 
NAT,PCH_PRE,I552_I553,DEG3,NL	1.35 	-2.68 	2.4 	2.63 	15.2 b	: 
NAT,PCH_PRE,I552_I553,DEG3,NO	: 	5.63 	2.64 	-0.3 	1.6 	: 
NAT,PCH_PRE,I552_I553,DEG3,PL	-8.54 	9.7 	5.58 	2.52 	-3.8 	: 
NAT,PCH_PRE,I552_I553,DEG3,PT	8.46 	30.97 	14.46 	-0.36 	3.4 b	: 
NAT,PCH_PRE,I552_I553,DEG3,RO	19.48 	12.25 	21.4 	6.3 	10.8 	: 
NAT,PCH_PRE,I552_I553,DEG3,SE	-0.32 	0.26 	3.02 	4.82 	0.4 	: 
NAT,PCH_PRE,I552_I553,DEG3,SI	2.61 	3.27 	-3.83 	-5.88 	-2.9 	: 
NAT,PCH_PRE,I552_I553,DEG3,SK	6.32 	11.74 	2.66 	-13.12 	2.6 	: 
NAT,PCH_PRE,I552_I553,DEG3,UK	: 	10.16 	: 	: 	0.23 	: 
NAT,PCH_PRE,I552_I553,TOTAL,AT	4.05 	6.53 	2.96 	2.8 	-0.02 	1.3 b
NAT,PCH_PRE,I552_I553,TOTAL,BE	-0.91 	2.75 	44.94 	: 	-1.1 	4.7 b
NAT,PCH_PRE,I552_I553,TOTAL,BG	1.85 	6.36 	6.05 	6.15 	3.9 	19.5 b
NAT,PCH_PRE,I552_I553,TOTAL,CY	242.8 	66.79 	-94.2 	-4.63 	-17.1 	4.3 b
NAT,PCH_PRE,I552_I553,TOTAL,CZ	2.41 	2.74 	15.31 	-2.33 	-2.5 	6.9 b
NAT,PCH_PRE,I552_I553,TOTAL,DE	2.92 	3.34 	2.47 	3.09 	-0.5 	1.2 b
NAT,PCH_PRE,I552_I553,TOTAL,DK	-2.86 	1.5 	-0.14 	0.21 	-0.3 	-3.8 b
NAT,PCH_PRE,I552_I553,TOTAL,EA	1.63 e	1.92 	4.22 	: 	: 	: 
NAT,PCH_PRE,I552_I553,TOTAL,EE	3.77 	13.64 	5.44 	-0.73 	5.9 	7 b
NAT,PCH_PRE,I552_I553,TOTAL,EL	-0.67 e	10.11 e	-3.11 e	4.03 e	1.55 	-26.3 be
NAT,PCH_PRE,I552_I553,TOTAL,ES	7.17 	8.48 	7.47 	9.6 	-2.8 	-4.6 b
NAT,PCH_PRE,I552_I553,TOTAL,EU27	: u	2.18 	4.1 	1.3 e	0.15 	6.7 be
NAT,PCH_PRE,I552_I553,TOTAL,EU28	: u	2.17 	4.15 	1.31 e	0.15 	6.9 be
NAT,PCH_PRE,I552_I553,TOTAL,FI	6.91 	5.55 	-4.87 	-0.71 	4.6 	-1 b
NAT,PCH_PRE,I552_I553,TOTAL,FR	9.84 	-0.78 	3.71 	-0.92 	1.4 	-0.3 b
NAT,PCH_PRE,I552_I553,TOTAL,HR	4.79 	0.53 	13.97 	3.29 	0 	96.3 b
NAT,PCH_PRE,I552_I553,TOTAL,HU	12.35 	2.18 	4 	11.37 	3.5 	77 b
NAT,PCH_PRE,I552_I553,TOTAL,IE	: 	-2.37 e	-42.62 e	3.23 e	: 	: 
NAT,PCH_PRE,I552_I553,TOTAL,IS	: 	2.65 	-25.69 	36.97 	5.6 	8.2 b
NAT,PCH_PRE,I552_I553,TOTAL,IT	4.56 	1.45 	5.48 	-0.24 	-5.4 	-4.7 b
NAT,PCH_PRE,I552_I553,TOTAL,LI	26.32 	43.14 	-17.86 	-4.88 	-8.8 	-90.5 b
NAT,PCH_PRE,I552_I553,TOTAL,LT	2.86 	4.97 	3.04 	9.55 	3.2 	418.2 b
NAT,PCH_PRE,I552_I553,TOTAL,LU	-4.66 	-8.04 	-11.27 	15.4 	30.9 	52 b
NAT,PCH_PRE,I552_I553,TOTAL,LV	24.88 	: c	: c	6.02 	13.5 	49.6 b
NAT,PCH_PRE,I552_I553,TOTAL,ME	: 	-5.36 	: 	: 	: 	516.4 b
NAT,PCH_PRE,I552_I553,TOTAL,MK	7.37 	1.39 	-7.37 	-8.22 	-7.7 	-6.9 b
NAT,PCH_PRE,I552_I553,TOTAL,MT	25.69 	24.7 	-10.78 	-32.55 	128.3 	25.5 b
NAT,PCH_PRE,I552_I553,TOTAL,NL	-0.37 	-2.5 	1.49 	0.85 	18.6 b	-4 b
NAT,PCH_PRE,I552_I553,TOTAL,NO	: 	2.79 	0.49 	3.54 	-4.3 	4.3 b
NAT,PCH_PRE,I552_I553,TOTAL,PL	3.91 	8.12 	4.79 	2.59 	-2.8 	11.4 b
NAT,PCH_PRE,I552_I553,TOTAL,PT	5.65 	14.03 	8.51 	-3.47 	-3.7 b	-4.3 b
NAT,PCH_PRE,I552_I553,TOTAL,RO	15.88 	8.79 	25.67 	7.88 	7 	336 b
NAT,PCH_PRE,I552_I553,TOTAL,RS	: 	11.74 	5.74 	-14.8 	-2.1 	: 
NAT,PCH_PRE,I552_I553,TOTAL,SE	0.37 	-0.7 	3.14 	4.19 	2.2 	-1.6 b
NAT,PCH_PRE,I552_I553,TOTAL,SI	3.9 	4.01 	8.07 	-5.61 	-2.8 	5.3 b
NAT,PCH_PRE,I552_I553,TOTAL,SK	4.63 	10.7 	7.73 	-4.3 	3.9 	4.7 b
NAT,PCH_PRE,I552_I553,TOTAL,UK	: 	1.7 	: 	: 	-3.15 	63.5 b
NAT,PCH_PRE,I553,DEG1,AT	21.86 	-11.19 	0.01 	-7.8 	-10.34 	: 
NAT,PCH_PRE,I553,DEG1,BE	: c	: c	: c	: 	-29.1 	: 
NAT,PCH_PRE,I553,DEG1,CH	: 	29.86 	4.11 	-5.95 	7.8 	: 
NAT,PCH_PRE,I553,DEG1,CZ	46.36 	10.62 	-4.22 	-3.43 	-6.9 	: 
NAT,PCH_PRE,I553,DEG1,DE	8.08 	-1.56 	7.22 	8.62 	-2.7 	: 
NAT,PCH_PRE,I553,DEG1,DK	-4.03 	-2.46 	3.88 	3.9 	-0.1 	: 
NAT,PCH_PRE,I553,DEG1,EA	2.5 e	0.94 	1.94 	: 	: 	: 
NAT,PCH_PRE,I553,DEG1,EL	-17.94 	3.36 	47.06 	-37.41 	-22.54 	: 
NAT,PCH_PRE,I553,DEG1,ES	14.48 	4.01 	15.65 	5.1 	1.4 	: 
NAT,PCH_PRE,I553,DEG1,EU27	: u	-1.5 	6.38 	1.71 e	-6.47 	: 
NAT,PCH_PRE,I553,DEG1,EU28	: u	-1.5 	6.38 	1.71 e	-6.37 e	: 
NAT,PCH_PRE,I553,DEG1,FI	1.49 	1.26 	4.54 	-3.04 	-0.9 	: 
NAT,PCH_PRE,I553,DEG1,FR	14.01 	-3.62 	3.78 	1.27 	2.4 	: 
NAT,PCH_PRE,I553,DEG1,HR	: c	: c	: c	: c	: 	: 
NAT,PCH_PRE,I553,DEG1,HU	13.97 	-15.97 	25.84 	61.2 	-54 	: 
NAT,PCH_PRE,I553,DEG1,IE	: 	-51.52 e	274.74 e	-5.2 e	: 	: 
NAT,PCH_PRE,I553,DEG1,IS	: 	114.48 	-35.21 	402.67 	-8.6 	: 
NAT,PCH_PRE,I553,DEG1,IT	9.09 	16.16 	-13.07 	2.74 	-12.1 	: 
NAT,PCH_PRE,I553,DEG1,LT	14.08 	-24.45 	37.87 	-23.17 	262.1 	: 
NAT,PCH_PRE,I553,DEG1,LU	-1.28 	-1.27 	-23.47 	24.9 	6.9 	-10.4 
NAT,PCH_PRE,I553,DEG1,LV	2594.44 	: c	: c	-83.92 	-88.6 	: 
NAT,PCH_PRE,I553,DEG1,NL	-10.74 	1.27 	-0.97 	11.61 	28.7 b	: 
NAT,PCH_PRE,I553,DEG1,NO	: 	2.31 	-19.94 	-6.61 	-22.8 	: 
NAT,PCH_PRE,I553,DEG1,PL	14.06 	9.96 	48.58 	-0.76 	-11.7 	: 
NAT,PCH_PRE,I553,DEG1,PT	-1.79 	4.13 	-8.73 	-11.58 	-2.9 	: 
NAT,PCH_PRE,I553,DEG1,RO	12.02 	-10.15 	82.5 	11.9 	-52.5 	: 
NAT,PCH_PRE,I553,DEG1,SE	4.05 	-3.48 	1.55 	2.32 	6.7 	: 
NAT,PCH_PRE,I553,DEG1,SI	78.27 	3.68 	-20.48 	-49.02 	408.5 	: 
NAT,PCH_PRE,I553,DEG1,SK	: c	-41.59 	59.12 	-46.48 	34.3 	: 
NAT,PCH_PRE,I553,DEG1,UK	: 	-5.96 	: 	: 	-16.81 	: 
NAT,PCH_PRE,I553,DEG2,AT	-0.82 	17.96 	-9.83 	18.7 	10.18 	: 
NAT,PCH_PRE,I553,DEG2,BE	: c	: c	: c	: 	-16.1 	: 
NAT,PCH_PRE,I553,DEG2,BG	-36.33 	60.97 	26.37 	-31.34 	0 	: 
NAT,PCH_PRE,I553,DEG2,CH	: 	-2.05 	5.5 	-2.12 	-3.5 	: 
NAT,PCH_PRE,I553,DEG2,CZ	39.79 	0.27 	35.67 	-1.07 	2.3 	: 
NAT,PCH_PRE,I553,DEG2,DE	4.44 	7.16 	5.12 	10.49 	-1.7 	: 
NAT,PCH_PRE,I553,DEG2,DK	-10.15 	2.7 	2.46 	2.88 	2.2 	: 
NAT,PCH_PRE,I553,DEG2,EA	8.91 e	-0.3 	2.24 	: 	: 	: 
NAT,PCH_PRE,I553,DEG2,EL	-7.31 	4.41 	-29.47 	-11.57 	4.62 	: 
NAT,PCH_PRE,I553,DEG2,ES	38.21 	4.06 	-0.86 	7.78 	-2.1 	: 
NAT,PCH_PRE,I553,DEG2,EU27	: u	1.98 	-0.76 	1.01 e	0.32 	: 
NAT,PCH_PRE,I553,DEG2,EU28	: u	1.97 	-0.75 	1.01 e	0.42 e	: 
NAT,PCH_PRE,I553,DEG2,FI	-1.66 	-5.99 	-6.21 	-9.23 	20.3 	: 
NAT,PCH_PRE,I553,DEG2,FR	11.73 	-1.97 	4.14 	1.9 	1.1 	: 
NAT,PCH_PRE,I553,DEG2,HR	: c	: c	: c	: c	: 	: 
NAT,PCH_PRE,I553,DEG2,HU	71.36 	-5.11 	8.47 	9.39 	322.4 	: 
NAT,PCH_PRE,I553,DEG2,IE	: 	38.07 e	-33.63 e	-34.55 e	: 	: 
NAT,PCH_PRE,I553,DEG2,IS	: 	-17.33 	-9.45 	2.73 	-11.8 	: 
NAT,PCH_PRE,I553,DEG2,IT	25.77 	-4.28 	4.69 	-2.36 	-9.9 	: 
NAT,PCH_PRE,I553,DEG2,LI	: 	-100 	0 	-20 	: 	: 
NAT,PCH_PRE,I553,DEG2,LT	57.81 	-15.74 	50.68 	37.5 	-36.4 	: 
NAT,PCH_PRE,I553,DEG2,LU	-4.83 	0.2 	-25.55 	7.6 	197.4 	390.4 
NAT,PCH_PRE,I553,DEG2,LV	-19.41 	-9.17 	-42.83 	3.65 	54.9 	: 
NAT,PCH_PRE,I553,DEG2,NL	-11.57 	-0.41 	-6.83 	-5.88 	32 b	: 
NAT,PCH_PRE,I553,DEG2,NO	: 	-2.78 	-0.58 	13.63 	-21.2 	: 
NAT,PCH_PRE,I553,DEG2,PL	46.3 	9.36 	26.51 	-4.33 	-8.4 	: 
NAT,PCH_PRE,I553,DEG2,PT	-9.42 	-5.7 	2.22 	0.06 	-14 	: 
NAT,PCH_PRE,I553,DEG2,RO	26.15 	-18.26 	71.39 	-9.2 	9.6 	: 
NAT,PCH_PRE,I553,DEG2,SE	2.71 	4.06 	-0.02 	2.16 	8.6 	: 
NAT,PCH_PRE,I553,DEG2,SI	-2.06 	3.44 	101.29 	-13.46 	-7.8 	: 
NAT,PCH_PRE,I553,DEG2,SK	: c	12.12 	29.53 	-1.18 	3.7 	: 
NAT,PCH_PRE,I553,DEG2,UK	: 	9.27 	: 	: 	1.75 	: 
NAT,PCH_PRE,I553,DEG3,AT	9.86 	18.39 	12.4 	4.3 	0.48 	: 
NAT,PCH_PRE,I553,DEG3,BE	: c	: c	: c	: 	-10.5 	: 
NAT,PCH_PRE,I553,DEG3,BG	4.21 	42.05 	45.21 	27.97 	-6.7 	: 
NAT,PCH_PRE,I553,DEG3,CH	: 	-0.49 	16.09 	-6.82 	-5 	: 
NAT,PCH_PRE,I553,DEG3,CY	242.8 	66.79 	-94.2 	-4.63 	-17.1 	: 
NAT,PCH_PRE,I553,DEG3,CZ	0.47 	10.31 	14.38 	0.36 	8.3 	: 
NAT,PCH_PRE,I553,DEG3,DE	0.64 	5.15 	6.42 	6.42 	-0.2 	: 
NAT,PCH_PRE,I553,DEG3,DK	-2.51 	-1.19 	-2.71 	1.68 	0.4 	: 
NAT,PCH_PRE,I553,DEG3,EA	-5.09 e	1.4 	4.64 	: 	: 	: 
NAT,PCH_PRE,I553,DEG3,EL	-3.05 	8.69 	12.85 	-4.13 	-7.49 	: 
NAT,PCH_PRE,I553,DEG3,ES	-21.39 	8.88 	7.21 	4.76 	-6.2 	: 
NAT,PCH_PRE,I553,DEG3,EU27	: u	1.08 	2.97 	1.89 e	-0.49 	: 
NAT,PCH_PRE,I553,DEG3,EU28	: u	1.05 	3 	1.87 e	-0.37 	: 
NAT,PCH_PRE,I553,DEG3,FI	-4.46 	3.14 	-10.71 	-1.93 	-1.9 	: 
NAT,PCH_PRE,I553,DEG3,FR	11.44 	0.1 	5.61 	1.18 	3.4 	: 
NAT,PCH_PRE,I553,DEG3,HR	1.04 	-7.71 	15.55 	-6.61 	10.6 	: 
NAT,PCH_PRE,I553,DEG3,HU	-16.13 	30.32 	7.53 	-2.2 	-23.8 	: 
NAT,PCH_PRE,I553,DEG3,IE	: 	-12.11 e	-17.79 e	12.35 e	: 	: 
NAT,PCH_PRE,I553,DEG3,IS	: 	-1.67 	-38.67 	69.26 	-7.9 	: 
