unit,purpose,duration,partner,expend,geo\time	2016 	2015 	2014 	2013 	2012 
NAC,PERS,N_GE1,DOM,OTH,CZ	185.41 	174.19 	142.23 	146.71 	140.44 
NAC,PERS,N_GE1,DOM,OTH,DE	19.19 	18.28 	18.56 	19.46 	18.18 
NAC,PERS,N_GE1,DOM,OTH,DK	269.38 	206.14 	244.38 b	243.69 b	148.6 
NAC,PERS,N_GE1,DOM,OTH,EE	8.18 	8.1 	5.32 	5.28 	3.21 
NAC,PERS,N_GE1,DOM,OTH,EL	7.03 	6.45 	6.88 	7.32 	2.99 
NAC,PERS,N_GE1,DOM,OTH,ES	11.6 	8.56 b	12.88 	12.59 	12.71 
NAC,PERS,N_GE1,DOM,OTH,EU28	: 	: 	: 	: 	40.64 
NAC,PERS,N_GE1,DOM,OTH,FI	20.7 	21.34 	20.58 	20.77 	21.19 
NAC,PERS,N_GE1,DOM,OTH,FR	16.22 	16.08 	15.82 	15.28 	15.07 
NAC,PERS,N_GE1,DOM,OTH,HR	31.98 	42.64 	45.72 	84.72 	44.51 
NAC,PERS,N_GE1,DOM,OTH,HU	1866.65 	1888.53 	1733.92 	1619.04 	1455.54 
NAC,PERS,N_GE1,DOM,OTH,IE	35.49 	34.92 	33.94 	32.07 	31.37 
NAC,PERS,N_GE1,DOM,OTH,IT	22.44 	19.47 	16.57 b	19.06 	20.06 
NAC,PERS,N_GE1,DOM,OTH,LT	2.79 	2.27 	3.16 	12 	12.24 
NAC,PERS,N_GE1,DOM,OTH,LU	9.37 u	12.92 	20.31 	21.63 	5.32 
NAC,PERS,N_GE1,DOM,OTH,LV	6.1 	6.46 	5.24 	6.15 	5.16 
NAC,PERS,N_GE1,DOM,OTH,MT	38.1 	32.22 	33.05 b	28.32 	19.99 
NAC,PERS,N_GE1,DOM,OTH,NL	6.66 	6.43 	6.34 	3.85 	3.44 
NAC,PERS,N_GE1,DOM,OTH,PL	19.83 	19.24 	19.39 b	19.9 	32.62 
NAC,PERS,N_GE1,DOM,OTH,PT	5.22 	5.94 	6.7 	4.68 	4.84 
NAC,PERS,N_GE1,DOM,OTH,RO	28.37 	24.7 	22.77 	23.81 	28.82 
NAC,PERS,N_GE1,DOM,OTH,SE	167.61 	160.63 	149.46 	: 	: 
NAC,PERS,N_GE1,DOM,OTH,SI	6.84 	6.8 	7.68 	7.8 	6.58 
NAC,PERS,N_GE1,DOM,OTH,SK	10.48 	11.36 	10.05 	11.37 b	21.87 
NAC,PERS,N_GE1,DOM,OTH,UK	: 	: 	: 	5.97 	6.12 
NAC,PERS,N_GE1,DOM,REST,BE	19.19 	0 	0 	0 	: 
NAC,PERS,N_GE1,DOM,REST,BG	23.51 	24.38 	22.27 	18.3 	20.22 
NAC,PERS,N_GE1,DOM,REST,CH	29.61 	27.5 	28.46 	26.94 	26.92 
NAC,PERS,N_GE1,DOM,REST,CY	15.65 	15.44 	18.88 	21.16 	: 
NAC,PERS,N_GE1,DOM,REST,CZ	100.79 	121.27 	80.55 	97.64 	89.74 
NAC,PERS,N_GE1,DOM,REST,DK	: 	: 	: b	: b	: 
NAC,PERS,N_GE1,DOM,REST,EE	8.18 	8.26 	7.68 	6.82 	4.73 
NAC,PERS,N_GE1,DOM,REST,EL	10.17 	9.47 	8.35 	7.71 	9.64 
NAC,PERS,N_GE1,DOM,REST,ES	12.12 	13.39 b	5.49 	5.27 	5.19 
NAC,PERS,N_GE1,DOM,REST,FI	12.45 	12.47 	11.87 	12.45 	12.93 
NAC,PERS,N_GE1,DOM,REST,FR	9.16 	8.67 	8.66 	8.3 	8.4 
NAC,PERS,N_GE1,DOM,REST,HR	59.23 	49.06 	46.36 	36.62 	37.76 
NAC,PERS,N_GE1,DOM,REST,HU	751.16 	739.07 	683.02 	642.16 	557.31 
NAC,PERS,N_GE1,DOM,REST,IT	: 	: 	: b	: 	: 
NAC,PERS,N_GE1,DOM,REST,LT	4.36 	4.33 	4.17 	15.81 	13.43 
NAC,PERS,N_GE1,DOM,REST,LU	31.13 u	35.15 	20.41 	19.05 	14.38 
NAC,PERS,N_GE1,DOM,REST,LV	1.87 	2.7 	1.67 	1.96 	0.71 
NAC,PERS,N_GE1,DOM,REST,MT	: 	: 	: b	: 	: 
NAC,PERS,N_GE1,DOM,REST,NL	6.48 	6.2 	5.7 	5.74 	5.42 
NAC,PERS,N_GE1,DOM,REST,PL	35.47 	31.51 	28.64 b	46.24 	45.09 
NAC,PERS,N_GE1,DOM,REST,PT	9.87 	10.36 	7.89 	4.42 	5.78 
NAC,PERS,N_GE1,DOM,REST,RO	38.57 	33.32 	29.47 	28.22 	26.24 
NAC,PERS,N_GE1,DOM,REST,SI	6.49 	5.91 	7.17 	6.15 	5.98 
NAC,PERS,N_GE1,DOM,REST,SK	7.33 	6.8 	7.12 	6.6 b	: 
NAC,PERS,N_GE1,DOM,REST,UK	: 	: 	: 	14.2 	13.73 
NAC,PERS,N_GE1,DOM,TOTAL,AT	105.61 	103.5 	95.16 	96.89 	94.74 
NAC,PERS,N_GE1,DOM,TOTAL,BE	56.1 	58.43 	54.17 	55.24 	54.76 
NAC,PERS,N_GE1,DOM,TOTAL,BG	57.25 	58.62 	60 	47.8 	53.04 
NAC,PERS,N_GE1,DOM,TOTAL,CH	99.01 	97.92 	96.89 	105.16 	93.53 
NAC,PERS,N_GE1,DOM,TOTAL,CY	43.38 	44.16 	42.16 	36.91 	22.07 
NAC,PERS,N_GE1,DOM,TOTAL,CZ	486.88 	481.17 	377.07 	410.05 	391.17 
NAC,PERS,N_GE1,DOM,TOTAL,DE	62.55 	59.79 	63.07 	65.06 	63.91 
NAC,PERS,N_GE1,DOM,TOTAL,DK	730.71 	549.06 	696.11 b	646.46 b	390.34 
NAC,PERS,N_GE1,DOM,TOTAL,EE	35.14 	35.03 	29.03 	27.54 	21.28 
NAC,PERS,N_GE1,DOM,TOTAL,EL	27.64 	25.9 	25.27 	24.88 	25.21 
NAC,PERS,N_GE1,DOM,TOTAL,ES	43.84 	42.29 b	31.75 	30.84 	30.67 
NAC,PERS,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	137.35 
NAC,PERS,N_GE1,DOM,TOTAL,FI	59.48 	61.22 	60.41 	61.84 	65.13 
NAC,PERS,N_GE1,DOM,TOTAL,FR	49.63 	48.47 	47.9 	46.33 	46.19 
NAC,PERS,N_GE1,DOM,TOTAL,HR	185.82 	181.97 	171.62 	221.93 	202.86 
NAC,PERS,N_GE1,DOM,TOTAL,HU	7149.39 	6843.09 	6604.15 	5937.76 	5198.13 
NAC,PERS,N_GE1,DOM,TOTAL,IE	76.07 	73.93 	71.65 	69.5 	68.67 
NAC,PERS,N_GE1,DOM,TOTAL,IT	57.96 	54.66 	45.46 b	47.97 	50.94 
NAC,PERS,N_GE1,DOM,TOTAL,LT	23.17 	20.96 	18.53 	57.94 	57.25 
NAC,PERS,N_GE1,DOM,TOTAL,LU	100.43 u	111.39 	168.55 	90.69 	52.58 
NAC,PERS,N_GE1,DOM,TOTAL,LV	14.97 	17.78 	14.2 	16.94 	11.14 
NAC,PERS,N_GE1,DOM,TOTAL,MT	62.66 	54.75 	58.68 b	49.69 	43.6 
NAC,PERS,N_GE1,DOM,TOTAL,NL	32.79 	31.7 	30.05 	26.8 	25.3 
NAC,PERS,N_GE1,DOM,TOTAL,PL	109.02 	100.31 	92.65 b	155.54 	173.22 
NAC,PERS,N_GE1,DOM,TOTAL,PT	28.57 	29.91 	26.83 	18.04 	22.09 
NAC,PERS,N_GE1,DOM,TOTAL,RO	139.75 	126.48 	111.02 	107.12 	101.77 
NAC,PERS,N_GE1,DOM,TOTAL,SE	350.91 	339.51 	310.53 	: 	: 
NAC,PERS,N_GE1,DOM,TOTAL,SI	35.58 	35.15 	36.33 	34.25 	33.17 
NAC,PERS,N_GE1,DOM,TOTAL,SK	34.91 	34.07 	37.94 	33.46 b	43.26 
NAC,PERS,N_GE1,DOM,TOTAL,UK	: 	: 	: 	55.16 	53.97 
NAC,PERS,N_GE1,DOM,TRA,AT	18.19 	18.68 	19.01 	18.34 	15.73 
NAC,PERS,N_GE1,DOM,TRA,BE	6.83 	6.04 	6.87 	6.57 	7 
NAC,PERS,N_GE1,DOM,TRA,BG	11.59 	12.58 	16.61 	13.29 	14.28 
NAC,PERS,N_GE1,DOM,TRA,CH	10.39 	11.93 	12.2 	14.53 	12.92 
NAC,PERS,N_GE1,DOM,TRA,CY	5.31 	8.82 	7.45 	6.41 	7.74 
NAC,PERS,N_GE1,DOM,TRA,CZ	80.02 	82.63 	82.95 	78.41 	79.37 
NAC,PERS,N_GE1,DOM,TRA,DE	17.6 	17.61 	19.69 	19.9 	21.3 
NAC,PERS,N_GE1,DOM,TRA,DK	217.6 	162.94 	236.43 b	199.76 b	113.96 
NAC,PERS,N_GE1,DOM,TRA,EE	10.38 	11.39 	10.11 	10.18 	8.27 
NAC,PERS,N_GE1,DOM,TRA,EL	6.05 	5.77 	5.89 	5.83 	7.27 
NAC,PERS,N_GE1,DOM,TRA,ES	9.7 	10.54 b	6.61 	6.22 	6.01 
NAC,PERS,N_GE1,DOM,TRA,EU28	: 	: 	: 	: 	32.47 
NAC,PERS,N_GE1,DOM,TRA,FI	16.4 	17.77 	17.91 	18.49 	20.14 
NAC,PERS,N_GE1,DOM,TRA,FR	11.37 	11.48 	11.66 	11.44 	11.61 
NAC,PERS,N_GE1,DOM,TRA,HR	49.71 	52.68 	49.73 	57.55 	72.95 
NAC,PERS,N_GE1,DOM,TRA,HU	1315.04 	1294.67 	1326.82 	1251.29 	1166.64 
NAC,PERS,N_GE1,DOM,TRA,IE	11.5 	11.76 	12.32 	12.47 	12.66 
NAC,PERS,N_GE1,DOM,TRA,IT	13.04 	12.31 	11.09 b	10.58 	11.76 
NAC,PERS,N_GE1,DOM,TRA,LT	5.88 	5.62 	4.42 	13.38 	12.83 
NAC,PERS,N_GE1,DOM,TRA,LU	23.55 u	35.1 	68.72 	31.74 	13.08 
NAC,PERS,N_GE1,DOM,TRA,LV	5.31 	6.44 	5.05 	6.41 	4.27 
NAC,PERS,N_GE1,DOM,TRA,MT	4.06 	3.91 	4.28 b	3.67 	3.06 
NAC,PERS,N_GE1,DOM,TRA,NL	5.29 	5.56 	5.92 	5.26 	5.24 
NAC,PERS,N_GE1,DOM,TRA,PL	20.07 	18.96 	18.3 b	36.04 	44.48 
NAC,PERS,N_GE1,DOM,TRA,PT	7.44 	6.67 	6.86 	5.42 	6.54 
NAC,PERS,N_GE1,DOM,TRA,RO	43.3 	40.69 	36.65 	34.06 	21.17 
NAC,PERS,N_GE1,DOM,TRA,SE	82.71 	91.52 	87.02 	: 	: 
NAC,PERS,N_GE1,DOM,TRA,SI	5.09 	5.37 	6.19 	6.27 	6.3 
NAC,PERS,N_GE1,DOM,TRA,SK	4.83 	4.68 	7.7 	5.12 b	8.53 
NAC,PERS,N_GE1,DOM,TRA,UK	: 	: 	: 	13.34 	13.08 
NAC,PERS,N_GE1,OUT,ACC,AT	52.79 	54.07 	54.74 	59.62 	58.46 
NAC,PERS,N_GE1,OUT,ACC,BE	28.34 	31.89 	31.34 	35.77 	38.44 
NAC,PERS,N_GE1,OUT,ACC,BG	20.96 	21.8 	25.25 	22.67 	16.83 
NAC,PERS,N_GE1,OUT,ACC,CH	47.34 	42.53 	51 	55.03 	54.17 
NAC,PERS,N_GE1,OUT,ACC,CY	14.95 	13.74 	12.94 	13.92 	13.99 
NAC,PERS,N_GE1,OUT,ACC,CZ	470.75 	415.58 	387 	380.9 	341.77 
NAC,PERS,N_GE1,OUT,ACC,DE	39.07 	36.22 	39.51 	39.84 	40.62 
NAC,PERS,N_GE1,OUT,ACC,DK	388.93 	272.82 	280.07 b	246.32 b	228.75 
NAC,PERS,N_GE1,OUT,ACC,EE	17.84 	16.22 	25.38 	24.1 	23.83 
NAC,PERS,N_GE1,OUT,ACC,EL	9.9 	8.24 	7.88 	7.03 	7.52 
NAC,PERS,N_GE1,OUT,ACC,ES	24.47 	21.85 b	17.85 	17.6 	16.12 
NAC,PERS,N_GE1,OUT,ACC,EU28	: 	: 	: 	: 	75.45 
NAC,PERS,N_GE1,OUT,ACC,FI	32.97 	32.65 	33.79 	31.98 	31.66 
NAC,PERS,N_GE1,OUT,ACC,FR	35.61 	32.35 	31.93 	30.94 	30.62 
NAC,PERS,N_GE1,OUT,ACC,HR	138.63 	90.38 	103.44 	85.69 	108.56 
NAC,PERS,N_GE1,OUT,ACC,HU	3276.96 	3332.93 	3086.53 	3112.19 	3435.89 
NAC,PERS,N_GE1,OUT,ACC,IE	32.03 	31.43 	28.53 	25.14 	27.1 
NAC,PERS,N_GE1,OUT,ACC,IT	28.22 	18.92 	20.34 b	32.29 	33.84 
NAC,PERS,N_GE1,OUT,ACC,LT	19.45 	16.92 	16.07 	35.92 	33.74 
NAC,PERS,N_GE1,OUT,ACC,LU	32.69 	34.17 	38.64 	31.69 	30.78 
NAC,PERS,N_GE1,OUT,ACC,LV	13.07 	17.28 	16.2 	13.65 	6.6 
NAC,PERS,N_GE1,OUT,ACC,MT	35.21 	37.88 	32.57 b	25.83 	26.03 
NAC,PERS,N_GE1,OUT,ACC,NL	25.24 	24.57 	24.21 	25.44 	26.01 
NAC,PERS,N_GE1,OUT,ACC,PL	61.85 	60.52 	50.88 b	103.27 	82.59 
NAC,PERS,N_GE1,OUT,ACC,PT	22.29 	17.04 	14.35 	10.43 	20.07 
NAC,PERS,N_GE1,OUT,ACC,RO	49.97 	53.33 	40.83 	42.23 	52.36 
NAC,PERS,N_GE1,OUT,ACC,SE	215.26 	233.93 	135.84 	: 	: 
NAC,PERS,N_GE1,OUT,ACC,SI	16.48 	17.43 	16.09 	15.73 	16.8 
NAC,PERS,N_GE1,OUT,ACC,SK	24.75 	24.57 	21.52 	24.27 b	21.04 
NAC,PERS,N_GE1,OUT,ACC,UK	: 	: 	: 	27.21 	23.31 
NAC,PERS,N_GE1,OUT,DUR,AT	1.9 	2.18 	2.87 	1.55 	1.05 
NAC,PERS,N_GE1,OUT,DUR,BE	1.31 	1.82 	2.34 	2.62 	2.65 
NAC,PERS,N_GE1,OUT,DUR,BG	0 	0 	0 	0 	0 
NAC,PERS,N_GE1,OUT,DUR,CH	1.25 	1.44 	2.08 	: 	: 
NAC,PERS,N_GE1,OUT,DUR,CY	0.31 	0.2 	0.28 	0.56 	0.71 
NAC,PERS,N_GE1,OUT,DUR,CZ	2.94 	3.51 	1.36 	1.21 	7.3 
NAC,PERS,N_GE1,OUT,DUR,DE	4.37 	4.62 	4.15 	4.87 	5.07 
NAC,PERS,N_GE1,OUT,DUR,DK	131.2 	105.19 	109.23 b	98.31 b	90.95 
NAC,PERS,N_GE1,OUT,DUR,EE	0.79 	1.35 	5.57 	3.91 	3.34 
NAC,PERS,N_GE1,OUT,DUR,EL	0.54 	0.48 	0.41 	0.11 	13.19 
NAC,PERS,N_GE1,OUT,DUR,ES	0.71 	1.62 b	0.27 	0.49 	7.17 
NAC,PERS,N_GE1,OUT,DUR,EU28	: 	: 	: 	: 	11.96 
NAC,PERS,N_GE1,OUT,DUR,FI	2.38 	4.65 	3.14 	5.24 	2.53 
NAC,PERS,N_GE1,OUT,DUR,FR	10.21 	10.12 	9.51 	9.7 	10.45 
NAC,PERS,N_GE1,OUT,DUR,HR	0.39 	0.78 	3.72 	6.47 	9.09 
NAC,PERS,N_GE1,OUT,DUR,HU	438.71 	399.49 	223.44 	143.08 	236.47 
NAC,PERS,N_GE1,OUT,DUR,IE	1.87 	2.17 	1.79 	1.82 	2.44 
NAC,PERS,N_GE1,OUT,DUR,IT	0.2 	0.4 	0.5 b	0 	0.01 
NAC,PERS,N_GE1,OUT,DUR,LT	0.78 	0.61 	0.36 	0.2 	6.14 
NAC,PERS,N_GE1,OUT,DUR,LU	0.27 	0.67 	0.85 	0.26 	0.3 
NAC,PERS,N_GE1,OUT,DUR,LV	0.59 	0.94 	0.74 	0.93 	1.78 
NAC,PERS,N_GE1,OUT,DUR,MT	5.76 	7.74 	10.6 b	0 	0 
NAC,PERS,N_GE1,OUT,DUR,NL	2.14 	1.29 	1.87 	5.73 	5.54 
NAC,PERS,N_GE1,OUT,DUR,PL	1.38 	1.4 	2.02 b	13.14 	14.02 
NAC,PERS,N_GE1,OUT,DUR,PT	0.18 	0.63 	0.28 	0.12 	0.44 
NAC,PERS,N_GE1,OUT,DUR,RO	1.27 	2.63 	2.39 	0.72 	0.42 
NAC,PERS,N_GE1,OUT,DUR,SE	0 	0 	0 	: 	: 
NAC,PERS,N_GE1,OUT,DUR,SI	0.08 	0.13 	0.1 	0.24 	0.21 
NAC,PERS,N_GE1,OUT,DUR,SK	0.83 	0.71 	1.44 	1.84 b	3.58 
NAC,PERS,N_GE1,OUT,DUR,UK	: 	: 	: 	2.77 	20.05 
NAC,PERS,N_GE1,OUT,OTH,AT	34.84 	32.19 	31.63 	30.55 	25.74 
NAC,PERS,N_GE1,OUT,OTH,BE	11.27 	28.9 	29.17 	30.3 	25.19 
NAC,PERS,N_GE1,OUT,OTH,BG	17.49 	14.98 	7.72 	8.97 	15.76 
NAC,PERS,N_GE1,OUT,OTH,CH	14.15 	16.09 	14.06 	19.36 	15.56 
NAC,PERS,N_GE1,OUT,OTH,CY	22.66 	16.15 	14.1 	9.96 	12.33 
NAC,PERS,N_GE1,OUT,OTH,CZ	453.39 	467.73 	444.38 	436.2 	426.1 
NAC,PERS,N_GE1,OUT,OTH,DE	18.54 	19.08 	17.16 	17.24 	16.95 
NAC,PERS,N_GE1,OUT,OTH,DK	344.19 	278.12 	286.95 b	258.94 b	237.27 
NAC,PERS,N_GE1,OUT,OTH,EE	16.86 	13.15 	8.97 	9.61 	4.28 
NAC,PERS,N_GE1,OUT,OTH,EL	10.85 	10.47 	9.03 	9.64 	4.82 
NAC,PERS,N_GE1,OUT,OTH,ES	19.91 	17.23 b	29.26 	28.12 	27.14 
NAC,PERS,N_GE1,OUT,OTH,EU28	: 	: 	: 	: 	93.82 
NAC,PERS,N_GE1,OUT,OTH,FI	27.53 	28.71 	29.51 	28.37 	29.34 
NAC,PERS,N_GE1,OUT,OTH,FR	20.49 	19.66 	20.14 	19.99 	19.66 
NAC,PERS,N_GE1,OUT,OTH,HR	86.19 	85.71 	95.56 	147.72 	81.61 
NAC,PERS,N_GE1,OUT,OTH,HU	8026.18 	7325.4 	7300.82 	6850.05 	6506.33 
NAC,PERS,N_GE1,OUT,OTH,IE	39.33 	39.96 	36.42 	37.05 	35.79 
NAC,PERS,N_GE1,OUT,OTH,IT	28.51 	22.4 	27.25 b	29.7 	32.09 
NAC,PERS,N_GE1,OUT,OTH,LT	15.14 	13.94 	16.45 	80.18 	79.13 
NAC,PERS,N_GE1,OUT,OTH,LU	14.44 	15.75 	15.99 	13.73 	11.43 
NAC,PERS,N_GE1,OUT,OTH,LV	11.94 	13.8 	9.26 	13.42 	10.47 
NAC,PERS,N_GE1,OUT,OTH,MT	72.1 	63.91 	58.39 b	69.89 	69.41 
NAC,PERS,N_GE1,OUT,OTH,NL	10.06 	8.99 	9.74 	7.25 	7.5 
NAC,PERS,N_GE1,OUT,OTH,PL	43.04 	38.52 	35.48 b	32.66 	65.25 
NAC,PERS,N_GE1,OUT,OTH,PT	7.61 	23.79 	19.06 	3.89 	5.19 
NAC,PERS,N_GE1,OUT,OTH,RO	36.66 	28.07 	26.54 	28.87 	41.07 
NAC,PERS,N_GE1,OUT,OTH,SE	204.37 	220.56 	175.39 	: 	: 
NAC,PERS,N_GE1,OUT,OTH,SI	9.13 	8.74 	9.83 	10.34 	9.15 
NAC,PERS,N_GE1,OUT,OTH,SK	16.25 	16.1 	18.34 	16.3 b	32.73 
NAC,PERS,N_GE1,OUT,OTH,UK	: 	: 	: 	5.41 	6.19 
NAC,PERS,N_GE1,OUT,REST,BE	16.4 	0 	0 	0 	: 
NAC,PERS,N_GE1,OUT,REST,BG	29.74 	25.82 	19.37 	22.16 	20.68 
NAC,PERS,N_GE1,OUT,REST,CH	28.56 	25.14 	25.91 	24.6 	22.4 
NAC,PERS,N_GE1,OUT,REST,CY	18.98 	21.21 	20.91 	24.18 	: 
NAC,PERS,N_GE1,OUT,REST,CZ	338.23 	359.79 	308.75 	336.22 	303.66 
NAC,PERS,N_GE1,OUT,REST,DK	: 	: 	: b	: b	: 
NAC,PERS,N_GE1,OUT,REST,EE	15.53 	15.97 	12.65 	11.63 	6.45 
NAC,PERS,N_GE1,OUT,REST,EL	15.06 	14.02 	12.18 	9.88 	11.01 
NAC,PERS,N_GE1,OUT,REST,ES	19.15 	20.79 b	9.63 	9.72 	9 
NAC,PERS,N_GE1,OUT,REST,FI	31.9 	30.87 	29.31 	28.8 	28.95 
NAC,PERS,N_GE1,OUT,REST,FR	19.97 	18.91 	18.25 	18.29 	18.5 
NAC,PERS,N_GE1,OUT,REST,HR	126.23 	99.92 	102.54 	49.08 	65.02 
NAC,PERS,N_GE1,OUT,REST,HU	2974.31 	2618.21 	2608.03 	2202.49 	2419.37 
NAC,PERS,N_GE1,OUT,REST,IT	: 	: 	: b	: 	: 
NAC,PERS,N_GE1,OUT,REST,LT	7.06 	6.71 	7.43 	20.67 	24.28 
NAC,PERS,N_GE1,OUT,REST,LU	31.73 	31.4 	25.1 	24.14 	23.2 
NAC,PERS,N_GE1,OUT,REST,LV	5.63 	6.44 	4.17 	5.82 	2.21 
NAC,PERS,N_GE1,OUT,REST,MT	: 	: 	: b	: 	: 
NAC,PERS,N_GE1,OUT,REST,NL	9.85 	9.67 	9.49 	9.94 	10.34 
NAC,PERS,N_GE1,OUT,REST,PL	50.37 	47.48 	42.14 b	60.49 	63.02 
NAC,PERS,N_GE1,OUT,REST,PT	17.78 	19 	11.67 	7.31 	7.76 
NAC,PERS,N_GE1,OUT,REST,RO	37.27 	37.33 	25.62 	34.32 	27.32 
NAC,PERS,N_GE1,OUT,REST,SI	7.64 	7.88 	7.57 	7.43 	8.35 
NAC,PERS,N_GE1,OUT,REST,SK	15.74 	14.41 	11.68 	9.95 b	: 
NAC,PERS,N_GE1,OUT,REST,UK	: 	: 	: 	0 	0 
NAC,PERS,N_GE1,OUT,TOTAL,AT	127.72 	126.02 	127.14 	132.08 	120.07 
NAC,PERS,N_GE1,OUT,TOTAL,BE	86.71 	81.6 	83.41 	93.41 	83.05 
NAC,PERS,N_GE1,OUT,TOTAL,BG	105.38 	97.75 	88.2 	80.12 	80.19 
NAC,PERS,N_GE1,OUT,TOTAL,CH	130.11 	122.26 	132.85 	141.55 	134.08 
NAC,PERS,N_GE1,OUT,TOTAL,CY	82.89 	73.48 	70.17 	73.39 	50.63 
NAC,PERS,N_GE1,OUT,TOTAL,CZ	1674.4 	1635.7 	1546.02 	1536.06 	1428.04 
NAC,PERS,N_GE1,OUT,TOTAL,DE	88.74 	88.41 	85.79 	88.75 	87.65 
NAC,PERS,N_GE1,OUT,TOTAL,DK	983.31 	715.86 	738.96 b	656.84 b	598.88 
NAC,PERS,N_GE1,OUT,TOTAL,EE	76.78 	70.13 	65.68 	66.6 	54.64 
NAC,PERS,N_GE1,OUT,TOTAL,EL	54.08 	48.56 	46.43 	41.39 	43.12 
NAC,PERS,N_GE1,OUT,TOTAL,ES	96.48 	91.94 b	79.53 	78.01 	71.75 
NAC,PERS,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	: 	257.71 
NAC,PERS,N_GE1,OUT,TOTAL,FI	138.58 	137.65 	139.53 	133.61 	133.12 
NAC,PERS,N_GE1,OUT,TOTAL,FR	112.68 	107.3 	107.64 	106.71 	106.62 
NAC,PERS,N_GE1,OUT,TOTAL,HR	525.34 	404.57 	433.32 	381.76 	401.19 
NAC,PERS,N_GE1,OUT,TOTAL,HU	17650.92 	16618.29 	16709.64 	14395.28 	14352.92 
NAC,PERS,N_GE1,OUT,TOTAL,IE	106.1 	106.03 	99.12 	94.61 	95.35 
NAC,PERS,N_GE1,OUT,TOTAL,IT	86.41 	67.69 	76.21 b	94.14 	97.62 
NAC,PERS,N_GE1,OUT,TOTAL,LT	62.14 	58.71 	59.11 	182.42 	184.13 
NAC,PERS,N_GE1,OUT,TOTAL,LU	105.97 	107.2 	112.45 	101.4 	97.9 
NAC,PERS,N_GE1,OUT,TOTAL,LV	50.44 	58.21 	50.89 	55.2 	36.77 
NAC,PERS,N_GE1,OUT,TOTAL,MT	135.25 	132.25 	121.11 b	124.77 	126.15 
NAC,PERS,N_GE1,OUT,TOTAL,NL	67.76 	66.25 	66.73 	67.93 	69.74 
NAC,PERS,N_GE1,OUT,TOTAL,PL	229.98 	222.97 	193.84 b	298.03 	313.77 
NAC,PERS,N_GE1,OUT,TOTAL,PT	66.89 	79.31 	65.56 	40.48 	55.66 
NAC,PERS,N_GE1,OUT,TOTAL,RO	207.3 	204.01 	169.92 	174.62 	170.78 
NAC,PERS,N_GE1,OUT,TOTAL,SE	583.52 	860.44 	685.13 	: 	: 
NAC,PERS,N_GE1,OUT,TOTAL,SI	46.41 	46.42 	48.32 	47.63 	48.39 
NAC,PERS,N_GE1,OUT,TOTAL,SK	74.28 	73.38 	72.8 	68.29 b	76.15 
NAC,PERS,N_GE1,OUT,TOTAL,UK	: 	: 	: 	53.51 	36.99 
NAC,PERS,N_GE1,OUT,TRA,AT	40.1 	39.76 	40.77 	41.9 	35.87 
NAC,PERS,N_GE1,OUT,TRA,BE	30.69 	20.81 	22.9 	27.35 	19.42 
NAC,PERS,N_GE1,OUT,TRA,BG	37.19 	35.15 	35.85 	26.32 	26.91 
NAC,PERS,N_GE1,OUT,TRA,CH	40.06 	38.5 	41.88 	42.56 	41.95 
NAC,PERS,N_GE1,OUT,TRA,CY	26.3 	22.38 	22.22 	25.32 	24.31 
NAC,PERS,N_GE1,OUT,TRA,CZ	412.03 	392.6 	405.89 	382.74 	356.51 
NAC,PERS,N_GE1,OUT,TRA,DE	31.13 	33.11 	29.12 	31.67 	30.07 
NAC,PERS,N_GE1,OUT,TRA,DK	250.19 	164.92 	171.95 b	151.57 b	132.86 
NAC,PERS,N_GE1,OUT,TRA,EE	26.55 	24.79 	18.68 	21.26 	20.08 
NAC,PERS,N_GE1,OUT,TRA,EL	18.27 	15.82 	17.34 	14.84 	19.77 
NAC,PERS,N_GE1,OUT,TRA,ES	32.94 	32.06 b	22.8 	22.57 	19.49 
NAC,PERS,N_GE1,OUT,TRA,EU28	: 	: 	: 	: 	53.92 
NAC,PERS,N_GE1,OUT,TRA,FI	46.19 	45.43 	46.92 	44.45 	43.17 
NAC,PERS,N_GE1,OUT,TRA,FR	36.61 	36.38 	37.32 	37.49 	37.84 
NAC,PERS,N_GE1,OUT,TRA,HR	174.29 	128.56 	131.78 	99.28 	146.01 
NAC,PERS,N_GE1,OUT,TRA,HU	3373.48 	3341.75 	3714.26 	2230.55 	1991.33 
NAC,PERS,N_GE1,OUT,TRA,IE	34.75 	34.65 	34.16 	32.43 	32.46 
NAC,PERS,N_GE1,OUT,TRA,IT	29.68 	26.38 	28.61 b	32.16 	31.69 
NAC,PERS,N_GE1,OUT,TRA,LT	20.5 	21.13 	19.17 	45.66 	46.99 
NAC,PERS,N_GE1,OUT,TRA,LU	27.11 	25.87 	32.73 	31.83 	32.49 
NAC,PERS,N_GE1,OUT,TRA,LV	19.8 	20.69 	21.25 	22.31 	17.48 
NAC,PERS,N_GE1,OUT,TRA,MT	27.94 	30.46 	30.16 b	29.06 	30.72 
NAC,PERS,N_GE1,OUT,TRA,NL	22.61 	23.02 	23.29 	25.3 	25.89 
NAC,PERS,N_GE1,OUT,TRA,PL	74.72 	76.44 	65.33 b	101.6 	102.92 
NAC,PERS,N_GE1,OUT,TRA,PT	19.2 	19.48 	20.49 	18.84 	22.64 
