unit,purpose,duration,partner,expend,geo\time	2016 	2015 	2014 	2013 	2012 
EUR,PERS,N1-3,OUT,REST,BE	68.41 	0 	0 	0 	: 
EUR,PERS,N1-3,OUT,REST,BG	53.59 	54.87 	42 	57.66 	51.88 
EUR,PERS,N1-3,OUT,REST,CH	96.53 	95.14 	82.51 	77.78 	71.66 
EUR,PERS,N1-3,OUT,REST,CY	114.46 	122.12 	118.88 	125 	: 
EUR,PERS,N1-3,OUT,REST,CZ	35.05 	28.84 	29.41 	31.44 	28.78 
EUR,PERS,N1-3,OUT,REST,DK	: 	: 	: b	: b	: 
EUR,PERS,N1-3,OUT,REST,EA	: 	: 	55.9 e	56.68 	66.14 
EUR,PERS,N1-3,OUT,REST,EE	42.46 	44.68 	42.82 	47.27 	32.02 
EUR,PERS,N1-3,OUT,REST,EL	83.84 	78.53 	86.06 	92.71 	50.8 
EUR,PERS,N1-3,OUT,REST,ES	82.7 	82.17 b	55.68 	49.24 	41.25 
EUR,PERS,N1-3,OUT,REST,EU27	: 	54.18 	49.8 e	41.41 	45.31 
EUR,PERS,N1-3,OUT,REST,EU28	: 	54.3 	49.58 e	41.11 	44.78 
EUR,PERS,N1-3,OUT,REST,FI	111.68 	105.36 	96.63 	99.73 	111.61 
EUR,PERS,N1-3,OUT,REST,FR	72.12 	70.23 	71.81 	67.7 	69.08 
EUR,PERS,N1-3,OUT,REST,HR	49.02 	57.91 	43.77 	31.4 	29.92 
EUR,PERS,N1-3,OUT,REST,HU	23.82 	18.98 	20.61 	19.47 	17.32 
EUR,PERS,N1-3,OUT,REST,IT	: 	: 	: b	: 	: 
EUR,PERS,N1-3,OUT,REST,LT	20.64 	23.67 	20.46 	17.15 	23.18 
EUR,PERS,N1-3,OUT,REST,LU	90.64 	99.21 	74.91 	70.04 	69.11 
EUR,PERS,N1-3,OUT,REST,LV	18.15 	20.42 	13.04 	19.64 	11.83 
EUR,PERS,N1-3,OUT,REST,MT	: 	: 	: b	: 	: 
EUR,PERS,N1-3,OUT,REST,NL	51.22 	47.47 	47 	54.59 	53.16 
EUR,PERS,N1-3,OUT,REST,PL	47.93 	43.29 	39.69 b	79.02 	73.9 
EUR,PERS,N1-3,OUT,REST,PT	62.49 	64.67 	58.28 	38.17 	40.62 
EUR,PERS,N1-3,OUT,REST,RO	38.5 	39.77 	26.73 	42.79 	45.29 
EUR,PERS,N1-3,OUT,REST,SI	22.56 	23.55 	21.6 	22.52 	27.72 
EUR,PERS,N1-3,OUT,REST,SK	36.19 	33.58 	31.53 	27.46 b	: 
EUR,PERS,N1-3,OUT,REST,UK	: 	: 	: 	0 	0 
EUR,PERS,N1-3,OUT,TOTAL,AT	383.35 	400.58 	429.8 	391.7 	365.36 
EUR,PERS,N1-3,OUT,TOTAL,BE	281.91 	253.18 	270.73 	291.9 	276.9 
EUR,PERS,N1-3,OUT,TOTAL,BG	229 	214.51 	181.29 	196.29 	198.93 
EUR,PERS,N1-3,OUT,TOTAL,CH	406.1 	396.42 	354.57 	401.46 	336.74 
EUR,PERS,N1-3,OUT,TOTAL,CY	558.42 	519.33 	518.19 	514.11 	422.89 
EUR,PERS,N1-3,OUT,TOTAL,CZ	166.91 	152.88 	154.94 	164.08 	150.44 
EUR,PERS,N1-3,OUT,TOTAL,DE	302.7 	350.05 	312.23 	334.74 	370.12 
EUR,PERS,N1-3,OUT,TOTAL,DK	355.22 	334.75 	303.24 b	312.65 b	265.82 
EUR,PERS,N1-3,OUT,TOTAL,EA	: 	: 	314.29 e	327.67 	334.59 
EUR,PERS,N1-3,OUT,TOTAL,EE	217.23 	206.35 	172.47 	194.51 	148.64 
EUR,PERS,N1-3,OUT,TOTAL,EL	312.79 	330.28 	328.55 	336.25 	237.28 
EUR,PERS,N1-3,OUT,TOTAL,ES	354.46 	333.8 b	285.61 	281.43 	240.32 
EUR,PERS,N1-3,OUT,TOTAL,EU27	: 	321.12 	297.31 e	316.22 	310.93 
EUR,PERS,N1-3,OUT,TOTAL,EU28	: 	319.71 	295.26 e	314.59 	308.33 
EUR,PERS,N1-3,OUT,TOTAL,FI	404.88 	397.86 	397.28 	414.73 	431.41 
EUR,PERS,N1-3,OUT,TOTAL,FR	359.04 	371.21 	367.46 	351.91 	366.04 
EUR,PERS,N1-3,OUT,TOTAL,HR	203.81 	233.16 	188.21 	224.05 	172.14 
EUR,PERS,N1-3,OUT,TOTAL,HU	136.54 	121.19 	140.73 	143.93 	132.62 
EUR,PERS,N1-3,OUT,TOTAL,IE	360.9 	403.04 	377.81 	348.76 	354.23 
EUR,PERS,N1-3,OUT,TOTAL,IT	383.64 	353.6 	276.57 b	368.64 	324.68 
EUR,PERS,N1-3,OUT,TOTAL,LT	155.64 	166.71 	169 	151.6 	147.05 
EUR,PERS,N1-3,OUT,TOTAL,LU	349.91 	372.2 	344.23 	309.61 	300.9 
EUR,PERS,N1-3,OUT,TOTAL,LV	138.75 	172.46 	124.31 	144.78 	135.25 
EUR,PERS,N1-3,OUT,TOTAL,MT	589.37 	598.79 	601.31 b	580.83 	608.99 
EUR,PERS,N1-3,OUT,TOTAL,NL	237.77 	226.08 	222.53 	238.26 	244.06 
EUR,PERS,N1-3,OUT,TOTAL,PL	227.72 	232.97 	210.3 b	319.3 	365.52 
EUR,PERS,N1-3,OUT,TOTAL,PT	255.36 	259.37 	274.1 	208.4 	191.78 
EUR,PERS,N1-3,OUT,TOTAL,RO	243.28 	242.56 	228.14 	232.7 	300.12 
EUR,PERS,N1-3,OUT,TOTAL,SE	355.45 	419.07 	317.76 	: 	: 
EUR,PERS,N1-3,OUT,TOTAL,SI	118.11 	123.71 	112.33 	117.12 	130.85 
EUR,PERS,N1-3,OUT,TOTAL,SK	181.25 	205.12 	169.02 	178.33 b	223.16 
EUR,PERS,N1-3,OUT,TOTAL,UK	: 	: 	: 	337.72 	253.91 
EUR,PERS,N1-3,OUT,TRA,AT	119.43 	127.22 	142.95 	130.41 	115.5 
EUR,PERS,N1-3,OUT,TRA,BE	75.16 	66.12 	70.88 	74.8 	81.55 
EUR,PERS,N1-3,OUT,TRA,BG	90.37 	80.65 	75.58 	65.01 	58.34 
EUR,PERS,N1-3,OUT,TRA,CH	109.41 	109.71 	92.87 	111.54 	88.79 
EUR,PERS,N1-3,OUT,TRA,CY	188.02 	179.24 	206.76 	226.27 	221.37 
EUR,PERS,N1-3,OUT,TRA,CZ	41.01 	36.66 	43.91 	43.56 	41.47 
EUR,PERS,N1-3,OUT,TRA,DE	105.97 	116.36 	120.74 	120.78 	168.57 
EUR,PERS,N1-3,OUT,TRA,DK	116.73 	112.32 	104.18 b	105.39 b	89.61 
EUR,PERS,N1-3,OUT,TRA,EA	: 	: 	105.92 e	107.81 	123.02 
EUR,PERS,N1-3,OUT,TRA,EE	68.84 	64.85 	46.15 	57.63 	45.02 
EUR,PERS,N1-3,OUT,TRA,EL	108.42 	110.18 	115.19 	125.01 	120.37 
EUR,PERS,N1-3,OUT,TRA,ES	112.09 	106.61 b	73.39 	64.54 	59.07 
EUR,PERS,N1-3,OUT,TRA,EU27	: 	104.72 	101.34 e	104.9 	107.83 
EUR,PERS,N1-3,OUT,TRA,EU28	: 	104.23 	100.59 e	104.19 	106.99 
EUR,PERS,N1-3,OUT,TRA,FI	98.48 	106.21 	101.64 	103.48 	102.54 
EUR,PERS,N1-3,OUT,TRA,FR	109.91 	124.41 	124.76 	124.27 	130.41 
EUR,PERS,N1-3,OUT,TRA,HR	67.76 	74.18 	61.64 	64.54 	63.17 
EUR,PERS,N1-3,OUT,TRA,HU	14.58 	13.61 	14.12 	4.82 	5.48 
EUR,PERS,N1-3,OUT,TRA,IE	116.36 	131.84 	128.57 	121.53 	125.07 
EUR,PERS,N1-3,OUT,TRA,IT	129.66 	138.87 	119.04 b	140.89 	126.74 
EUR,PERS,N1-3,OUT,TRA,LT	44.44 	52.23 	52.1 	35.1 	45.24 
EUR,PERS,N1-3,OUT,TRA,LU	99.06 	102.34 	113.31 	93.23 	100.25 
EUR,PERS,N1-3,OUT,TRA,LV	44.8 	60.06 	46.99 	57.83 	63.7 
EUR,PERS,N1-3,OUT,TRA,MT	131.61 	132.36 	151.21 b	143.79 	162.34 
EUR,PERS,N1-3,OUT,TRA,NL	67.89 	66.88 	64.92 	73.18 	71.99 
EUR,PERS,N1-3,OUT,TRA,PL	68.74 	85.56 	64.45 b	113.89 	153.96 
EUR,PERS,N1-3,OUT,TRA,PT	97.42 	88.11 	97.97 	83.64 	72.75 
EUR,PERS,N1-3,OUT,TRA,RO	86.31 	95.61 	96.43 	90.38 	95.2 
EUR,PERS,N1-3,OUT,TRA,SE	108.22 	180.49 	156.56 	: 	: 
EUR,PERS,N1-3,OUT,TRA,SI	36.94 	38.18 	39.32 	40.87 	48.3 
EUR,PERS,N1-3,OUT,TRA,SK	43.94 	42.4 	39.52 	44.24 b	63.88 
EUR,PERS,N1-3,OUT,TRA,UK	: 	: 	: 	126.39 	50.44 
EUR,PERS,N1-3,WORLD,ACC,AT	114.97 	113.77 	107.57 	113.33 	137.68 
EUR,PERS,N1-3,WORLD,ACC,BE	91.86 	81.1 	91.39 	96.27 	94.56 
EUR,PERS,N1-3,WORLD,ACC,BG	15.93 	17.19 	17.37 	13.71 	11.2 
EUR,PERS,N1-3,WORLD,ACC,CH	115.02 	106.36 	101.75 	114.03 	89.78 
EUR,PERS,N1-3,WORLD,ACC,CY	34.77 	37.66 	40.21 	33.83 	47.01 
EUR,PERS,N1-3,WORLD,ACC,CZ	8.91 	7.19 	5.77 	6.05 	5.49 
EUR,PERS,N1-3,WORLD,ACC,DE	60.6 	58.13 	58.86 	64.98 	58.98 
EUR,PERS,N1-3,WORLD,ACC,DK	67.97 	55.53 	58.85 b	56.32 b	31.97 
EUR,PERS,N1-3,WORLD,ACC,EA	: 	: 	36.82 e	38.9 	37.02 
EUR,PERS,N1-3,WORLD,ACC,EE	20.52 	19.25 	18.53 	20.52 	22.54 
EUR,PERS,N1-3,WORLD,ACC,EL	29.54 	27.96 	24.97 	24.41 	19.87 
EUR,PERS,N1-3,WORLD,ACC,ES	21.32 	21.42 b	20.3 	19.75 	17.86 
EUR,PERS,N1-3,WORLD,ACC,EU27	: 	36.29 	33.84 e	40.65 	37.92 
EUR,PERS,N1-3,WORLD,ACC,EU28	: 	36.23 	33.72 e	40.49 	37.8 
EUR,PERS,N1-3,WORLD,ACC,FI	29.75 	29.36 	29.45 	30.64 	31 
EUR,PERS,N1-3,WORLD,ACC,FR	26.85 	25.23 	23.95 	22.5 	22.14 
EUR,PERS,N1-3,WORLD,ACC,HR	31.55 	23.35 	18.33 	19.06 	21.07 
EUR,PERS,N1-3,WORLD,ACC,HU	22.1 	19.83 	18.73 	16.8 	14.82 
EUR,PERS,N1-3,WORLD,ACC,IE	70.06 	71.12 	68.5 	65.79 	64.74 
EUR,PERS,N1-3,WORLD,ACC,IT	62.78 	58.13 	46.19 b	55.08 	52.45 
EUR,PERS,N1-3,WORLD,ACC,LT	26.51 	23.57 	17.39 	13.82 	15.48 
EUR,PERS,N1-3,WORLD,ACC,LU	101.23 	107.22 	89.97 	77.14 	80.54 
EUR,PERS,N1-3,WORLD,ACC,LV	8.56 	9.79 	7.84 	7.66 	4.9 
EUR,PERS,N1-3,WORLD,ACC,MT	73.55 	74.38 	74.8 b	55.02 	71.04 
EUR,PERS,N1-3,WORLD,ACC,NL	39.79 	35.77 	30.59 	33.92 	33.29 
EUR,PERS,N1-3,WORLD,ACC,PL	16.07 	15.47 	11.42 b	31.56 	28.88 
EUR,PERS,N1-3,WORLD,ACC,PT	9.93 	10.56 	8.84 	5.75 	8.1 
EUR,PERS,N1-3,WORLD,ACC,RO	11.31 	9.94 	8.27 	7.83 	7.73 
EUR,PERS,N1-3,WORLD,ACC,SE	45.41 	41.64 	32.21 	: 	: 
EUR,PERS,N1-3,WORLD,ACC,SI	32.09 	32.98 	24.83 	22.8 	21.07 
EUR,PERS,N1-3,WORLD,ACC,SK	28.38 	27.31 	27.91 	24.85 b	32.38 
EUR,PERS,N1-3,WORLD,ACC,UK	: 	: 	: 	68.42 	67.11 
EUR,PERS,N1-3,WORLD,DUR,AT	4.72 	5.75 	8.75 	5.04 	2.53 
EUR,PERS,N1-3,WORLD,DUR,BE	4.67 	9.27 	10.69 	13.75 	13.14 
EUR,PERS,N1-3,WORLD,DUR,BG	0 	0 	0 	0 	0 
EUR,PERS,N1-3,WORLD,DUR,CH	5.09 	6.66 	6.77 	: 	: 
EUR,PERS,N1-3,WORLD,DUR,CY	0 	0 	0.06 	1.52 	1.31 
EUR,PERS,N1-3,WORLD,DUR,CZ	0.04 	0.14 	0.01 	0.03 	0.16 
EUR,PERS,N1-3,WORLD,DUR,DE	14.39 	15.43 	17.8 	18.66 	11.04 
EUR,PERS,N1-3,WORLD,DUR,DK	26.37 	23.04 	23.79 b	23.83 b	13.53 
EUR,PERS,N1-3,WORLD,DUR,EA	: 	: 	5.67 e	6.73 	4.78 
EUR,PERS,N1-3,WORLD,DUR,EE	0.35 	0.76 	6.44 	5.97 	5.26 
EUR,PERS,N1-3,WORLD,DUR,EL	0.55 	0.41 	0.55 	0.15 	26.34 
EUR,PERS,N1-3,WORLD,DUR,ES	1.94 	3.38 b	0.13 	0.38 	1.36 
EUR,PERS,N1-3,WORLD,DUR,EU27	: 	6.15 	5.7 e	9.52 	9.72 
EUR,PERS,N1-3,WORLD,DUR,EU28	: 	6.12 	5.66 e	9.46 	9.66 
EUR,PERS,N1-3,WORLD,DUR,FI	6.79 	6.37 	6.31 	8.92 	4.64 
EUR,PERS,N1-3,WORLD,DUR,FR	1.88 	1.91 	1.45 	1.57 	1.59 
EUR,PERS,N1-3,WORLD,DUR,HR	1.41 	0 	0 	0.82 	2.4 
EUR,PERS,N1-3,WORLD,DUR,HU	2.38 	2.09 	1.8 	0.85 	0.98 
EUR,PERS,N1-3,WORLD,DUR,IE	5.28 	5.06 	5.05 	4.11 	5.14 
EUR,PERS,N1-3,WORLD,DUR,IT	0.56 	1.37 	0.85 b	0 	0.72 
EUR,PERS,N1-3,WORLD,DUR,LT	3.26 	1.49 	0.2 	0.39 	4.91 
EUR,PERS,N1-3,WORLD,DUR,LU	1.08 	0.96 	5.63 	0.87 	1.85 
EUR,PERS,N1-3,WORLD,DUR,LV	0.6 	0.29 	0.29 	1 	2.13 
EUR,PERS,N1-3,WORLD,DUR,MT	6.65 	21.24 	29.7 b	0 	0 
EUR,PERS,N1-3,WORLD,DUR,NL	0.93 	0.04 	0.17 	9.19 	9.05 
EUR,PERS,N1-3,WORLD,DUR,PL	1.11 	1.67 	1.1 b	4.71 	6.15 
EUR,PERS,N1-3,WORLD,DUR,PT	0.77 	3.36 	1.38 	0.11 	0.05 
EUR,PERS,N1-3,WORLD,DUR,RO	0.11 	0.12 	0.11 	0.08 	0.02 
EUR,PERS,N1-3,WORLD,DUR,SE	7.88 	4.67 	4.54 	: 	: 
EUR,PERS,N1-3,WORLD,DUR,SI	0.02 	0.05 	0 	0.12 	0.26 
EUR,PERS,N1-3,WORLD,DUR,SK	0.73 	1.8 	1.49 	1.92 b	10.34 
EUR,PERS,N1-3,WORLD,DUR,UK	: 	: 	: 	28.05 	43.3 
EUR,PERS,N1-3,WORLD,OTH,AT	110.67 	114.01 	108.89 	93.12 	72.61 
EUR,PERS,N1-3,WORLD,OTH,BE	29.62 	85.2 	85.97 	92.81 	77.14 
EUR,PERS,N1-3,WORLD,OTH,BG	13.37 	11.17 	10.67 	9.41 	10.43 
EUR,PERS,N1-3,WORLD,OTH,CH	49.65 	52.29 	40.23 	46.74 	43.04 
EUR,PERS,N1-3,WORLD,OTH,CY	43.61 	25.54 	20.16 	13.56 	12.06 
EUR,PERS,N1-3,WORLD,OTH,CZ	19.29 	17.85 	14.57 	15.11 	14.73 
EUR,PERS,N1-3,WORLD,OTH,DE	56.23 	60.57 	54.79 	57.31 	54.74 
EUR,PERS,N1-3,WORLD,OTH,DK	78.95 	69.11 	71.37 b	71.47 b	40.56 
EUR,PERS,N1-3,WORLD,OTH,EA	: 	: 	44.59 e	45.29 	44.14 
EUR,PERS,N1-3,WORLD,OTH,EE	21.02 	21.01 	14.94 	16 	9.86 
EUR,PERS,N1-3,WORLD,OTH,EL	26.35 	26.79 	28.06 	24.83 	13.2 
EUR,PERS,N1-3,WORLD,OTH,ES	28.47 	18.98 b	30.34 	31.42 	32.32 
EUR,PERS,N1-3,WORLD,OTH,EU27	: 	43.66 	42.31 e	39.46 	38.1 
EUR,PERS,N1-3,WORLD,OTH,EU28	: 	43.58 	42.22 e	39.5 	37.99 
EUR,PERS,N1-3,WORLD,OTH,FI	57.53 	56.72 	57.17 	58.66 	59.14 
EUR,PERS,N1-3,WORLD,OTH,FR	44.24 	43.66 	42.17 	40.89 	40.47 
EUR,PERS,N1-3,WORLD,OTH,HR	19.89 	28.77 	29.89 	44.92 	21.68 
EUR,PERS,N1-3,WORLD,OTH,HU	29.96 	25.36 	25.78 	26.5 	20.93 
EUR,PERS,N1-3,WORLD,OTH,IE	91.72 	94.78 	94.84 	88.59 	88 
EUR,PERS,N1-3,WORLD,OTH,IT	71.22 	72.11 	49.89 b	64.78 	67.35 
EUR,PERS,N1-3,WORLD,OTH,LT	16.66 	13.98 	19.45 	21.32 	17.96 
EUR,PERS,N1-3,WORLD,OTH,LU	57.26 	62.3 	64.4 	62.59 	44.08 
EUR,PERS,N1-3,WORLD,OTH,LV	16.38 	17.65 	14.33 	15.63 	16.92 
EUR,PERS,N1-3,WORLD,OTH,MT	158.61 	144.76 	135.75 b	132.47 	117.34 
EUR,PERS,N1-3,WORLD,OTH,NL	20.73 	18.29 	18.09 	11.63 	10.45 
EUR,PERS,N1-3,WORLD,OTH,PL	16.78 	16.48 	16.83 b	15.94 	25.5 
EUR,PERS,N1-3,WORLD,OTH,PT	11.93 	13.16 	13.63 	11.06 	11.21 
EUR,PERS,N1-3,WORLD,OTH,RO	18.6 	16.04 	15.62 	15.41 	19.65 
EUR,PERS,N1-3,WORLD,OTH,SE	68.34 	66.86 	56.59 	: 	: 
EUR,PERS,N1-3,WORLD,OTH,SI	17.06 	18.27 	19.12 	19.23 	18.98 
EUR,PERS,N1-3,WORLD,OTH,SK	35.64 	38.28 	34.51 	33.81 b	71.84 
EUR,PERS,N1-3,WORLD,OTH,UK	: 	: 	: 	19.76 	22.47 
EUR,PERS,N1-3,WORLD,REST,BE	63.62 	0 	0 	0 	: 
EUR,PERS,N1-3,WORLD,REST,BG	28.06 	29.89 	33.91 	28.91 	22.96 
EUR,PERS,N1-3,WORLD,REST,CH	86.4 	78.67 	70.68 	65.15 	63.47 
EUR,PERS,N1-3,WORLD,REST,CY	45.24 	43.77 	56.66 	60.08 	: 
EUR,PERS,N1-3,WORLD,REST,CZ	10.29 	10.99 	7.74 	8.61 	8.02 
EUR,PERS,N1-3,WORLD,REST,DK	: 	: 	: b	: b	: 
EUR,PERS,N1-3,WORLD,REST,EA	: 	: 	22.76 e	21.34 	22 
EUR,PERS,N1-3,WORLD,REST,EE	18.82 	20.94 	20.49 	21.36 	17.02 
EUR,PERS,N1-3,WORLD,REST,EL	52.59 	50.49 	45.2 	38.01 	35.08 
EUR,PERS,N1-3,WORLD,REST,ES	30.73 	32.9 b	13.26 	11.11 	11.82 
EUR,PERS,N1-3,WORLD,REST,EU27	: 	26.68 	20.46 e	24.29 	24.34 
EUR,PERS,N1-3,WORLD,REST,EU28	: 	26.75 	20.51 e	24.25 	24.29 
EUR,PERS,N1-3,WORLD,REST,FI	43.37 	42.09 	39.18 	40.89 	42.55 
EUR,PERS,N1-3,WORLD,REST,FR	29.01 	27.96 	27.5 	25.91 	26.06 
EUR,PERS,N1-3,WORLD,REST,HR	32.67 	34.37 	24.69 	19.62 	18.85 
EUR,PERS,N1-3,WORLD,REST,HU	10.03 	7.8 	7.39 	6.82 	5.68 
EUR,PERS,N1-3,WORLD,REST,IT	: 	: 	: b	: 	: 
EUR,PERS,N1-3,WORLD,REST,LT	12.43 	13.79 	12.43 	12.13 	12.46 
EUR,PERS,N1-3,WORLD,REST,LU	90.25 	98.79 	73.7 	66.99 	65.93 
EUR,PERS,N1-3,WORLD,REST,LV	6.23 	7.62 	5.15 	6.2 	3.29 
EUR,PERS,N1-3,WORLD,REST,MT	: 	: 	: b	: 	: 
EUR,PERS,N1-3,WORLD,REST,NL	25.31 	22.56 	20.95 	23.03 	21.37 
EUR,PERS,N1-3,WORLD,REST,PL	21.17 	19.45 	16.09 b	36.01 	31.82 
EUR,PERS,N1-3,WORLD,REST,PT	21.32 	24.29 	17.86 	9.72 	12.03 
EUR,PERS,N1-3,WORLD,REST,RO	19.16 	17.07 	15.36 	14.61 	11.01 
EUR,PERS,N1-3,WORLD,REST,SI	17.88 	18.32 	17.63 	16.95 	17.86 
EUR,PERS,N1-3,WORLD,REST,SK	21.95 	19.97 	19.86 	16.6 b	: 
EUR,PERS,N1-3,WORLD,REST,UK	: 	: 	: 	39.73 	40.68 
EUR,PERS,N1-3,WORLD,TOTAL,AT	298.76 	306.15 	297.43 	283.86 	280.11 
EUR,PERS,N1-3,WORLD,TOTAL,BE	243.26 	212.27 	232.91 	244.14 	230.86 
EUR,PERS,N1-3,WORLD,TOTAL,BG	82.96 	84.55 	96.02 	80.03 	69.48 
EUR,PERS,N1-3,WORLD,TOTAL,CH	321.8 	308.43 	274.29 	295.4 	253.81 
EUR,PERS,N1-3,WORLD,TOTAL,CY	161.84 	147.86 	163.51 	162.05 	107.77 
EUR,PERS,N1-3,WORLD,TOTAL,CZ	49.43 	46.81 	39.1 	40.83 	38.61 
EUR,PERS,N1-3,WORLD,TOTAL,DE	179.12 	182.09 	181.53 	191.96 	190.27 
EUR,PERS,N1-3,WORLD,TOTAL,DK	219.13 	187.47 	207.7 b	192.77 b	109.42 
EUR,PERS,N1-3,WORLD,TOTAL,EA	: 	: 	142.75 e	144.75 	142.99 
EUR,PERS,N1-3,WORLD,TOTAL,EE	86.64 	91.67 	79.81 	87.52 	76.03 
EUR,PERS,N1-3,WORLD,TOTAL,EL	155.95 	151.51 	145.28 	133.22 	107.53 
EUR,PERS,N1-3,WORLD,TOTAL,ES	109.36 	104.64 b	86.5 	83.82 	81.53 
EUR,PERS,N1-3,WORLD,TOTAL,EU27	: 	140.87 	132.66 e	142.52 	137.19 
EUR,PERS,N1-3,WORLD,TOTAL,EU28	: 	140.83 	132.49 e	142.37 	136.95 
EUR,PERS,N1-3,WORLD,TOTAL,FI	178.62 	180.5 	178.4 	183.9 	188.05 
EUR,PERS,N1-3,WORLD,TOTAL,FR	143.28 	142.41 	138.7 	133.9 	133.86 
EUR,PERS,N1-3,WORLD,TOTAL,HR	129.56 	132.67 	110.27 	121.99 	102.88 
EUR,PERS,N1-3,WORLD,TOTAL,HU	74.75 	65 	64.39 	60.95 	52.11 
EUR,PERS,N1-3,WORLD,TOTAL,IE	208.11 	216.92 	217.49 	207.39 	206.58 
EUR,PERS,N1-3,WORLD,TOTAL,IT	194.8 	191.27 	151.61 b	179.71 	180.07 
EUR,PERS,N1-3,WORLD,TOTAL,LT	77.59 	73.89 	68.65 	62.23 	62.79 
EUR,PERS,N1-3,WORLD,TOTAL,LU	347.69 	370.88 	342.09 	297.19 	285.69 
EUR,PERS,N1-3,WORLD,TOTAL,LV	48.51 	55.72 	44.75 	49.54 	44.16 
EUR,PERS,N1-3,WORLD,TOTAL,MT	278.19 	262.95 	257.26 b	232.29 	231.17 
EUR,PERS,N1-3,WORLD,TOTAL,NL	112.76 	103.03 	96.46 	94.49 	89.93 
EUR,PERS,N1-3,WORLD,TOTAL,PL	73.69 	71.82 	61.93 b	122.47 	129.04 
EUR,PERS,N1-3,WORLD,TOTAL,PT	67.65 	69.7 	63.68 	46 	51.75 
EUR,PERS,N1-3,WORLD,TOTAL,RO	75.91 	68.49 	62.76 	59.53 	51.53 
EUR,PERS,N1-3,WORLD,TOTAL,SE	152.33 	160.13 	136.32 	: 	: 
EUR,PERS,N1-3,WORLD,TOTAL,SI	91.65 	95.64 	86.87 	85.18 	85.7 
EUR,PERS,N1-3,WORLD,TOTAL,SK	106.88 	106.17 	111.29 	95.3 b	141.02 
EUR,PERS,N1-3,WORLD,TOTAL,UK	: 	: 	: 	179.29 	175.73 
EUR,PERS,N1-3,WORLD,TRA,AT	73.11 	78.38 	80.97 	77.41 	69.82 
EUR,PERS,N1-3,WORLD,TRA,BE	58.16 	45.98 	55.56 	55.05 	59.16 
EUR,PERS,N1-3,WORLD,TRA,BG	25.6 	26.3 	34.08 	28 	24.89 
EUR,PERS,N1-3,WORLD,TRA,CH	70.72 	71.11 	61.63 	69.48 	57.51 
EUR,PERS,N1-3,WORLD,TRA,CY	38.22 	40.89 	46.48 	54.58 	48.69 
EUR,PERS,N1-3,WORLD,TRA,CZ	10.94 	10.77 	11.03 	11.06 	10.38 
EUR,PERS,N1-3,WORLD,TRA,DE	62.3 	63.39 	67.89 	69.67 	76.54 
EUR,PERS,N1-3,WORLD,TRA,DK	72.21 	62.83 	77.49 b	64.98 b	36.88 
EUR,PERS,N1-3,WORLD,TRA,EA	: 	: 	46.31 e	46.62 	47.83 
EUR,PERS,N1-3,WORLD,TRA,EE	26.28 	30.47 	25.86 	29.64 	26.6 
EUR,PERS,N1-3,WORLD,TRA,EL	47.46 	46.26 	47.05 	45.97 	39.38 
EUR,PERS,N1-3,WORLD,TRA,ES	28.84 	31.35 b	22.6 	21.53 	19.54 
EUR,PERS,N1-3,WORLD,TRA,EU27	: 	43.98 	43.14 e	45 	43.9 
EUR,PERS,N1-3,WORLD,TRA,EU28	: 	43.99 	43.09 e	44.95 	43.88 
EUR,PERS,N1-3,WORLD,TRA,FI	47.96 	52.33 	52.59 	53.7 	55.35 
EUR,PERS,N1-3,WORLD,TRA,FR	43.17 	45.56 	45.09 	44.59 	45.19 
EUR,PERS,N1-3,WORLD,TRA,HR	45.44 	46.18 	37.35 	38.39 	41.28 
EUR,PERS,N1-3,WORLD,TRA,HU	12.66 	12.02 	12.49 	10.83 	10.67 
EUR,PERS,N1-3,WORLD,TRA,IE	46.32 	51.02 	54.15 	53.01 	53.85 
EUR,PERS,N1-3,WORLD,TRA,IT	60.8 	61.03 	55.52 b	59.85 	60.26 
EUR,PERS,N1-3,WORLD,TRA,LT	21.98 	22.54 	19.39 	14.96 	16.89 
EUR,PERS,N1-3,WORLD,TRA,LU	98.95 	102.57 	114.02 	90.47 	95.14 
EUR,PERS,N1-3,WORLD,TRA,LV	17.34 	20.66 	17.43 	20.05 	19.04 
EUR,PERS,N1-3,WORLD,TRA,MT	46.02 	43.81 	46.7 b	44.79 	42.8 
EUR,PERS,N1-3,WORLD,TRA,NL	26.93 	26.4 	26.83 	25.91 	24.82 
EUR,PERS,N1-3,WORLD,TRA,PL	19.66 	20.42 	17.59 b	38.96 	42.84 
EUR,PERS,N1-3,WORLD,TRA,PT	24.47 	21.69 	23.36 	19.47 	20.42 
EUR,PERS,N1-3,WORLD,TRA,RO	26.84 	25.44 	23.51 	21.67 	13.14 
EUR,PERS,N1-3,WORLD,TRA,SE	38.58 	51.63 	47.51 	: 	: 
EUR,PERS,N1-3,WORLD,TRA,SI	24.63 	26.06 	25.3 	26.2 	27.78 
EUR,PERS,N1-3,WORLD,TRA,SK	20.9 	20.6 	29.02 	20.04 b	36.8 
EUR,PERS,N1-3,WORLD,TRA,UK	: 	: 	: 	51.39 	45.47 
EUR,PERS,N_GE1,DOM,ACC,AT	166.96 	161.25 	139.28 	167.34 	217.98 
EUR,PERS,N_GE1,DOM,ACC,BE	96.68 	83.51 	98.44 	102 	105.28 
EUR,PERS,N_GE1,DOM,ACC,BG	30.38 	30.35 	31.71 	25.95 	24.03 
